"Age","Lumin"
1980.731,0.444566
1980.75,0.447239
1980.769,0.441333
1980.789,0.434038
1980.808,0.432366
1980.827,0.430652
1980.846,0.42358
1980.865,0.417108
1980.885,0.409031
1980.904,0.41039
1980.923,0.418967
1980.942,0.43533
1980.962,0.448843
1980.981,0.459438
1981,0.459655
1981.019,0.447337
1981.039,0.439029
1981.058,0.429036
1981.077,0.426924
1981.096,0.42589
1981.115,0.422045
1981.135,0.421278
1981.154,0.414009
1981.173,0.420079
1981.192,0.42399
1981.212,0.429433
1981.231,0.430044
1981.25,0.426936
1981.269,0.416473
1981.289,0.404107
1981.308,0.394777
1981.327,0.392748
1981.346,0.396
1981.365,0.396687
1981.385,0.39119
1981.404,0.393584
1981.423,0.395734
1981.442,0.403232
1981.462,0.412161
1981.481,0.411331
1981.5,0.406283
1981.519,0.404384
1981.539,0.403028
1981.558,0.402895
1981.577,0.400659
1981.596,0.402245
1981.615,0.40437
1981.635,0.408905
1981.654,0.413545
1981.673,0.41562
1981.692,0.416437
1981.712,0.420365
1981.731,0.420021
1981.75,0.414586
1981.769,0.408404
1981.789,0.404911
1981.808,0.407247
1981.827,0.406003
1981.846,0.409437
1981.865,0.413953
1981.885,0.423113
1981.904,0.430093
1981.923,0.437058
1981.942,0.439162
1981.962,0.438703
1981.981,0.433742
1982,0.436073
1982.019,0.437677
1982.039,0.436778
1982.058,0.430467
1982.077,0.434652
1982.096,0.439327
1982.115,0.441601
1982.135,0.447167
1982.154,0.447611
1982.173,0.450833
1982.192,0.455327
1982.212,0.458691
1982.231,0.468365
1982.25,0.479679
1982.269,0.488693
1982.289,0.499249
1982.308,0.516769
1982.327,0.532072
1982.346,0.54084
1982.365,0.54139
1982.385,0.535558
1982.404,0.5221
1982.423,0.509925
1982.442,0.495771
1982.462,0.478917
1982.481,0.466257
1982.5,0.454254
1982.519,0.440362
1982.539,0.431125
1982.558,0.424597
1982.577,0.416899
1982.596,0.415017
1982.615,0.411665
1982.635,0.415696
1982.654,0.422405
1982.673,0.430002
1982.692,0.43265
1982.712,0.433602
1982.731,0.438187
1982.75,0.436476
1982.769,0.438761
1982.789,0.448355
1982.808,0.460692
1982.827,0.474172
1982.846,0.489602
1982.865,0.495117
1982.885,0.500835
1982.904,0.500384
1982.923,0.495264
1982.942,0.487566
1982.962,0.476972
1982.981,0.469247
1983,0.458517
1983.019,0.452563
1983.039,0.446768
1983.058,0.45106
1983.077,0.457908
1983.096,0.463788
1983.115,0.47135
1983.135,0.475648
1983.154,0.48087
1983.173,0.489937
1983.192,0.497823
1983.212,0.501333
1983.231,0.523174
1983.25,0.550355
1983.269,0.578477
1983.289,0.600854
1983.308,0.615675
1983.327,0.627487
1983.346,0.6342
1983.365,0.629821
1983.385,0.626816
1983.404,0.612992
1983.423,0.585468
1983.442,0.554028
1983.462,0.527332
1983.481,0.500795
1983.5,0.479025
1983.519,0.469316
1983.539,0.464408
1983.558,0.454586
1983.577,0.444851
1983.596,0.440597
1983.615,0.43465
1983.635,0.4276
1983.654,0.423831
1983.673,0.422623
1983.692,0.421833
1983.712,0.41877
1983.731,0.417838
1983.75,0.415235
1983.769,0.413515
1983.789,0.415527
1983.808,0.417836
1983.827,0.42074
1983.846,0.426186
1983.865,0.427311
1983.885,0.42525
1983.904,0.419362
1983.923,0.413766
1983.942,0.406138
1983.962,0.401626
1983.981,0.403937
1984,0.410615
1984.019,0.418759
1984.039,0.422899
1984.058,0.428652
1984.077,0.432339
1984.096,0.433458
1984.115,0.4322
1984.135,0.428251
1984.154,0.428567
1984.173,0.43099
1984.192,0.430195
1984.212,0.428588
1984.231,0.430589
1984.25,0.43537
1984.269,0.440663
1984.289,0.444216
1984.308,0.442948
1984.327,0.44033
1984.346,0.439815
1984.365,0.438397
1984.385,0.432773
1984.404,0.424544
1984.423,0.416808
1984.442,0.415998
1984.462,0.416866
1984.481,0.420283
1984.5,0.42749
1984.519,0.434913
1984.539,0.439324
1984.558,0.444208
1984.577,0.445396
1984.596,0.445267
1984.615,0.455132
1984.635,0.469432
1984.654,0.483699
1984.673,0.492258
1984.692,0.487833
1984.712,0.469866
1984.731,0.4502
1984.75,0.446767
1984.769,0.449148
1984.789,0.44666
1984.808,0.445476
1984.827,0.438899
1984.846,0.43347
1984.865,0.440584
1984.885,0.440376
1984.904,0.464487
1984.923,0.510585
1984.942,0.515872
1984.962,0.499218
1984.981,0.432725
1985,0.42787
1985.019,0.425127
1985.039,0.417902
1985.058,0.423106
1985.077,0.424714
1985.096,0.414218
1985.115,0.402319
1985.135,0.398193
1985.154,0.41158
1985.173,0.423613
1985.192,0.430548
1985.212,0.438525
1985.231,0.444513
1985.25,0.4421
1985.269,0.432325
1985.289,0.4323
1985.308,0.44796
1985.327,0.452575
1985.346,0.450794
1985.365,0.441771
1985.385,0.429791
1985.404,0.427659
1985.423,0.449858
1985.442,0.46054
1985.462,0.467555
1985.481,0.488897
1985.5,0.51419
1985.519,0.534174
1985.539,0.525177
1985.558,0.490039
1985.577,0.464329
1985.596,0.452806
1985.615,0.451849
1985.635,0.452986
1985.654,0.457405
1985.673,0.459182
1985.692,0.46168
1985.712,0.458096
1985.731,0.465198
1985.75,0.474153
1985.769,0.489513
1985.789,0.486907
1985.808,0.476902
1985.827,0.470828
1985.846,0.466088
1985.865,0.457969
1985.885,0.458415
1985.904,0.45963
1985.923,0.45877
1985.942,0.461093
1985.962,0.463945
1985.981,0.466777
1986,0.464242
1986.019,0.456268
1986.039,0.444999
1986.058,0.431162
1986.077,0.421308
1986.096,0.409368
1986.115,0.396658
1986.135,0.393954
1986.154,0.405698
1986.173,0.413457
1986.192,0.422759
1986.212,0.423385
1986.231,0.428285
1986.25,0.440755
1986.269,0.460836
1986.289,0.47627
1986.308,0.494283
1986.327,0.502411
1986.346,0.498926
1986.365,0.496808
1986.385,0.492976
1986.404,0.479673
1986.423,0.477085
1986.442,0.472375
1986.462,0.461071
1986.481,0.44596
1986.5,0.4343
1986.519,0.427262
1986.539,0.426925
1986.558,0.429808
1986.577,0.430279
1986.596,0.422529
1986.615,0.411862
1986.635,0.405642
1986.654,0.411085
1986.673,0.423641
1986.692,0.437057
1986.712,0.443477
1986.731,0.433598
1986.75,0.415904
1986.769,0.408451
1986.789,0.406781
1986.808,0.40824
1986.827,0.41572
1986.846,0.418021
1986.865,0.417257
1986.885,0.410809
1986.904,0.407072
1986.923,0.400824
1986.942,0.399261
1986.962,0.396569
1986.981,0.401112
1987,0.409511
1987.019,0.415009
1987.039,0.412253
1987.058,0.411629
1987.077,0.411418
1987.096,0.416837
1987.115,0.416058
1987.135,0.425686
1987.154,0.432221
1987.173,0.432414
1987.192,0.431905
1987.212,0.430689
1987.231,0.425691
1987.25,0.42934
1987.269,0.431164
1987.289,0.432056
1987.308,0.433519
1987.327,0.440753
1987.346,0.437374
1987.365,0.437462
1987.385,0.427257
1987.404,0.417312
1987.423,0.405343
1987.442,0.393497
1987.462,0.384016
1987.481,0.375729
1987.5,0.369006
1987.519,0.364836
1987.539,0.361211
1987.558,0.356361
1987.577,0.350187
1987.596,0.346965
1987.615,0.35021
1987.635,0.35124
1987.654,0.350501
1987.673,0.355431
1987.692,0.36289
1987.712,0.37283
1987.731,0.377826
1987.75,0.376955
1987.769,0.375927
1987.789,0.374892
1987.808,0.374505
1987.827,0.380022
1987.846,0.389846
1987.865,0.410525
1987.885,0.436735
1987.904,0.466025
1987.923,0.485438
1987.942,0.48883
1987.962,0.486593
1987.981,0.488905
1988,0.483242
1988.019,0.474229
1988.039,0.460348
1988.058,0.44826
1988.077,0.451981
1988.096,0.450046
1988.115,0.44524
1988.135,0.440721
1988.154,0.433595
1988.173,0.421181
1988.192,0.414126
1988.212,0.397979
1988.231,0.395825
1988.25,0.394209
1988.269,0.390791
1988.289,0.389165
1988.308,0.386934
1988.327,0.383913
1988.346,NA
1988.365,NA
1988.385,NA
1988.404,NA
1988.423,NA
1988.442,NA
1988.462,NA
1988.481,NA
1988.5,NA
1988.519,NA
1988.539,NA
1988.558,NA
1988.577,NA
1988.596,NA
1988.615,0.427033
1988.635,0.434789
1988.654,0.43175
1988.673,0.42109
1988.692,0.412593
1988.712,0.403637
1988.731,0.396317
1988.75,0.391782
1988.769,0.38634
1988.789,0.380811
1988.808,0.379974
1988.827,0.377973
1988.846,0.383749
1988.865,0.393388
1988.885,0.40424
1988.904,0.413426
1988.923,0.418484
1988.942,0.422689
1988.962,0.421083
1988.981,0.422843
1989,0.424847
1989.019,0.426136
1989.039,0.430266
1989.058,0.433103
1989.077,0.43534
1989.096,0.437326
1989.115,0.443846
1989.135,0.447239
1989.154,0.450449
1989.173,0.459093
1989.192,0.471753
1989.212,0.468303
1989.231,0.468463
1989.25,0.461575
1989.269,0.457494
1989.289,0.454421
1989.308,0.452695
1989.327,0.457842
1989.346,0.469895
1989.365,0.485428
1989.385,0.506702
1989.404,0.525774
1989.423,0.531903
1989.442,0.538088
1989.462,0.536274
1989.481,0.526986
1989.5,0.513615
1989.519,0.499394
1989.539,0.496002
1989.558,0.503191
1989.577,0.517653
1989.596,0.545861
1989.615,0.555134
1989.635,0.56045
1989.654,0.562187
1989.673,0.565532
1989.692,0.583371
1989.712,0.582669
1989.731,0.576109
1989.75,0.553061
1989.769,0.516683
1989.789,0.478195
1989.808,0.455681
1989.827,0.437337
1989.846,0.43218
1989.865,0.431223
1989.885,0.427099
1989.904,0.429371
1989.923,0.429979
1989.942,0.424372
1989.962,0.417945
1989.981,0.409522
1990,0.408582
1990.019,0.409595
1990.039,0.415459
1990.058,0.428184
1990.077,0.442027
1990.096,0.435121
1990.115,0.434712
1990.135,0.422103
1990.154,0.42787
1990.173,0.433976
1990.192,0.447185
1990.212,0.461467
1990.231,0.471825
1990.25,0.480737
1990.269,0.485654
1990.289,0.485006
1990.308,0.482196
1990.327,0.476717
1990.346,0.476101
1990.365,0.472361
1990.385,0.469836
1990.404,0.458086
1990.423,0.439662
1990.442,0.431279
1990.462,0.424658
1990.481,0.420424
1990.5,0.413103
1990.519,0.408828
1990.539,0.401162
1990.558,0.397232
1990.577,0.390232
1990.596,0.391122
1990.615,0.390925
1990.635,0.386139
1990.654,0.383411
1990.673,0.379928
1990.692,0.379613
1990.712,0.383898
1990.731,0.392618
1990.75,0.402398
1990.769,0.414933
1990.789,0.432336
1990.808,0.45731
1990.827,0.485815
1990.846,0.515626
1990.865,0.541603
1990.885,0.560387
1990.904,0.577819
1990.923,0.585712
1990.942,0.583098
1990.962,0.571201
1990.981,0.555372
1991,0.537601
1991.019,0.519378
1991.039,0.504076
1991.058,0.496483
1991.077,0.484747
1991.096,0.475233
1991.115,0.467492
1991.135,0.461195
1991.154,0.458059
1991.173,0.45306
1991.192,0.448084
1991.212,0.443676
1991.231,0.439267
1991.25,0.435263
1991.269,0.431649
1991.289,0.429592
1991.308,0.430857
1991.327,0.437824
1991.346,0.43937
1991.365,0.440988
1991.385,0.446648
1991.404,0.45074
1991.423,0.453327
1991.442,0.452215
1991.462,0.446496
1991.481,0.43587
1991.5,0.425964
1991.519,0.42044
1991.539,0.418078
1991.558,0.416001
1991.577,0.411229
1991.596,0.405756
1991.615,0.401737
1991.635,0.396067
1991.654,0.390528
1991.673,0.387096
1991.692,0.389471
1991.712,0.388682
1991.731,0.393358
1991.75,0.39713
1991.769,0.399913
1991.789,0.398933
1991.808,0.396034
1991.827,0.393902
1991.846,0.39596
1991.865,0.395418
1991.885,0.389483
1991.904,0.383252
1991.923,0.376898
1991.942,0.374141
1991.962,0.371443
1991.981,0.374969
1992,0.38405
1992.019,0.389505
1992.039,0.391566
1992.058,0.383547
1992.077,0.381791
1992.096,0.380966
1992.115,0.380191
1992.135,0.381761
1992.154,0.38257
1992.173,0.386572
1992.192,0.384032
1992.212,0.382686
1992.231,0.379932
1992.25,0.381935
1992.269,0.382033
1992.289,0.381449
1992.308,0.390443
1992.327,0.394023
1992.346,0.399653
1992.365,0.405683
1992.385,0.403625
1992.404,0.407469
1992.423,0.415264
1992.442,0.413462
1992.462,0.412521
1992.481,0.409392
1992.5,0.409848
1992.519,0.407115
1992.539,0.416318
1992.558,0.427741
1992.577,0.44013
1992.596,0.444111
1992.615,0.448832
1992.635,0.456498
1992.654,0.456383
1992.673,0.460603
1992.692,0.464872
1992.712,0.465637
1992.731,0.457053
1992.75,0.451283
1992.769,0.437534
1992.789,0.41664
1992.808,0.399134
1992.827,0.386587
1992.846,0.380238
1992.865,0.385499
1992.885,0.39506
1992.904,0.399084
1992.923,0.407991
1992.942,0.419945
1992.962,0.426314
1992.981,0.417054
1993,0.407994
1993.019,0.395849
1993.039,0.386349
1993.058,0.382595
1993.077,0.378363
1993.096,0.383965
1993.115,0.384745
1993.135,0.38269
1993.154,0.382446
1993.173,0.394317
1993.192,0.401495
1993.212,0.402148
1993.231,0.402469
1993.25,0.404593
1993.269,0.407757
1993.289,0.404385
1993.308,0.406881
1993.327,0.409392
1993.346,0.40986
1993.365,0.407617
1993.385,0.40076
1993.404,0.397679
1993.423,0.406038
1993.442,0.420383
1993.462,0.422354
1993.481,0.428301
1993.5,0.431722
1993.519,0.426831
1993.539,0.422824
1993.558,0.417614
1993.577,0.413315
1993.596,0.410399
1993.615,0.413138
1993.635,0.41251
1993.654,0.417998
1993.673,0.426616
1993.692,0.429167
1993.712,0.437487
1993.731,0.439729
1993.75,0.436137
1993.769,0.436671
1993.789,0.434002
1993.808,0.431837
1993.827,0.434601
1993.846,0.434124
1993.865,0.423575
1993.885,0.409326
1993.904,0.392602
1993.923,0.380785
1993.942,0.373647
1993.962,0.372144
1993.981,0.374829
1994,0.38147
1994.019,0.386673
1994.039,0.38988
1994.058,0.389615
1994.077,0.389207
1994.096,0.382556
1994.115,0.380261
1994.135,0.371973
1994.154,0.368705
1994.173,0.363462
1994.192,0.362991
1994.212,0.367921
1994.231,0.377233
1994.25,0.388667
1994.269,0.410533
1994.289,0.42458
1994.308,0.430117
1994.327,0.42344
1994.346,0.414628
1994.365,0.406982
1994.385,0.403846
1994.404,0.402254
1994.423,0.396358
1994.442,0.395226
1994.462,0.39464
1994.481,0.391545
1994.5,0.394175
1994.519,0.396293
1994.539,0.398019
1994.558,0.40952
1994.577,0.427192
1994.596,0.44374
1994.615,0.452501
1994.635,0.458056
1994.654,0.455258
1994.673,0.447445
1994.692,0.43512
1994.712,0.439737
1994.731,0.442893
1994.75,0.441605
1994.769,0.434765
1994.789,0.426202
1994.808,0.41679
1994.827,0.405047
1994.846,0.399765
1994.865,0.397974
1994.885,0.39868
1994.904,0.390741
1994.923,0.381251
1994.942,0.377369
1994.962,0.381798
1994.981,0.377995
1995,0.371418
1995.019,0.366099
1995.039,0.361183
1995.058,0.358505
1995.077,0.361655
1995.096,0.366842
1995.115,0.369772
1995.135,0.374375
1995.154,0.378448
1995.173,0.379494
1995.192,0.381385
1995.212,0.383779
1995.231,0.383431
1995.25,0.382292
1995.269,0.384399
1995.289,0.384184
1995.308,0.385571
1995.327,0.392888
1995.346,0.406081
1995.365,0.409938
1995.385,0.412058
1995.404,0.405138
1995.423,0.396211
1995.442,0.387815
1995.462,0.37815
1995.481,0.367263
1995.5,0.365003
1995.519,0.372798
1995.539,0.380839
1995.558,0.391204
1995.577,0.399093
1995.596,0.40493
1995.615,0.409805
1995.635,0.409373
1995.654,0.41712
1995.673,0.428422
1995.692,0.444717
1995.712,0.472058
1995.731,0.503008
1995.75,0.513034
1995.769,0.514246
1995.789,0.505045
1995.808,0.491129
1995.827,0.472299
1995.846,0.457021
1995.865,0.448698
1995.885,0.437632
1995.904,0.427689
1995.923,0.419652
1995.942,0.411498
1995.962,0.39994
1995.981,0.38411
1996,0.377699
1996.019,0.371942
1996.039,0.368881
1996.058,0.367406
1996.077,0.368504
1996.096,0.372146
1996.115,0.375404
1996.135,0.376143
1996.154,0.377036
1996.173,0.380255
1996.192,0.381987
1996.212,0.376656
1996.231,0.37402
1996.25,0.376269
1996.269,0.379207
1996.289,0.378291
1996.308,0.378894
1996.327,0.380903
1996.346,0.383584
1996.365,0.385517
1996.385,0.385998
1996.404,0.389441
1996.423,0.39042
1996.442,0.395725
1996.462,0.397386
1996.481,0.397428
1996.5,0.397902
1996.519,0.402592
1996.539,0.407054
1996.558,0.415998
1996.577,0.422933
1996.596,0.423997
1996.615,0.423433
1996.635,0.423567
1996.654,0.426293
1996.673,0.431221
1996.692,0.433856
1996.712,0.431717
1996.731,0.42932
1996.75,0.427924
1996.769,0.424562
1996.789,0.424822
1996.808,0.425093
1996.827,0.434089
1996.846,0.446317
1996.865,0.460785
1996.885,0.476533
1996.904,0.475967
1996.923,0.478862
1996.942,0.46951
1996.962,0.451982
1996.981,0.432531
1997,0.408597
1997.019,0.402937
1997.039,0.39898
1997.058,0.39163
1997.077,0.388297
1997.096,0.3916
1997.115,0.40293
1997.135,0.414935
1997.154,0.419691
1997.173,0.426496
1997.192,0.436408
1997.212,0.439577
1997.231,0.44514
1997.25,0.448289
1997.269,0.444721
1997.289,0.442363
1997.308,0.430599
1997.327,0.444878
1997.346,0.471328
1997.365,0.485843
1997.385,0.496366
1997.404,0.487598
1997.423,0.474251
1997.442,0.469149
1997.462,0.461078
1997.481,0.449197
1997.5,0.443543
1997.519,0.436663
1997.539,0.438529
1997.558,0.437535
1997.577,0.439215
1997.596,0.439123
1997.615,0.439234
1997.635,0.444684
1997.654,0.472097
1997.673,0.492086
1997.692,0.510903
1997.712,0.526712
1997.731,0.536493
1997.75,0.533676
1997.769,0.519414
1997.789,0.496828
1997.808,0.47265
1997.827,0.460494
1997.846,0.444433
1997.865,0.427412
1997.885,0.414044
1997.904,0.399961
1997.923,0.3901
1997.942,0.390778
1997.962,0.393885
1997.981,0.393223
1998,0.393718
1998.019,0.392986
1998.039,0.389475
1998.058,0.386446
1998.077,0.382145
1998.096,0.376807
1998.115,0.377108
1998.135,0.377577
1998.154,0.377602
1998.173,0.377972
1998.192,0.376065
1998.212,0.376933
1998.231,0.37695
1998.25,0.375538
1998.269,0.376142
1998.289,0.376717
1998.308,0.378678
1998.327,0.381127
1998.346,0.387337
1998.365,0.402782
1998.385,0.432505
1998.404,0.452197
1998.423,0.461916
1998.442,0.464851
1998.462,0.457333
1998.481,0.439509
1998.5,0.415181
1998.519,0.391449
1998.539,0.376578
1998.558,0.369131
1998.577,0.364758
1998.596,0.361647
1998.615,0.368486
1998.635,0.369301
1998.654,0.371538
1998.673,0.373145
1998.692,0.371625
1998.712,0.3726
1998.731,0.371332
1998.75,0.371
1998.769,0.37191
1998.789,0.378378
1998.808,0.384964
1998.827,0.391416
1998.846,0.420299
1998.865,0.443455
1998.885,0.456837
1998.904,0.461728
1998.923,0.451286
1998.942,0.435547
1998.962,0.40896
1998.981,0.383844
1999,0.375639
1999.019,0.370251
1999.039,0.36832
1999.058,0.366922
1999.077,0.366055
1999.096,0.367638
1999.115,0.374757
1999.135,0.38476
1999.154,0.392099
1999.173,0.399928
1999.192,0.406065
1999.212,0.408951
1999.231,0.415158
1999.25,0.423449
1999.269,0.428856
1999.289,0.430883
1999.308,0.428372
1999.327,0.424846
1999.346,0.424892
1999.365,0.417576
1999.385,0.414551
1999.404,0.410421
1999.423,0.40473
1999.442,0.403239
1999.462,0.40666
1999.481,0.404243
1999.5,0.401657
1999.519,0.402381
1999.539,0.402431
1999.558,0.402863
1999.577,0.417018
1999.596,0.441923
1999.615,0.45514
1999.635,0.459249
1999.654,0.452789
1999.673,0.438461
1999.692,0.425313
1999.712,0.416225
1999.731,0.411921
1999.75,0.416541
1999.769,0.422817
1999.789,0.426117
1999.808,0.422047
1999.827,0.415415
1999.846,0.406985
1999.865,0.399394
1999.885,0.390882
1999.904,0.382743
1999.923,0.375077
1999.942,0.366199
1999.962,0.362186
1999.981,0.360563
2000,0.361801
2000.019,0.364462
2000.039,0.370538
2000.058,0.377234
2000.077,0.382364
2000.096,0.38677
2000.115,0.391019
2000.135,0.390029
2000.154,0.386259
2000.173,0.380754
2000.192,0.372456
2000.212,0.368873
2000.231,0.368393
2000.25,0.376024
2000.269,0.38431
2000.289,0.390967
2000.308,0.393253
2000.327,0.392984
2000.346,0.384915
2000.365,0.380343
2000.385,0.377595
2000.404,0.375516
2000.423,0.377076
2000.442,0.377594
2000.462,0.374404
2000.481,0.36934
2000.5,0.365517
2000.519,0.360317
2000.539,0.357659
2000.558,0.359699
2000.577,0.366026
2000.596,0.377597
2000.615,0.383243
2000.635,0.396153
2000.654,0.40461
2000.673,0.406932
2000.692,0.403621
2000.712,0.398286
2000.731,0.389276
2000.75,0.390003
2000.769,0.391219
2000.789,0.398557
2000.808,0.40969
2000.827,0.417296
2000.846,0.418211
2000.865,0.406288
2000.885,0.385819
2000.904,0.344436
2000.923,0.336322
2000.942,0.331099
2000.962,0.326798
2000.981,0.32096
2001,0.314296
2001.019,0.308194
2001.039,0.311104
2001.058,0.313982
2001.077,0.31996
2001.096,0.326105
2001.115,0.331412
2001.135,0.335866
2001.154,0.336012
2001.173,0.33136
2001.192,0.328398
2001.212,0.326543
2001.231,0.319707
2001.25,0.314938
2001.269,0.310368
2001.289,0.311137
2001.308,0.314388
2001.327,0.321112
2001.346,0.324418
2001.365,0.324073
2001.385,0.317431
2001.404,0.313343
2001.423,0.308887
2001.442,0.304917
2001.462,0.301902
2001.481,0.301386
2001.5,0.300679
2001.519,0.302055
2001.539,0.302524
2001.558,0.307609
2001.577,0.318604
2001.596,0.335898
2001.615,0.359643
2001.635,0.3773
2001.654,0.385176
2001.673,0.381073
2001.692,0.366266
2001.712,0.34851
2001.731,0.331674
2001.75,0.322239
2001.769,0.319354
2001.789,0.317094
2001.808,0.318383
2001.827,0.3196
2001.846,0.319058
2001.865,0.316751
2001.885,0.313319
2001.904,0.316581
2001.923,0.321073
2001.942,0.323349
2001.962,0.323619
2001.981,0.325663
2002,0.326617
2002.019,0.326446
2002.039,0.327396
2002.058,0.327719
2002.077,0.325407
2002.096,0.323355
2002.115,0.319764
2002.135,0.31679
2002.154,0.312301
2002.173,0.308007
2002.192,0.303824
2002.212,0.300241
2002.231,0.298089
2002.25,0.299676
2002.269,0.29971
2002.289,0.301824
2002.308,0.303824
2002.327,0.307829
2002.346,0.310638
2002.365,0.321052
2002.385,0.330671
2002.404,0.342605
2002.423,0.353275
2002.442,0.356961
2002.462,0.356733
2002.481,0.355648
2002.5,0.35607
2002.519,0.354764
2002.539,0.359726
2002.558,0.367935
2002.577,0.382495
2002.596,0.402008
2002.615,0.419669
2002.635,0.433887
2002.654,0.440687
2002.673,0.438887
2002.692,0.426924
2002.712,0.405578
2002.731,0.379597
2002.75,0.354504
2002.769,0.338808
2002.789,0.332864
2002.808,0.33251
2002.827,0.333703
2002.846,0.332945
2002.865,0.332337
2002.885,0.331253
2002.904,0.328177
2002.923,0.324036
2002.942,0.317397
2002.962,0.311539
2002.981,0.305512
2003,0.298152
2003.019,0.289716
2003.039,0.28517
2003.058,0.280819
2003.077,0.276848
2003.096,0.272685
2003.115,0.270067
2003.135,0.268271
2003.154,0.267016
2003.173,0.268105
2003.192,0.269742
2003.212,0.27076
2003.231,0.272554
2003.25,0.274245
2003.269,0.275428
2003.289,0.276127
2003.308,0.276541
2003.327,0.276162
2003.346,0.275568
2003.365,0.277918
2003.385,0.280661
2003.404,0.285652
2003.423,0.292562
2003.442,0.301739
2003.462,0.310238
2003.481,0.319453
2003.5,0.328754
2003.519,0.333467
2003.539,0.336044
2003.558,0.339622
2003.577,0.341671
2003.596,0.341284
2003.615,0.335765
2003.635,0.32522
2003.654,0.314891
