Age,BaCa,BCa,MgCa,Mn,SrCa,UCa,Distance
1992.447,0.003983974,0.491179447,3.149495135,0.236054,9.045074008,0.001319672,102.23
1992.4634,0.004073611,0.48053973,3.543699257,0.21276,9.016818441,0.00125232,101.88
1992.4807,0.003959112,0.496063988,3.413819806,0.307869,8.789816773,0.001049476,101.54
1992.497,0.004092059,0.490019386,3.171246712,0.285161,8.990557313,0.001099839,101.19
1992.5133,0.004181422,0.521455114,2.962226424,0.245698,9.147760973,0.001261526,100.85
1992.5297,0.004400007,0.520496069,3.159103319,0.222692,9.199227097,0.001390262,100.5
1992.547,0.004405153,0.521607254,3.059558678,0.176868,9.181627643,0.00141362,100.16
1992.5784,0.004303853,0.527412925,2.959377457,0.187342,9.325001942,0.001421022,99.81
1992.6098,0.004061405,0.536042534,2.739041407,0.184118,9.135545888,0.001370422,99.47
1992.6588,0.003932156,0.494123801,3.021909215,0.20693,9.121744454,0.001303255,99.12
1992.7079,0.003921546,0.491618911,3.032143979,0.222473,9.04681355,0.001316874,98.78
1992.755,0.003918599,0.459141279,3.410457987,0.260284,8.879254276,0.001208495,98.43
1992.7696,0.003828755,0.460414081,3.185599224,0.324785,8.932681094,0.001246935,98.09
1992.7842,0.003527587,0.461958954,3.350049223,0.359496,8.917408989,0.001265662,97.74
1992.7988,0.003357009,0.454286083,3.272557407,0.296841,8.838550389,0.001227536,97.4
1992.8128,0.003798055,0.47355036,3.001731517,0.333647,8.874705423,0.001313882,97.05
1992.8274,0.004467008,0.442935878,2.879262479,0.380489,8.867640293,0.001288198,96.71
1992.842,0.004226247,0.437961348,3.0272927,0.39626,8.833315341,0.00126892,96.36
1992.8566,0.004173809,0.44433934,3.08131519,0.349477,8.83619263,0.001242474,96.02
1992.8706,0.004277732,0.453339747,3.065023063,0.4051,8.907345323,0.001345926,95.67
1992.8852,0.004000737,0.445689407,3.215790014,0.55851,8.92967709,0.00135996,95.33
1992.8998,0.003779114,0.431581221,3.308556335,0.653351,8.871526553,0.001324679,94.98
1992.9144,0.00360164,0.411294046,3.741602214,0.510972,8.71651239,0.001190155,94.64
1992.9284,0.003671345,0.43113735,4.150070244,0.343482,8.730574804,0.001111403,94.29
1992.943,0.003524481,0.39246827,4.052030128,0.306629,8.625905994,0.001038652,93.95
1992.956,0.003635091,0.415129684,3.467785214,0.362079,8.789424275,0.001215736,93.6
1992.9689,0.003649705,0.429142314,3.508665149,0.441171,8.882945878,0.001182419,93.26
1992.9826,0.003597713,0.446836422,3.910488441,0.450416,8.720536264,0.001064636,92.91
1992.9955,0.003745605,0.460544797,3.769287511,0.455225,8.824586015,0.001109362,92.57
1993.0085,0.003820384,0.448271332,3.600872656,0.548834,8.833164124,0.00116423,92.22
1993.0215,0.003831244,0.428425572,3.874218394,0.508772,8.638046722,0.001055952,91.88
1993.0344,0.003942742,0.425077688,3.883619248,0.407756,8.749918425,0.00107167,91.53
1993.0481,0.003850392,0.411306327,3.734042719,0.371915,8.695597688,0.00110322,91.19
1993.061,0.004000268,0.41863033,3.654312814,0.404376,8.733608212,0.001137237,90.84
1993.074,0.004084169,0.439158115,3.738491235,0.423621,8.905231693,0.001155008,90.5
1993.0869,0.003991638,0.454773742,3.735112831,0.42201,8.852493799,0.001157326,90.15
1993.0999,0.00425266,0.443743538,3.767872631,0.395871,8.828244018,0.001163327,89.81
1993.1135,0.004032407,0.42869563,3.288386737,0.458326,8.872050608,0.001291841,89.46
1993.1265,0.003853644,0.442005054,3.391672832,0.51154,8.840444033,0.001197666,89.12
1993.1395,0.003955776,0.437849775,3.251559223,0.478306,8.952912256,0.001267235,88.77
1993.1524,0.003980039,0.424001587,3.350047818,0.420573,8.825769014,0.001254815,88.43
1993.1654,0.00416112,0.438753597,3.385072496,0.378616,8.953020039,0.001288254,88.08
1993.1784,0.004287938,0.435241258,3.490940614,0.348059,8.901598021,0.001273526,87.74
1993.192,0.004180506,0.441498335,3.948456523,0.305709,8.887215778,0.00104446,87.31
1993.2127,0.004317921,0.466237403,3.806311338,0.293094,8.777354844,0.001088395,87.09
1993.2333,0.00413199,0.466494665,3.776085541,0.246301,8.802221273,0.001154504,86.75
1993.254,0.004106979,0.495670749,3.466234797,0.171765,8.826730661,0.001209209,86.41
1993.2747,0.00407957,0.467993339,3.486799015,0.174326,9.000702067,0.001209109,86.06
1993.2965,0.004153453,0.481366592,3.687948428,0.159663,8.899041308,0.00115973,85.72
1993.3171,0.003980454,0.496946306,3.295929339,0.14843,9.013663118,0.001211397,85.38
1993.3378,0.003878544,0.504448332,3.167548415,0.154396,8.982783086,0.001226597,85.04
1993.3585,0.003785493,0.51699217,2.895830371,0.164641,9.058455812,0.001302714,84.7
1993.3791,0.003791924,0.507786622,2.720758085,0.212439,9.066596636,0.001350841,84.35
1993.4009,0.003782892,0.503736423,3.202947469,0.262279,8.873205375,0.001184744,84.01
1993.4216,0.004002733,0.529869148,3.615051872,0.280633,9.044381193,0.001175017,83.67
1993.4423,0.004120377,0.549790163,3.819742545,0.266108,9.047311343,0.001201495,83.33
1993.4662,0.004019569,0.507980102,3.351434245,0.25475,9.114047203,0.001241458,82.98
1993.4869,0.003837417,0.504644271,3.005089177,0.187249,9.012081363,0.00126928,82.64
1993.5141,0.003914071,0.521099804,2.753093355,0.15343,9.262725126,0.001382261,82.3
1993.538,0.003929733,0.516822623,2.791315913,0.202926,9.251860331,0.001439582,81.96
1993.5967,0.003901309,0.52523744,2.957135372,0.247487,9.034338959,0.001388774,81.62
1993.6554,0.003985959,0.532072516,3.154455678,0.299091,9.020202052,0.001336605,81.27
1993.7115,0.003939845,0.519055285,2.985634406,0.321444,9.054789446,0.001346025,80.93
1993.7702,0.003891759,0.487292345,3.075028241,0.285345,9.127670502,0.001345321,80.59
1993.8289,0.003784964,0.464832917,3.351567177,0.238003,8.904076306,0.001168466,80.25
1993.885,0.003836389,0.471129433,3.69612834,0.309657,8.861298913,0.001137245,79.9
1993.8966,0.003858727,0.460209588,3.684243419,0.38322,8.797379503,0.001161451,79.56
1993.9082,0.003909403,0.47032924,3.471177798,0.427832,8.771937283,0.001209186,79.22
1993.9198,0.003948161,0.477568204,3.457066533,0.39767,8.903737545,0.001164378,78.88
1993.9309,0.003805176,0.462283868,3.482616227,0.367667,8.790650639,0.001142847,78.54
1993.9425,0.003473718,0.431197163,3.226342777,0.323718,8.678159853,0.001109512,78.19
1993.9473,0.00345051,0.432936647,3.235695934,0.272876,8.685413169,0.00114671,77.85
1993.952,0.003626315,0.448982669,3.405474984,0.28674,8.831169929,0.001141045,77.51
1993.9567,0.003551762,0.461025542,3.083775765,0.258108,8.803967162,0.001230475,77.17
1993.9615,0.003556835,0.446678862,3.11861678,0.265902,8.828574725,0.001222343,76.82
1993.9662,0.003482281,0.436461445,3.503010695,0.252026,8.733690362,0.001174322,76.48
1993.971,0.003718087,0.443600974,4.024992429,0.296271,8.710647603,0.001092661,76.14
1993.9757,0.003807453,0.455947127,3.877008355,0.298103,8.853063206,0.001157371,75.8
1993.9805,0.003631094,0.44173815,3.603092196,0.29807,8.758410769,0.001142022,75.46
1993.9858,0.003832339,0.46496074,3.676670341,0.385519,8.731217449,0.001102744,75.11
1993.9905,0.003967312,0.462524388,3.900502157,0.38745,8.728949801,0.001049273,74.77
1993.9953,0.004700781,0.45544148,3.812439708,0.37766,8.779444204,0.001133831,74.43
1994,0.003535203,0.413676785,3.684704476,0.361381,8.634219852,0.001085723,74.09
1994.0048,0.003513028,0.397544229,3.724373298,0.309571,8.532993924,0.001040261,73.74
1994.0095,0.00362745,0.398297727,4.578852912,0.284188,8.646520265,0.000966664,73.4
1994.0143,0.003811607,0.382540484,3.982738235,0.276258,8.821886173,0.001096984,73.06
1994.019,0.003704541,0.379648076,4.43616369,0.255943,8.712202567,0.000989941,72.72
1994.0243,0.003922583,0.371308904,4.339502981,0.264717,8.750439867,0.00096025,72.38
1994.0471,0.003798808,0.377916171,4.242707264,0.247722,8.554897848,0.000956763,72.03
1994.0694,0.003759911,0.389791025,3.97516914,0.231328,8.688967966,0.001054606,71.69
1994.0923,0.003735653,0.395975206,3.939139403,0.234697,8.622394247,0.001031951,71.35
1994.1146,0.003636933,0.368844069,3.756425996,0.252743,8.626577087,0.001009289,71.01
1994.1374,0.004358135,0.403230676,3.987577738,0.265525,8.649621501,0.001028549,70.66
1994.1597,0.005495613,0.40322876,3.711919548,0.269761,8.72710461,0.001044527,70.32
1994.1826,0.006142391,0.422007406,3.669143462,0.220962,8.740250443,0.001108437,69.98
1994.2049,0.006012413,0.435789171,3.60604024,0.195858,8.819726282,0.001163881,69.64
1994.2277,0.006086978,0.437352889,3.606454141,0.182538,8.724057271,0.00120396,69.3
1994.25,0.00548977,0.466721806,3.870394448,0.178091,8.706302174,0.001096862,68.95
1994.2802,0.004801978,0.477197307,3.401953929,0.177784,8.801207009,0.001158251,68.61
1994.3096,0.004497721,0.502423932,3.401649801,0.161599,8.956477048,0.001225155,68.27
1994.3398,0.004090033,0.506567141,2.860214762,0.161314,9.128606583,0.001341041,67.93
1994.3692,0.00398261,0.523914357,3.108275142,0.200289,9.14071028,0.001319774,67.58
1994.3994,0.004231092,0.533726331,3.35967985,0.193845,9.112323511,0.001275913,67.24
1994.4288,0.004103252,0.554447349,3.641529006,0.144505,9.045217586,0.001262175,66.9
1994.442,0.004276904,0.539682001,3.795812435,0.162744,9.062197176,0.001196048,66.56
1994.4888,0.0039132,0.545709004,3.041170846,0.176132,9.143292131,0.001352388,66.22
1994.5385,0.004048538,0.543005835,2.68320165,0.206741,9.261953286,0.001451625,65.87
1994.5882,0.003833038,0.517299673,2.958233528,0.218806,9.155221296,0.001399694,65.53
1994.635,0.003667928,0.510571785,2.542767855,0.218353,9.224645834,0.001481882,65.19
1994.6636,0.003789749,0.545928662,2.546026076,0.223889,9.211902617,0.001436104,64.85
1994.6922,0.003630792,0.525198619,2.641730625,0.230319,9.056055629,0.001279345,64.5
1994.7191,0.003852942,0.51238643,2.724486806,0.248386,9.033400704,0.001307302,64.16
1994.7477,0.0035387,0.497445128,3.061987329,0.282665,8.829057146,0.001212438,63.82
1994.7763,0.003483111,0.487389479,3.143433933,0.279913,8.811616274,0.001204312,63.48
1994.8032,0.003423404,0.478065392,3.302721007,0.292263,8.792857845,0.001216634,63.14
1994.8318,0.003394184,0.457280188,3.243491777,0.221089,8.898920373,0.001239117,62.79
1994.8604,0.003330863,0.461409622,3.283515667,0.206497,8.765442549,0.001191568,62.45
1994.8873,0.003440988,0.460606835,3.392235329,0.188917,8.765734296,0.001206502,62.11
1994.9159,0.003417376,0.431051752,3.484163011,0.192487,8.584235732,0.001149946,61.77
1994.9445,0.003483197,0.446965917,3.520597377,0.331289,8.72129632,0.001135399,61.43
1994.9714,0.003517103,0.453478136,3.194221029,0.329569,8.837087535,0.001180414,61.08
1995,0.00348868,0.452752166,3.450674231,0.313509,8.746089473,0.001101842,60.74
1995.0098,0.00356755,0.446758735,3.44819397,0.346866,8.784792998,0.001145289,60.4
1995.019,0.003575261,0.459821289,3.651296532,0.350008,8.749820195,0.001119848,60.06
1995.0288,0.003607017,0.445157077,3.496147758,0.454307,8.768144334,0.001135085,59.71
1995.0385,0.003687715,0.472149684,3.816781471,0.524857,8.780509176,0.001152751,59.37
1995.0477,0.003613102,0.446372377,3.749500823,0.4144,8.892602373,0.00119351,59.03
1995.0575,0.0036526,0.443520616,3.728798904,0.385902,8.782301176,0.001209229,58.69
1995.0673,0.003672183,0.436631012,3.565799949,0.378154,8.896829443,0.001233351,58.35
1995.0765,0.003761967,0.439603744,3.903624498,0.481294,8.754944948,0.001176857,58
1995.0863,0.003813857,0.456436355,4.026673346,0.487476,8.877163471,0.001173457,57.66
1995.096,0.003731076,0.41550542,3.919517883,0.439999,8.794196028,0.00115596,57.32
1995.1052,0.003710843,0.344657698,4.191680217,0.425265,8.606667236,0.001043939,56.98
1995.115,0.003593942,0.340355965,4.138444491,0.419228,8.537716256,0.000969142,56.63
1995.1321,0.003643271,0.348945369,4.228669618,0.494012,8.743455628,0.001079662,56.29
1995.1491,0.00364549,0.363127906,4.164421659,0.473306,8.582597174,0.000980415,55.95
1995.1654,0.003710205,0.366560493,4.035377937,0.490059,8.68263166,0.001018249,55.61
1995.1825,0.003852032,0.366338947,3.98521107,0.525904,8.584168854,0.001002804,55.27
1995.1996,0.003796888,0.390613143,4.059389012,0.434966,8.580088465,0.001050201,54.92
1995.2166,0.003919907,0.407057058,3.67364377,0.356434,8.833003703,0.001128208,54.58
1995.2337,0.003990348,0.433391963,3.617858936,0.312182,8.709627977,0.001103727,54.24
1995.25,0.003993467,0.442316177,3.724753623,0.304209,8.583550511,0.0010455,53.9
1995.2853,0.004047975,0.482381286,3.349187933,0.294738,8.891088559,0.001151429,53.55
1995.3205,0.003831826,0.512675926,3.289604483,0.334337,8.956655397,0.001163101,53.21
1995.3558,0.00383798,0.501310402,3.375210645,0.290661,8.934643787,0.001223178,52.87
1995.3911,0.003798628,0.489888834,2.785062209,0.21561,9.087034341,0.001346763,52.53
1995.4263,0.003724778,0.50826345,3.167318919,0.172672,9.046312108,0.001179509,52.19
1995.4601,0.003811589,0.523724412,2.719051479,0.209727,9.211372658,0.001330972,51.84
1995.4954,0.003749533,0.534317536,2.67742764,0.235758,9.137019654,0.00134923,51.5
1995.5307,0.003713661,0.546356549,2.614820895,0.212797,9.10656507,0.001368495,51.16
1995.5659,0.003713097,0.542780351,2.634081685,0.212227,9.184189688,0.00141863,50.82
1995.6012,0.003883148,0.545410852,2.989077247,0.201741,9.244914538,0.00142089,50.47
1995.635,0.003914881,0.549633356,3.227868153,0.17619,9.178399349,0.001445072,50.13
1995.6593,0.003798815,0.530849133,3.063248558,0.166226,9.1526023,0.001405714,49.79
1995.6835,0.00375046,0.564483534,2.938578,0.173592,9.133326873,0.001408763,49.45
1995.7038,0.003741544,0.494935269,3.008576933,0.182576,8.995609327,0.00137324,49.11
1995.723,0.003725077,0.476688958,3.029150956,0.204457,8.916822375,0.001307837,48.76
1995.7432,0.003617158,0.476704751,3.234537639,0.200945,8.759695373,0.001245297,48.42
1995.7624,0.003680605,0.485809692,3.160845857,0.172396,8.850007715,0.001271264,48.08
1995.7827,0.003572981,0.473189616,2.779938775,0.211279,8.944771761,0.001388819,47.74
1995.8019,0.003639263,0.449015863,3.25609105,0.263907,8.87824774,0.00120657,47.34
1995.8221,0.003539866,0.444953311,3.491945645,0.332225,8.74386776,0.0011594,47.04
1995.8413,0.003523529,0.458176868,3.476480843,0.361154,8.72743926,0.001163441,46.69
1995.8615,0.003556143,0.450819033,3.671223951,0.279218,8.68982881,0.001157794,46.34
1995.8808,0.003509619,0.438281262,3.760765714,0.285187,8.73888565,0.001128481,45.98
1995.901,0.003440105,0.445775875,3.988694105,0.406023,8.64319762,0.001080882,45.63
1995.9212,0.003513341,0.439760637,4.326254866,0.445609,8.65750947,0.001037937,45.28
1995.9404,0.003495788,0.442091224,4.080168649,0.502725,8.65317832,0.001059172,44.93
1995.9607,0.003368948,0.427944437,4.145201459,0.478888,8.60127147,0.001055347,44.57
1995.9799,0.003562171,0.426122361,4.074775339,0.464933,8.78358765,0.001103421,44.22
1996.0001,0.003610009,0.417062063,4.129602615,0.540531,8.66280161,0.001122478,43.87
1996.0193,0.003624593,0.430966669,3.848889696,0.680938,8.76499615,0.001140726,43.52
1996.0395,0.00376138,0.427592479,3.975337294,0.634849,8.72681096,0.00121355,43.16
1996.0588,0.004124526,0.412993805,4.024175251,0.526437,8.78925162,0.001267441,42.81
1996.0719,0.004465497,0.376669186,4.047504854,0.527419,8.64413801,0.001188668,42.46
1996.0962,0.004278592,0.384635869,4.014809858,0.399891,8.69486242,0.001170322,42.11
1996.1164,0.004645292,0.399762147,3.853391541,0.372939,8.81632929,0.00118813,41.75
1996.1366,0.004834216,0.385257183,3.835344118,0.334473,8.61427007,0.001121238,41.4
1996.1569,0.004994648,0.37533622,4.230114204,0.355802,8.69035823,0.001050646,41.05
1996.1761,0.005123645,0.407168423,4.301178253,0.327724,8.72178971,0.001116522,40.69
1996.1963,0.004872126,0.385452488,4.48080093,0.340648,8.80642687,0.001117941,40.34
1996.2165,0.004243035,0.421882573,3.868643951,0.384997,8.9970809,0.001227417,39.99
1996.2357,0.004163559,0.439868778,3.993581317,0.360424,8.98078836,0.001148524,39.64
1996.256,0.004028815,0.429548184,3.396331264,0.318997,8.839151,0.001237065,39.28
1996.2762,0.00379405,0.417307965,3.599025156,0.321771,8.97066964,0.00131645,38.93
1996.2964,0.00382526,0.421122785,3.730431229,0.333745,8.97582891,0.001219223,38.58
1996.3156,0.00396419,0.462834274,3.690449726,0.39363,9.01104667,0.001261454,38.23
1996.3359,0.004027268,0.473325981,3.763221628,0.368859,8.95180725,0.001220604,37.87
1996.3561,0.003953637,0.441742576,3.516512641,0.342235,8.82745432,0.001239582,37.52
1996.3753,0.004075906,0.432469177,3.674896912,0.31808,8.92564731,0.001212501,37.17
1996.3955,0.004070704,0.436054562,3.57367277,0.252658,9.03770719,0.001303258,36.82
1996.4158,0.004063986,0.439031071,3.903902068,0.187552,9.10388778,0.001372465,36.46
1996.435,0.004038055,0.458188495,3.792531703,0.195728,8.97263488,0.001309207,36.11
1996.4552,0.004045433,0.477497485,3.607358537,0.186594,9.11221224,0.001320932,35.76
1996.4754,0.003860101,0.476458788,3.449951699,0.17046,9.03646089,0.001295481,35.4
1996.4957,0.003773802,0.470740277,3.591178762,0.183667,9.05150095,0.001231906,35.05
1996.5149,0.003610667,0.4918613,3.177323965,0.219054,9.43017015,0.001489932,34.7
1996.5351,0.00324481,0.487472052,3.18746156,0.224153,9.25244983,0.001390119,34.35
1996.5553,0.003002369,0.452814588,3.178925988,0.219602,9.14435957,0.001327475,33.99
1996.5745,0.002926767,0.486853829,2.976709836,0.198037,9.13804361,0.001395731,33.64
1996.5948,0.003288669,0.472525046,2.927321325,0.178463,9.30044371,0.001379952,33.29
1996.615,0.003505449,0.46632456,2.981904498,0.202318,9.31981904,0.001444097,32.94
1996.6369,0.003559372,0.46524875,2.966078029,0.254371,9.17154539,0.001335333,32.58
1996.6577,0.003726174,0.472079911,3.016577739,0.272086,9.16854809,0.001360114,32.23
1996.6795,0.003788404,0.491195758,3.193589005,0.233292,9.09084798,0.001307507,31.88
1996.7036,0.003759888,0.467425922,3.215353391,0.21487,9.08233915,0.001336332,31.53
1996.7276,0.003585104,0.458465937,3.023198227,0.213384,9.06784087,0.001310458,31.17
1996.7506,0.003542744,0.452368762,2.917189074,0.245758,9.10572221,0.001361931,30.82
1996.7747,0.003465131,0.43891064,3.086191959,0.295695,8.88714797,0.001295243,30.47
1996.7987,0.003672173,0.447447003,2.887151668,0.333614,8.97609671,0.001414492,30.12
1996.8228,0.003542662,0.44000928,3.216589537,0.31651,8.9391022,0.001309254,29.76
1996.8469,0.003633145,0.440269893,3.382239016,0.312367,8.8715548,0.001208768,29.41
1996.8698,0.003604547,0.427069449,3.407791983,0.323048,8.88885983,0.001278307,29.06
1996.8939,0.003633665,0.410263697,3.500015536,0.34288,8.97232176,0.001252462,28.7
1996.9179,0.003484244,0.416075447,3.896399842,0.500273,8.80800071,0.001178566,28.35
1996.942,0.00346418,0.422071883,4.305067129,0.586449,8.70862734,0.001056842,28
1996.9521,0.003480765,0.426393972,4.462923307,0.661656,8.78190772,0.001079853,27.65
1996.9617,0.003526539,0.421747981,4.193683934,0.563371,8.8345778,0.001097526,27.29
1996.9718,0.003431864,0.399291437,3.917226743,0.471424,8.76406297,0.00109663,26.94
1996.9819,0.003495446,0.397942854,4.013747017,0.490705,8.91643808,0.001129471,26.59
1996.9878,0.003554576,0.426485194,4.146551281,0.422823,8.889415,0.001150077,26.24
1996.9938,0.003507376,0.402546405,4.445084994,0.393524,8.74360511,0.001084268,25.88
1996.9998,0.003492592,0.409434447,4.342827342,0.308904,8.85317548,0.001062244,25.53
1997.0062,0.003569533,0.446480725,4.042169514,0.313111,8.85122054,0.001131893,25.18
1997.0121,0.00368401,0.438735987,4.43868699,0.300568,8.81664138,0.001046135,24.83
1997.0181,0.003706647,0.429680272,4.619653575,0.307607,8.74135044,0.001053803,24.47
1997.024,0.003600339,0.411471713,3.956609223,0.282154,8.80784106,0.001144041,24.12
1997.03,0.003616736,0.433513066,4.181426297,0.269673,8.77804316,0.001093616,23.77
1997.036,0.003748589,0.41759026,4.115012774,0.29455,8.77787218,0.001123908,23.42
1997.0424,0.003973629,0.411374454,4.309764703,0.297629,8.76007481,0.001103672,23.06
1997.0483,0.00450803,0.388339401,4.184168768,0.272138,8.74215384,0.001094038,22.71
1997.0543,0.004889104,0.389305514,4.025801304,0.275729,8.61358203,0.001124756,22.36
1997.0603,0.006082701,0.372176902,3.739226147,0.244606,8.56759459,0.001126025,22
