Age,Ba138Ca,BaCa,BCa,CdCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa,Distance
1939.52706,0.002626954,0.002715181,0.383537989,1.08E-05,0.00405293,1.846127261,0.000151443,0.000150812,0.061830277,9.28303194,0.001632577,0.000161021,984.8341079
1939.539491,0.002522346,0.002571974,0.420535898,2.80E-06,0.004234812,2.231889929,0.000155362,0.000159639,0.054685282,9.346566525,0.00166086,0.000157187,984.6080314
1939.551923,0.003088003,0.003072908,0.473154297,2.24E-05,0.004905143,2.800001768,0.000229845,0.000186001,0.060074045,8.988293106,0.001421472,0.000133527,984.3819548
1939.564354,0.003407747,0.003130445,0.458861119,1.94E-06,0.005114371,2.604080624,0.000222045,0.000204668,0.062742742,9.325642556,0.001469958,0.000136903,984.1558783
1939.576785,0.003307103,0.003362626,0.401486265,2.61E-05,0.004525311,1.935831535,0.000414913,0.000159142,0.069777012,9.389648255,0.001794328,0.000143444,983.9298017
1939.589216,0.004158838,0.003838003,0.444365726,8.01E-06,0.005387365,2.187666144,0.000284432,0.000133144,0.061561657,9.547405717,0.001745665,0.000113416,983.7037252
1939.601648,0.00370436,0.003568852,0.418771962,1.01E-05,0.005183873,2.154184644,0.000138462,0.000139446,0.077553683,9.74811099,0.001857684,0.000154192,983.4776486
1939.613074,0.003407893,0.003079727,0.419762194,1.03E-05,0.00450434,2.169573039,0.000163476,0.000175286,0.074357548,9.310376298,0.00170412,0.000173368,983.2515721
1939.6245,0.003225345,0.003114245,0.433263532,5.04E-05,0.004512188,2.145148176,0.000139422,0.000199213,0.064466394,9.29423228,0.001784909,0.000130956,983.0254955
1939.635926,0.004412162,0.004194205,0.419862343,5.85E-05,0.00510895,2.512209962,0.0002207,0.00085931,0.094671463,9.413708168,0.00166341,0.000173164,982.7994189
1939.647352,0.004861795,0.004624687,0.392398472,1.04E-05,0.00423491,2.042745515,0.000197143,0.000153284,0.077500674,9.379482396,0.001631252,0.000208131,982.5733424
1939.658778,0.005016086,0.004793379,0.383261185,2.46E-05,0.0047112,1.966268853,0.000159465,0.00014945,0.087315082,9.540511255,0.001840756,0.00018882,982.3472658
1939.670204,0.00456107,0.004158151,0.430972463,8.47E-06,0.005031568,2.103274965,0.00015219,0.000134452,0.073225099,9.418556312,0.001696531,0.000174514,982.1211893
1939.68163,0.003314865,0.003524742,0.38781975,7.02E-06,0.004530249,1.884058118,0.000140521,0.000113644,0.067153684,9.522681812,0.001819444,0.000156905,981.8951127
1939.693056,0.003238912,0.0032234,0.458921171,1.60E-05,0.005236819,2.444284547,0.000380483,0.000149477,0.062517183,9.54721964,0.00169244,0.000141744,981.6690362
1939.704483,0.002441847,0.002696791,0.384878543,1.49E-05,0.004136051,1.889492982,0.000139309,0.000124203,0.069932249,9.541754679,0.001815971,0.000220853,981.4429596
1939.715909,0.002402466,0.002482313,0.468693116,1.47E-05,0.004895877,2.405039708,0.000172427,0.000140428,0.058098664,9.342584911,0.001703184,0.000141065,981.2168831
1939.727335,0.003451118,0.003333189,0.508319159,3.34E-05,0.00575014,3.268083085,0.000171351,0.000147436,0.047464017,9.186104916,0.001338302,7.72E-05,980.9908065
1939.738761,0.002660727,0.002827956,0.444182534,3.25E-06,0.005025625,2.283173771,0.000117371,0.000155723,0.060842574,9.610182433,0.001593235,0.000168482,980.76473
1939.750187,0.002999612,0.002881103,0.410359228,2.50E-05,0.004216688,2.0243166,0.000107153,0.000129279,0.062996592,9.287662488,0.001680481,0.000182331,980.5386534
1939.761613,0.003236606,0.002977269,0.446723006,-8.45E-06,0.004724157,2.245820536,9.66E-05,0.000166265,0.062880973,9.397707527,0.00166028,0.000163835,980.3125768
1939.773039,0.002938084,0.002941644,0.427226797,-1.83E-06,0.004543999,2.041055836,0.000130113,0.000133912,0.063195313,9.437301716,0.00174742,0.00015384,980.0865003
1939.784465,0.003005998,0.002947474,0.458677407,1.37E-05,0.004640094,2.17003095,0.000132681,0.000160336,0.069007284,9.545951802,0.001812511,0.000167591,979.8604237
1939.795891,0.003098144,0.002885099,0.549503095,4.81E-05,0.005454834,3.023975338,0.000181221,0.000166651,0.068482643,9.269616452,0.001490525,0.000102759,979.6343472
1939.807317,0.002879471,0.002798192,0.514387888,2.52E-05,0.005821097,2.744436387,0.00018865,0.000193044,0.060114269,9.275954198,0.001594461,0.000107324,979.4082706
1939.818743,0.002835238,0.003008757,0.561991439,2.83E-05,0.00572616,2.98455857,0.000141853,0.000204632,0.06341835,9.373273429,0.001670516,0.000112543,979.1821941
1939.83017,0.002588534,0.002522133,0.464867949,1.13E-05,0.00473755,2.353390387,0.000178385,0.000112589,0.057474138,9.361947371,0.001729838,0.000133684,978.9561175
1939.841596,0.00325379,0.003242675,0.418164231,1.61E-05,0.004357285,1.965095481,0.000208785,0.000140481,0.068093254,9.441100034,0.001892526,0.000146905,978.730041
1939.853022,0.003181989,0.003222694,0.495933454,6.80E-06,0.005121048,2.508733464,0.000161356,0.000139718,0.055882249,9.31387517,0.001647844,0.000114958,978.5039644
1939.864448,0.004361494,0.00383015,0.476494668,1.98E-05,0.005281528,2.417364521,0.000175306,0.000164661,0.064654517,9.557502148,0.001653448,0.000122772,978.2778878
1939.875874,0.003363368,0.003724044,0.491449928,2.94E-05,0.005374112,2.573539764,0.000229161,0.000138186,0.058160316,9.232861182,0.001508828,0.000104516,978.0518113
1939.8873,0.003940146,0.003945287,0.539788893,2.46E-05,0.004897871,2.963734765,0.000211086,0.000455311,0.053864435,9.194701408,0.001513117,8.10E-05,977.8257347
1939.898726,0.00366231,0.003391576,0.497489525,1.85E-05,0.004851333,2.449261266,0.000263353,0.000447492,0.050044851,9.13113624,0.001598857,0.00012281,977.5996582
1939.910152,0.003071283,0.002886379,0.511872628,1.37E-05,0.004473818,2.468118115,0.000225786,0.000123586,0.041446877,9.319462812,0.001571214,8.51E-05,977.3735816
1939.921578,0.003001741,0.003055426,0.519691874,1.60E-05,0.005763396,2.989983459,0.00022111,0.000147485,0.050841053,9.027325661,0.001470492,8.67E-05,977.1475051
1939.933004,0.002819184,0.003016981,0.498958091,1.68E-05,0.004845274,2.69323246,0.000207482,0.00014304,0.044607542,9.148423858,0.001475029,0.00010641,976.9214285
1939.94443,0.002818908,0.002674156,0.471306036,-3.28E-08,0.004465043,2.304686801,0.000217838,0.000125598,0.045911844,9.032784808,0.001563927,0.000131738,976.695352
1939.955856,0.003319876,0.003531405,0.460942222,3.32E-05,0.004470567,2.256527838,0.000159828,0.00012029,0.061357449,9.154203471,0.001629469,0.000155012,976.4692754
1939.967283,0.003278895,0.003047387,0.481687576,2.44E-06,0.005029583,2.481103219,0.000152497,0.000141026,0.054604281,9.143379974,0.001507973,0.000167349,976.2431989
1939.978709,0.003790503,0.003622737,0.458441087,3.15E-05,0.00479993,2.371049742,0.000230722,0.000282426,0.073486375,9.184358349,0.001483538,0.000156601,976.0171223
1939.990135,0.004257965,0.003696221,0.457389562,5.65E-05,0.00454746,2.711873261,0.000255589,0.000186955,0.060707445,9.036395009,0.001413289,0.000140918,975.7910457
1940.001561,0.003757096,0.00354164,0.481526037,5.80E-05,0.005696837,2.969784697,0.000357564,0.000163455,0.054252012,9.11172827,0.001381742,0.000115488,975.5649692
1940.012987,0.003887363,0.004107665,0.485856387,1.85E-05,0.005545035,3.295086402,0.000212806,0.000140792,0.059364563,9.021881011,0.001313722,0.000101858,975.3388926
1940.024413,0.004384567,0.004539835,0.452968606,1.34E-05,0.00465019,2.426363109,0.000234466,0.000129352,0.054786163,8.963393665,0.001454961,0.000157497,975.1128161
1940.035839,0.005252964,0.004924977,0.442492362,1.85E-05,0.004082016,2.310100802,0.000189846,0.000123714,0.056041289,9.331200955,0.001558998,0.000157758,974.8867395
1940.047265,0.003760059,0.003733362,0.420322826,1.22E-05,0.004497431,2.120220889,0.000240246,0.000140504,0.064625187,8.969426702,0.00144001,0.000141795,974.660663
1940.058691,0.004144472,0.003968023,0.430907262,3.91E-05,0.004278603,2.364011268,0.000327284,0.000350611,0.066124443,9.092166477,0.001522658,0.000120768,974.4345864
1940.070117,0.003239036,0.003429277,0.402735766,4.12E-06,0.004550537,2.052547564,0.00019026,0.000160204,0.06285428,8.954364433,0.001604487,0.000178693,974.2085099
1940.081543,0.003403665,0.003855735,0.46671731,8.66E-06,0.00445232,2.675329789,0.00019322,0.000121846,0.062386049,8.974876351,0.001415016,0.000129333,973.9824333
1940.09297,0.004923423,0.00499366,0.477179762,9.83E-06,0.005643843,3.021716996,0.000290666,0.000117482,0.070165054,9.106118704,0.001393378,0.000119963,973.7563567
1940.104396,0.005366817,0.005041059,0.50925798,3.08E-06,0.005286393,3.251021545,0.000448612,0.000112005,0.061763029,8.89649079,0.001319594,8.29E-05,973.5302802
1940.122155,0.003088571,0.003090834,0.409609841,1.14E-05,0.00402938,2.360631812,0.000660674,0.000121259,0.063539502,8.898369385,0.001497466,0.000126045,973.3042036
1940.139914,0.002923853,0.002825236,0.426024083,1.72E-05,0.004428244,2.128362711,0.00104816,0.000133836,0.077884307,9.280573952,0.00159332,0.000146341,973.0781271
1940.157673,0.003161998,0.003071488,0.439478955,-6.51E-06,0.003851774,2.186649989,0.0005823,0.000123272,0.058881537,9.11541003,0.001487672,0.000138157,972.8520505
1940.175432,0.004509022,0.004222363,0.412580943,1.41E-05,0.004116256,2.034526645,0.000493622,0.000145983,0.060712295,9.00285502,0.001497219,0.000179243,972.625974
1940.193191,0.003620802,0.003668957,0.459432985,5.39E-06,0.004581028,2.6505001,0.000430932,0.000122311,0.046607251,9.059697837,0.001369156,0.000123519,972.3998974
1940.21095,0.002744814,0.002629588,0.404133644,-1.23E-05,0.00370808,2.043263745,0.000411551,0.000126074,0.059852196,8.822407118,0.001510457,0.000166494,972.1738209
1940.228709,0.002674678,0.002566801,0.426996549,1.39E-05,0.004131112,2.214720976,0.000214748,0.000137329,0.06144405,9.023074125,0.001501249,0.000189127,971.9477443
1940.246468,0.003105094,0.003069649,0.456599867,7.34E-06,0.004899875,2.848110082,0.000162028,0.00013103,0.057773463,8.948367656,0.001384776,0.00013285,971.7216678
1940.264227,0.002956888,0.002703448,0.442687511,-1.73E-06,0.004486903,2.657675039,0.00018363,0.000112697,0.062284642,8.941219375,0.001298885,0.000147207,971.4955912
1940.281986,0.0034065,0.003201394,0.361338862,1.21E-05,0.003947845,1.881744708,0.0002325,0.000153414,0.106937993,9.155224994,0.001517356,0.000218911,971.2695146
1940.299745,0.003651923,0.003499643,0.418352203,2.81E-06,0.004398495,2.28645565,0.000117475,0.000188809,0.095395434,9.217383579,0.001536562,0.000144073,971.0434381
1940.317504,0.003308541,0.003525668,0.369787871,6.66E-06,0.003834533,1.740534845,0.000183807,0.00015726,0.086186093,9.133699052,0.001654437,0.000189228,970.8173615
1940.335263,0.003215268,0.003466293,0.413488673,2.32E-05,0.004646591,2.133578178,0.000167699,0.000158624,0.064997277,9.257768663,0.001568218,0.000181894,970.591285
1940.353022,0.002658408,0.002845722,0.40089751,-4.55E-06,0.00419759,1.87278473,0.000160652,0.000138001,0.072593876,9.325776762,0.001593762,0.000237799,970.3652084
1940.370781,0.003220715,0.003177872,0.474029682,9.18E-06,0.004695474,2.903143954,0.000167075,0.000137798,0.060020611,8.789246388,0.001283724,0.0001293,970.1391319
1940.38854,0.00351194,0.003328989,0.461632427,2.60E-05,0.004553269,3.007557223,0.000215947,0.000121434,0.066465784,9.26614914,0.001412501,0.000130866,969.9130553
1940.406299,0.002873377,0.002982923,0.446683671,2.43E-05,0.00448646,2.812159793,0.000197715,0.00012609,0.058422136,9.223122652,0.001428555,0.000127614,969.6869788
1940.424058,0.003600681,0.0034065,0.444290467,1.71E-05,0.004447996,2.803477204,0.000137164,0.000143213,0.057108431,8.995257933,0.00133346,0.000150205,969.4609022
1940.441817,0.002869449,0.003096579,0.41657122,3.96E-06,0.004115683,2.184391528,8.62E-05,0.000128925,0.067928826,9.068294694,0.00148341,0.000149073,969.2348256
1940.459576,0.003478961,0.003208415,0.421050725,1.08E-05,0.004438069,2.248301434,0.000167555,0.000132859,0.067700545,9.300806976,0.001606635,0.000151284,969.0087491
1940.477335,0.003215553,0.003432559,0.474441146,1.71E-05,0.004456703,2.626251755,0.000213992,0.000124049,0.068454151,8.95208982,0.001380329,0.000125794,968.7826725
1940.495094,0.00313267,0.002958587,0.459423471,-3.36E-06,0.004993955,2.392100911,0.000180834,0.000151813,0.061530467,9.044718643,0.001462587,0.000166604,968.556596
1940.512853,0.002370907,0.002519326,0.484448466,6.13E-06,0.00453335,2.553847087,0.000246186,0.000125074,0.055861189,8.999572154,0.001485852,0.000145783,968.3305194
1940.530612,0.002901709,0.002941758,0.49391039,1.76E-05,0.005264944,2.994394388,0.000418087,0.000176503,0.049516728,8.892469088,0.001423713,9.51E-05,968.1044429
1940.548371,0.002815283,0.002388962,0.480957267,-1.36E-05,0.004460018,2.498430081,0.000217318,0.000121568,0.066729859,9.311138568,0.0014965,0.000131355,967.8783663
1940.56613,0.002419346,0.002399428,0.439648604,2.43E-06,0.004959426,2.254765478,0.000242606,0.000146896,0.055125114,9.067395656,0.001383109,0.000150759,967.6522898
1940.583889,0.002714175,0.003031904,0.428527392,2.17E-06,0.003929017,1.921527087,0.000253002,0.000134016,0.063341204,9.261026723,0.001732597,0.000175479,967.4262132
1940.601648,0.003083905,0.003134971,0.441194559,-1.22E-05,0.004938398,2.048074221,0.000261595,0.000153661,0.063874213,9.44463306,0.001690133,0.000133682,967.2001367
1940.614878,0.002570759,0.002470518,0.422721508,7.08E-06,0.00435931,1.98289044,0.000549816,0.000174259,0.069534988,9.212950727,0.00164118,0.000191657,966.9740601
1940.628108,0.003020542,0.002856497,0.413724449,1.28E-06,0.004308358,2.085981917,0.000514418,0.000191846,0.072244969,9.307092962,0.001628152,0.00017669,966.7479835
1940.641338,0.003540276,0.003735864,0.482979261,5.80E-06,0.005167999,2.854650449,0.000606178,0.000180361,0.06502616,9.255713026,0.001482908,9.69E-05,966.521907
1940.654569,0.003648174,0.00372082,0.518264498,5.15E-06,0.005630395,3.238954597,0.000246327,0.000143759,0.05375143,9.178416895,0.00133869,7.55E-05,966.2958304
1940.667799,0.004188313,0.003652567,0.377969202,1.03E-05,0.00403206,1.931959564,0.000270561,0.000139914,0.081778398,9.220830148,0.001589759,0.000193696,966.0697539
1940.681029,0.004178026,0.00400967,0.402234364,3.35E-06,0.004640496,2.062484551,0.000190324,0.000161549,0.082522287,9.350938552,0.00158312,0.000147512,965.8436773
1940.694259,0.003870615,0.003759969,0.436254034,-1.07E-07,0.004355548,2.218771513,0.000309293,0.00019748,0.066854051,9.391131517,0.001579344,0.00014355,965.6176008
1940.707489,0.003501768,0.003446949,0.433866514,3.62E-06,0.004278242,1.884338191,0.000166756,0.000144403,0.08246871,9.482769529,0.001705459,0.000154703,965.3915242
1940.72072,0.002893364,0.002974313,0.407385316,3.21E-06,0.004296163,1.755596681,0.000235483,0.00017748,0.082756859,9.214935708,0.001660976,0.000190345,965.1654477
1940.73395,0.003747703,0.003344562,0.399158401,2.19E-05,0.004520978,1.918918282,0.000120118,0.000159034,0.085610606,9.316220275,0.001702078,0.000191654,964.9393711
1940.74718,0.002944942,0.002782861,0.499166262,1.21E-05,0.005075969,2.479005269,0.000149219,0.000137051,0.057865379,9.34759607,0.001579047,0.000118812,964.7132945
1940.76041,0.003038918,0.002947436,0.509345063,9.31E-06,0.005150329,2.79164918,0.000216393,0.000132171,0.048014152,9.106214272,0.001513919,9.28E-05,964.487218
1940.77364,0.003594073,0.003411683,0.542495331,3.62E-06,0.0057008,2.917992983,0.000190667,0.000127989,0.050522366,9.452834032,0.001412836,0.000121847,964.2611414
1940.786871,0.003257422,0.003405136,0.523688004,1.84E-05,0.005050629,2.747075025,0.000226328,0.000183689,0.047812783,9.298444002,0.001483885,0.00010448,964.0350649
1940.800101,0.003675521,0.003211133,0.514956648,2.94E-06,0.005323153,2.529944046,0.00018782,0.000133279,0.05079415,9.154176207,0.001485625,0.000132466,963.8089883
1940.813331,0.002897348,0.002812807,0.460807571,1.12E-05,0.004734341,2.001361118,0.00014928,0.000125957,0.053010231,9.272472371,0.001693323,0.000146405,963.5829118
1940.826561,0.002683952,0.002850512,0.530070093,1.13E-05,0.005250552,2.630633926,0.000178454,0.000144631,0.05218039,9.226954987,0.001590402,0.000111204,963.3568352
1940.839791,0.002914824,0.002755481,0.522275622,-1.80E-07,0.004712273,2.436250497,0.000219967,0.000129918,0.054012005,9.269784899,0.0016622,0.000145392,963.1307587
1940.853022,0.003405828,0.003262274,0.576984761,9.11E-06,0.005688001,3.20282546,0.000198398,0.000115077,0.051606667,9.273832066,0.001487011,8.96E-05,962.9046821
1940.866252,0.003418019,0.003313657,0.50897789,1.55E-05,0.00581335,2.788738602,0.000160214,0.000119865,0.055573764,9.216205027,0.001413684,0.000114214,962.6786056
1940.879482,0.00284868,0.003050828,0.502421677,-8.60E-06,0.004718161,2.405639404,0.000159971,0.000122202,0.049476199,9.280857733,0.001487913,0.000110627,962.452529
1940.892712,0.003345992,0.003101805,0.514753785,8.50E-06,0.005269443,2.564130017,0.00015439,0.000143083,0.063298673,9.055367346,0.001474357,0.000116435,962.2264524
1940.905943,0.003369062,0.003504003,0.536799456,1.71E-05,0.004636446,2.64032148,0.000281736,0.000153345,0.055986114,9.295578759,0.001426008,0.000125949,962.0003759
1940.919173,0.003250553,0.003485549,0.500465288,2.17E-05,0.005120091,2.520612046,0.000160729,0.000149761,0.055286602,9.208824277,0.001508517,0.000109018,961.7742993
1940.932403,0.002828694,0.002979766,0.503123892,1.02E-05,0.004091716,2.327362118,0.000127367,0.000121399,0.054843408,9.213949941,0.001564076,0.000122889,961.5482228
1940.945633,0.003314968,0.003439682,0.545800971,2.59E-05,0.005503103,2.895909737,0.000160394,0.000147997,0.063124588,8.932937673,0.00141551,0.000120982,961.3221462
1940.958863,0.00369673,0.003294806,0.532397249,1.39E-05,0.005525127,2.99751253,0.000158663,0.000124031,0.050775527,9.2934352,0.001397253,9.67E-05,961.0960697
1940.972094,0.00255051,0.002815368,0.447539992,4.13E-07,0.004649126,2.098890934,0.000214467,0.000133156,0.067655863,9.155048964,0.001560904,0.000147984,960.8699931
1940.985324,0.002943108,0.003096667,0.434621072,2.43E-06,0.004482992,2.113515318,0.00016697,0.000125489,0.063176445,9.056914172,0.001526907,0.000148826,960.6439166
1940.998554,0.003108135,0.003032711,0.442167468,3.46E-06,0.004454951,2.494167619,0.000125392,0.000135134,0.053633369,8.98317984,0.001450107,0.000157695,960.41784
1941.011784,0.002933318,0.003436511,0.480763863,4.99E-06,0.00500089,3.095546943,0.000203677,0.00014109,0.054787625,8.976106524,0.00122996,0.000124723,960.1917634
1941.025014,0.003464733,0.003620834,0.428722865,7.33E-06,0.004545292,2.55766618,0.000180492,0.000184168,0.059989231,8.813524931,0.001398104,0.000142212,959.9656869
1941.038245,0.003667227,0.003604144,0.462317758,2.04E-05,0.004732117,2.963472045,0.000147115,0.000145991,0.048900434,8.93262052,0.00120973,0.000111766,959.7396103
1941.051475,0.004277695,0.004285129,0.476241052,1.49E-05,0.006024099,3.353914519,0.000200103,0.000130512,0.059917956,8.819999698,0.001236884,0.000103081,959.5135338
1941.064705,0.004093084,0.004362672,0.491938002,8.48E-06,0.005257062,3.348810356,0.000213665,0.000122597,0.050498174,8.790522231,0.001238958,0.000100153,959.2874572
1941.077935,0.004153229,0.004357723,0.480488389,1.37E-05,0.005540578,3.272225693,0.000154434,0.000131676,0.058162208,8.973155755,0.001281462,0.000107409,959.0613807
1941.091165,0.00443469,0.004531202,0.47848171,7.25E-06,0.005662791,3.469830903,0.000211477,0.000141944,0.063623618,8.820937872,0.001246385,9.60E-05,958.8353041
1941.104396,0.003821079,0.003819533,0.498559683,2.03E-05,0.005253467,3.419972792,0.000217666,0.000147417,0.056258118,8.810046024,0.001170529,9.76E-05,958.6092276
1941.117835,0.003722599,0.003743198,0.465735722,1.05E-05,0.004893115,3.040514898,0.000220518,0.000187064,0.054719647,9.000018885,0.001333007,0.000104559,958.383151
1941.131274,0.00377278,0.003645626,0.389510881,1.20E-05,0.004409191,2.265802186,0.000229071,0.000156427,0.094791184,9.056742682,0.001452688,0.000156611,958.1570744
1941.144713,0.003846609,0.004009353,0.458443965,1.81E-05,0.004739344,3.011614058,0.00019353,0.000159036,0.068491728,8.932977489,0.001294793,0.000128037,957.9309979
1941.158153,0.003944232,0.004240573,0.45057271,1.54E-05,0.004498604,2.72192776,0.000194968,0.000180219,0.075951612,9.054825364,0.00141255,0.000164708,957.7049213
1941.171592,0.004482584,0.004396529,0.434445722,1.61E-05,0.004013676,2.539156826,0.000168049,0.000137337,0.077154698,9.103675462,0.001407304,0.000164772,957.4788448
1941.185031,0.003573779,0.003755904,0.423780788,1.20E-05,0.004708668,2.459809538,0.000202464,0.000123174,0.074545994,8.895893184,0.001451166,0.000178004,957.2527682
1941.19847,0.003904485,0.004103118,0.444026378,1.15E-05,0.004216129,2.973709691,0.000183163,0.000146696,0.059958162,8.788799331,0.00130745,0.00012303,957.0266917
1941.21191,0.00234022,0.002665804,0.403224912,1.39E-05,0.004074769,2.628488117,0.00019212,0.000145141,0.073181622,8.860537236,0.001370179,0.000169134,956.8006151
1941.225349,0.002252716,0.002322902,0.377857941,-3.29E-06,0.003629762,2.140774388,0.000130697,0.000142764,0.072093859,8.96404814,0.001393555,0.000204831,956.5745386
1941.238788,0.003058743,0.002840683,0.366580001,9.88E-06,0.003559164,1.875840653,0.000247447,0.000124797,0.079299863,9.008320334,0.001495206,0.000226921,956.348462
1941.252227,0.002910378,0.003125882,0.450231164,1.31E-05,0.003758217,2.473473929,0.000303718,0.000148596,0.079751683,9.118098763,0.0014369,0.000153833,956.1223855
