Age,Ba138Ca,BaCa,SrCa,UCa
1814.477,0.00162549,0.00191014,9.29896,3172.819321
1814.509,0.0016863,0.00155353,9.4481,3128.327092
1814.54,0.00199783,0.00203455,9.22643,3026.162795
1814.571,0.00232064,0.00237224,9.35571,3425.849865
1814.602,0.00196394,0.00184465,9.19765,2705.959424
1814.626,0.00162461,0.00149245,9.49845,2886.239454
1814.65,0.00137356,0.00161313,9.62644,3070.048411
1814.674,0.00211618,0.00206693,9.47937,3183.59751
1814.698,0.00205889,0.00177915,9.48511,3267.622068
1814.722,0.00157229,0.00168486,9.72067,3255.209712
1814.745,0.00179204,0.0016844,9.55054,2961.611764
1814.769,0.00151751,0.0013048,9.31607,2976.485116
1814.793,0.00144234,0.00144926,9.27281,2656.063132
1814.817,0.00171496,0.00179383,9.57582,2785.985394
1814.841,0.00167827,0.00210579,9.63646,2974.875858
1814.865,0.00266404,0.00285844,9.36137,3058.831201
1814.889,0.00199017,0.00213346,9.53844,3071.432905
1814.913,0.00186091,0.00175805,9.57903,2771.14942
1814.937,0.00169364,0.00194961,9.3234,2908.413399
1814.961,0.00220468,0.00197909,9.44325,3152.073492
1814.984,0.00259211,0.00240087,9.21347,3038.897901
1815.008,0.00230334,0.00237997,9.41555,3342.58842
1815.032,0.00159273,0.00187339,9.47,3244.328058
1815.056,0.00169949,0.00166686,9.21865,3191.065895
1815.08,0.00170443,0.00164232,9.42104,3500.522107
1815.104,0.00185622,0.00208368,9.22432,3292.485173
1815.149,0.00201958,0.00176766,9.85774,3297.836643
1815.195,0.00166215,0.00170817,9.58902,3117.790236
1815.24,0.00138852,0.00169748,9.66341,3108.304909
1815.285,0.00187269,0.00211195,9.45707,2892.477016
1815.33,0.00218518,0.00205742,9.77494,2987.042324
1815.376,0.00243752,0.0024253,9.19855,2410.037926
1815.421,0.0040283,0.00364932,9.60966,3171.909502
1815.466,0.00423731,0.00375509,9.40178,2780.267551
1815.511,0.00168569,0.00205182,9.69562,3124.103633
1815.557,0.00199095,0.0020405,9.54762,3236.288229
1815.602,0.00131338,0.00162054,9.44812,3452.409435
1815.618,0.00186281,0.00191275,9.64513,3682.967521
1815.634,0.00151248,0.00161034,9.35889,3359.665032
1815.651,0.00140916,0.00148095,9.1745,2857.006262
1815.667,0.0010378,0.00117229,9.14062,2846.089188
1815.683,0.00161396,0.0016011,9.49574,3286.554589
1815.699,0.00176425,0.00180429,9.48281,3197.968053
1815.715,0.00169584,0.00197235,9.21211,3147.624537
1815.732,0.00237485,0.0020749,9.35926,3034.998296
1815.748,0.00137534,0.00138683,9.3546,3047.686173
1815.764,0.00143928,0.00166488,9.37032,2765.12321
1815.78,0.00189737,0.00187503,9.40073,3246.033919
1815.796,0.00217593,0.00226017,9.22752,2763.936124
1815.813,0.00228793,0.0024424,9.25168,2712.981557
1815.829,0.00206605,0.0021858,9.72285,3218.494114
1815.845,0.00164541,0.00168035,9.19729,2980.821264
1815.861,0.00170581,0.00197261,9.41434,2855.280404
1815.877,0.00209564,0.00209617,9.07412,2544.212401
1815.893,0.00215651,0.0020652,9.00427,2598.027768
1815.91,0.00189263,0.00196761,9.37363,2690.523141
1815.926,0.0029459,0.0029847,9.54936,3262.340286
1815.942,0.00257956,0.00254748,9.19516,2538.445976
1815.958,0.00318777,0.00329689,9.48337,3089.040556
1815.974,0.00371722,0.00368125,9.43613,3146.551317
1815.991,0.002348,0.0025068,9.53734,2956.880467
1816.007,0.0031875,0.00327591,9.44217,2904.263507
1816.023,0.00321195,0.00356415,9.28764,2741.953099
1816.039,0.00265185,0.00284914,9.36984,2953.426006
1816.055,0.00253427,0.00241956,9.3802,3326.926834
1816.072,0.0022374,0.00255898,9.52259,3169.349198
1816.088,0.0024323,0.00235045,9.45821,3495.649438
1816.104,0.00250162,0.0025129,9.75046,3432.830905
1816.137,0.00217912,0.00231171,9.40185,3185.353575
1816.17,0.0026764,0.0026317,9.73383,3689.679969
1816.204,0.00373603,0.00396794,9.67854,3657.413339
1816.237,0.00226508,0.00245908,9.41234,2674.259397
1816.27,0.00237711,0.0022369,9.43408,2803.166015
1816.303,0.00228985,0.0023547,9.74492,3190.451892
1816.336,0.00224246,0.00249225,9.91772,3576.497173
1816.37,0.00217464,0.00242241,9.81601,3443.195889
1816.403,0.00209941,0.00235535,9.83181,3291.897917
1816.436,0.00299543,0.00316523,9.59391,3428.94494
1816.469,0.00427523,0.0040138,9.70498,3578.80737
1816.502,0.00240833,0.00250484,9.44342,3239.635947
1816.536,0.00174586,0.00193559,9.53531,3136.786912
1816.569,0.00197222,0.00196269,9.51802,2968.57508
1816.602,0.0024625,0.00237824,10.09699,3294.646812
1816.616,0.0021445,0.00230335,9.53012,2785.011241
1816.63,0.00235153,0.00255348,9.56589,2734.501732
1816.644,0.00248395,0.00239221,9.48373,2720.111938
1816.658,0.00287256,0.00266891,9.61701,2931.600262
1816.672,0.00211675,0.00236886,9.67884,3175.136782
1816.686,0.00244193,0.00238141,9.28556,2642.336629
1816.7,0.00231505,0.00227771,9.455,2729.45358
1816.714,0.00183217,0.00226789,9.28118,2850.526551
1816.727,0.00248862,0.00246441,9.14461,2886.298262
1816.741,0.00225898,0.00242054,9.02389,2709.873169
1816.755,0.0021609,0.00205268,9.24865,2948.839713
1816.769,0.00256367,0.00246496,9.20243,3219.749925
1816.783,0.00305944,0.00354549,9.55012,3474.795717
1816.797,0.00315381,0.00319923,9.27335,3161.856112
1816.811,0.00234059,0.00211189,9.49838,2897.642879
1816.825,0.00190132,0.00207044,9.15478,2826.810801
1816.839,0.0023994,0.00250143,9.2838,2977.163469
1816.853,0.00645052,0.00675546,9.43741,3304.014263
1816.867,0.00458072,0.00489727,9.73734,3380.647646
1816.881,0.00255988,0.00259977,9.49414,2903.908782
1816.895,0.00233396,0.00228966,9.24897,3020.572689
1816.909,0.00213099,0.00220506,9.03337,2716.609374
1816.923,0.00249437,0.00244836,9.28532,2819.514833
1816.937,0.00248979,0.00244179,9.15149,2700.389072
1816.951,0.00268685,0.00282057,9.2011,2970.101722
1816.965,0.00199667,0.00230478,9.10074,2676.916647
1816.978,0.00253858,0.00266357,9.42229,2865.235127
1816.992,0.00275913,0.00260255,9.51048,2940.788671
1817.006,0.0023034,0.00252642,9.46475,2907.562023
1817.02,0.00246504,0.00260157,9.4473,3127.89272
1817.034,0.00226725,0.00207957,9.34083,3110.056504
1817.048,0.00211115,0.00207676,9.56909,3427.715574
1817.062,0.00227829,0.00222982,9.25455,3124.596395
1817.076,0.00268145,0.00263626,9.4727,3058.751129
1817.09,0.00212619,0.00201037,9.49837,3488.996296
1817.104,0.0018457,0.00204707,9.74266,3513.032031
1817.12,0.00161812,0.00175904,9.38913,3296.852226
1817.136,0.00150788,0.00160241,9.37281,3376.49527
1817.152,0.00150232,0.00152304,9.20139,3259.350215
1817.168,0.00156867,0.00161093,9.31959,3306.233534
1817.184,0.0022551,0.00211163,9.31227,3417.699087
1817.2,0.00147042,0.00141119,9.12097,3188.459523
1817.216,0.00120204,0.00120132,9.3859,3359.904955
1817.233,0.00130725,0.00115068,9.37792,3452.628995
1817.249,0.00146649,0.0013698,9.34294,3223.296922
1817.265,0.00190566,0.00190057,9.31077,2885.136718
1817.281,0.00202205,0.00207516,9.17063,2930.92433
1817.297,0.00144543,0.00153372,9.55765,3180.966322
1817.313,0.00170314,0.00172686,9.10634,3272.049872
1817.329,0.00147123,0.00149663,9.23149,3310.700771
1817.345,0.0021669,0.00222254,9.52101,3599.934636
1817.361,0.00188534,0.00165306,9.70714,3402.773061
1817.377,0.00146445,0.00141903,9.51918,3235.535874
1817.393,0.0015442,0.00164157,9.21357,3036.04294
1817.409,0.00192912,0.00193033,9.14702,2887.946468
1817.425,0.00170068,0.00173028,9.39893,3033.662731
1817.441,0.00131092,0.00170537,9.34602,3120.916788
1817.457,0.00173351,0.00171316,9.47125,3295.054153
1817.473,0.00139092,0.00139752,9.39248,3292.35335
1817.49,0.00177116,0.00186782,9.41895,3540.465194
1817.506,0.00195242,0.00185385,9.35707,3239.7464
1817.522,0.00136764,0.00149999,9.7172,3634.741143
1817.538,0.001623,0.00159055,9.58582,3278.902957
1817.554,0.00163149,0.00143636,9.45263,3409.903522
1817.57,0.00156625,0.00173317,9.44292,3392.320438
1817.586,0.00213575,0.00218212,9.4464,3738.412239
1817.602,0.00227402,0.00221118,9.47235,3682.720091
1817.624,0.00170256,0.00170834,9.57773,3605.401425
1817.646,0.00159757,0.00147951,9.54716,3720.18283
1817.667,0.00113759,0.001223,9.46001,3483.472975
1817.689,0.00136979,0.00146158,9.6618,3501.819429
1817.711,0.00120855,0.00113711,9.61805,3496.20958
1817.733,0.00094093,0.00103394,9.63015,3551.185478
1817.755,0.0011479,0.00120764,9.43208,3385.440468
1817.777,0.00107396,0.00131993,9.18998,3086.405968
1817.798,0.00133836,0.00144706,9.67915,3342.558792
1817.82,0.00135483,0.00129452,9.44259,3317.473731
1817.842,0.00127774,0.00124669,9.51241,3549.849619
1817.864,0.00168404,0.00138826,9.38917,3324.881027
1817.886,0.00205779,0.00209077,9.3052,3266.149457
1817.908,0.0017515,0.00177959,9.39173,3721.769197
1817.929,0.00237101,0.00215819,9.46246,3674.016022
1817.951,0.00176893,0.00182426,9.36978,3637.097877
1817.973,0.00132543,0.00141044,9.4137,3684.090492
1817.995,0.00114266,0.00116514,9.09956,2941.635507
1818.017,0.00134274,0.00143285,9.51181,3208.388846
1818.039,0.0012744,0.00128592,9.40204,3081.758749
1818.06,0.00203266,0.00191378,9.32403,3230.086074
1818.082,0.00288567,0.00278051,9.19383,3543.718071
1818.104,0.00288185,0.00293368,9.11887,3549.655506
1818.127,0.00285638,0.00295263,9.233,3443.23959
1818.149,0.00301583,0.00291763,9.09286,3467.747241
1818.172,0.00230323,0.00238124,9.27835,3557.924865
1818.195,0.00180456,0.00195603,9.26256,3259.121281
1818.217,0.00217553,0.00201655,9.19598,3245.443127
1818.24,0.00227109,0.00248297,9.09021,3713.708679
1818.262,0.00198831,0.00215851,9.35985,3470.426128
1818.285,0.00170732,0.00174335,9.44132,3373.238552
1818.308,0.00149616,0.00169704,9.51445,3464.99488
1818.33,0.00167054,0.00159988,9.66665,3550.697352
1818.353,0.00183215,0.00190368,9.69899,3385.114178
1818.376,0.00215183,0.00201413,9.4231,2971.214508
1818.398,0.00170116,0.00169056,9.29933,2918.761607
1818.421,0.00157377,0.00145833,9.77883,3363.198225
1818.444,0.00145679,0.00139219,9.47493,3050.633686
1818.466,0.00134149,0.0014116,9.40794,3050.134327
1818.489,0.00152307,0.00147994,9.56179,3277.264703
1818.511,0.00161291,0.00177912,9.279,3178.625208
1818.534,0.00242655,0.00228991,9.60268,3582.978024
1818.557,0.00220878,0.0019939,9.44624,3194.151324
1818.579,0.00219013,0.00217898,9.35777,3273.955396
1818.602,0.00238618,0.00216455,9.51826,3373.894924
1818.622,0.00121607,0.0012536,9.74817,3490.080866
1818.642,0.00140123,0.00141937,9.53934,3069.695075
1818.662,0.00148006,0.00137541,9.59271,3069.1039
1818.682,0.00140895,0.00133435,9.49347,2999.518305
1818.702,0.00127514,0.00127841,9.21345,3055.680025
1818.722,0.00117062,0.0011121,9.53404,3337.580283
1818.743,0.00132198,0.00155596,9.45527,2994.938035
1818.763,0.00248683,0.00248361,9.41324,3247.055299
1818.783,0.00304901,0.00201869,9.54117,3296.001142
1818.803,0.0021527,0.00245738,9.73445,3540.554049
1818.823,0.00201467,0.00180587,9.52976,3092.866357
1818.843,0.00128044,0.00152915,9.34344,2963.501826
1818.863,0.00157387,0.00147266,9.4273,2915.549584
1818.883,0.00132584,0.00123997,9.4199,2974.39545
1818.903,0.00153867,0.00136466,9.26135,2788.634782
1818.923,0.00188966,0.00184145,9.55509,2908.488767
1818.943,0.0017362,0.00154665,9.49698,2980.592616
1818.963,0.00173039,0.00180334,9.55165,2991.02861
1818.984,0.00187834,0.00172843,9.35569,3351.288473
1819.004,0.00132602,0.00146378,9.2548,2903.726805
1819.024,0.00145052,0.00144276,9.34303,2981.102161
1819.044,0.00169861,0.00148485,9.50645,3506.64072
1819.064,0.00180128,0.00173009,9.38845,3068.152486
1819.084,0.00161222,0.00160575,9.3962,3259.602653
1819.104,0.00255781,0.00237576,9.42654,3261.232652
1819.128,0.00224979,0.00217145,9.21644,3047.404089
1819.151,0.00156711,0.00177485,9.23742,2943.696601
1819.175,0.0018407,0.0019243,9.19723,3106.659835
1819.199,0.00191758,0.00197777,9.00745,2885.165992
1819.223,0.00188568,0.00205699,9.47253,3193.846536
1819.246,0.00266352,0.0025546,9.27117,3090.095733
1819.27,0.00274281,0.00271938,9.62221,3469.228287
1819.294,0.00275988,0.00242924,9.44146,3235.709823
1819.317,0.00196652,0.00206735,9.37268,3064.96556
1819.341,0.00185854,0.0019718,9.06366,2886.009107
1819.365,0.00177522,0.00173416,9.41354,3270.431843
1819.389,0.00193631,0.00189402,9.52994,3155.020488
1819.412,0.00206135,0.00203495,9.69426,3201.750115
1819.436,0.00194238,0.00186384,9.35306,3062.352607
1819.46,0.00192157,0.00207787,9.41425,3027.386543
1819.483,0.00204473,0.00219473,9.30409,2926.692794
1819.507,0.00186938,0.00184378,9.49352,3439.282742
1819.531,0.0020769,0.002047,9.66899,3296.188733
1819.555,0.00154478,0.00168189,9.67679,3403.326004
1819.578,0.00173898,0.00177017,9.49523,3152.874198
1819.602,0.00163376,0.00177949,9.12797,2997.204534
1819.63,0.00154835,0.00170454,9.32123,2997.1817
1819.658,0.00174481,0.00157625,9.21756,2984.776063
1819.686,0.00203706,0.00227262,9.54746,3282.602013
1819.714,0.00330332,0.00326931,9.55585,3442.853998
1819.741,0.00187942,0.0019415,9.7924,3003.789283
1819.769,0.00114135,0.00115447,9.18028,3079.04923
1819.797,0.00114993,0.00124409,9.53614,3093.426634
1819.825,0.00128448,0.00138185,9.79468,3615.69739
1819.853,0.00138087,0.00144969,9.70736,3333.610987
1819.881,0.00172477,0.00175039,9.61156,3425.383861
1819.909,0.00254641,0.0024438,9.6016,3163.217681
1819.937,0.00163838,0.00153125,9.2708,3011.290979
1819.965,0.00157294,0.00141581,9.36924,3176.929564
1819.992,0.00134169,0.00135582,9.40788,3045.059877
1820.02,0.00175358,0.00158795,9.42487,3101.080684
1820.048,0.00194915,0.00193329,9.3638,3088.740358
1820.076,0.00214581,0.0021696,9.36243,2913.70484
1820.104,0.00169359,0.00171523,8.95479,2528.75504
1820.13,0.00167877,0.00180526,9.54722,3122.322539
1820.156,0.00246856,0.0025087,9.20815,3122.525833
1820.183,0.00195549,0.00182866,9.46656,2929.638204
1820.209,0.0019061,0.00208082,9.44752,3003.678173
1820.235,0.00223962,0.00203632,9.3808,3073.696624
1820.261,0.00170469,0.00180565,9.68656,3131.97023
1820.287,0.00152129,0.00177465,9.16236,2816.944262
1820.314,0.00194353,0.00170165,9.45787,3056.509409
1820.34,0.00173346,0.00184351,9.37748,2937.743717
1820.366,0.00241646,0.00217307,9.15896,2755.501826
1820.392,0.00207345,0.00195926,9.3662,3061.277781
1820.419,0.00170602,0.00175041,9.46629,3253.215959
1820.445,0.00152079,0.00142404,9.56331,3588.788645
1820.471,0.00157895,0.00150473,9.67297,3387.626605
1820.497,0.00140329,0.00170087,9.81057,3536.11693
1820.523,0.00181014,0.00173523,9.69001,3634.490118
1820.55,0.00218983,0.0020931,9.60308,3768.089247
1820.576,0.00132381,0.00144191,9.35688,3570.082845
1820.602,0.00126217,0.00129864,9.29149,3028.621788
1820.619,0.001085,0.00105414,9.20619,3320.990526
1820.637,0.00137065,0.00121399,9.38127,3502.754335
1820.654,0.00127554,0.00124066,9.17506,3065.474616
1820.671,0.00152963,0.00157981,9.37666,3457.238131
1820.689,0.00154796,0.00152942,9.14727,2995.299008
1820.706,0.00182769,0.00170798,9.06824,2866.63835
1820.723,0.00138996,0.00124639,8.99632,2950.769268
1820.74,0.00154067,0.00151179,9.13874,3043.756486
1820.758,0.00120806,0.0014077,9.4038,3224.932702
1820.775,0.0021291,0.00185141,9.32309,3333.688723
1820.792,0.00287135,0.00271945,9.39451,3561.818721
1820.81,0.00220243,0.00216208,9.60925,3303.124466
1820.827,0.0016132,0.0014919,9.38077,3026.788284
1820.844,0.00163798,0.00170477,9.00451,2766.188106
1820.862,0.00158402,0.00151888,9.19034,2926.615824
1820.879,0.00154418,0.00148631,9.29826,2913.934801
1820.896,0.00163856,0.00144608,9.04957,3018.402123
1820.914,0.00191758,0.00169979,9.34764,2929.500887
1820.931,0.00138519,0.00129285,9.05946,2867.617943
1820.948,0.00115236,0.00135869,9.0952,2754.078959
1820.966,0.00121856,0.00126572,9.0651,2857.277144
1820.983,0.0013425,0.00138207,8.9622,2978.195569
1821,0.00139331,0.00147068,9.10809,2854.508747
1821.017,0.00141288,0.00131465,9.12517,2934.794786
1821.035,0.00153167,0.00146164,9.07242,2647.259257
1821.052,0.00160288,0.00152526,9.06291,2849.717257
1821.069,0.00112996,0.00135179,9.17451,3094.486202
1821.087,0.00134694,0.0014005,9.25301,2975.945358
1821.104,0.00148242,0.00142803,8.92191,2785.444048
1821.122,0.00128334,0.00135757,9.47542,3642.881593
1821.141,0.00131864,0.00135889,9.43543,3117.759495
1821.159,0.00109402,0.00114433,9.28816,3189.892821
1821.178,0.00133868,0.0012749,9.19766,2884.84752
1821.196,0.00103797,0.00119455,9.14887,2867.506158
1821.215,0.0014599,0.00129733,9.23838,2972.024923
1821.233,0.00153776,0.00162211,9.1412,2793.249295
1821.252,0.00171791,0.00166913,9.28385,2891.655955
1821.27,0.00149993,0.00171851,8.99833,2955.816945
1821.288,0.00169994,0.0014967,9.27472,3186.497163
1821.307,0.00139243,0.00131169,9.18852,3318.366047
1821.325,0.00131691,0.00128609,9.21738,3435.699059
1821.344,0.00162233,0.00146518,9.13277,3486.006415
1821.362,0.00153514,0.00158501,9.06829,3234.786291
1821.381,0.00166575,0.00167127,9.0901,3472.9339
1821.399,0.00159115,0.00144962,9.26294,3540.781155
1821.418,0.00166847,0.00200912,9.4373,3417.145922
1821.436,0.00130723,0.00142183,9.25704,3333.231969
1821.454,0.00166271,0.00159678,9.37896,2991.18207
1821.473,0.00147832,0.00133957,9.45313,3462.29604
1821.491,0.00139262,0.00136717,9.34444,3345.17395
1821.51,0.00187914,0.00208547,9.68377,3473.32363
1821.528,0.00141654,0.0014299,9.45811,3241.347816
1821.547,0.00163187,0.00159987,9.61789,3173.019606
1821.565,0.00138692,0.00135252,9.50716,3298.509753
1821.584,0.00100125,0.00121075,9.49182,3390.73189
1821.602,0.00150255,0.00142874,9.71127,3296.632233
1821.623,0.00209887,0.00199261,9.34417,3056.338481
1821.644,0.00134013,0.00168187,9.38806,3105.90935
1821.665,0.0014492,0.00138451,9.52237,3209.738214
1821.686,0.00106515,0.00111204,9.62949,3719.272919
1821.707,0.00113594,0.00126084,9.76993,3612.734592
1821.727,0.00134563,0.00127529,9.54697,3352.380571
1821.748,0.00109039,0.00114967,9.47324,3540.530321
1821.769,0.00121221,0.0010868,9.43151,3412.158084
1821.79,0.00123389,0.0010255,9.47213,3444.33307
1821.811,0.00130062,0.00129696,9.44972,3315.400613
1821.832,0.00139833,0.00147815,9.16315,2895.166815
1821.853,0.00131904,0.00141133,8.89214,2837.80952
1821.874,0.0016281,0.00156448,9.11027,2761.871092
1821.895,0.00125856,0.00125489,9.14448,2943.305578
1821.916,0.00133643,0.00151335,9.08587,2868.758931
1821.937,0.00213078,0.00173291,9.21777,2872.516661
1821.958,0.0017887,0.00184562,9.29636,3052.040929
1821.978,0.00164058,0.0016084,9.40791,3217.980966
1821.999,0.0011713,0.00128855,9.35668,3100.563568
1822.02,0.00175977,0.00169869,9.19713,3124.061171
1822.041,0.00178658,0.00166015,9.28961,3240.681587
1822.062,0.00169477,0.00171136,9.29858,2983.928686
1822.083,0.00130713,0.00148307,9.2377,2973.838736
1822.104,0.00165113,0.00171048,9.1318,2900.367304
1822.118,0.00158458,0.00149424,9.48646,3100.607813
1822.132,0.00147032,0.00160515,9.2591,3117.464823
1822.146,0.00192609,0.0019257,9.53298,3201.725945
1822.159,0.00135463,0.00153996,9.31329,3158.505628
1822.173,0.00167373,0.00157956,9.44064,3003.163504
1822.187,0.00179127,0.00159366,9.20032,3050.669967
1822.201,0.00162733,0.00158474,9.25911,3013.000875
1822.215,0.00218714,0.00187893,9.24752,3088.502343
1822.228,0.0032123,0.00259124,9.47186,3484.982902
1822.242,0.00194701,0.00174582,9.41389,3105.106174
1822.256,0.00151453,0.00156133,9.16318,2756.180347
1822.27,0.00169251,0.00151175,9.48071,2941.058187
1822.284,0.00161408,0.00183976,9.25857,2759.392811
1822.298,0.00234494,0.00217766,9.64144,3187.016037
1822.312,0.00159762,0.00180917,9.31203,2836.944696
1822.325,0.00170711,0.0018671,9.38257,2990.70446
1822.339,0.00194417,0.0017687,9.36094,3026.318039
1822.353,0.00217143,0.00193822,9.76713,3206.805334
1822.367,0.00241529,0.00237173,9.64592,3354.494908
1822.381,0.00379307,0.00374614,9.75494,3057.857269
1822.395,0.00282019,0.00283456,10.01936,3155.109028
1822.408,0.00255524,0.00250829,10.03448,3127.840197
1822.422,0.00265209,0.00263881,10.09113,3310.77369
1822.436,0.0026975,0.00260449,10.12527,3190.577294
1822.45,0.00284111,0.00257004,9.80605,3285.43023
1822.464,0.00239944,0.00231506,9.8936,3326.784495
1822.477,0.00249436,0.00270022,10.31558,3620.396935
1822.491,0.00277667,0.00260089,10.25594,3323.455477
1822.505,0.00222712,0.00229818,10.33768,3693.813884
1822.519,0.00224415,0.00205862,10.6225,3966.602444
1822.533,0.00240809,0.00223974,10.31142,3984.010792
1822.547,0.00242477,0.00251426,10.36044,3764.931486
1822.561,0.00319134,0.00306429,10.24707,3573.983242
1822.574,0.00251898,0.00257567,10.26158,3742.001669
1822.588,0.0026602,0.00273377,10.37985,3678.903361
1822.602,0.00304384,0.00300184,10.17963,3532.700756
1822.61,0.00375318,0.00395757,10.10104,3549.478336
1822.619,0.00266382,0.00294135,10.42451,3591.238076
1822.627,0.00254538,0.00276256,10.227,3399.026527
1822.635,0.00340429,0.00314632,9.88061,3225.19436
1822.644,0.00287261,0.00252166,10.08611,3414.854551
1822.652,0.00270125,0.00237524,9.94072,3230.99429
1822.661,0.00186231,0.00213835,9.80902,3132.608987
1822.669,0.00218823,0.00220024,9.79907,3124.944961
1822.677,0.0021523,0.00221228,9.85833,3125.596416
1822.686,0.00213427,0.00222355,9.75263,3110.571811
1822.694,0.00235162,0.00233755,10.00391,3357.692766
1822.702,0.00269545,0.00262823,9.87804,3219.958411
1822.711,0.0020351,0.00248886,9.81928,3159.324039
1822.719,0.00292005,0.00300544,9.72643,2806.786254
1822.727,0.00318145,0.00308956,9.99597,3191.047681
1822.736,0.00347738,0.0035806,9.92459,3198.338316
1822.744,0.00391613,0.00379734,9.97406,3038.429227
1822.753,0.00315231,0.0035727,10.03002,3043.033169
1822.761,0.0028419,0.00308535,9.96835,3062.543141
1822.769,0.00246256,0.00277054,9.89092,3292.118372
1822.778,0.00296528,0.0027076,10.08318,3222.549934
1822.786,0.00313002,0.00294362,9.872,3101.936661
1822.794,0.00251953,0.00271309,9.76745,2971.172798
1822.803,0.0025338,0.00253603,9.57378,2840.082131
1822.811,0.00245958,0.00275367,9.65571,2848.00552
1822.82,0.00245572,0.00278403,9.60957,2867.918339
1822.828,0.00250272,0.00259699,9.61075,3054.151428
1822.836,0.00286753,0.00301836,9.71522,3019.90449
1822.845,0.00454011,0.00482247,9.45845,2825.193372
1822.853,0.00320476,0.00310942,9.91718,3111.992844
1822.861,0.00285366,0.00281906,9.77324,2911.388389
1822.87,0.00318333,0.00290407,10.12971,3058.535536
1822.878,0.00376075,0.00362799,10.12115,3162.645185
1822.886,0.00374116,0.00363407,9.66436,3127.372188
1822.895,0.00445634,0.00463666,9.92046,3087.463404
1822.903,0.00354013,0.00335457,9.88982,3245.311132
1822.912,0.00348906,0.0030969,9.59761,3163.073948
1822.92,0.00288905,0.00264306,9.67206,3121.415957
1822.928,0.00237453,0.00225644,9.71813,2928.316091
1822.937,0.00237416,0.00229775,9.64799,2827.512746
1822.945,0.00214594,0.00214797,9.96263,3044.542057
1822.953,0.00184433,0.00198762,9.67356,2968.226227
1822.962,0.00306038,0.00299544,9.76707,2936.803984
1822.97,0.00329385,0.00319245,9.30001,2696.718654
1822.978,0.00342434,0.00355574,9.72612,3018.242073
1822.987,0.00542025,0.00539231,9.65262,2996.926909
1822.995,0.00324312,0.00298765,9.21637,2857.297218
1823.004,0.00228799,0.00230429,9.39362,2676.023637
1823.012,0.00228151,0.00208474,9.11767,2530.925557
1823.02,0.00190427,0.00199005,9.59689,3142.316844
1823.029,0.00146643,0.00165694,9.34223,2998.194524
