Age,Ba138Ca,BaCa,SrCa,UCa
1940.937,0.00354573,0.00371135,9.25652,0.00153867
1940.961,0.00359471,0.0037084,9.08214,0.00150334
1940.985,0.00358693,0.00374527,9.29299,0.00156486
1941.009,0.00371431,0.00376795,9.17521,0.00152477
1941.033,0.0036402,0.00384712,9.17589,0.0014732
1941.057,0.00419505,0.0038653,9.08966,0.00155222
1941.08,0.00415867,0.00418909,9.21326,0.00152728
1941.104,0.00425682,0.00419434,8.94331,0.00129507
1941.122,0.00395351,0.00419095,9.04671,0.00132609
1941.14,0.00408146,0.00405901,8.96529,0.00140256
1941.158,0.00425922,0.00399565,9.22167,0.00162288
1941.175,0.00437166,0.00440951,9.16477,0.00141971
1941.193,0.0047817,0.0047482,8.98628,0.00128372
1941.211,0.0045668,0.00455304,9.05573,0.00144492
1941.229,0.00447747,0.00443136,9.30077,0.00158949
1941.246,0.00446413,0.00446245,9.11355,0.00154633
1941.264,0.00436068,0.0044497,9.49124,0.00187494
1941.282,0.00472781,0.00454671,9.34648,0.0016041
1941.3,0.00428709,0.00433021,9.44428,0.00171053
1941.318,0.0046171,0.00483263,9.27912,0.00152834
1941.335,0.00448095,0.00441351,9.61962,0.0018605
1941.353,0.00477287,0.00461788,9.47305,0.00168369
1941.371,0.00448216,0.00453958,9.78803,0.00183918
1941.389,0.00446147,0.00445025,9.6893,0.00184269
1941.406,0.00455465,0.00419852,9.68317,0.00188545
1941.424,0.00427922,0.00433146,9.6899,0.00190062
1941.442,0.0045842,0.00433335,9.695,0.00196293
1941.46,0.00396699,0.00423337,9.71525,0.00192224
1941.477,0.00418536,0.00416587,9.54529,0.0018356
1941.495,0.0040652,0.00414233,9.5013,0.0017892
1941.513,0.00448732,0.0043327,9.52984,0.00180007
1941.531,0.00415021,0.00427248,9.58493,0.00171538
1941.548,0.00433132,0.00420853,9.49447,0.00184096
1941.566,0.00415487,0.00422868,9.69727,0.00190826
1941.584,0.00428216,0.00432348,9.79905,0.00198356
1941.602,0.00442007,0.004268,9.75127,0.00188962
1941.614,0.0040346,0.00404627,9.42498,0.00176796
1941.627,0.00399513,0.00387508,9.53386,0.00179825
1941.639,0.00389414,0.00385806,9.57939,0.00179831
1941.652,0.00382338,0.00374651,9.47679,0.0017165
1941.664,0.00365602,0.0038222,9.19066,0.0016237
1941.677,0.00375452,0.00387943,9.45422,0.00174962
1941.69,0.00362258,0.00378765,9.39474,0.00179205
1941.702,0.00374821,0.00382958,9.26011,0.0016528
1941.715,0.00400769,0.00394318,9.41945,0.00163123
1941.727,0.00387317,0.0037526,9.30889,0.00166286
1941.74,0.00405923,0.00380751,9.35527,0.00167856
1941.752,0.00400046,0.00393151,9.3492,0.00165821
1941.765,0.00373473,0.00390416,9.34705,0.00156383
1941.778,0.00399385,0.0039017,9.45455,0.00165839
1941.79,0.00401574,0.00381013,9.31785,0.00167899
1941.803,0.00406257,0.00413844,9.56417,0.00169509
1941.815,0.00365631,0.00388336,9.3146,0.001644
1941.828,0.00386091,0.00381011,9.4668,0.00179943
1941.84,0.00366473,0.00359852,9.50568,0.00185406
1941.853,0.00353801,0.00378032,9.33018,0.00172684
1941.866,0.00386143,0.00370524,9.33497,0.00172728
1941.878,0.00338695,0.003566,9.27799,0.00173473
1941.891,0.00405773,0.00391403,8.82448,0.00117778
1941.903,0.00354043,0.00357826,9.31213,0.00154847
1941.916,0.00379688,0.00357644,9.54489,0.00176859
1941.928,0.00409827,0.00391524,9.33235,0.001511
1941.941,0.00390903,0.00375969,9.37294,0.00158703
1941.954,0.00385291,0.00385727,9.22961,0.00153117
1941.966,0.00396401,0.00376895,9.45637,0.0016871
1941.979,0.00344352,0.00388806,9.41955,0.00178078
1941.991,0.00389195,0.00385935,9.08786,0.00155033
1942.004,0.00351142,0.00376306,9.23249,0.00151549
1942.016,0.00389394,0.00364729,9.19684,0.00155449
1942.029,0.00350506,0.00375969,9.00784,0.00133777
1942.042,0.00391409,0.0036645,8.98487,0.00136471
1942.054,0.00345548,0.00375831,9.04501,0.00138147
1942.067,0.00395026,0.00398144,9.027,0.00127353
1942.079,0.00400056,0.00412597,9.29423,0.00145224
1942.092,0.0041231,0.00408664,9.10741,0.00124603
1942.104,0.00392821,0.00398268,9.13371,0.00160476
1942.12,0.00427992,0.00450162,8.93011,0.00127476
1942.136,0.00462845,0.00444246,9.07428,0.00137248
1942.153,0.00445669,0.00434865,9.16019,0.00156861
1942.169,0.0043417,0.0043325,9.34716,0.00157104
1942.185,0.00392608,0.0038034,9.18197,0.00153666
1942.201,0.00384368,0.00382035,9.08546,0.00150973
1942.217,0.00442865,0.00461617,9.24266,0.00135952
1942.233,0.00400411,0.00421253,9.12143,0.00140208
1942.249,0.00383775,0.00395076,9.03124,0.00140314
1942.265,0.00427927,0.00434006,9.25982,0.0015616
1942.281,0.00452077,0.00453407,9.23328,0.00144377
1942.297,0.00468646,0.00454555,9.19128,0.00137279
1942.313,0.0045797,0.00464003,9.48199,0.00159081
1942.329,0.00429018,0.00430022,9.37933,0.00164553
1942.345,0.00461341,0.0044676,9.5485,0.00170774
1942.361,0.00456399,0.00461792,9.36913,0.00157544
1942.377,0.00468577,0.00466143,9.41516,0.00153854
1942.393,0.00435463,0.0045413,9.32296,0.0015002
1942.409,0.00463023,0.00475634,9.61971,0.00170913
1942.425,0.00472354,0.00459127,9.60637,0.00181297
1942.441,0.0043806,0.00446418,9.32517,0.00145248
1942.457,0.00490742,0.00462918,9.61168,0.00163675
1942.473,0.00494602,0.00468821,9.36294,0.00151211
1942.489,0.00425432,0.00446149,9.37193,0.00145681
1942.505,0.0044519,0.00456614,9.55698,0.00175008
1942.521,0.00422977,0.00410458,9.33733,0.00160944
1942.537,0.00433346,0.00425189,9.52569,0.0017219
1942.554,0.00412516,0.00428187,9.46032,0.00161486
1942.57,0.00427274,0.00430655,9.78551,0.00181782
1942.586,0.00471095,0.0047067,9.64803,0.00178995
1942.602,0.00444769,0.00433013,9.44695,0.00153327
1942.615,0.00452736,0.00428574,9.32368,0.00148978
1942.629,0.00404738,0.00406225,9.50519,0.00175839
1942.642,0.00389126,0.00404233,9.26615,0.00150828
1942.656,0.00397807,0.00391185,9.32135,0.00160639
1942.67,0.0041151,0.00382216,9.31519,0.00162691
1942.683,0.00357762,0.00385846,9.70536,0.00180828
1942.697,0.00375265,0.0038759,9.50723,0.00165433
1942.71,0.00371563,0.0037764,9.31118,0.00153321
1942.724,0.00395318,0.00393201,9.15991,0.00135469
1942.738,0.00381342,0.00387063,9.02263,0.00158929
1942.751,0.00404142,0.00405116,9.37935,0.00173353
1942.765,0.00417275,0.00405505,9.39066,0.00163957
1942.778,0.00396249,0.00397741,9.12305,0.00144023
1942.792,0.00371213,0.00356095,9.06434,0.00139851
1942.805,0.00373272,0.00387517,9.08388,0.0014384
1942.819,0.00349979,0.00376366,9.39337,0.00155235
1942.833,0.00345586,0.00340908,9.27556,0.00151348
1942.846,0.00329549,0.00339614,9.01766,0.00142608
1942.86,0.0037294,0.00370543,8.97002,0.0013629
1942.873,0.00334303,0.00335933,8.98864,0.00136147
1942.887,0.00334906,0.00331182,9.10624,0.00149316
1942.901,0.00348103,0.00334007,8.84215,0.00133354
1942.914,0.00349621,0.00335421,9.09929,0.00143226
1942.928,0.00326608,0.00343387,9.00763,0.00134538
1942.941,0.0035985,0.00374758,9.14356,0.00146779
1942.955,0.00389691,0.00368784,9.15476,0.001389
1942.969,0.0035082,0.00348618,9.04607,0.001411
1942.982,0.00356394,0.00371901,9.19544,0.0015838
1942.996,0.00408406,0.0039923,9.41076,0.00166389
1943.009,0.00374373,0.00368666,9.12647,0.00158129
1943.023,0.00377726,0.00370508,9.26607,0.00151284
1943.036,0.00385088,0.00370235,9.0581,0.00151756
1943.05,0.00352016,0.0037589,9.09471,0.00147274
1943.064,0.00393172,0.00387688,8.97583,0.00126242
1943.077,0.0036435,0.00365249,9.12915,0.00136865
1943.091,0.00344718,0.00360202,9.10527,0.00145895
1943.104,0.0037401,0.00366284,8.94232,0.00160577
1943.115,0.00358049,0.00372684,8.9995,0.00138817
1943.126,0.00390146,0.00401433,9.00324,0.00153133
1943.136,0.00405455,0.00400449,9.00594,0.00147958
1943.147,0.00400658,0.00395958,9.20496,0.0013622
1943.157,0.00396747,0.00398941,9.0866,0.00144206
1943.168,0.00378093,0.00402012,9.08823,0.00146945
1943.178,0.00425337,0.00397053,9.05713,0.00133552
1943.189,0.00381229,0.00392054,9.05584,0.00118217
1943.2,0.00416832,0.00395202,9.13762,0.00138835
1943.21,0.00413693,0.0041078,9.10684,0.0014051
1943.221,0.00426039,0.00404952,9.04734,0.00128055
1943.231,0.00420282,0.00413952,9.17737,0.00148101
1943.242,0.00445428,0.0043171,9.30647,0.00147167
1943.253,0.00411265,0.00401607,8.84867,0.00128802
1943.263,0.00451307,0.00444308,9.08648,0.00152882
1943.274,0.00468513,0.00475528,9.35714,0.00159752
1943.284,0.00442082,0.00455433,9.14478,0.00153066
1943.295,0.00519422,0.00513498,9.14449,0.00151847
1943.305,0.00539765,0.00543854,9.16617,0.00171259
1943.316,0.00513429,0.00494459,9.09614,0.00146976
1943.327,0.00490583,0.00513858,8.76072,0.00117109
1943.337,0.00466561,0.00466655,9.23086,0.00147588
1943.348,0.00465355,0.00463298,9.35593,0.0015637
1943.358,0.00413515,0.00434654,9.07185,0.00142206
1943.369,0.00412395,0.00433106,9.42886,0.00160111
1943.379,0.00416731,0.00442477,9.24323,0.00143745
1943.39,0.00448307,0.00445917,8.93684,0.00127679
1943.401,0.00484198,0.00484479,8.95128,0.00124941
1943.411,0.00448984,0.00436367,9.1766,0.00143996
1943.422,0.00384523,0.003886,9.18463,0.00153646
1943.432,0.00405706,0.0042456,9.14638,0.00146901
1943.443,0.00391161,0.00401553,9.16308,0.00156525
1943.454,0.00436435,0.00426328,8.96483,0.00123139
1943.464,0.00396622,0.00421615,9.01656,0.00133704
1943.475,0.00414432,0.00416052,9.32324,0.0015857
1943.485,0.00419876,0.0042118,9.1248,0.0014257
1943.496,0.00396803,0.00421004,9.17419,0.00143913
1943.506,0.00419902,0.00421647,9.34029,0.00158665
1943.517,0.00421842,0.00429633,9.27497,0.00159465
1943.528,0.00469302,0.00451337,9.27401,0.00152544
1943.538,0.00422423,0.00427189,9.25332,0.00149095
1943.549,0.00480761,0.00446785,9.49529,0.00161171
1943.559,0.0040546,0.00440184,9.52871,0.00157275
1943.57,0.00452161,0.00419777,9.64999,0.00168911
1943.58,0.00393381,0.00395681,9.40725,0.00167119
1943.591,0.00444416,0.00416213,9.17276,0.00143747
1943.602,0.00396649,0.0041631,9.63025,0.00179961
1943.615,0.00465946,0.0046949,9.54458,0.0017372
1943.627,0.00422889,0.00439971,9.42767,0.00165273
1943.64,0.00415292,0.00407377,9.35627,0.00165439
1943.653,0.0043605,0.00416791,9.20384,0.00142208
1943.666,0.0043447,0.00420617,9.09411,0.00139244
1943.679,0.00386856,0.00386681,9.12639,0.00144868
1943.692,0.00416202,0.00405694,9.21977,0.00141312
1943.705,0.00435981,0.0041391,9.1761,0.00140821
1943.718,0.00438265,0.00437681,9.3022,0.00165139
1943.731,0.00407472,0.00443914,8.90314,0.00131183
1943.743,0.00408231,0.00384373,9.18743,0.00136653
1943.756,0.00382292,0.00395388,9.02913,0.00142656
1943.769,0.00392339,0.00387855,9.35338,0.00144204
1943.782,0.00394385,0.003957,9.20847,0.00148008
1943.795,0.00410465,0.00406453,9.02083,0.00143242
1943.808,0.00422758,0.00410021,9.02657,0.00127192
1943.821,0.00407571,0.00424368,9.17388,0.00141564
1943.834,0.00393444,0.00400155,9.19591,0.00167226
1943.847,0.00404686,0.00373359,9.28697,0.00166849
1943.859,0.00376545,0.00371052,9.3072,0.00160265
1943.872,0.00347861,0.00363438,9.30638,0.00164244
1943.885,0.00374718,0.00363197,8.87242,0.00132998
1943.898,0.00421509,0.0038523,8.99871,0.00136473
1943.911,0.00415982,0.0042305,9.20277,0.00148675
1943.924,0.00395607,0.00400271,8.94635,0.00140523
1943.937,0.00399104,0.00397589,8.93422,0.00128883
1943.95,0.00458145,0.00449784,9.20474,0.0014149
1943.963,0.00428137,0.0043662,8.88884,0.00130879
1943.975,0.00394558,0.00421613,8.85375,0.00134213
1943.988,0.00392632,0.00422154,9.14312,0.00135473
1944.001,0.00396863,0.00385278,8.91095,0.00124632
1944.014,0.00414518,0.00407829,9.20234,0.00139315
1944.027,0.00387725,0.00384986,8.85535,0.00133694
1944.04,0.00410066,0.0039722,9.10836,0.00139501
1944.053,0.00420396,0.00411271,9.09637,0.00136005
1944.066,0.00415962,0.00424019,9.04627,0.00133602
1944.079,0.00462974,0.00451871,9.14019,0.00145888
1944.092,0.00459156,0.00460005,9.25401,0.00157552
1944.104,0.00430377,0.00421903,8.89888,0.00124472
1944.124,0.00439901,0.00448229,9.02993,0.0012462
1944.143,0.00484381,0.00466881,9.01152,0.00124074
1944.162,0.00494687,0.00493968,9.32471,0.00142776
1944.181,0.0051435,0.00518145,9.19765,0.00154074
1944.2,0.0049881,0.0050435,9.38807,0.00156892
1944.219,0.00553464,0.00538723,9.21475,0.00149896
1944.238,0.00510772,0.00509887,9.29418,0.00144941
1944.257,0.00522524,0.00499334,9.18244,0.00145091
1944.277,0.00533475,0.0054559,9.03503,0.00125362
1944.296,0.00565037,0.00531155,9.08498,0.00126524
1944.315,0.00486267,0.00464415,9.68435,0.00172014
1944.334,0.00478254,0.00463903,9.44759,0.0015316
1944.353,0.00469859,0.00467641,9.48016,0.00157459
1944.372,0.00450651,0.00445665,9.35895,0.0015825
1944.391,0.00454058,0.00428847,9.33375,0.00158132
1944.41,0.00476471,0.00470887,9.16675,0.00145416
1944.43,0.00470064,0.00471099,9.2534,0.00143074
1944.449,0.00477702,0.00456716,9.52225,0.00156682
1944.468,0.00480304,0.00444162,9.54574,0.00170622
1944.487,0.00464994,0.00458548,9.48844,0.00166277
1944.506,0.00447392,0.00456489,9.78407,0.0019346
1944.525,0.00493252,0.00479115,9.62721,0.00177078
1944.544,0.00487857,0.00506411,9.57876,0.00170456
1944.563,0.00465813,0.00451181,9.64466,0.00173786
1944.583,0.00478061,0.00469075,9.33496,0.00141051
1944.602,0.00483401,0.00458668,9.55037,0.00159038
1944.616,0.00446519,0.00432122,9.24914,0.00155155
1944.631,0.00414416,0.00417909,9.55326,0.00170883
1944.646,0.00373796,0.00387716,9.36041,0.0015627
1944.661,0.00416094,0.00431829,9.39191,0.00151634
1944.676,0.00395478,0.00400998,9.44322,0.00158878
1944.69,0.00442038,0.00434486,9.52439,0.00159197
1944.705,0.00423768,0.00443134,9.45622,0.00170187
1944.72,0.00418726,0.00433884,9.35187,0.00146128
1944.735,0.00415139,0.00388939,9.37165,0.00158731
1944.75,0.00408075,0.00401218,9.29951,0.00151646
1944.764,0.0040293,0.00404055,9.11554,0.00138106
1944.779,0.00406037,0.00413141,8.9638,0.00129015
1944.794,0.00396438,0.00384999,9.29507,0.00143376
1944.809,0.00402569,0.00407193,9.13093,0.00137128
1944.823,0.00452515,0.0042896,9.06144,0.00137149
1944.838,0.00421708,0.00435298,9.33781,0.0014514
1944.853,0.00502932,0.00509003,9.33266,0.00154407
1944.868,0.00487894,0.00487789,9.62978,0.00185868
1944.883,0.00459474,0.00446584,9.78196,0.00180765
1944.897,0.00442159,0.00446334,9.77049,0.00172752
1944.912,0.00423039,0.0041787,9.67544,0.00171953
1944.927,0.00443614,0.00449353,9.39498,0.00159217
1944.942,0.00446418,0.00451249,9.11739,0.00135987
1944.957,0.00477701,0.00493007,9.15119,0.00138404
1944.971,0.00499841,0.00458117,9.02004,0.00120828
1944.986,0.00473893,0.00454144,9.00526,0.00122884
1945.001,0.00410017,0.00400466,9.2455,0.00144399
1945.016,0.00434749,0.00391228,9.06203,0.00149888
1945.03,0.00394498,0.00399564,9.22847,0.0015099
1945.045,0.00440508,0.00435298,9.15304,0.0013291
1945.06,0.00444905,0.00452057,9.1724,0.00134697
1945.075,0.00399917,0.00414289,8.89312,0.00121937
1945.09,0.00434497,0.0042562,9.26702,0.00142161
1945.104,0.0049451,0.00470377,9.51531,0.00162339
1945.123,0.00458859,0.0047367,9.54689,0.00151588
1945.141,0.00528519,0.00493175,9.31255,0.0013609
1945.16,0.00449433,0.00457513,9.38468,0.00148485
1945.178,0.00464581,0.00468287,9.49969,0.00166909
1945.196,0.00498204,0.00507282,9.25269,0.00153555
1945.215,0.00477109,0.00498582,8.88481,0.00126548
1945.233,0.00495071,0.00510844,9.02065,0.00139172
1945.252,0.00532829,0.00541444,8.9894,0.00137438
1945.27,0.00523522,0.00518829,8.96279,0.00136505
1945.289,0.00543549,0.00571386,9.09528,0.00143773
1945.307,0.00504571,0.00531033,9.01412,0.00135903
1945.325,0.00545448,0.00538744,9.29399,0.00146254
1945.344,0.00597288,0.00613205,9.01782,0.00143098
1945.362,0.00486264,0.0049636,9.24267,0.00150614
1945.381,0.00424899,0.00418877,9.43014,0.00166495
1945.399,0.00447093,0.00449086,9.55541,0.00164168
1945.417,0.00455059,0.00430347,9.64413,0.001664
1945.436,0.00440764,0.00439739,9.83682,0.00183026
1945.454,0.00436817,0.00439654,9.27279,0.00149565
1945.473,0.00465396,0.00470733,9.08201,0.00132488
1945.491,0.00461727,0.00465492,9.23446,0.00128882
1945.51,0.00428426,0.00456188,9.37576,0.00148675
1945.528,0.00432668,0.00428781,9.55778,0.00174856
1945.546,0.00444399,0.00438205,9.53285,0.00162204
1945.565,0.00414273,0.0041851,9.34683,0.00148715
1945.583,0.00415385,0.00411744,9.17073,0.00150999
1945.602,0.00458704,0.00463177,9.02261,0.00123657
1945.615,0.00415966,0.00420666,9.28231,0.00156231
1945.628,0.00463527,0.00434585,9.173,0.00141426
1945.641,0.00443897,0.00430514,9.51594,0.00163137
1945.655,0.00417848,0.00428391,9.57034,0.00161109
1945.668,0.00409337,0.00426757,9.46255,0.00162072
1945.681,0.00431301,0.00421527,9.13075,0.00132531
1945.694,0.00367087,0.00396677,9.56281,0.00163261
1945.707,0.00443322,0.00419906,9.63601,0.00166184
1945.721,0.00447371,0.00412423,9.59158,0.00162055
1945.734,0.00414833,0.00420023,9.66852,0.00167278
1945.747,0.00398428,0.00403766,9.31305,0.00135829
1945.76,0.0040483,0.00413828,9.15201,0.00124705
1945.774,0.00394054,0.004086,9.19298,0.00140783
1945.787,0.00375293,0.00390196,9.3045,0.00138043
1945.8,0.00395741,0.00398328,9.40837,0.00145233
1945.813,0.00386691,0.00368992,9.47092,0.00156555
1945.827,0.00386701,0.00387401,9.1817,0.00133751
1945.84,0.00412221,0.00393592,9.22145,0.0014759
1945.853,0.00390365,0.00402059,9.23868,0.00144301
1945.866,0.00375045,0.00376751,9.42536,0.00168833
1945.879,0.00386999,0.00391439,9.42851,0.00171341
1945.893,0.00405118,0.00371675,9.32487,0.00159903
1945.906,0.0037521,0.00372961,8.97197,0.0013362
1945.919,0.00424115,0.00434686,8.86559,0.00117993
1945.932,0.00427883,0.00422646,9.14063,0.00130604
1945.946,0.00422644,0.00419424,9.06669,0.00114103
1945.959,0.00404943,0.00431352,8.92145,0.00122929
1945.972,0.00438801,0.00405194,9.1296,0.00137998
1945.985,0.00419473,0.00444454,9.10675,0.00133057
1945.999,0.00459236,0.00449823,9.06186,0.0013996
1946.012,0.00576222,0.00547404,9.27579,0.00149789
1946.025,0.0056378,0.00569821,9.02051,0.00146071
1946.038,0.00603646,0.00605088,9.22572,0.00156267
1946.051,0.00608789,0.00602899,9.26904,0.00152282
1946.065,0.00626919,0.00605128,9.29913,0.00148704
1946.078,0.00563735,0.00584646,9.11539,0.0013557
1946.091,0.00602562,0.00607689,9.10258,0.00143029
1946.104,0.00569266,0.00591057,8.97488,0.00144729
1946.124,0.00663341,0.00611728,8.94912,0.00130824
1946.144,0.00614014,0.00632136,9.0626,0.00140931
1946.164,0.00632638,0.00621474,9.22276,0.00149676
1946.184,0.0065226,0.00622138,9.0468,0.00142706
1946.204,0.00625653,0.00603736,8.97165,0.00133584
1946.224,0.00664641,0.00648343,8.94885,0.00136631
1946.244,0.00622262,0.00647809,9.09745,0.00143143
1946.264,0.00665612,0.00648199,8.82157,0.00118288
1946.283,0.00670116,0.00653715,9.10474,0.00136268
1946.303,0.00656765,0.0065157,9.08833,0.0013492
1946.323,0.00654878,0.00629234,9.09859,0.00136202
1946.343,0.00630259,0.00623957,9.45904,0.00157656
1946.363,0.00601039,0.00591529,8.81469,0.00133553
1946.383,0.00658641,0.00649052,9.10402,0.00133474
1946.403,0.00526807,0.00529639,9.41756,0.00151208
1946.423,0.00527943,0.00508824,9.37946,0.00149591
1946.443,0.00551693,0.00553028,9.62751,0.00160865
1946.462,0.00548411,0.00529345,9.49049,0.00155821
1946.482,0.00473164,0.00523302,9.45059,0.00145154
1946.502,0.00514536,0.00501168,9.10032,0.00138615
