Age,Lumin
1981.981,0.373587
1982,0.378832
1982.019,0.366843
1982.039,0.356516
1982.058,0.35613
1982.077,0.361412
1982.096,0.360976
1982.115,0.35115
1982.135,0.348675
1982.154,0.3445
1982.173,0.333831
1982.192,0.322999
1982.212,0.328519
1982.231,0.329252
1982.25,0.316507
1982.269,0.301445
1982.289,0.292886
1982.308,0.292451
1982.327,0.294912
1982.346,0.296001
1982.365,0.292322
1982.385,0.282442
1982.404,0.281495
1982.423,0.284958
1982.442,0.29719
1982.462,0.301361
1982.481,0.294785
1982.5,0.287732
1982.519,0.291467
1982.539,0.300355
1982.558,0.300434
1982.577,0.311775
1982.596,0.334853
1982.615,0.342454
1982.635,0.347765
1982.654,0.345997
1982.673,0.340683
1982.692,0.341409
1982.712,0.356573
1982.731,0.373144
1982.75,0.387422
1982.769,0.391618
1982.789,0.385862
1982.808,0.379255
1982.827,0.379543
1982.846,0.380685
1982.865,0.379802
1982.885,0.38066
1982.904,0.376561
1982.923,0.375927
1982.942,0.373048
1982.962,0.373284
1982.981,0.367029
1983,0.354558
1983.019,0.340516
1983.039,0.33036
1983.058,0.323511
1983.077,0.320092
1983.096,0.316732
1983.115,0.316023
1983.135,0.316215
1983.154,0.308052
1983.173,0.299174
1983.192,0.292395
1983.212,0.283627
1983.231,0.275054
1983.25,0.260323
1983.269,0.247432
1983.289,0.245372
1983.308,0.25242
1983.327,0.273989
1983.346,0.298403
1983.365,0.328145
1983.385,0.344831
1983.404,0.343956
1983.423,0.333923
1983.442,0.327458
1983.462,0.329664
1983.481,0.335306
1983.5,0.346839
1983.519,0.359548
1983.539,0.375114
1983.558,0.391612
1983.577,0.425406
1983.596,0.471086
1983.615,0.520506
1983.635,0.558314
1983.654,0.57647
1983.673,0.568387
1983.692,0.530679
1983.712,0.475516
1983.731,0.424034
1983.75,0.377897
1983.769,0.35277
1983.789,0.338558
1983.808,0.331134
1983.827,0.332904
1983.846,0.342936
1983.865,0.345705
1983.885,0.348081
1983.904,0.347521
1983.923,0.34592
1983.942,0.345048
1983.962,0.341555
1983.981,0.339873
1984,0.339757
1984.019,0.33967
1984.039,0.344026
1984.058,0.347458
1984.077,0.352892
1984.096,0.360599
1984.115,0.363577
1984.135,0.364095
1984.154,0.375868
1984.173,0.383792
1984.192,0.382355
1984.212,0.379172
1984.231,0.376573
1984.25,0.379101
1984.269,0.389709
1984.289,0.392611
1984.308,0.396349
1984.327,0.389856
1984.346,0.388797
1984.365,0.387017
1984.385,0.386762
1984.404,0.384142
1984.423,0.381799
1984.442,0.38006
1984.462,0.378565
1984.481,0.375062
1984.5,0.378469
1984.519,0.380449
1984.539,0.376739
1984.558,0.371255
1984.577,0.366998
1984.596,0.371826
1984.615,0.382748
1984.635,0.390428
1984.654,0.382119
1984.673,0.368776
1984.692,0.365864
1984.712,0.365016
1984.731,0.356157
1984.75,0.338275
1984.769,0.318074
1984.789,0.309736
1984.808,0.308474
1984.827,0.305596
1984.846,0.305073
1984.865,0.308836
1984.885,0.315234
1984.904,0.315098
1984.923,0.3185
1984.942,0.32034
1984.962,0.33708
1984.981,0.353212
1985,0.354339
1985.019,0.355827
1985.039,0.367223
1985.058,0.386447
1985.077,0.397984
1985.096,0.397036
1985.115,0.393962
1985.135,0.394883
1985.154,0.387722
1985.173,0.380149
1985.192,0.375182
1985.212,0.372826
1985.231,0.355143
1985.25,0.337701
1985.269,0.335464
1985.289,0.341272
1985.308,0.357611
1985.327,0.377006
1985.346,0.397537
1985.365,0.396545
1985.385,0.387628
1985.404,0.380595
1985.423,0.374514
1985.442,0.374267
1985.462,0.370249
1985.481,0.367996
1985.5,0.366171
1985.519,0.363203
1985.539,0.352472
1985.558,0.354267
1985.577,0.357448
1985.596,0.368042
1985.615,0.374994
1985.635,0.377583
1985.654,0.376241
1985.673,0.373463
1985.692,0.369713
1985.712,0.364409
1985.731,0.363056
1985.75,0.368109
1985.769,0.376929
1985.789,0.368693
1985.808,0.355984
1985.827,0.348969
1985.846,0.347066
1985.865,0.341523
1985.885,0.335642
1985.904,0.328159
1985.923,0.319666
1985.942,0.31317
1985.962,0.310997
1985.981,0.310827
1986,0.312446
1986.019,0.314215
1986.039,0.315272
1986.058,0.321101
1986.077,0.326559
1986.096,0.331753
1986.115,0.340643
1986.135,0.348719
1986.154,0.352871
1986.173,0.36397
1986.192,0.371835
1986.212,0.381711
1986.231,0.391958
1986.25,0.411842
1986.269,0.429588
1986.289,0.442924
1986.308,0.452114
1986.327,0.455887
1986.346,0.454904
1986.365,0.451881
1986.385,0.44764
1986.404,0.441864
1986.423,0.433407
1986.442,0.421782
1986.462,0.411989
1986.481,0.39841
1986.5,0.390035
1986.519,0.38219
1986.539,0.378529
1986.558,0.375523
1986.577,0.375431
1986.596,0.382554
1986.615,0.387249
1986.635,0.389937
1986.654,0.398531
1986.673,0.403092
1986.692,0.408368
1986.712,0.417468
1986.731,0.427075
1986.75,0.429311
1986.769,0.424252
1986.789,0.428804
1986.808,0.429954
1986.827,0.438059
1986.846,0.438476
1986.865,0.430582
1986.885,0.420205
1986.904,0.410918
1986.923,0.392115
1986.942,0.376955
1986.962,0.370226
1986.981,0.376163
1987,0.378626
1987.019,0.378795
1987.039,0.373827
1987.058,0.382429
1987.077,0.389061
1987.096,0.387788
1987.115,0.385385
1987.135,0.382453
1987.154,0.388969
1987.173,0.397083
1987.192,0.395584
1987.212,0.389598
1987.231,0.386748
1987.25,0.396126
1987.269,0.394492
1987.289,0.386349
1987.308,0.386467
1987.327,0.401787
1987.346,0.418524
1987.365,0.42946
1987.385,0.446361
1987.404,0.460817
1987.423,0.474946
1987.442,0.470196
1987.462,0.467136
1987.481,0.452541
1987.5,0.455276
1987.519,0.452076
1987.539,0.454387
1987.558,0.442685
1987.577,0.428026
1987.596,0.416562
1987.615,0.417857
1987.635,0.433149
1987.654,0.434356
1987.673,0.427251
1987.692,0.424096
1987.712,0.425039
1987.731,0.415077
1987.75,0.399954
1987.769,0.390189
1987.789,0.384103
1987.808,0.385378
1987.827,0.395071
1987.846,0.396779
1987.865,0.394064
1987.885,0.3875
1987.904,0.385332
1987.923,0.381761
1987.942,0.386278
1987.962,0.401264
1987.981,0.412656
1988,0.40653
1988.019,0.385463
1988.039,0.379937
1988.058,0.395147
1988.077,0.401944
1988.096,0.407075
1988.115,0.420753
1988.135,0.423279
1988.154,0.409921
1988.173,0.385134
1988.192,0.38821
1988.212,0.39061
1988.231,0.397749
1988.25,0.400939
1988.269,0.403573
1988.289,0.400358
1988.308,0.408882
1988.327,0.424116
1988.346,0.418059
1988.365,0.402338
1988.385,0.388043
1988.404,0.381935
1988.423,0.385575
1988.442,0.401262
1988.462,0.431327
1988.481,0.435814
1988.5,0.419055
1988.519,0.389221
1988.539,0.392144
1988.558,0.388149
1988.577,0.38177
1988.596,0.378868
1988.615,0.386066
1988.635,0.405896
1988.654,0.417718
1988.673,0.423839
1988.692,0.424392
1988.712,0.416116
1988.731,0.401098
1988.75,0.374946
1988.769,0.362826
1988.789,0.361532
1988.808,0.361008
1988.827,0.364574
1988.846,NA
1988.865,NA
1988.885,NA
1988.904,NA
1988.923,NA
1988.942,NA
1988.962,NA
1988.981,NA
1989,NA
1989.019,NA
1989.039,NA
1989.058,NA
1989.077,NA
1989.096,NA
1989.115,NA
1989.135,NA
1989.154,NA
1989.173,NA
1989.192,NA
1989.212,NA
1989.231,NA
1989.25,0.386023
1989.269,0.392592
1989.289,0.404809
1989.308,0.42259
1989.327,0.433198
1989.346,0.438084
1989.365,0.443074
1989.385,0.441631
1989.404,0.44085
1989.423,0.445588
1989.442,0.455618
1989.462,0.466215
1989.481,0.468723
1989.5,0.478316
1989.519,0.491301
1989.539,0.503175
1989.558,0.520245
1989.577,0.534528
1989.596,0.555478
1989.615,0.566311
1989.635,0.566166
1989.654,0.549974
1989.673,0.5232
1989.692,0.487649
1989.712,0.454132
1989.731,0.434603
1989.75,0.420843
1989.769,0.416376
1989.789,0.421091
1989.808,0.431213
1989.827,0.437565
1989.846,0.435019
1989.865,0.428098
1989.885,0.415394
1989.904,0.407871
1989.923,0.40304
1989.942,0.399072
1989.962,0.401343
1989.981,0.40528
1990,0.412677
1990.019,0.419161
1990.039,0.4183
1990.058,0.41641
1990.077,0.421108
1990.096,0.425166
1990.115,0.433519
1990.135,0.444619
1990.154,0.454684
1990.173,0.456785
1990.192,0.460592
1990.212,0.462628
1990.231,0.456449
1990.25,0.450259
1990.269,0.446625
1990.289,0.450461
1990.308,0.450168
1990.327,0.441075
1990.346,0.432643
1990.365,0.421515
1990.385,0.416031
1990.404,0.415182
1990.423,0.429166
1990.442,0.428851
1990.462,0.416483
1990.481,0.39601
1990.5,0.369154
1990.519,0.368409
1990.539,0.371947
1990.558,0.377798
1990.577,0.386334
1990.596,0.398387
1990.615,0.40871
1990.635,0.419225
1990.654,0.432526
1990.673,0.451035
1990.692,0.468878
1990.712,0.483891
1990.731,0.496287
1990.75,0.509123
1990.769,0.523075
1990.789,0.536151
1990.808,0.545122
1990.827,0.545907
1990.846,0.54295
1990.865,0.536281
1990.885,0.526035
1990.904,0.512509
1990.923,0.499886
1990.942,0.486526
1990.962,0.472497
1990.981,0.460151
1991,0.448503
1991.019,0.438884
1991.039,0.431961
1991.058,0.428356
1991.077,0.427494
1991.096,0.4266
1991.115,0.428297
1991.135,0.433772
1991.154,0.43457
1991.173,0.438605
1991.192,0.442413
1991.212,0.444727
1991.231,0.445714
1991.25,0.446494
1991.269,0.447385
1991.289,0.448276
1991.308,0.44892
1991.327,0.44893
1991.346,0.448826
1991.365,0.447984
1991.385,0.44577
1991.404,0.440652
1991.423,0.438526
1991.442,0.437969
1991.462,0.437623
1991.481,0.434684
1991.5,0.430159
1991.519,0.428564
1991.539,0.427882
1991.558,0.423875
1991.577,0.421613
1991.596,0.419316
1991.615,0.414477
1991.635,0.413752
1991.654,0.415432
1991.673,0.413481
1991.692,0.416748
1991.712,0.417132
1991.731,0.41412
1991.75,0.413022
1991.769,0.409163
1991.789,0.404204
1991.808,0.405286
1991.827,0.406414
1991.846,0.398519
1991.865,0.394799
1991.885,0.391125
1991.904,0.388278
1991.923,0.391723
1991.942,0.394478
1991.962,0.392133
1991.981,0.393954
1992,0.387993
1992.019,0.387817
1992.039,0.382445
1992.058,0.375106
1992.077,0.370629
1992.096,0.371416
1992.115,0.369572
1992.135,0.371247
1992.154,0.374285
1992.173,0.373554
1992.192,0.372723
1992.212,0.374107
1992.231,0.381667
1992.25,0.387576
1992.269,0.385917
1992.289,0.380388
1992.308,0.377383
1992.327,0.379201
1992.346,0.38496
1992.365,0.397621
1992.385,0.409991
1992.404,0.422563
1992.423,0.430405
1992.442,0.43323
1992.462,0.434192
1992.481,0.43732
1992.5,0.434508
1992.519,0.432535
1992.539,0.435074
1992.558,0.433958
1992.577,0.422549
1992.596,0.410143
1992.615,0.393282
1992.635,0.378783
1992.654,0.373522
1992.673,0.36831
1992.692,0.364385
1992.712,0.364985
1992.731,0.359156
1992.75,0.358626
1992.769,0.361237
1992.789,0.365019
1992.808,0.35984
1992.827,0.362271
1992.846,0.360609
1992.865,0.356829
1992.885,0.354419
1992.904,0.355786
1992.923,0.357225
1992.942,0.362175
1992.962,0.370245
1992.981,0.379339
1993,0.382971
1993.019,0.3766
1993.039,0.366022
1993.058,0.354148
1993.077,0.344142
1993.096,0.341195
1993.115,0.340822
1993.135,0.34856
1993.154,0.350349
1993.173,0.354823
1993.192,0.354733
1993.212,0.353593
1993.231,0.35445
1993.25,0.358225
1993.269,0.365927
1993.289,0.375239
1993.308,0.382887
1993.327,0.382225
1993.346,0.38156
1993.365,0.378511
1993.385,0.371115
1993.404,0.373168
1993.423,0.379194
1993.442,0.383419
1993.462,0.387758
1993.481,0.388117
1993.5,0.391172
1993.519,0.397465
1993.539,0.399598
1993.558,0.397911
1993.577,0.398768
1993.596,0.396344
1993.615,0.391459
1993.635,0.38388
1993.654,0.377978
1993.673,0.37751
1993.692,0.371072
1993.712,0.371263
1993.731,0.370509
1993.75,0.367883
1993.769,0.365499
1993.789,0.370761
1993.808,0.374124
1993.827,0.381889
1993.846,0.385625
1993.865,0.383282
1993.885,0.381476
1993.904,0.380023
1993.923,0.37686
1993.942,0.378243
1993.962,0.379089
1993.981,0.375576
1994,0.367875
1994.019,0.359855
1994.039,0.359567
1994.058,0.360108
1994.077,0.364244
1994.096,0.36459
1994.115,0.368762
1994.135,0.372903
1994.154,0.374039
1994.173,0.374369
1994.192,0.373329
1994.212,0.373334
1994.231,0.376198
1994.25,0.374729
1994.269,0.379381
1994.289,0.391558
1994.308,0.405896
1994.327,0.41124
1994.346,0.408193
1994.365,0.399953
1994.385,0.392427
1994.404,0.389928
1994.423,0.39303
1994.442,0.38957
1994.462,0.389062
1994.481,0.392487
1994.5,0.39923
1994.519,0.406704
1994.539,0.418119
1994.558,0.422598
1994.577,0.416711
1994.596,0.402593
1994.615,0.392355
1994.635,0.377405
1994.654,0.368953
1994.673,0.368055
1994.692,0.371263
1994.712,0.368844
1994.731,0.362202
1994.75,0.355728
1994.769,0.353418
1994.789,0.352218
1994.808,0.35459
1994.827,0.360591
1994.846,0.368189
1994.865,0.371405
1994.885,0.371632
1994.904,0.359653
1994.923,0.344318
1994.942,0.337386
1994.962,0.334702
1994.981,0.334721
1995,0.336359
1995.019,0.340458
1995.039,0.341885
1995.058,0.338611
1995.077,0.337867
1995.096,0.338044
1995.115,0.337414
1995.135,0.337702
1995.154,0.332371
1995.173,0.331452
1995.192,0.329462
1995.212,0.32445
1995.231,0.322069
1995.25,0.324723
1995.269,0.328141
1995.289,0.330452
1995.308,0.339568
1995.327,0.345873
1995.346,0.352862
1995.365,0.363873
1995.385,0.371424
1995.404,0.374035
1995.423,0.375138
1995.442,0.378597
1995.462,0.386947
1995.481,0.393143
1995.5,0.395478
1995.519,0.389175
1995.539,0.382372
1995.558,0.376008
1995.577,0.372161
1995.596,0.373007
1995.615,0.369648
1995.635,0.354931
1995.654,0.341361
1995.673,0.330241
1995.692,0.331019
1995.712,0.341839
1995.731,0.350406
1995.75,0.351143
1995.769,0.349923
1995.789,0.351393
1995.808,0.345264
1995.827,0.343285
1995.846,0.338914
1995.865,0.337996
1995.885,0.340505
1995.904,0.335985
1995.923,0.342408
1995.942,0.346709
1995.962,0.351433
1995.981,0.358429
1996,0.367045
1996.019,0.369139
1996.039,0.367628
1996.058,0.363697
1996.077,0.359718
1996.096,0.361261
1996.115,0.366075
1996.135,0.373067
1996.154,0.37348
1996.173,0.369584
1996.192,0.36106
1996.212,0.357634
1996.231,0.354675
1996.25,0.352796
1996.269,0.356981
1996.289,0.360866
1996.308,0.36389
1996.327,0.371867
1996.346,0.366051
1996.365,0.357539
1996.385,0.350437
1996.404,0.351971
1996.423,0.349343
1996.442,0.347601
1996.462,0.344478
1996.481,0.340556
1996.5,0.334735
1996.519,0.330714
1996.539,0.335555
1996.558,0.340309
1996.577,0.340749
1996.596,0.339741
1996.615,0.340242
1996.635,0.339376
1996.654,0.34079
1996.673,0.342272
1996.692,0.346856
1996.712,0.353058
1996.731,0.35636
1996.75,0.359631
1996.769,0.359937
1996.789,0.356969
1996.808,0.352839
1996.827,0.347103
1996.846,0.343912
1996.865,0.34372
1996.885,0.347983
1996.904,0.359664
1996.923,0.370811
1996.942,0.377564
1996.962,0.382303
1996.981,0.38819
1997,0.385122
1997.019,0.379769
1997.039,0.37482
1997.058,0.363984
1997.077,0.36105
1997.096,0.362871
1997.115,0.363295
1997.135,0.360887
1997.154,0.360169
1997.173,0.36118
1997.192,0.357241
1997.212,0.361016
1997.231,0.368101
1997.25,0.371426
1997.269,0.374514
1997.289,0.375176
1997.308,0.3728
1997.327,0.376402
1997.346,0.375948
1997.365,0.377812
1997.385,0.377344
1997.404,0.374358
1997.423,0.375208
1997.442,0.375484
1997.462,0.378282
1997.481,0.382548
1997.5,0.381356
1997.519,0.387467
1997.539,0.394754
1997.558,0.399912
1997.577,0.402319
1997.596,0.404148
1997.615,0.406174
1997.635,0.408018
1997.654,0.406118
1997.673,0.406004
1997.692,0.396466
1997.712,0.383928
1997.731,0.368794
1997.75,0.357895
1997.769,0.353069
1997.789,0.355809
1997.808,0.352281
1997.827,0.354565
1997.846,0.353623
1997.865,0.354254
1997.885,0.360437
1997.904,0.368839
1997.923,0.373226
1997.942,0.374101
1997.962,0.374311
1997.981,0.370802
1998,0.367022
1998.019,0.364011
1998.039,0.362981
1998.058,0.359035
1998.077,0.356323
1998.096,0.354863
1998.115,0.357532
1998.135,0.359488
1998.154,0.364929
1998.173,0.36935
1998.192,0.372024
1998.212,0.375204
1998.231,0.378505
1998.25,0.380115
1998.269,0.379155
1998.289,0.371513
1998.308,0.367729
1998.327,0.368083
1998.346,0.366375
1998.365,0.366426
1998.385,0.369684
1998.404,0.368481
1998.423,0.371188
1998.442,0.365444
1998.462,0.36074
1998.481,0.354717
1998.5,0.351624
1998.519,0.351469
1998.539,0.35059
1998.558,0.351107
1998.577,0.346285
1998.596,0.342367
1998.615,0.338812
1998.635,0.340304
1998.654,0.338001
1998.673,0.338403
1998.692,0.335858
1998.712,0.334124
1998.731,0.331633
1998.75,0.33113
1998.769,0.335195
1998.789,0.336699
1998.808,0.33367
1998.827,0.332458
1998.846,0.331977
1998.865,0.337327
1998.885,0.345177
1998.904,0.345312
1998.923,0.347815
1998.942,0.348137
1998.962,0.350289
1998.981,0.354831
1999,0.359627
1999.019,0.356546
1999.039,0.356312
1999.058,0.350344
1999.077,0.347508
1999.096,0.344096
1999.115,0.343195
1999.135,0.347874
1999.154,0.352683
1999.173,0.355674
1999.192,0.357562
1999.212,0.361328
1999.231,0.366298
1999.25,0.368494
1999.269,0.375095
1999.289,0.381769
1999.308,0.387656
1999.327,0.391336
1999.346,0.392578
1999.365,0.389728
1999.385,0.381038
1999.404,0.374341
1999.423,0.369715
1999.442,0.361973
1999.462,0.353832
1999.481,0.344658
1999.5,0.340346
1999.519,0.329571
1999.539,0.325549
1999.558,0.322309
1999.577,0.319587
1999.596,0.320532
1999.615,0.321283
1999.635,0.323771
1999.654,0.324739
1999.673,0.329327
1999.692,0.330973
1999.712,0.3348
1999.731,0.335862
1999.75,0.33633
1999.769,0.334414
1999.789,0.32999
1999.808,0.328512
1999.827,0.329895
1999.846,0.334695
1999.865,0.341439
1999.885,0.34989
1999.904,0.359857
1999.923,0.367085
1999.942,0.366499
1999.962,0.363188
1999.981,0.355238
2000,0.347436
2000.019,0.337497
2000.039,0.330644
2000.058,0.325292
2000.077,0.324584
2000.096,0.324248
2000.115,0.327267
2000.135,0.325532
2000.154,0.325409
2000.173,0.328749
2000.192,0.328846
2000.212,0.328441
2000.231,0.331156
2000.25,0.333979
2000.269,0.33936
2000.289,0.349689
2000.308,0.361596
2000.327,0.370291
2000.346,0.376818
2000.365,0.379504
2000.385,0.375717
2000.404,0.376325
2000.423,0.375767
2000.442,0.374469
2000.462,0.372429
2000.481,0.369724
2000.5,0.364965
2000.519,0.364078
2000.539,0.367406
2000.558,0.371271
2000.577,0.37817
2000.596,0.379426
2000.615,0.37382
2000.635,0.357751
2000.654,0.348456
2000.673,0.343104
2000.692,0.347684
2000.712,0.34993
2000.731,0.351983
2000.75,0.356213
2000.769,0.358285
2000.789,0.359391
2000.808,0.361662
2000.827,0.363923
2000.846,0.368951
2000.865,0.368409
2000.885,0.35759
2000.904,0.347749
2000.923,0.350979
2000.942,0.355673
2000.962,0.360869
2000.981,0.358307
2001,0.353972
2001.019,0.348429
2001.039,0.348556
2001.058,0.351254
2001.077,0.35322
2001.096,0.347029
2001.115,0.34498
2001.135,0.352607
2001.154,0.357794
2001.173,0.359763
2001.192,0.353215
2001.212,0.345416
2001.231,0.345859
2001.25,0.346899
2001.269,0.379738
2001.289,0.419681
2001.308,0.44286
2001.327,0.429942
2001.346,0.406104
2001.365,0.38083
2001.385,0.386671
2001.404,0.390431
2001.423,0.388959
2001.442,0.382347
2001.462,0.36471
2001.481,0.348416
2001.5,0.335997
2001.519,0.331436
2001.539,0.326204
2001.558,0.32247
2001.577,0.318897
2001.596,0.320716
2001.615,0.320968
2001.635,0.324961
2001.654,0.327965
2001.673,0.330121
2001.692,0.333644
2001.712,0.330443
2001.731,0.325284
2001.75,0.320688
2001.769,0.323216
2001.789,0.325738
2001.808,0.332034
2001.827,0.336755
2001.846,0.347048
2001.865,0.349126
2001.885,0.345975
2001.904,0.344252
2001.923,0.343897
2001.942,0.34323
2001.962,0.345207
2001.981,0.346658
2002,0.346941
2002.019,0.345528
2002.039,0.346943
2002.058,0.343837
2002.077,0.341788
2002.096,0.33907
2002.115,0.339598
2002.135,0.344948
2002.154,0.345324
2002.173,0.344962
2002.192,0.341054
2002.212,0.337673
2002.231,0.337655
2002.25,0.340142
2002.269,0.342612
2002.289,0.346372
2002.308,0.350924
2002.327,0.351689
2002.346,0.354695
2002.365,0.354571
2002.385,0.353707
2002.404,0.353276
2002.423,0.354546
2002.442,0.353062
2002.462,0.351547
2002.481,0.350133
2002.5,0.351852
2002.519,0.355374
2002.539,0.365137
2002.558,0.376715
2002.577,0.37801
2002.596,0.373466
2002.615,0.366928
2002.635,0.355257
2002.654,0.344967
