Age,Ba138Ca,BaCa,BCa,CaCa,Cd,CdCa,LiCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Dist
1966.634083,0.003595825,0.003428087,0.362577358,1009.81351,-0.005629869,-5.01E-06,0.004562385,1.738143171,0.331188591,0.000603348,25.28757995,0.000803577,0.081710019,10.00204151,0.001903726,670.548119,0.000754856,447.3178095
1966.650301,0.004034284,0.004053464,0.388921511,1010.354336,0.012366903,1.10E-05,0.004390379,2.127044738,0.364768022,0.000664522,27.47064679,0.000843519,0.088764012,9.905017972,0.001870947,580.421164,0.000653398,447.1027066
1966.666518,0.003612604,0.003573941,0.36859294,987.6522707,-0.004735164,-4.22E-06,0.004314959,2.072050604,0.297675983,0.000542296,21.71843902,0.000851284,0.070177299,9.583661607,0.001780909,607.434623,0.000683807,446.8876036
1966.682736,0.004340838,0.004257562,0.35882879,1007.30883,0.006055866,5.39E-06,0.004860988,2.053181752,0.299915557,0.000546376,20.92302523,0.001001349,0.067607133,9.858735273,0.00177746,633.725317,0.000713404,446.6725006
1966.698954,0.004418281,0.004228527,0.334727591,988.4412674,0.003146301,2.80E-06,0.004704529,1.64403513,0.271983222,0.00049549,20.57129569,0.001060328,0.066470614,9.898476418,0.001852557,620.587734,0.000698614,446.4573976
1966.715171,0.004935537,0.004391357,0.366130336,1000.317803,0.003291642,2.93E-06,0.005127329,2.023301255,0.320175689,0.000583285,22.83252898,0.00108901,0.073777181,9.828436942,0.001742291,581.78096,0.000654928,446.2422947
1966.731389,0.004283981,0.003986366,0.341726616,994.6767599,-0.005052505,-4.50E-06,0.004698986,1.969795613,0.324233716,0.000590678,22.18038318,0.001020477,0.071669947,9.811892091,0.001778429,611.769874,0.000688688,446.0271917
1966.747607,0.003874296,0.003740446,0.35546148,1002.573092,-0.000793471,-7.06E-07,0.004340634,2.110667569,0.32799203,0.000597525,24.47236645,0.001359176,0.079075875,9.654942192,0.001720346,680.459649,0.000766014,445.8120887
1966.763824,0.00364208,0.003750355,0.343361878,993.2402675,0.00924966,8.24E-06,0.004580588,2.150954985,0.359715892,0.000655318,23.16322032,0.001047663,0.074845721,9.476697813,0.001693838,581.161175,0.000654231,445.5969857
1966.780042,0.002872423,0.00304106,0.315356058,996.8361057,-0.000584735,-5.21E-07,0.004770791,2.045252041,0.341327847,0.000621819,19.56112738,0.001136424,0.063206526,9.452086911,0.001638912,703.822633,0.000792314,445.3818828
1966.79626,0.003913025,0.003714864,0.339777278,992.8921004,-0.000394945,-3.52E-07,0.005000419,2.450002299,0.429373385,0.000782218,22.22876526,0.001044751,0.071826281,9.25504746,0.001432964,615.600084,0.000693,445.1667798
1966.812478,0.002967663,0.003098545,0.299530649,994.6383583,0.026686865,2.38E-05,0.004200477,2.084881291,0.434501508,0.00079156,17.95636348,0.0010197,0.058021163,9.306650753,0.001452383,538.684887,0.000606414,444.9516768
1966.828695,0.003712057,0.003587674,0.336068272,985.2911433,0.006581022,5.86E-06,0.004588686,2.07117108,0.370805801,0.000675521,18.69985396,0.000994875,0.060423553,9.240329947,0.001592202,531.712893,0.000598565,444.7365738
1966.844913,0.002959302,0.002959368,0.369387174,998.6307085,0.009962169,8.87E-06,0.005157067,2.386674077,0.336277965,0.00061262,15.73947859,0.000855307,0.050857895,9.324720609,0.001604245,427.565718,0.000481324,444.5214709
1966.861131,0.003153267,0.002961215,0.393132535,975.4109428,-0.005934945,-5.28E-06,0.004763395,2.572047823,0.348523549,0.000634928,14.34442687,0.000798099,0.04635016,9.295678979,0.001617296,476.568532,0.000536488,444.3063679
1966.877348,0.003012734,0.002714511,0.39787154,982.7308146,-0.001198084,-1.07E-06,0.004721777,2.474707818,0.349652259,0.000636984,15.58530197,0.000718848,0.050359715,9.238612536,0.001639165,448.507502,0.000504898,444.0912649
1966.893566,0.00292091,0.003138528,0.391336537,1002.266505,0.004620767,4.11E-06,0.004630752,2.614446633,0.448655567,0.000817345,21.99635348,0.000977713,0.071075305,9.47379211,0.001629757,494.033595,0.000556148,443.8761619
1966.909784,0.002648965,0.002767049,0.391912359,1007.396501,0.003269194,2.91E-06,0.004678398,2.460107798,0.445016427,0.000810716,18.70626926,0.001003575,0.060444282,9.45598136,0.001677525,506.84887,0.000570575,443.661059
1966.926001,0.002844974,0.003014019,0.404414341,989.8794571,0.008686421,7.73E-06,0.00460631,2.579898807,0.418534531,0.000762472,20.94984607,0.001006738,0.067693797,9.289539294,0.001579163,423.305947,0.000476528,443.445956
1966.942219,0.00305994,0.002912612,0.389523409,983.1651715,0.013737048,1.22E-05,0.005344031,2.409473559,0.360098897,0.000656016,18.71691205,0.000955754,0.060478671,9.041501597,0.001584531,469.453494,0.000528478,443.230853
1966.958437,0.003456308,0.0032811,0.392199413,1002.186129,-0.000643236,-5.73E-07,0.005404196,2.398994398,0.371830202,0.000677387,20.569634,0.001102347,0.066465244,9.400153177,0.001613969,562.506865,0.000633231,443.01575
1966.974654,0.002703376,0.002842135,0.375940702,994.3409976,-0.001233283,-1.10E-06,0.004955408,2.360778773,0.448893135,0.000817778,21.31328809,0.001221322,0.068868163,9.290884419,0.001573296,653.6105,0.000735789,442.8006471
1966.990872,0.002606658,0.002687503,0.379282749,993.5455682,0.004072299,3.63E-06,0.00490268,2.578807072,0.442351045,0.00080586,17.14258342,0.001136864,0.055391651,9.223486367,0.00145024,556.043579,0.000625955,442.5855441
1967.00709,0.002786025,0.002590328,0.35491784,992.1642676,0.016551531,1.47E-05,0.004435654,2.197323017,0.408405437,0.000744019,20.61076267,0.001380746,0.06659814,9.259200544,0.001589926,684.477067,0.000770536,442.3704411
1967.023307,0.002794949,0.002749622,0.385998336,986.6308314,-0.000457195,-4.07E-07,0.005148304,2.795424314,0.462253044,0.000842117,20.63551275,0.001371187,0.066678114,8.996104296,0.001373906,535.464237,0.000602788,442.1553381
1967.039525,0.002331547,0.002403629,0.367551008,995.554494,0.010546462,9.39E-06,0.004497976,2.547837372,0.495282084,0.000902288,17.56641879,0.00120579,0.056761161,9.232218535,0.001482428,591.646613,0.000666034,441.9402352
1967.055743,0.002528968,0.002564892,0.362739628,1001.880878,0.003365587,3.00E-06,0.004674219,2.924210717,0.472772741,0.000861281,17.47257293,0.001025803,0.056457924,9.064169545,0.001430664,514.284642,0.000578946,441.7251322
1967.07196,0.002103866,0.00223344,0.396180313,999.0593454,-0.005049105,-4.50E-06,0.00486788,2.903130091,0.459368667,0.000836862,11.0528661,0.000770647,0.035714366,9.010154658,0.001403937,334.930726,0.000377042,441.5100292
1967.088178,0.002320921,0.002198938,0.39047437,994.827838,-0.001576314,-1.40E-06,0.005308471,2.890705066,0.512591502,0.000933822,13.95041349,0.000875536,0.045077012,9.05935485,0.001444739,391.417724,0.000440631,441.2949262
1967.104396,0.002232149,0.002292358,0.396133006,995.2990337,-0.001534337,-1.37E-06,0.005196662,2.77570798,0.547470952,0.000997364,12.80252297,0.000853474,0.041367912,8.935711657,0.001418866,341.381396,0.000384303,441.0798233
1967.123521,0.002217886,0.002149831,0.389075564,1018.455662,0.006012867,5.35E-06,0.004826579,2.534900142,0.431565865,0.000786212,14.13975396,0.000790922,0.045688815,9.389458599,0.001617022,386.007146,0.00043454,440.8647203
1967.142646,0.002064651,0.002181938,0.406866751,981.8862651,-0.006775537,-6.03E-06,0.005007478,2.506235679,0.456700362,0.000832001,12.25370337,0.000825819,0.039594549,9.376271934,0.001656172,387.727327,0.000436476,440.6496173
1967.161771,0.002159682,0.002318041,0.391223094,999.6695893,-0.006266964,-5.58E-06,0.005091262,2.552105918,0.503248004,0.0009168,17.14575253,0.000858873,0.055401891,9.224760592,0.001622495,403.804847,0.000454575,440.4345143
1967.180896,0.002161308,0.002031606,0.393464402,980.2640051,0.010121886,9.01E-06,0.004510754,2.486281947,0.514208174,0.000936767,16.23463405,0.000825102,0.052457857,9.325407367,0.001640351,429.883589,0.000483933,440.2194114
1967.200021,0.001880569,0.001880144,0.364006199,999.0395431,0.006304528,5.61E-06,0.004801338,2.415773259,0.484538503,0.000882716,16.9971369,0.000982718,0.05492168,9.234184387,0.001648209,431.898043,0.000486201,440.0043084
1967.219146,0.002066405,0.002033493,0.370323159,993.7494515,0.009571801,8.52E-06,0.004026415,2.490627885,0.448536789,0.000817129,15.83372813,0.000994646,0.051162437,9.336497828,0.001620918,479.512149,0.000539801,439.7892054
1967.238271,0.002219759,0.002073562,0.37377096,995.2609713,-0.001095813,-9.76E-07,0.004504297,2.842701725,0.596363613,0.001086435,15.8095774,0.000852364,0.051084401,9.10034225,0.00149287,435.557922,0.000490321,439.5741024
1967.257396,0.002304761,0.002294041,0.368664434,994.8699383,-0.001264535,-1.13E-06,0.00476762,2.80087074,0.58617738,0.001067878,21.86359204,0.001106759,0.070646322,9.175553432,0.001463668,478.244829,0.000538375,439.3589995
1967.276521,0.002401541,0.002200469,0.371031243,989.2046261,-0.000516074,-4.59E-07,0.004299541,2.611147039,0.56768761,0.001034194,22.38346607,0.001165989,0.072326155,9.242567193,0.001401695,507.133697,0.000570896,439.1438965
1967.295646,0.002577647,0.002234707,0.386683326,1000.985779,0.021399145,1.91E-05,0.004694754,2.64408325,0.528339392,0.000962511,20.75385847,0.001086939,0.067060516,9.176458781,0.001449856,540.79553,0.00060879,438.9287935
1967.314772,0.002111957,0.002132414,0.366070963,998.7009392,-0.00738568,-6.58E-06,0.003955737,2.612492041,0.490763067,0.000894055,18.4959889,0.001173369,0.059764817,9.195591982,0.001466597,564.440051,0.000635407,438.7136905
1967.333897,0.002517725,0.00236922,0.364692607,990.9754749,0.00209506,1.87E-06,0.004732289,2.454693157,0.455504848,0.000829823,21.62315915,0.001376611,0.069869428,9.055922512,0.001378846,573.170189,0.000645235,438.4985876
1967.353022,0.002307364,0.002308045,0.3589647,1014.32418,0.003435293,3.06E-06,0.004575631,2.415743249,0.489805067,0.00089231,19.45248023,0.00102338,0.062855462,9.163485145,0.001441145,516.451954,0.000581385,438.2834846
1967.372147,0.002160583,0.002033273,0.347363485,987.2887238,0.00304865,2.71E-06,0.004088406,1.906435892,0.444419074,0.000809627,20.02553269,0.000888883,0.064707127,9.326217741,0.001573444,567.98277,0.000639395,438.0683816
1967.391272,0.002239472,0.002134428,0.341263436,988.7296901,0.003358081,2.99E-06,0.004225861,1.889664885,0.443540791,0.000808027,20.80973128,0.00113621,0.067241054,9.251667883,0.001588975,570.539886,0.000642274,437.8532786
1967.410397,0.001793461,0.00197754,0.354911621,992.9705909,-0.000972245,-8.66E-07,0.004112525,1.91078005,0.486141667,0.000885636,18.80023872,0.0011746,0.060747919,9.319328578,0.00162615,623.476466,0.000701866,437.6381757
1967.429522,0.002546212,0.002227345,0.366585483,996.4802226,0.003607864,3.21E-06,0.004262196,1.926808156,0.384288479,0.000700084,17.95974031,0.001048856,0.058032074,9.434826945,0.001736623,597.559647,0.000672691,437.4230727
1967.448647,0.002814731,0.002757121,0.38066037,991.6376895,0.00535729,4.77E-06,0.004593498,2.18341905,0.435359917,0.000793124,20.76875181,0.00109726,0.06710864,9.221903696,0.001509565,501.710427,0.000564791,437.2079697
1967.467772,0.002468343,0.002566725,0.365937818,988.3235032,0.003983423,3.55E-06,0.004786186,1.977720915,0.366243612,0.00066721,16.62240954,0.000872055,0.053710849,9.046056199,0.001454242,509.786194,0.000573882,436.9928667
1967.486897,0.002713405,0.002726563,0.324272854,1005.530392,0.008702548,7.75E-06,0.004071,1.682357263,0.347547156,0.000633149,18.90195647,0.000855292,0.061076592,9.305757368,0.00163905,622.436964,0.000700696,436.7777638
1967.506022,0.00281845,0.002783559,0.31733316,990.6806709,0.002243738,2.00E-06,0.004391616,1.538163971,0.332168967,0.000605134,18.11029236,0.001021669,0.058518543,9.009328254,0.001500977,615.402295,0.000692777,436.5626608
1967.525147,0.002907239,0.002945497,0.360518797,986.646719,-0.001891709,-1.68E-06,0.004560875,1.544039666,0.362201011,0.000659845,21.18957883,0.001276385,0.068468429,9.220796009,0.001637329,543.571854,0.000611915,436.3475578
1967.544273,0.003336228,0.003054117,0.389035809,993.1372659,0.008530285,7.59E-06,0.005070061,1.731075713,0.316767875,0.000577077,22.54123003,0.000988315,0.072835927,9.405337654,0.001668376,510.133734,0.000574273,436.1324548
1967.563398,0.003377822,0.003325714,0.403432657,1001.865112,0.010380237,9.24E-06,0.004289779,1.809183738,0.30204952,0.000550263,15.32252412,0.000958699,0.049510619,9.683366527,0.001811103,437.651685,0.000492678,435.9173519
1967.582523,0.003422619,0.003619466,0.419626109,1002.410621,0.010117832,9.01E-06,0.005226471,2.212763242,0.352837574,0.000642787,17.48342465,0.000922142,0.056492988,9.538180407,0.001700982,385.185495,0.000433615,435.7022489
1967.601648,0.003593325,0.003479759,0.375090173,981.0178304,0.015539913,1.38E-05,0.004963925,1.801538649,0.321288197,0.000585312,18.07243676,0.001051422,0.058396222,9.677349,0.001865324,443.494931,0.000499256,435.4871459
1967.626785,0.003688484,0.00366723,0.431122207,980.7035058,0.005575584,4.96E-06,0.005540583,2.621954464,0.388214796,0.000707236,17.86926569,0.000963605,0.05773973,9.461878808,0.00155016,342.886645,0.000385998,435.2720429
1967.651923,0.004068427,0.004372865,0.43402549,994.3625876,0.031347738,2.79E-05,0.00511942,3.010439782,0.60507928,0.001102313,17.13407774,0.000915494,0.055364167,9.227075607,0.001407915,325.073259,0.000365945,435.05694
1967.67706,0.004357157,0.004346336,0.383366777,1004.186488,0.022883528,2.04E-05,0.005914945,2.84823867,0.806943093,0.001470061,20.39831953,0.000961565,0.065911688,9.319413101,0.001424388,374.109848,0.000421147,434.841837
1967.702197,0.004432027,0.004166022,0.34396834,1003.196963,0.006287112,5.60E-06,0.004851321,2.251496387,0.405834109,0.000739335,18.90535358,0.000853231,0.061087569,9.454817727,0.00163852,509.369328,0.000573412,434.626734
1967.727335,0.003801576,0.00384345,0.334867128,988.2180943,0.006627909,5.90E-06,0.00494559,2.524812736,0.514365233,0.000937053,21.64610939,0.001071855,0.069943585,9.151942469,0.001384229,492.315494,0.000554214,434.411631
1967.752472,0.004797321,0.004645397,0.308042884,1001.120687,0.004396438,3.91E-06,0.0043526,1.974404369,0.399913696,0.000728549,20.82872983,0.001270189,0.067302443,9.71428491,0.001726393,602.811116,0.000678603,434.1965281
1967.77761,0.004860303,0.004478423,0.324312808,1007.096046,-0.000921518,-8.20E-07,0.004780486,2.228826291,0.417513265,0.000760611,21.34229089,0.001149589,0.068961877,9.641283907,0.00158622,574.743518,0.000647006,433.9814251
1967.802747,0.003848348,0.003745973,0.337722047,985.7425372,-0.005991392,-5.33E-06,0.005214916,2.380604377,0.447024224,0.000814373,20.78753741,0.000938302,0.067169341,9.506088138,0.001497488,550.30535,0.000619495,433.7663221
1967.827884,0.003648423,0.003662334,0.318014754,991.9480107,0.023041224,2.05E-05,0.004896806,2.583894957,0.381544279,0.000695084,22.69365665,0.000929136,0.073328453,9.146419313,0.001389981,590.526175,0.000664773,433.5512191
1967.853022,0.003640142,0.003470105,0.289385835,1000.276372,0.021681677,1.93E-05,0.004508839,2.224825443,0.437103677,0.0007963,21.89072049,0.001040266,0.07073398,9.228443784,0.001457071,731.952242,0.000823981,433.3361162
1967.878159,0.004314661,0.004145678,0.359750435,1011.293804,-0.005095313,-4.54E-06,0.005248598,2.77425725,0.463291486,0.000844008,26.36646004,0.001098028,0.08519613,9.305530284,0.001247439,520.566455,0.000586017,433.1210132
1967.903296,0.003526399,0.00365676,0.339337027,999.3763171,0.015163763,1.35E-05,0.004524885,2.397758441,0.43407713,0.000790787,20.98870685,0.001050489,0.067819366,9.377725461,0.001433328,685.087445,0.000771224,432.9059102
1967.928434,0.003091188,0.003142849,0.347766889,982.1222779,0.003147285,2.80E-06,0.004485755,2.281677947,0.338600421,0.000616851,17.14444558,0.000930008,0.055397668,9.176441242,0.001464999,604.97135,0.000681034,432.6908072
1967.953571,0.003057879,0.003243896,0.380942868,1002.739526,0.014374881,1.28E-05,0.004798697,2.547604235,0.371526438,0.000676834,19.4353331,0.001215399,0.062800056,9.210655678,0.001389496,659.656796,0.000742595,432.4757043
1967.978709,0.003648824,0.003512503,0.368663227,1003.297696,0.021166764,1.88E-05,0.004992198,2.855910529,0.403480779,0.000735047,24.5426863,0.001301112,0.079303095,9.232774743,0.001325665,628.438831,0.000707452,432.2606013
1968.003846,0.003381451,0.003250533,0.377506638,1003.665205,0.006982701,6.22E-06,0.004933945,2.622011685,0.413652402,0.000753578,23.29768745,0.001106429,0.075280216,9.176030414,0.001413586,549.935184,0.000619079,432.0454983
1968.028983,0.003245408,0.003017179,0.400715208,993.9659956,0.020695359,1.84E-05,0.005304934,3.31520462,0.52170357,0.000950422,17.34344828,0.000861521,0.056040692,9.010382152,0.001270044,405.86915,0.000456899,431.8303953
1968.054121,0.003137723,0.003224916,0.414101394,990.1805809,0.019563104,1.74E-05,0.00525707,3.077481465,0.654958407,0.001193181,22.10284896,0.001004499,0.071419416,9.180588961,0.001329874,443.792993,0.000499591,431.6152924
1968.079258,0.002853596,0.002648958,0.419773508,1006.259956,0.007363224,6.56E-06,0.004824231,3.13137229,0.464012462,0.000845322,17.79691423,0.000783165,0.057505945,8.960863155,0.001306772,439.973085,0.000495291,431.4001894
1968.104396,0.002940174,0.003051986,0.386855282,989.6306667,0.003088175,2.75E-06,0.006168283,3.290118758,0.651394702,0.001186688,22.15680049,0.000984592,0.071593746,8.811317743,0.001187482,471.538526,0.000530825,431.1850864
1968.124286,0.002254531,0.002576879,0.368088071,982.4403854,0.010175269,9.06E-06,0.00456788,2.82001519,0.639916491,0.001165778,21.08997528,0.001016301,0.068146587,8.978036268,0.001223092,611.695387,0.000688604,430.9699834
1968.144176,0.002649129,0.002534312,0.403605163,987.399438,0.002656049,2.36E-06,0.005043733,2.731595685,0.603341404,0.001099147,18.41206013,0.001015748,0.059493624,9.03988778,0.001293375,566.115402,0.000637293,430.7548805
1968.164066,0.002235459,0.002418169,0.361402537,1008.968613,0.002604523,2.32E-06,0.004678267,2.230708097,0.461045874,0.000839917,21.41337473,0.001032517,0.069191566,9.292128444,0.001466268,700.907947,0.000789033,430.5397775
1968.183956,0.002762645,0.00258775,0.356700196,986.09887,0.009157673,8.15E-06,0.004302301,2.336050866,0.53076023,0.000966921,19.98346548,0.000983499,0.064571198,9.076646508,0.001383452,542.084882,0.000610241,430.3246745
1968.203846,0.002566562,0.002640492,0.375979341,1000.285851,0.040253487,3.58E-05,0.005013669,2.231048914,0.653465258,0.001190461,21.0087603,0.00102217,0.067884163,9.262259087,0.001542204,675.242259,0.000760141,430.1095715
1968.223736,0.002553658,0.002596174,0.333511163,989.5045682,0.011265465,1.00E-05,0.004441462,2.09939098,0.405930628,0.00073951,21.69218545,0.001083251,0.070092468,9.265653641,0.001572375,852.689513,0.000959898,429.8944686
1968.243626,0.003077079,0.003210347,0.37196616,997.5776984,0.004497991,4.00E-06,0.004742401,2.310159348,0.423786592,0.00077204,23.57276884,0.00111606,0.076169067,9.305020695,0.001490377,680.746671,0.000766337,429.6793656
1968.263516,0.002659992,0.002786597,0.351327593,991.2115373,0.001872257,1.67E-06,0.004741042,1.812043509,0.391115948,0.000712522,28.96332278,0.00099008,0.093587194,9.431447704,0.00170226,747.325646,0.000841287,429.4642626
1968.283406,0.002211667,0.002302484,0.343929658,992.1267839,0.006885227,6.13E-06,0.004767773,1.894400494,0.413643552,0.000753562,23.15766838,0.00097375,0.074827782,9.415120195,0.00162513,717.525144,0.00080774,429.2491596
1968.303296,0.001869768,0.001883981,0.347072671,992.2866547,-0.000826631,-7.36E-07,0.004253351,1.837913155,0.440747514,0.000802939,20.65711485,0.000882481,0.066747915,9.515094611,0.001749603,628.984254,0.000708066,429.0340567
1968.323187,0.002112164,0.002122207,0.361015999,999.0093106,-0.001382713,-1.23E-06,0.005162591,1.839753801,0.341685045,0.00062247,19.35646051,0.000903837,0.0625452,9.59046938,0.001829307,647.092968,0.000728452,428.8189537
1968.343077,0.002165174,0.002155429,0.381366438,1004.024887,0.002375963,2.12E-06,0.004957371,2.061324054,0.363330706,0.000661903,20.03359243,0.000741477,0.06473317,9.472923852,0.001763189,635.038319,0.000714882,428.6038507
1968.362967,0.002175982,0.002253642,0.396309495,994.98705,0.019065356,1.70E-05,0.005064944,2.174670418,0.349517928,0.00063674,17.56071175,0.000679969,0.056742721,9.419367909,0.001675013,578.45723,0.000651187,428.3887477
1968.382857,0.002231498,0.002408708,0.41499459,991.5403276,0.002581286,2.30E-06,0.004385802,2.20761543,0.368109496,0.000670609,20.11754372,0.000822183,0.065004436,9.366292769,0.001665981,530.914531,0.000597666,428.1736448
1968.402747,0.002360558,0.002386281,0.432015857,993.3071862,0.002882017,2.57E-06,0.005146604,2.325850914,0.323870379,0.000590016,17.52097616,0.000826,0.056614326,9.241647061,0.001609962,418.433192,0.000471043,427.9585418
1968.422637,0.002625524,0.002693921,0.457375805,1000.18908,0.009588631,8.54E-06,0.005148134,2.622816477,0.373822747,0.000681017,19.04303412,0.000894403,0.061532447,9.283261909,0.00156206,418.639949,0.000471276,427.7434388
1968.442527,0.002857845,0.002862195,0.438609021,996.9853858,0.009297659,8.28E-06,0.00514943,2.451661692,0.317960894,0.00057925,16.98103178,0.000752954,0.054869641,9.315106247,0.001592297,438.154264,0.000493243,427.5283358
1968.462417,0.002997495,0.002923705,0.440622197,1003.900309,0.000880598,7.84E-07,0.005427693,2.44867194,0.334636251,0.000609629,17.68752949,0.000633277,0.057152498,9.416084616,0.001641619,391.145451,0.000440324,427.3132329
1968.482307,0.002999503,0.00307935,0.432560749,1009.468747,0.005784749,5.15E-06,0.005573283,2.450397268,0.325902722,0.000593718,15.99015839,0.000649924,0.0516679,9.402480446,0.001643183,378.471235,0.000426056,427.0981299
1968.502197,0.003244722,0.003263133,0.477023626,982.3566682,0.046577481,4.15E-05,0.005683256,2.715957816,0.428527259,0.000780676,16.13429296,0.000756955,0.052133632,9.073972476,0.001449815,335.942485,0.000378181,426.8830269
1968.522087,0.003531894,0.003588556,0.490075022,996.555429,0.009890194,8.81E-06,0.006447909,2.673489668,0.397900382,0.000724881,15.87716311,0.000767518,0.051302786,9.424969833,0.001570194,307.954712,0.000346674,426.6679239
1968.541978,0.002756161,0.003007892,0.451401003,1005.021348,0.006178532,5.50E-06,0.004882714,2.219905237,0.309034497,0.000562988,16.12704797,0.000661699,0.052110221,9.350922621,0.001636775,320.968011,0.000361323,426.452821
1968.561868,0.003313468,0.003310288,0.468942632,1013.456114,0.002041214,1.82E-06,0.005326525,2.347788708,0.307105146,0.000559474,13.98536451,0.000650879,0.045189947,9.658924304,0.00169265,337.34031,0.000379754,426.237718
1968.581758,0.002968791,0.002911543,0.456602724,994.7574076,0.002812198,2.50E-06,0.005560671,2.248338041,0.341272398,0.000621718,14.39090013,0.000515941,0.046500326,9.401152933,0.001654457,350.352319,0.000394402,426.022615
1968.601648,0.003141836,0.002783759,0.399316461,1014.169325,0.002494985,2.22E-06,0.005249734,1.735047213,0.295717282,0.000538728,18.33668372,0.000806372,0.059250065,9.738306984,0.002002005,530.924047,0.000597677,425.807512
