"Age","Lumin"
1983.865,0.52533
1983.885,0.535509
1983.904,0.548122
1983.923,0.560162
1983.942,0.56373
1983.962,0.566882
1983.981,0.567345
1984,0.563431
1984.019,0.557179
1984.039,0.550788
1984.058,0.543867
1984.077,0.54125
1984.096,0.537985
1984.115,0.540357
1984.135,0.538285
1984.154,0.539754
1984.173,0.54374
1984.192,0.542817
1984.212,0.549272
1984.231,0.55676
1984.25,0.564836
1984.269,0.567221
1984.289,0.567828
1984.308,0.565731
1984.327,0.561659
1984.346,0.547843
1984.365,0.531973
1984.385,0.521631
1984.404,0.523399
1984.423,0.525988
1984.442,0.532896
1984.462,0.538078
1984.481,0.536786
1984.5,0.534275
1984.519,0.526132
1984.539,0.522405
1984.558,0.511689
1984.577,0.500979
1984.596,0.49976
1984.615,0.502252
1984.635,0.500254
1984.654,0.503842
1984.673,0.507777
1984.692,0.509422
1984.712,0.50798
1984.731,0.506
1984.75,0.501209
1984.769,0.49378
1984.789,0.48597
1984.808,0.478645
1984.827,0.481896
1984.846,0.481967
1984.865,0.479949
1984.885,0.480742
1984.904,0.483884
1984.923,0.48005
1984.942,0.471999
1984.962,0.467583
1984.981,0.467759
1985,0.471097
1985.019,0.476408
1985.039,0.484641
1985.058,0.485749
1985.077,0.486258
1985.096,0.489803
1985.115,0.493778
1985.135,0.495558
1985.154,0.491141
1985.173,0.491671
1985.192,0.491732
1985.212,0.489158
1985.231,0.488275
1985.25,0.486854
1985.269,0.486203
1985.289,0.485456
1985.308,0.484874
1985.327,0.496498
1985.346,0.504233
1985.365,0.510149
1985.385,0.518202
1985.404,0.530119
1985.423,0.538995
1985.442,0.54589
1985.462,0.548168
1985.481,0.54405
1985.5,0.534969
1985.519,0.521332
1985.539,0.512825
1985.558,0.499621
1985.577,0.493228
1985.596,0.488803
1985.615,0.486556
1985.635,0.486367
1985.654,0.486291
1985.673,0.47913
1985.692,0.471628
1985.712,0.4655
1985.731,0.458791
1985.75,0.454026
1985.769,0.455413
1985.789,0.457537
1985.808,0.460224
1985.827,0.466203
1985.846,0.476222
1985.865,0.483757
1985.885,0.491486
1985.904,0.496823
1985.923,0.502501
1985.942,0.507002
1985.962,0.510453
1985.981,0.513952
1986,0.5236
1986.019,0.527256
1986.039,0.534396
1986.058,0.532591
1986.077,0.528818
1986.096,0.518233
1986.115,0.500668
1986.135,0.488764
1986.154,0.486436
1986.173,0.48215
1986.192,0.475901
1986.212,0.466505
1986.231,0.464025
1986.25,0.46556
1986.269,0.46853
1986.289,0.466966
1986.308,0.469316
1986.327,0.470302
1986.346,0.475108
1986.365,0.484989
1986.385,0.492047
1986.404,0.497787
1986.423,0.507147
1986.442,0.51173
1986.462,0.505967
1986.481,0.504271
1986.5,0.500562
1986.519,0.493484
1986.539,0.485549
1986.558,0.481417
1986.577,0.480685
1986.596,0.48101
1986.615,0.476176
1986.635,0.472196
1986.654,0.460801
1986.673,0.452908
1986.692,0.451559
1986.712,0.452861
1986.731,0.455198
1986.75,0.45767
1986.769,0.456863
1986.789,0.462085
1986.808,0.470124
1986.827,0.466071
1986.846,0.470056
1986.865,0.470348
1986.885,0.46349
1986.904,0.474635
1986.923,0.483271
1986.942,0.488056
1986.962,0.486397
1986.981,0.480017
1987,0.480461
1987.019,0.488608
1987.039,0.493688
1987.058,0.500696
1987.077,0.49718
1987.096,0.488651
1987.115,0.490245
1987.135,0.484872
1987.154,0.486846
1987.173,0.497041
1987.192,0.502397
1987.212,0.495679
1987.231,0.475211
1987.25,0.453123
1987.269,0.449961
1987.289,0.443317
1987.308,0.448498
1987.327,0.454401
1987.346,0.45534
1987.365,0.451443
1987.385,0.457698
1987.404,0.459874
1987.423,0.46146
1987.442,0.465741
1987.462,0.468689
1987.481,0.472806
1987.5,0.478123
1987.519,0.476728
1987.539,0.475161
1987.558,0.478383
1987.577,0.47789
1987.596,0.462239
1987.615,0.439758
1987.635,0.418361
1987.654,0.397193
1987.673,0.384481
1987.692,0.3771
1987.712,0.377283
1987.731,0.382376
1987.75,0.386818
1987.769,0.391608
1987.789,0.399339
1987.808,0.410903
1987.827,0.416588
1987.846,0.416164
1987.865,0.410622
1987.885,0.399708
1987.904,0.384157
1987.923,0.367632
1987.942,0.358937
1987.962,NA
1987.981,NA
1988,NA
1988.019,NA
1988.039,NA
1988.058,NA
1988.077,NA
1988.096,NA
1988.115,NA
1988.135,NA
1988.154,NA
1988.173,NA
1988.192,NA
1988.212,NA
1988.231,NA
1988.25,NA
1988.269,NA
1988.289,NA
1988.308,NA
1988.327,NA
1988.346,NA
1988.365,NA
1988.385,NA
1988.404,NA
1988.423,NA
1988.442,NA
1988.462,NA
1988.481,NA
1988.5,0.395854
1988.519,0.400382
1988.539,0.405
1988.558,0.409649
1988.577,0.418925
1988.596,0.42951
1988.615,0.436831
1988.635,0.438533
1988.654,0.435551
1988.673,0.429777
1988.692,0.419009
1988.712,0.411412
1988.731,0.409206
1988.75,0.411885
1988.769,0.415057
1988.789,0.417228
1988.808,0.423488
1988.827,0.428874
1988.846,0.432339
1988.865,0.43412
1988.885,0.432383
1988.904,0.43398
1988.923,0.435537
1988.942,0.439798
1988.962,0.447871
1988.981,0.458375
1989,0.466744
1989.019,0.474722
1989.039,0.490063
1989.058,0.510201
1989.077,0.530098
1989.096,0.545955
1989.115,0.563186
1989.135,0.576493
1989.154,0.592185
1989.173,0.60013
1989.192,0.594767
1989.212,0.578965
1989.231,0.558758
1989.25,0.52366
1989.269,0.493315
1989.289,0.469619
1989.308,0.450968
1989.327,0.438886
1989.346,0.428653
1989.365,0.425585
1989.385,0.424324
1989.404,0.423639
1989.423,0.424237
1989.442,0.426227
1989.462,0.424765
1989.481,0.420546
1989.5,0.416277
1989.519,0.41314
1989.539,0.41096
1989.558,0.412215
1989.577,0.418106
1989.596,0.420876
1989.615,0.425373
1989.635,0.43236
1989.654,0.437506
1989.673,0.437881
1989.692,0.434715
1989.712,0.42953
1989.731,0.430904
1989.75,0.43322
1989.769,0.432083
1989.789,0.428261
1989.808,0.426369
1989.827,0.423444
1989.846,0.424985
1989.865,0.423792
1989.885,0.423146
1989.904,0.424019
1989.923,0.426915
1989.942,0.431651
1989.962,0.435519
1989.981,0.443278
1990,0.449114
1990.019,0.457251
1990.039,0.46282
1990.058,0.467192
1990.077,0.472172
1990.096,0.473818
1990.115,0.474674
1990.135,0.479518
1990.154,0.487185
1990.173,0.496344
1990.192,0.507698
1990.212,0.51948
1990.231,0.529073
1990.25,0.541388
1990.269,0.542225
1990.289,0.549441
1990.308,0.55708
1990.327,0.567627
1990.346,0.577734
1990.365,0.584039
1990.385,0.593772
1990.404,0.603777
1990.423,0.616417
1990.442,0.623585
1990.462,0.626665
1990.481,0.622043
1990.5,0.607702
1990.519,0.588576
1990.539,0.574517
1990.558,0.555838
1990.577,0.540787
1990.596,0.528277
1990.615,0.518789
1990.635,0.517346
1990.654,0.516549
1990.673,0.508128
1990.692,0.498926
1990.712,0.488649
1990.731,0.478404
1990.75,0.475628
1990.769,0.4725
1990.789,0.470086
1990.808,0.471064
1990.827,0.473218
1990.846,0.479691
1990.865,0.500001
1990.885,0.530002
1990.904,0.565028
1990.923,0.612286
1990.942,0.667296
1990.962,0.690578
1990.981,0.695346
1991,0.688445
1991.019,0.676881
1991.039,0.662789
1991.058,0.646488
1991.077,0.634159
1991.096,0.629344
1991.115,0.626039
1991.135,0.618278
1991.154,0.607309
1991.173,0.597033
1991.192,0.591438
1991.212,0.581836
1991.231,0.572809
1991.25,0.564606
1991.269,0.561385
1991.289,0.562666
1991.308,0.558897
1991.327,0.55344
1991.346,0.552525
1991.365,0.549176
1991.385,0.542671
1991.404,0.537438
1991.423,0.530625
1991.442,0.529829
1991.462,0.52896
1991.481,0.518051
1991.5,0.510761
1991.519,0.500123
1991.539,0.478179
1991.558,0.458755
1991.577,0.450547
1991.596,0.448862
1991.615,0.448593
1991.635,0.449465
1991.654,0.450548
1991.673,0.451832
1991.692,0.4509
1991.712,0.450764
1991.731,0.452032
1991.75,0.453658
1991.769,0.454785
1991.789,0.453789
1991.808,0.454139
1991.827,0.45502
1991.846,0.45446
1991.865,0.454122
1991.885,0.454017
1991.904,0.455228
1991.923,0.455651
1991.942,0.454549
1991.962,0.45437
1991.981,0.454509
1992,0.454728
1992.019,0.454546
1992.039,0.454171
1992.058,0.455311
1992.077,0.456027
1992.096,0.456253
1992.115,0.454651
1992.135,0.453259
1992.154,0.452635
1992.173,0.453095
1992.192,0.453812
1992.212,0.453862
1992.231,0.453035
1992.25,0.451654
1992.269,0.451607
1992.289,0.453237
1992.308,0.457002
1992.327,0.457194
1992.346,0.457446
1992.365,0.459185
1992.385,0.46153
1992.404,0.463513
1992.423,0.461986
1992.442,0.461306
1992.462,0.461219
1992.481,0.456325
1992.5,0.451669
1992.519,0.447511
1992.539,0.444882
1992.558,0.44257
1992.577,0.440445
1992.596,0.435557
1992.615,0.434136
1992.635,0.437873
1992.654,0.435478
1992.673,0.436116
1992.692,0.437521
1992.712,0.439334
1992.731,0.441744
1992.75,0.447424
1992.769,0.454135
1992.789,0.4614
1992.808,0.468473
1992.827,0.474217
1992.846,0.480971
1992.865,0.48322
1992.885,0.485472
1992.904,0.490185
1992.923,0.497265
1992.942,0.500503
1992.962,0.507959
1992.981,0.518446
1993,0.529303
1993.019,0.534748
1993.039,0.540681
1993.058,0.549275
1993.077,0.558146
1993.096,0.563584
1993.115,0.563896
1993.135,0.556106
1993.154,0.548507
1993.173,0.539198
1993.192,0.517866
1993.212,0.497303
1993.231,0.476755
1993.25,0.458565
1993.269,0.444027
1993.289,0.431176
1993.308,0.428719
1993.327,0.430602
1993.346,0.432478
1993.365,0.430646
1993.385,0.427742
1993.404,0.426741
1993.423,0.423805
1993.442,0.41984
1993.462,0.417702
1993.481,0.416368
1993.5,0.4183
1993.519,0.420247
1993.539,0.421295
1993.558,0.422609
1993.577,0.422253
1993.596,0.420406
1993.615,0.418746
1993.635,0.42066
1993.654,0.421975
1993.673,0.425343
1993.692,0.43358
1993.712,0.440234
1993.731,0.440484
1993.75,0.441968
1993.769,0.442393
1993.789,0.441909
1993.808,0.435037
1993.827,0.430363
1993.846,0.427279
1993.865,0.426834
1993.885,0.431554
1993.904,0.435644
1993.923,0.443681
1993.942,0.453196
1993.962,0.46107
1993.981,0.47671
1994,0.490982
1994.019,0.500045
1994.039,0.507007
1994.058,0.508111
1994.077,0.50585
1994.096,0.502769
1994.115,0.502111
1994.135,0.505443
1994.154,0.510652
1994.173,0.508579
1994.192,0.497872
1994.212,0.487765
1994.231,0.480902
1994.25,0.476267
1994.269,0.477738
1994.289,0.481793
1994.308,0.485679
1994.327,0.490085
1994.346,0.492131
1994.365,0.496734
1994.385,0.503244
1994.404,0.524485
1994.423,0.535479
1994.442,0.536606
1994.462,0.528306
1994.481,0.51682
1994.5,0.501801
1994.519,0.487741
1994.539,0.471248
1994.558,0.460829
1994.577,0.451235
1994.596,0.445155
1994.615,0.441283
1994.635,0.439651
1994.654,0.447099
1994.673,0.449897
1994.692,0.454888
1994.712,0.457235
1994.731,0.45522
1994.75,0.456429
1994.769,0.454612
1994.789,0.448407
1994.808,0.444311
1994.827,0.447635
1994.846,0.454762
1994.865,0.461268
1994.885,0.459682
1994.904,0.454603
1994.923,0.446004
1994.942,0.433442
1994.962,0.427212
1994.981,0.420242
1995,0.422879
1995.019,0.428163
1995.039,0.434893
1995.058,0.444523
1995.077,0.450346
1995.096,0.455485
1995.115,0.456887
1995.135,0.453012
1995.154,0.450485
1995.173,0.451091
1995.192,0.449703
1995.212,0.458359
1995.231,0.464437
1995.25,0.470343
1995.269,0.473495
1995.289,0.474706
1995.308,0.47864
1995.327,0.482583
1995.346,0.490519
1995.365,0.495264
1995.385,0.497901
1995.404,0.503789
1995.423,0.509972
1995.442,0.510064
1995.462,0.508901
1995.481,0.50383
1995.5,0.493648
1995.519,0.479337
1995.539,0.46669
1995.558,0.464699
1995.577,0.464061
1995.596,0.46135
1995.615,0.458277
1995.635,0.459448
1995.654,0.456282
1995.673,0.453934
1995.692,0.454923
1995.712,0.449847
1995.731,0.437567
1995.75,0.417929
1995.769,0.397941
1995.789,0.3811
1995.808,0.380183
1995.827,0.390976
1995.846,0.41397
1995.865,0.435736
1995.885,0.448556
1995.904,0.455309
1995.923,0.447463
1995.942,0.443021
1995.962,0.440685
1995.981,0.446914
1996,0.454666
1996.019,0.463178
1996.039,0.472189
1996.058,0.483465
1996.077,0.491201
1996.096,0.495667
1996.115,0.496637
1996.135,0.492342
1996.154,0.487443
1996.173,0.476762
1996.192,0.467118
1996.212,0.459598
1996.231,0.447146
1996.25,0.435135
1996.269,0.435173
1996.289,0.431227
1996.308,0.431729
1996.327,0.433401
1996.346,0.442717
1996.365,0.455613
1996.385,0.470979
1996.404,0.481951
1996.423,0.487729
1996.442,0.485091
1996.462,0.479113
1996.481,0.474469
1996.5,0.468029
1996.519,0.464436
1996.539,0.467512
1996.558,0.468886
1996.577,0.466474
1996.596,0.463383
1996.615,0.456704
1996.635,0.444804
1996.654,0.430165
1996.673,0.417816
1996.692,0.414084
1996.712,0.416508
1996.731,0.419227
1996.75,0.421543
1996.769,0.423589
1996.789,0.423666
1996.808,0.416595
1996.827,0.413315
1996.846,0.412552
1996.865,0.415023
1996.885,0.418438
1996.904,0.41832
1996.923,0.421764
1996.942,0.420959
1996.962,0.422019
1996.981,0.418962
1997,0.411101
1997.019,0.409402
1997.039,0.410578
1997.058,0.409281
1997.077,0.410293
1997.096,0.415179
1997.115,0.417101
1997.135,0.418459
1997.154,0.419112
1997.173,0.420963
1997.192,0.423261
1997.212,0.42235
1997.231,0.418136
1997.25,0.411416
1997.269,0.405721
1997.289,0.409064
1997.308,0.424069
1997.327,0.442671
1997.346,0.46402
1997.365,0.484458
1997.385,0.492599
1997.404,0.489068
1997.423,0.469512
1997.442,0.451421
1997.462,0.436683
1997.481,0.430218
1997.5,0.432409
1997.519,0.434233
1997.539,0.435553
1997.558,0.440621
1997.577,0.448811
1997.596,0.452361
1997.615,0.454063
1997.635,0.457543
1997.654,0.456359
1997.673,0.451358
1997.692,0.441758
1997.712,0.432823
1997.731,0.421271
1997.75,0.413672
1997.769,0.406726
1997.789,0.400771
1997.808,0.3979
1997.827,0.39864
1997.846,0.401139
1997.865,0.400084
1997.885,0.399576
1997.904,0.401639
1997.923,0.403017
1997.942,0.403785
1997.962,0.403242
1997.981,0.406234
1998,0.408728
1998.019,0.418096
1998.039,0.421977
1998.058,0.432415
1998.077,0.433272
1998.096,0.437698
1998.115,0.439094
1998.135,0.439369
1998.154,0.437019
1998.173,0.4333
1998.192,0.429292
1998.212,0.425949
1998.231,0.422824
1998.25,0.428482
1998.269,0.436243
1998.289,0.44628
1998.308,0.460024
1998.327,0.467898
1998.346,0.474809
1998.365,0.471814
1998.385,0.47022
1998.404,0.472106
1998.423,0.470247
1998.442,0.468646
1998.462,0.472992
1998.481,0.46827
1998.5,0.474273
1998.519,0.484346
1998.539,0.493739
1998.558,0.500671
1998.577,0.494387
1998.596,0.472952
1998.615,0.439126
1998.635,0.412181
1998.654,0.399879
1998.673,0.400961
1998.692,0.402684
1998.712,0.402817
1998.731,0.392336
1998.75,0.383992
1998.769,0.380598
1998.789,0.380458
1998.808,0.386965
1998.827,0.403958
1998.846,0.420908
1998.865,0.429086
1998.885,0.438895
1998.904,0.440331
1998.923,0.434172
1998.942,0.429586
1998.962,0.421714
1998.981,0.405566
1999,0.387264
1999.019,0.376903
1999.039,0.378211
1999.058,0.388566
1999.077,0.405063
1999.096,0.415459
1999.115,0.417866
1999.135,0.422425
1999.154,0.420975
1999.173,0.430111
1999.192,0.431811
1999.212,0.429396
1999.231,0.426125
1999.25,0.425093
1999.269,0.417419
1999.289,0.416091
1999.308,0.416859
1999.327,0.422469
1999.346,0.42263
1999.365,0.417052
1999.385,0.40934
1999.404,0.400093
1999.423,0.396416
1999.442,0.398772
1999.462,0.410449
1999.481,0.42614
1999.5,0.442671
1999.519,0.449129
1999.539,0.458181
1999.558,0.466413
1999.577,0.461312
1999.596,0.456404
1999.615,0.454346
1999.635,0.451277
1999.654,0.447203
1999.673,0.442264
1999.692,0.440408
1999.712,0.437676
1999.731,0.43363
1999.75,0.434215
1999.769,0.436325
1999.789,0.438661
1999.808,0.448702
1999.827,0.451372
1999.846,0.455824
1999.865,0.45759
1999.885,0.456642
1999.904,0.450398
1999.923,0.450076
1999.942,0.447602
1999.962,0.446029
1999.981,0.442061
2000,0.434105
2000.019,0.424378
2000.039,0.418772
2000.058,0.420789
2000.077,0.424968
2000.096,0.431973
2000.115,0.434741
2000.135,0.43788
2000.154,0.443396
2000.173,0.444726
2000.192,0.448559
2000.212,0.456861
2000.231,0.461458
2000.25,0.459708
2000.269,0.46042
2000.289,0.461883
2000.308,0.467053
2000.327,0.471614
2000.346,0.477245
2000.365,0.478762
2000.385,0.479419
2000.404,0.47949
2000.423,0.477061
2000.442,0.469411
2000.462,0.460274
2000.481,0.45031
2000.5,0.443201
2000.519,0.438258
2000.539,0.431475
2000.558,0.431925
2000.577,0.4288
2000.596,0.427839
2000.615,0.434671
2000.635,0.44163
2000.654,0.447819
2000.673,0.449829
2000.692,0.45202
2000.712,0.45817
2000.731,0.467311
2000.75,0.476951
2000.769,0.482464
2000.789,0.481142
2000.808,0.479052
2000.827,0.471044
2000.846,0.463453
2000.865,0.455297
2000.885,0.45422
2000.904,0.458504
2000.923,0.465666
2000.942,0.469541
2000.962,0.47888
2000.981,0.492839
2001,0.515252
2001.019,0.535822
2001.039,0.549461
2001.058,0.562081
2001.077,0.569684
2001.096,0.570102
2001.115,0.573601
2001.135,0.584226
2001.154,0.596427
2001.173,0.621732
2001.192,0.653956
2001.212,0.712149
2001.231,0.763489
2001.25,0.791528
2001.269,0.811339
2001.289,0.807953
2001.308,0.77471
2001.327,0.736769
2001.346,0.69663
2001.365,0.647808
2001.385,0.614241
2001.404,0.593596
2001.423,0.580654
2001.442,0.569927
2001.462,0.563766
2001.481,0.557502
2001.5,0.557032
2001.519,0.553489
2001.539,0.554284
2001.558,0.55583
2001.577,0.55699
2001.596,0.551855
2001.615,0.542556
2001.635,0.531395
2001.654,0.50671
2001.673,0.472237
2001.692,0.445835
2001.712,0.426273
2001.731,0.39992
2001.75,0.39129
2001.769,0.384986
2001.789,0.37313
2001.808,0.365628
2001.827,0.370169
2001.846,0.377133
2001.865,0.375852
2001.885,0.389825
2001.904,0.409214
2001.923,0.424042
2001.942,0.43571
2001.962,0.453116
2001.981,0.472182
2002,0.486495
2002.019,0.495764
2002.039,0.503587
2002.058,0.502084
2002.077,0.4994
2002.096,0.484841
2002.115,0.469962
2002.135,0.460684
2002.154,0.450437
2002.173,0.440427
2002.192,0.429949
2002.212,0.423789
2002.231,0.420268
2002.25,0.417468
2002.269,0.421522
2002.289,0.428966
2002.308,0.437945
2002.327,0.442963
2002.346,0.4431
2002.365,0.440132
2002.385,0.434741
2002.404,0.426349
2002.423,0.426468
2002.442,0.428332
2002.462,0.431089
2002.481,0.433886
2002.5,0.434227
2002.519,0.430342
2002.539,0.416911
2002.558,0.406727
2002.577,0.398141
2002.596,0.393339
2002.615,0.392674
2002.635,0.394956
2002.654,0.400613
2002.673,0.407384
2002.692,0.414277
2002.712,0.421106
2002.731,0.428683
2002.75,0.432203
2002.769,0.441658
2002.789,0.452837
2002.808,0.455753
2002.827,0.457611
2002.846,0.450748
2002.865,0.44324
2002.885,0.43453
2002.904,0.42896
2002.923,0.425422
2002.942,0.4236
2002.962,0.425281
2002.981,0.429843
2003,0.430321
2003.019,0.426351
2003.039,0.424708
2003.058,0.428764
2003.077,0.43116
2003.096,0.440309
2003.115,0.448429
2003.135,0.455758
2003.154,0.462051
2003.173,0.465145
2003.192,0.462976
2003.212,0.463365
2003.231,0.465835
2003.25,0.468425
2003.269,0.469261
2003.289,0.460056
2003.308,0.45617
2003.327,0.451
2003.346,0.443342
2003.365,0.43734
2003.385,0.436801
2003.404,0.433853
2003.423,0.433127
2003.442,0.438401
2003.462,0.442755
2003.481,0.445715
2003.5,0.449769
2003.519,0.446593
2003.539,0.439026
2003.558,0.432381
2003.577,0.42587
2003.596,0.418504
2003.615,0.41862
2003.635,0.422515
2003.654,0.426778
