Age,BCa,LiCa,MgCa,SrCa,UCa
1905.28741,0.571174,0.00716,4.895563,8.630992,0.00114
1905.37076,0.57743,0.00682,4.584492,8.66794,0.0012
1905.45411,0.613804,0.00691,4.642746,9.002077,0.0013
1905.53746,0.649692,0.00657,4.529963,9.065363,0.00146
1905.62081,0.654956,0.00708,4.165089,9.350137,0.00164
1905.70416,0.658888,0.00725,4.537412,9.215922,0.00155
1905.78751,0.659814,0.0071,4.894044,9.012956,0.00139
1905.87086,0.653037,0.00683,5.020089,8.873462,0.00122
1905.95421,0.625113,0.00747,5.003796,8.848956,0.0012
1906.03756,0.591605,0.00786,4.9032,8.787305,0.00117
1906.12091,0.559656,0.0077,4.767812,8.674669,0.00109
1906.20426,0.55084,0.00735,4.871721,8.724411,0.0011
1906.28761,0.558686,0.0073,4.972228,8.700541,0.00113
1906.37096,0.581824,0.00765,4.98882,8.591046,0.00116
1906.45431,0.61087,0.00776,4.847742,8.795889,0.00127
1906.53766,0.634203,0.00761,4.386541,9.074068,0.00145
1906.62101,0.650695,0.0072,3.715394,9.283768,0.00164
1906.70436,0.674266,0.00673,4.080246,8.962101,0.00145
1906.78771,0.673194,0.00693,4.82711,8.919939,0.00125
1906.87106,0.659325,0.00685,5.290387,8.779834,0.00118
1906.95441,0.601234,0.00696,5.134592,8.721298,0.00119
1907.03776,0.561539,0.00703,4.394947,8.81427,0.00134
1907.12111,0.543807,0.00738,4.885883,8.885715,0.0013
1907.20446,0.543628,0.00747,5.399359,8.868956,0.00121
1907.28781,0.551771,0.00746,5.962921,8.85898,0.00117
1907.37116,0.57593,0.0072,4.840522,8.696522,0.00118
1907.45451,0.614864,0.00656,4.192309,8.949282,0.00134
1907.53786,0.647753,0.0067,4.058834,9.136363,0.00148
1907.62121,0.665107,0.00703,3.875841,9.210013,0.00154
1907.70456,0.649955,0.00734,3.918461,8.969336,0.00142
1907.78791,0.633538,0.00727,4.014785,8.786571,0.0013
1907.87126,0.623358,0.0068,4.082187,8.770105,0.00122
1907.95461,0.616826,0.00677,3.91946,8.932086,0.00126
1908.03796,0.615952,0.00693,3.840042,9.007612,0.00131
1908.12131,0.619551,0.00713,3.892469,8.942199,0.00134
1908.20466,0.613103,0.00678,3.790295,8.904512,0.00137
1908.28801,0.619607,0.00651,3.779577,9.05369,0.00145
1908.37136,0.643438,0.00647,3.89316,9.356807,0.00157
1908.45471,0.66443,0.00644,3.85928,9.220994,0.00158
1908.53806,0.669623,0.0064,3.725906,9.239221,0.0016
1908.62141,0.658007,0.00636,3.572741,9.474012,0.00166
1908.70476,0.654936,0.00652,3.889462,9.21933,0.0015
1908.78811,0.65114,0.00657,4.451979,8.891216,0.0013
1908.87146,0.628697,0.00679,4.80598,8.858044,0.00122
1908.95481,0.601976,0.00714,4.579455,8.738501,0.00119
1909.03816,0.586474,0.00717,4.43463,8.736485,0.00118
1909.12151,0.560292,0.00695,4.721376,8.807258,0.00116
1909.20486,0.538296,0.00694,4.814065,8.815528,0.00116
1909.28821,0.552226,0.0071,4.361995,8.901897,0.00122
1909.37156,0.57702,0.00686,4.092392,9.027227,0.00137
1909.45491,0.590072,0.00648,4.073705,9.054101,0.00155
1909.53826,0.575921,0.0069,3.316944,9.287908,0.00162
1909.62161,0.606869,0.00711,3.121833,9.399487,0.0017
1909.70496,0.632766,0.00705,3.430087,9.103293,0.00148
1909.78831,0.635131,0.00673,3.744508,8.971037,0.00137
1909.87166,0.631327,0.00651,4.018819,8.977958,0.00134
1909.95501,0.637955,0.00677,4.261618,8.949634,0.00129
1910.03836,0.612275,0.00687,4.164513,8.85186,0.00123
1910.12171,0.580995,0.00693,4.192948,8.720866,0.0012
1910.20506,0.550621,0.00691,4.221366,8.703143,0.00122
1910.28841,0.527984,0.00674,3.99017,8.92678,0.00134
1910.37176,0.553732,0.00661,3.703592,8.994072,0.00138
1910.45511,0.589308,0.00668,3.610719,8.937713,0.00138
1910.53846,0.618068,0.00668,3.594196,8.981763,0.00144
1910.62181,0.634625,0.0064,3.502103,9.285679,0.0016
1910.70516,0.653324,0.00659,3.571983,9.099064,0.00148
1910.78851,0.619447,0.00614,3.867363,8.829122,0.00128
1910.87186,0.591668,0.00634,4.402225,8.72426,0.00113
1910.95521,0.566648,0.00681,4.303295,8.639848,0.00111
1911.03856,0.56599,0.00687,4.325852,8.947316,0.00118
1911.12191,0.582968,0.0064,4.52195,8.789046,0.00117
1911.20526,0.589111,0.00625,4.431913,8.752245,0.00118
1911.28861,0.593664,0.00621,4.072024,8.908841,0.00125
1911.37196,0.62925,0.00646,4.056154,9.060846,0.00135
1911.45531,0.651793,0.00665,3.786858,9.213761,0.00149
1911.53866,0.626356,0.00646,3.764378,9.182529,0.00152
1911.62201,0.640109,0.00641,3.565939,9.122781,0.00154
1911.70536,0.639332,0.00674,3.632283,9.095918,0.00144
1911.78871,0.62248,0.00689,3.73724,9.105303,0.00133
1911.87206,0.607251,0.00691,4.004988,8.880189,0.00121
1911.95541,0.592396,0.00693,4.282634,8.721631,0.00114
1912.03876,0.569059,0.00697,4.356409,8.884377,0.00118
1912.12211,0.539663,0.00687,4.428581,8.737193,0.00115
1912.20546,0.515319,0.00661,4.398669,8.761466,0.00109
1912.28881,0.526282,0.00626,4.343676,8.643657,0.00107
1912.37216,0.547296,0.00632,3.960073,8.753362,0.00119
1912.45551,0.581576,0.00659,3.478478,9.034427,0.00138
1912.53886,0.623168,0.00662,3.260098,9.253473,0.00154
1912.62221,0.609076,0.00658,3.078334,9.514646,0.00168
1912.70556,0.623761,0.00643,3.11773,9.249285,0.00158
1912.78891,0.634594,0.00646,3.816582,8.963632,0.00133
1912.87227,0.624123,0.00617,4.244965,8.913862,0.00124
1912.95562,0.600911,0.00666,4.40024,8.776435,0.00118
1913.03897,0.575627,0.00675,4.306586,8.761266,0.00119
1913.12232,0.580326,0.00663,4.380782,8.848235,0.00123
1913.20567,0.598001,0.00663,4.081069,8.999771,0.00126
1913.28902,0.593482,0.00669,4.115962,8.939755,0.00125
1913.37237,0.594598,0.00665,4.366646,8.774667,0.00117
1913.45572,0.609937,0.00652,4.415544,8.794189,0.00117
1913.53907,0.640507,0.00661,3.960659,9.2555,0.0014
1913.62242,0.644507,0.0062,3.461179,9.690949,0.0017
1913.70577,0.63338,0.00625,3.605291,9.35607,0.00154
1913.78912,0.622888,0.00639,3.817375,9.007859,0.00136
1913.87247,0.61729,0.00644,3.903149,8.969612,0.00131
1913.95582,0.608047,0.00664,3.985469,8.959717,0.00128
1914.03917,0.596605,0.00696,4.085459,8.960207,0.00126
1914.12252,0.599857,0.00698,4.39936,8.930961,0.00122
1914.20587,0.600944,0.00686,4.708588,8.882175,0.00117
1914.28922,0.575434,0.0066,4.735886,8.793418,0.00114
1914.37257,0.58593,0.00658,4.582291,8.738994,0.00117
1914.45592,0.651822,0.00692,4.205556,8.743487,0.00129
1914.53927,0.675264,0.0069,3.799657,8.85645,0.00144
1914.62262,0.676828,0.00667,3.398161,9.011266,0.00159
1914.70597,0.673432,0.00652,3.136951,9.205113,0.00173
1914.78932,0.687436,0.00676,3.495354,9.063596,0.00159
1914.87267,0.685725,0.0069,3.984593,8.736114,0.00137
1914.95602,0.644401,0.00683,3.934417,8.589836,0.00128
1915.03937,0.612443,0.00664,3.978201,8.576147,0.0013
1915.12272,0.63141,0.00684,4.2093,8.511585,0.0012
1915.20607,0.618259,0.00651,4.208386,8.583758,0.00121
1915.28942,0.604613,0.00617,4.559475,8.455896,0.00114
1915.37277,0.618384,0.00647,4.308185,8.561221,0.00121
1915.45612,0.651116,0.00635,4.274947,8.684177,0.0013
1915.53947,0.683674,0.00648,3.818761,8.815961,0.00144
1915.62282,0.676179,0.00641,3.559106,9.234632,0.00164
1915.70617,0.677931,0.00639,3.880091,8.592076,0.0014
1915.78952,0.67139,0.0067,4.397476,8.735436,0.00126
1915.87287,0.656856,0.00696,4.808941,8.617966,0.00119
1915.95622,0.619908,0.00693,4.532278,8.7152,0.00117
1916.03957,0.603257,0.00709,4.479617,8.55016,0.00117
1916.12292,0.555603,0.00715,4.580765,8.679805,0.00115
1916.20627,0.551593,0.00707,4.733665,8.318564,0.00105
1916.28962,0.553033,0.00668,4.445485,8.604818,0.00114
1916.37297,0.565724,0.00683,4.176025,8.565587,0.00116
1916.45632,0.609155,0.00654,3.891636,8.662406,0.00131
1916.53967,0.626243,0.00658,3.628999,8.946442,0.00149
1916.62302,0.605471,0.00639,3.169406,9.034209,0.0016
1916.70637,0.638368,0.00634,3.969031,9.032358,0.00148
1916.78972,0.656524,0.00639,4.215879,8.88936,0.00133
1916.87307,0.643849,0.00663,4.216926,8.654272,0.00123
1916.95642,0.611527,0.0068,4.182172,8.520359,0.0012
1917.03977,0.588567,0.00655,4.143964,8.588265,0.00122
1917.12312,0.604907,0.00609,4.482961,8.62563,0.00123
1917.20647,0.554015,0.00685,4.750196,8.602928,0.00128
1917.28982,0.535389,0.00678,4.681845,8.702376,0.00126
1917.37317,0.531945,0.00649,4.261233,8.593799,0.0012
1917.45652,0.561795,0.00622,3.655487,8.628271,0.00126
1917.53987,0.629942,0.00599,3.170456,9.069583,0.0015
1917.62322,0.64748,0.00644,3.11896,9.135597,0.0016
1917.70657,0.65997,0.00641,3.334457,9.121609,0.00157
1917.78992,0.657851,0.00623,4.004054,8.906182,0.0014
1917.87327,0.605315,0.00606,3.69834,8.780189,0.00133
1917.95662,0.588303,0.00644,3.979724,8.583193,0.00128
1918.03997,0.592776,0.00649,4.819638,8.535076,0.0012
1918.12332,0.602084,0.00668,5.051168,8.43412,0.00113
1918.20667,0.606692,0.00625,4.821686,8.622603,0.00115
1918.29002,0.592539,0.00604,4.323063,8.595335,0.00115
1918.37337,0.584782,0.00646,3.918374,8.599471,0.00121
1918.45672,0.635381,0.00664,4.073235,8.904978,0.00137
1918.54007,0.661463,0.0066,3.995054,9.081626,0.00148
1918.62342,0.663741,0.00632,3.878629,8.988238,0.00152
1918.70677,0.661713,0.00613,3.702478,8.866524,0.00142
1918.79012,0.61092,0.00645,3.761742,8.754108,0.0014
1918.87347,0.607898,0.00676,4.129575,8.76423,0.0013
1918.95682,0.607053,0.00687,4.738302,8.593725,0.00118
1919.04017,0.566882,0.00638,5.03025,8.51342,0.00112
1919.12352,0.559914,0.0063,4.278746,8.567501,0.00112
1919.20687,0.583666,0.00654,3.936921,8.596109,0.00115
1919.29022,0.600622,0.00685,4.224707,8.528073,0.00117
1919.37357,0.642432,0.00667,4.318022,8.750294,0.00125
1919.45692,0.660217,0.00624,4.400298,9.033474,0.00136
1919.54027,0.669028,0.00632,3.876267,9.166605,0.00157
1919.62362,0.664145,0.00679,3.433486,9.178719,0.00155
1919.70697,0.656624,0.00695,3.747925,8.812853,0.00132
1919.79032,0.650531,0.00721,4.159148,8.564784,0.00118
1919.87367,0.631181,0.00721,4.357346,8.553282,0.00117
1919.95702,0.602919,0.00706,4.358739,8.642186,0.00118
1920.04037,0.578714,0.00689,4.297618,8.640522,0.00115
1920.12372,0.566295,0.00643,4.290339,8.492743,0.00111
1920.20707,0.566727,0.00655,4.424526,8.692251,0.00117
1920.29042,0.569088,0.00662,4.26216,8.76501,0.00119
1920.37377,0.589081,0.0065,3.965398,8.677391,0.00122
1920.45712,0.612081,0.00634,3.759784,8.633377,0.00128
1920.54047,0.623358,0.00627,3.677441,8.768758,0.00139
1920.62383,0.642781,0.00633,3.520254,8.930685,0.00153
1920.70718,0.648114,0.00657,3.539468,9.001812,0.00154
1920.79053,0.633263,0.00638,3.539643,8.880665,0.00151
1920.87388,0.633863,0.00637,3.535618,8.98714,0.00151
1920.95723,0.639537,0.00645,3.375189,8.93422,0.0015
1921.04058,0.635888,0.00644,3.415658,8.747725,0.00138
1921.12393,0.604592,0.00652,3.447051,8.717778,0.00129
1921.20728,0.547699,0.00666,3.380665,8.668555,0.00131
1921.29063,0.523369,0.00674,3.345771,8.603532,0.00133
1921.37398,0.565799,0.0067,3.37357,8.769647,0.00132
1921.45733,0.600323,0.00633,3.583341,8.73146,0.00128
1921.54068,0.625815,0.00602,3.314827,8.810553,0.00134
1921.62403,0.654275,0.00569,3.212613,9.062749,0.00151
1921.70738,0.668531,0.00556,3.313215,9.073363,0.00154
1921.79073,0.665592,0.00557,3.547493,8.998747,0.00146
1921.87408,0.648473,0.00569,3.872511,8.867936,0.0013
1921.95743,0.638129,0.0058,4.097558,8.638544,0.00119
1922.04078,0.62269,0.00592,4.212285,8.605092,0.00115
1922.12413,0.598886,0.00609,4.188954,8.75095,0.00116
1922.20748,0.563721,0.00637,3.908436,8.626987,0.00118
1922.29083,0.541507,0.00662,3.780692,8.745971,0.00126
1922.37418,0.536425,0.0068,3.871934,9.109703,0.0014
1922.45753,0.541288,0.00676,4.046773,9.117361,0.00152
1922.54088,0.561477,0.00672,3.841776,9.171462,0.00161
1922.62423,0.594565,0.00668,3.342544,9.293594,0.00166
1922.70758,0.619986,0.00634,3.561815,9.13964,0.00153
1922.79093,0.644777,0.00604,3.776749,9.004279,0.00142
1922.87428,0.665577,0.00586,3.863571,8.957214,0.0014
1922.95763,0.657105,0.00584,3.982342,9.031631,0.00144
1923.04098,0.637204,0.00606,4.159232,8.997419,0.0014
1923.12433,0.609607,0.00645,4.336516,8.836959,0.00129
1923.20768,0.575202,0.00653,4.179186,8.724346,0.0012
1923.29103,0.570557,0.00667,4.181888,8.658106,0.00115
1923.37438,0.593073,0.00694,4.40239,8.63798,0.00112
1923.45773,0.586289,0.00713,4.581827,8.659799,0.00112
1923.54108,0.593786,0.00715,4.498656,8.783478,0.00124
1923.62443,0.617914,0.00695,4.215474,9.016564,0.00145
1923.70778,0.622597,0.00644,4.413481,9.093999,0.0014
1923.79113,0.61374,0.00638,4.427817,8.829982,0.00126
1923.87448,0.583016,0.00651,4.024948,8.658799,0.00115
1923.95783,0.567527,0.00675,4.118347,8.595079,0.00112
1924.04118,0.558264,0.00691,4.006904,8.790313,0.00118
1924.12453,0.532994,0.00682,4.008582,8.673764,0.00118
1924.20788,0.536251,0.00645,4.253288,8.743507,0.00113
1924.29123,0.553141,0.00642,4.296802,8.708885,0.00112
1924.37458,0.585711,0.00654,4.270777,8.64151,0.0011
1924.45793,0.622452,0.00632,3.649593,8.94908,0.00131
1924.54128,0.650463,0.00644,2.91638,9.339067,0.00162
1924.62463,0.647168,0.00634,2.939791,9.387182,0.00171
1924.70798,0.649759,0.00629,3.263748,9.041019,0.00147
1924.79133,0.631711,0.00629,3.47079,8.806357,0.0013
1924.87468,0.59931,0.00637,3.642502,8.748393,0.00126
1924.95803,0.566743,0.00657,3.836737,8.83407,0.00132
1925.04138,0.553972,0.00648,3.747634,8.916395,0.00135
1925.12473,0.559703,0.00647,4.214551,8.95048,0.00139
1925.20808,0.590244,0.00646,4.600982,8.967267,0.00141
1925.29143,0.642318,0.00632,4.28933,8.981475,0.00136
1925.37478,0.640529,0.00622,4.383824,8.887702,0.00128
1925.45813,0.652114,0.00608,4.02356,9.034161,0.00142
1925.54148,0.666547,0.00607,3.509259,9.256975,0.00162
1925.62483,0.661156,0.00638,3.394148,9.337371,0.00169
1925.70818,0.641597,0.00691,3.844171,9.304222,0.00154
1925.79153,0.621622,0.00708,3.571715,9.145501,0.00144
1925.87488,0.622924,0.00716,3.874511,8.912152,0.00132
1925.95823,0.641793,0.00695,4.251462,8.863655,0.00129
1926.04158,0.658136,0.00712,4.444162,8.852424,0.00124
1926.12493,0.59774,0.00689,5.022856,8.739846,0.00115
1926.20828,0.580838,0.00673,4.80527,8.746789,0.00118
1926.29163,0.546847,0.0066,4.092366,8.962335,0.00131
1926.37498,0.537783,0.00672,3.694372,9.004378,0.00139
1926.45833,0.569869,0.00689,3.745054,8.94695,0.00141
1926.54168,0.613145,0.00701,3.944394,9.278745,0.00152
1926.62503,0.618594,0.00639,3.702568,9.421265,0.00167
1926.70838,0.638381,0.00603,4.387888,8.906144,0.00133
1926.79173,0.619725,0.00629,4.759269,8.8702,0.00125
1926.87508,0.602736,0.00678,4.961343,8.988247,0.00126
1926.95843,0.571169,0.00726,4.611065,8.848877,0.00124
1927.04178,0.561187,0.00698,4.862153,8.638704,0.00114
1927.12513,0.585812,0.00697,4.233037,8.947151,0.00127
1927.20848,0.627441,0.00714,4.061948,9.13696,0.00132
1927.29183,0.594391,0.00712,3.865341,8.917287,0.00131
1927.37518,0.545882,0.00678,3.645873,9.05659,0.00138
1927.45853,0.587309,0.00668,3.207596,8.622914,0.00145
1927.54188,0.629374,0.00662,3.187278,8.969882,0.00159
1927.62523,0.632168,0.00674,3.241631,9.255494,0.00177
1927.70858,0.65875,0.0065,3.848141,9.120492,0.00165
1927.79193,0.677949,0.00616,3.787885,8.783365,0.00136
1927.87528,0.648308,0.00651,3.890953,8.525821,0.00125
1927.95863,0.626171,0.00689,3.818344,8.717391,0.00131
1928.04198,0.602791,0.0072,3.893398,8.922986,0.00145
1928.12533,0.579482,0.00733,4.205966,8.901846,0.00143
1928.20868,0.581836,0.00701,4.465,8.762082,0.00132
1928.29204,0.600502,0.00654,4.304787,8.699166,0.0013
1928.37539,0.617298,0.00643,3.755642,8.864387,0.00137
1928.45874,0.63788,0.00656,3.431357,9.169239,0.00155
1928.54209,0.617406,0.00695,3.27397,9.333033,0.00167
1928.62544,0.644071,0.00718,3.161461,9.212331,0.00169
1928.70879,0.655101,0.00699,3.600911,8.907037,0.00145
1928.79214,0.662133,0.00689,3.973122,8.750857,0.00129
1928.87549,0.674537,0.0069,4.154151,8.705738,0.00122
1928.95884,0.666528,0.00693,4.357158,8.673777,0.00118
1929.04219,0.624206,0.0069,4.593572,8.602725,0.00113
1929.12554,0.585888,0.00675,4.451904,8.529548,0.00112
1929.20889,0.574434,0.00656,4.237955,8.586601,0.0011
1929.29224,0.624572,0.00647,4.256931,8.678556,0.00115
1929.37559,0.662919,0.00648,4.064746,8.804351,0.00125
1929.45894,0.687341,0.00651,3.707064,8.976656,0.00142
1929.54229,0.70672,0.00657,3.343456,9.188902,0.00161
1929.62564,0.6883,0.00675,2.959061,9.326972,0.0017
1929.70899,0.695031,0.00653,3.275871,9.020173,0.00153
1929.79234,0.694349,0.00671,3.665782,8.906545,0.00143
1929.87569,0.661406,0.00694,3.727632,8.979352,0.00142
1929.95904,0.628683,0.00712,3.807634,8.84504,0.00134
1930.04239,0.622624,0.00721,4.01854,8.518809,0.0012
1930.12574,0.617511,0.00698,3.729839,8.674994,0.00122
1930.20909,0.623003,0.00678,3.634988,8.55719,0.00117
1930.29244,0.640376,0.00684,3.709989,8.599756,0.00118
1930.37579,0.640427,0.00675,3.951565,8.603984,0.0012
1930.45914,0.648947,0.00653,4.045265,8.696328,0.00128
1930.54249,0.679908,0.00642,3.79391,9.007068,0.00143
1930.62584,0.686848,0.00642,3.577718,9.219432,0.00154
1930.70919,0.692805,0.0061,3.913167,8.997815,0.00142
1930.79254,0.677594,0.00633,4.164935,8.78025,0.00126
1930.87589,0.672846,0.00663,4.323449,8.634735,0.0012
1930.95924,0.654068,0.00694,3.944868,8.798162,0.00127
1931.04259,0.630544,0.00698,3.890888,8.663714,0.00125
1931.12594,0.629246,0.00714,4.44277,8.588532,0.00122
1931.20929,0.619479,0.00696,4.818265,8.698676,0.00126
1931.29264,0.614489,0.0069,4.672891,8.78468,0.00129
1931.37599,0.608807,0.00636,4.39369,8.820957,0.00126
1931.45934,0.658051,0.00638,4.060462,8.978523,0.00135
1931.54269,0.72051,0.00671,3.61413,9.035114,0.00148
1931.62604,0.687752,0.00681,3.298506,9.356322,0.0017
1931.70939,0.662602,0.00677,3.311102,9.033508,0.00158
1931.79274,0.650443,0.00664,3.478312,8.795875,0.00145
1931.87609,0.646055,0.00649,3.735037,8.770036,0.00137
1931.95944,0.636139,0.00659,3.933046,8.879269,0.00139
1932.04279,0.625227,0.00684,4.310645,9.00283,0.00141
1932.12614,0.612435,0.00714,4.749033,9.085406,0.00142
1932.20949,0.58961,0.00711,4.514812,8.972936,0.00142
1932.29284,0.580968,0.00696,4.257026,8.821455,0.00139
1932.37619,0.590094,0.00672,4.072256,8.711456,0.00135
1932.45954,0.615394,0.00636,3.858764,8.880914,0.00138
1932.54289,0.636998,0.00633,3.578235,9.085752,0.00149
1932.62624,0.651714,0.00658,3.324051,9.254139,0.00161
1932.70959,0.660192,0.00664,3.552529,9.23399,0.00157
1932.79294,0.658935,0.00656,3.850085,8.786306,0.00132
1932.87629,0.641863,0.00646,3.786875,8.596216,0.00122
1932.95964,0.614242,0.00642,3.812965,8.631901,0.00121
1933.04299,0.583609,0.00647,4.159906,8.604089,0.00115
1933.12634,0.557014,0.00656,4.105111,8.532042,0.00111
1933.20969,0.557089,0.00655,3.704747,8.594455,0.00123
1933.29304,0.597548,0.00662,3.688957,8.760605,0.00125
1933.37639,0.650569,0.00627,3.881461,8.892945,0.00128
1933.45974,0.698264,0.00592,3.916025,9.003366,0.00138
1933.54309,0.72248,0.00596,3.690412,9.153968,0.00155
1933.62644,0.703388,0.00593,3.542989,9.275116,0.00161
1933.70979,0.678274,0.00571,3.636683,9.014553,0.00146
1933.79314,0.650313,0.00619,3.789746,8.901163,0.00134
1933.87649,0.651481,0.00648,3.69555,8.755403,0.00129
1933.95984,0.651072,0.00689,3.96564,8.644118,0.00121
1934.04319,0.626569,0.00695,4.055784,8.63978,0.00117
1934.12654,0.618601,0.00668,4.334877,8.704129,0.00118
1934.20989,0.629784,0.00642,4.558688,8.8412,0.00124
1934.29324,0.635455,0.00627,4.28737,8.849432,0.00129
1934.37659,0.642003,0.00629,3.917318,8.728956,0.0013
1934.45994,0.667227,0.0065,3.693244,8.90509,0.00136
1934.54329,0.705101,0.00634,3.633909,8.996571,0.00148
1934.62664,0.69637,0.00654,3.483176,9.18671,0.00156
1934.70999,0.662637,0.00645,3.8313,8.805199,0.00134
1934.79334,0.638866,0.00643,4.248865,8.678699,0.00123
1934.87669,0.622268,0.00685,4.407288,8.665564,0.00123
1934.96004,0.574592,0.00654,3.953896,8.724511,0.00129
1935.04339,0.582738,0.00646,4.387314,8.825571,0.00127
1935.12674,0.605619,0.00667,4.361844,8.843204,0.0012
1935.21009,0.594265,0.00631,4.097426,8.750181,0.00122
1935.29344,0.588712,0.00607,3.779502,8.926151,0.00138
1935.37679,0.611114,0.00649,3.595569,8.852902,0.0013
1935.46014,0.635081,0.00661,3.602716,8.900913,0.00129
1935.54349,0.653774,0.00643,3.406424,9.134217,0.00149
1935.62684,0.6627,0.00622,3.246109,9.383416,0.00167
1935.71019,0.638322,0.00624,3.34478,8.980147,0.00145
1935.79354,0.674125,0.00662,4.177039,8.760283,0.00127
1935.87689,0.668623,0.00656,4.342087,8.662891,0.00122
1935.96024,0.611464,0.00667,3.893652,8.648598,0.0012
1936.0436,0.596461,0.00646,3.730399,8.736946,0.00124
1936.12695,0.611424,0.00644,3.834423,8.779839,0.00124
1936.2103,0.64339,0.00683,4.086504,8.826916,0.00124
1936.29365,0.642979,0.00644,4.299087,8.727618,0.00127
1936.377,0.66274,0.00602,3.869441,8.872907,0.00129
1936.46035,0.669905,0.00579,3.639982,9.12143,0.00137
1936.5437,0.667615,0.00592,3.591746,9.112512,0.00146
1936.62705,0.660998,0.00662,4.025319,9.104807,0.00152
1936.7104,0.664264,0.0067,4.429427,8.870548,0.00126
1936.79375,0.656056,0.00651,4.39177,8.65254,0.00116
1936.8771,0.653287,0.00672,4.409969,8.752018,0.00116
1936.96045,0.633738,0.00705,4.38598,8.700824,0.00113
1937.0438,0.609023,0.00707,4.326544,8.666491,0.00112
1937.12715,0.603722,0.0069,4.164259,8.850629,0.00122
1937.2105,0.598601,0.00667,3.787991,8.861282,0.00126
1937.29385,0.58585,0.00653,3.578564,8.758936,0.00125
1937.3772,0.589178,0.00648,4.061313,8.883177,0.00131
1937.46055,0.626987,0.00627,4.623984,8.919689,0.00142
1937.5439,0.707812,0.00623,4.172157,9.124944,0.00155
1937.62725,0.71129,0.00643,3.812346,9.209698,0.00163
1937.7106,0.712944,0.00629,3.578134,9.007169,0.00152
1937.79395,0.704702,0.00618,3.824204,8.962461,0.00138
1937.8773,0.644464,0.00691,3.752414,8.855312,0.00127
1937.96065,0.614317,0.00701,3.749332,8.697434,0.00124
1938.044,0.594504,0.00699,3.847599,8.768682,0.00126
1938.12735,0.549975,0.00652,3.580623,8.751405,0.00127
1938.2107,0.526149,0.00612,3.291802,8.844233,0.00131
1938.29405,0.552337,0.0062,3.373275,8.967891,0.00133
1938.3774,0.606689,0.00611,3.788858,8.90658,0.0013
1938.46075,0.669425,0.00599,4.42245,9.15693,0.00137
1938.5441,0.688178,0.00621,4.242501,9.151732,0.00148
1938.62745,0.684391,0.0064,3.253349,9.292548,0.00165
1938.7108,0.658909,0.00699,3.521117,9.017398,0.00145
1938.79415,0.626777,0.00743,3.689445,8.833454,0.00132
1938.8775,0.606144,0.00737,3.797871,8.739386,0.00125
1938.96085,0.606493,0.00673,4.020063,8.693073,0.0012
1939.0442,0.601178,0.0064,4.067882,8.785455,0.00126
