Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,Eu,EuCa,Gd,GdCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,Sm,SmCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Dist
1987.455397,0.002769283,0.002758013,0.521141962,0.012632589,1.12E-05,36.526181,2.61E-05,2.613387,1.72E-06,23.548003,1.50E-05,40.850739,2.94E-05,0.005606081,1.710563,9.78E-07,2.210019996,0.483963033,0.000881667,28.69042323,0.000880154,0.092705392,7.733317,5.49E-06,8.457533,5.63E-06,9.722262656,0.001880261,233.717204,7.678506,4.44E-06,0.000263102,0.004777166,367.5983752
1987.470022,0.002696875,0.002679214,0.508618113,0.005000463,4.45E-06,47.666455,3.40E-05,2.673719,1.76E-06,15.989408,1.02E-05,41.731299,3.01E-05,0.005189269,1.748294,1.00E-06,1.972838467,0.552378462,0.001006304,31.81195508,0.000791814,0.102791783,8.641388,6.14E-06,6.059581,4.03E-06,9.605346765,0.001886248,238.749902,12.730301,7.36E-06,0.000268768,0.003880861,367.3099739
1987.484647,0.002464744,0.002345248,0.485003505,0.011480315,1.02E-05,40.582543,2.90E-05,2.96401,1.95E-06,17.677616,1.13E-05,44.12317,3.18E-05,0.005334073,1.406687,8.05E-07,1.972976274,0.659472008,0.001201403,35.30280777,0.000907102,0.114071536,7.854914,5.58E-06,8.026383,5.34E-06,9.458942633,0.001850853,247.707062,16.427668,9.50E-06,0.000278851,0.00398133,367.0215727
1987.499272,0.00259622,0.002675742,0.500340531,0.018228819,1.62E-05,46.124106,3.29E-05,2.364703,1.56E-06,21.099759,1.34E-05,54.501256,3.93E-05,0.005661376,2.594531,1.48E-06,1.91205536,0.810729106,0.001476958,46.36766051,0.0010949,0.149824634,11.138318,7.91E-06,12.278694,8.17E-06,9.690259478,0.001935518,311.860085,15.243717,8.82E-06,0.00035107,0.006314242,366.7331714
1987.513897,0.002197482,0.002323508,0.487927513,0.018734062,1.67E-05,57.489509,4.11E-05,3.050043,2.01E-06,27.55483,1.75E-05,46.749277,3.37E-05,0.004956356,2.355202,1.35E-06,1.905166447,0.582350151,0.001060905,33.19758152,0.000976201,0.107269063,10.088424,7.17E-06,17.097694,1.14E-05,9.668531059,0.001944471,316.733621,17.255949,9.98E-06,0.000356557,0.004770914,366.4447702
1987.528522,0.002407814,0.00252513,0.460710776,0.013128273,1.17E-05,47.697369,3.41E-05,4.699596,3.10E-06,22.209173,1.41E-05,49.449082,3.56E-05,0.005406468,2.184354,1.25E-06,1.960133362,0.614333002,0.001119171,28.32405093,0.000998336,0.091521559,8.197617,5.82E-06,14.32108,9.53E-06,9.82441492,0.001936371,315.06296,16.467734,9.52E-06,0.000354676,0.005024917,366.1563689
1987.543148,0.002976191,0.002806749,0.457128673,0.012448845,1.11E-05,57.153792,4.08E-05,5.32879,3.51E-06,33.702817,2.15E-05,54.360527,3.92E-05,0.005734363,2.695757,1.54E-06,1.825417639,0.666288647,0.001213822,41.46022315,0.001038502,0.133967569,9.063891,6.44E-06,12.414266,8.26E-06,9.735828801,0.001908563,370.769663,13.274383,7.68E-06,0.000417387,0.006024959,365.8679677
1987.557773,0.003753011,0.003626469,0.37401326,0.004094675,3.65E-06,32.290991,2.31E-05,1.217364,8.02E-07,17.324766,1.10E-05,30.530676,2.20E-05,0.006574495,3.786153,2.17E-06,1.571247164,0.866528071,0.001578611,99.54753946,0.001303967,0.321661121,4.998597,3.55E-06,8.392051,5.59E-06,10.03686274,0.001943887,397.010166,24.296888,1.41E-05,0.000446926,0.007718204,365.5795664
1987.572398,0.004181929,0.004155663,0.296902451,0.020281509,1.81E-05,26.185506,1.87E-05,1.59044,1.05E-06,10.656871,6.78E-06,18.101666,1.30E-05,0.007593535,5.600177,3.20E-06,1.201459923,0.898263649,0.001636426,152.4347488,0.001818052,0.492551924,2.961163,2.10E-06,7.794847,5.19E-06,10.39873087,0.002199912,465.105909,29.381316,1.70E-05,0.000523584,0.0096488,365.2911651
1987.587023,0.004294534,0.004216158,0.295403581,0.008185043,7.29E-06,22.54977,1.61E-05,1.705896,1.12E-06,10.17281,6.47E-06,18.983994,1.37E-05,0.007676108,5.368488,3.07E-06,1.233337706,1.070852851,0.001950843,151.0160164,0.001617038,0.487967672,3.429668,2.44E-06,1.885679,1.26E-06,10.56840424,0.002177417,446.49881,30.364122,1.76E-05,0.000502637,0.009121476,365.0027639
1987.601648,0.004447945,0.004239841,0.286217676,0.017291884,1.54E-05,29.474447,2.11E-05,0.654171,4.31E-07,10.179684,6.48E-06,23.831674,1.72E-05,0.007753286,4.90239,2.80E-06,1.152693422,0.910646648,0.001658985,151.0350237,0.001930934,0.488029089,4.423585,3.14E-06,3.948029,2.63E-06,10.76132957,0.002256189,474.851099,32.067944,1.85E-05,0.000534554,0.00846726,364.7143626
1987.615236,0.004293116,0.004449104,0.286720373,0.007458712,6.64E-06,38.233848,2.73E-05,3.272765,2.16E-06,13.744103,8.75E-06,34.906446,2.52E-05,0.007394334,5.991353,3.43E-06,1.214965309,1.014798858,0.001848726,142.7036659,0.001767237,0.461108545,6.911557,4.91E-06,8.637338,5.75E-06,10.6046094,0.001970414,566.840772,38.077043,2.20E-05,0.00063811,0.009177219,364.4259614
1987.628823,0.004242612,0.003843213,0.400028299,0.028553302,2.54E-05,78.526359,5.61E-05,5.576241,3.67E-06,34.320133,2.18E-05,84.036835,6.06E-05,0.006310677,3.965732,2.27E-06,1.858119627,1.170760449,0.002132851,81.32663398,0.001192795,0.262785161,17.833904,1.27E-05,11.597452,7.72E-06,9.822847169,0.001677511,701.91031,40.800492,2.36E-05,0.000790162,0.008790464,364.1375601
1987.642411,0.003856631,0.004196097,0.405290812,0.005438089,4.84E-06,83.218997,5.94E-05,4.796298,3.16E-06,32.624049,2.08E-05,88.931917,6.41E-05,0.006765158,6.1477,3.52E-06,1.847409214,1.221600876,0.00222547,76.14552543,0.001480948,0.246043801,17.334173,1.23E-05,25.903296,1.72E-05,9.760427809,0.00156685,751.626503,40.153152,2.32E-05,0.000846129,0.009211738,363.8491589
1987.655999,0.00443271,0.00446077,0.412057663,0.026083118,2.32E-05,73.026697,5.22E-05,2.681443,1.77E-06,39.912073,2.54E-05,76.337321,5.50E-05,0.005768232,5.726792,3.28E-06,1.826605686,0.958242628,0.001745693,55.50001387,0.001472957,0.179333379,15.214143,1.08E-05,21.931498,1.46E-05,9.784490467,0.001610611,668.841202,33.394669,1.93E-05,0.000752935,0.007866095,363.5607576
1987.669587,0.004262778,0.004422603,0.409030326,0.030009553,2.67E-05,58.344396,4.17E-05,4.298099,2.83E-06,35.68957,2.27E-05,71.936446,5.18E-05,0.005465174,3.15109,1.80E-06,1.836888674,0.844252408,0.00153803,50.31518753,0.001283119,0.162580006,14.828132,1.05E-05,27.340412,1.82E-05,9.759229353,0.001673388,632.66898,35.90877,2.08E-05,0.000712214,0.006421002,363.2723564
1987.683174,0.004133254,0.003931761,0.419249832,0.011194182,9.97E-06,59.92259,4.28E-05,4.001182,2.64E-06,35.525567,2.26E-05,68.158657,4.91E-05,0.005883947,3.85612,2.21E-06,1.961708903,0.563441566,0.001026458,53.0319011,0.001284329,0.171358336,11.164067,7.93E-06,12.758386,8.49E-06,9.555821736,0.001551551,647.978848,30.898255,1.79E-05,0.000729449,0.006318302,362.9839551
1987.696762,0.004434506,0.004347198,0.434812713,0.014161968,1.26E-05,60.225513,4.30E-05,6.808445,4.48E-06,33.172021,2.11E-05,68.993202,4.97E-05,0.005752462,5.080176,2.91E-06,2.036161505,0.59177296,0.001078072,43.34817512,0.001185861,0.140067978,13.636617,9.69E-06,22.03923,1.47E-05,9.711863243,0.001643434,576.466518,23.783279,1.38E-05,0.000648946,0.005761534,362.6955539
1987.71035,0.00588115,0.005974785,0.43690956,0.00735408,6.55E-06,79.036268,5.65E-05,4.269403,2.81E-06,30.160452,1.92E-05,74.900685,5.40E-05,0.005859272,3.544182,2.03E-06,2.166144497,0.893741097,0.001628187,44.09348861,0.00110098,0.142476258,16.164552,1.15E-05,16.823578,1.12E-05,9.607610961,0.001592127,529.855135,28.172477,1.63E-05,0.000596474,0.006908138,362.4071526
1987.723938,0.003941009,0.003643667,0.427280217,0.00686579,6.11E-06,92.201499,6.59E-05,7.792124,5.13E-06,33.939069,2.16E-05,97.397865,7.02E-05,0.005952063,4.478461,2.56E-06,2.175308861,1.182999243,0.002155147,49.42545562,0.001171357,0.159705077,17.849218,1.27E-05,27.737794,1.85E-05,9.420995886,0.001572758,560.828609,32.243768,1.86E-05,0.000631342,0.007239121,362.1187514
1987.737526,0.003877896,0.003908277,0.424741103,0.006285666,5.60E-06,101.455258,7.25E-05,7.133028,4.70E-06,41.418195,2.64E-05,91.497048,6.59E-05,0.005571601,4.796296,2.74E-06,2.180841997,1.602545759,0.002919463,63.48620648,0.001503902,0.205138614,20.452158,1.45E-05,23.544554,1.57E-05,9.671954005,0.001563967,626.550974,25.408502,1.47E-05,0.000705327,0.008509157,361.8303501
1987.751113,0.005322461,0.005176283,0.434362327,0.017608807,1.57E-05,100.284535,7.16E-05,6.328979,4.17E-06,34.484055,2.19E-05,88.573035,6.38E-05,0.00580153,5.420662,3.10E-06,2.108067757,1.385035228,0.002523209,66.49129917,0.001474078,0.214848764,18.307675,1.30E-05,21.157273,1.41E-05,9.611084337,0.001525825,636.132689,34.261124,1.98E-05,0.000716114,0.007414519,361.5419488
1987.764701,0.003096855,0.002921761,0.449680521,0.010420752,9.28E-06,63.42989,4.53E-05,4.386797,2.89E-06,27.800012,1.77E-05,59.914732,4.32E-05,0.005758931,2.052544,1.17E-06,2.230180459,0.747551938,0.001361864,49.10655904,0.000983756,0.158674648,10.632605,7.55E-06,16.018506,1.07E-05,9.408965383,0.001502889,459.819569,18.324209,1.06E-05,0.000517633,0.004116955,361.2535476
1987.778289,0.003128496,0.003118526,0.434758146,0.00764263,6.80E-06,70.341823,5.02E-05,4.567422,3.01E-06,23.616766,1.50E-05,68.475639,4.93E-05,0.00555586,4.345076,2.49E-06,2.041229952,0.987302513,0.001798634,62.58823263,0.001065414,0.202237053,11.980802,8.51E-06,13.734519,9.14E-06,9.704567128,0.001586364,492.474363,30.19479,1.75E-05,0.000554393,0.004225448,360.9651463
1987.791877,0.004153172,0.004149159,0.382471572,0.018184159,1.62E-05,57.596018,4.11E-05,3.534795,2.33E-06,24.772739,1.58E-05,48.613118,3.50E-05,0.007759893,6.911929,3.95E-06,1.819617037,1.063653029,0.001937726,145.6923186,0.001129855,0.470765573,10.452756,7.42E-06,14.62684,9.74E-06,10.10108561,0.002047497,524.371067,44.13907,2.55E-05,0.0005903,0.006297419,360.6767451
1987.805464,0.004198956,0.004002277,0.330123976,0.012048586,1.07E-05,41.43064,2.96E-05,2.749791,1.81E-06,19.497752,1.24E-05,29.813121,2.15E-05,0.007775214,6.271678,3.59E-06,1.509597199,0.801088747,0.001459396,163.7056374,0.001285249,0.528970772,6.404008,4.55E-06,14.20792,9.46E-06,9.908448039,0.002324718,523.170081,38.074416,2.20E-05,0.000588948,0.006714795,360.3883438
1987.819052,0.003852122,0.003769327,0.248436417,0.00583532,5.20E-06,30.796889,2.20E-05,1.412026,9.30E-07,11.777518,7.50E-06,22.787861,1.64E-05,0.00762715,5.0081,2.86E-06,1.039503986,0.956070051,0.001741735,171.1264522,0.001402792,0.55294914,3.597796,2.56E-06,5.557222,3.70E-06,10.10890965,0.003065286,464.288005,34.350663,1.99E-05,0.000522663,0.005951397,360.0999426
1987.83264,0.003618941,0.003667838,0.26370999,0.006378647,5.68E-06,29.863042,2.13E-05,2.2685,1.49E-06,9.411809,5.99E-06,22.080287,1.59E-05,0.007435172,3.81587,2.18E-06,1.249073461,1.027238564,0.001871388,169.4023413,0.001789566,0.547378139,4.995775,3.55E-06,8.196418,5.46E-06,10.12854435,0.002668079,484.116284,29.552628,1.71E-05,0.000544984,0.006244162,359.8115413
1987.846228,0.003210334,0.003552467,0.272409465,0.027717428,2.47E-05,38.731572,2.77E-05,2.646755,1.74E-06,15.053553,9.58E-06,55.720972,4.01E-05,0.007425009,3.734084,2.14E-06,1.358134915,1.487769751,0.002710368,157.5068248,0.001203148,0.508940975,253.443906,0.000180016,8.563016,5.70E-06,9.753123788,0.002452808,411.477102,23.766344,1.37E-05,0.000463212,0.006856533,359.5231401
1987.859816,0.003933471,0.003857165,0.306935972,0.00806197,7.18E-06,53.317601,3.81E-05,2.853555,1.88E-06,9.452433,6.02E-06,151.895911,0.000109444,0.006780925,2.47558,1.42E-06,1.476231051,2.072068403,0.003774823,135.3471886,0.001228226,0.437338066,8.218941,5.84E-06,6.530435,4.35E-06,10.038671,0.002288104,360.950377,18.842335,1.09E-05,0.000406333,0.00706384,359.2347388
1987.873403,0.003373919,0.003448452,0.269417815,0.004134815,3.68E-06,38.307524,2.74E-05,2.472802,1.63E-06,19.96007,1.27E-05,99.987874,7.20E-05,0.006691843,3.66067,2.09E-06,1.322604119,1.464931963,0.002668763,137.7021395,0.001283898,0.444947457,5.766927,4.10E-06,6.893501,4.59E-06,9.900704106,0.002846793,403.254596,22.562166,1.30E-05,0.000453956,0.006507258,358.9463376
1987.886991,0.003306066,0.003317196,0.23635865,0.00265671,2.37E-06,22.985223,1.64E-05,1.151251,7.58E-07,13.122567,8.35E-06,17.059901,1.23E-05,0.006940314,5.390114,3.08E-06,0.977194386,0.812308332,0.001479835,141.6302726,0.001340942,0.457640163,4.494094,3.19E-06,2.953667,1.97E-06,9.605937158,0.003173136,426.539387,34.585382,2.00E-05,0.000480168,0.005114347,358.6579363
1987.900579,0.003425248,0.003398789,0.268301202,0.011492463,1.02E-05,16.757489,1.20E-05,0.685173,4.51E-07,13.513079,8.60E-06,10.44556,7.53E-06,0.008338915,7.135507,4.08E-06,1.115123125,0.491695974,0.000895755,150.4181082,0.000935216,0.486035692,2.619319,1.86E-06,8.346919,5.56E-06,10.33730114,0.002772765,484.770532,40.592114,2.35E-05,0.000545721,0.004594886,358.3695351
1987.914167,0.003483469,0.00328023,0.287774748,0.019750052,1.76E-05,11.175836,7.98E-06,0.692062,4.56E-07,4.266713,2.72E-06,9.232928,6.65E-06,0.008541935,6.2023,3.55E-06,1.333106877,0.335497311,0.000611197,143.4006613,0.000859604,0.463360698,0.940057,6.68E-07,2.625505,1.75E-06,10.31757981,0.002230221,385.01274,23.90227,1.38E-05,0.00043342,0.00495716,358.0811338
1987.927754,0.002905982,0.003009216,0.24104722,0.009092171,8.10E-06,10.161204,7.26E-06,0.601527,3.96E-07,4.118266,2.62E-06,9.524619,6.86E-06,0.006753544,3.678287,2.10E-06,1.112646927,0.349052724,0.000635892,120.6586376,0.00086932,0.389875961,1.439302,1.02E-06,2.018721,1.34E-06,10.00150165,0.002345843,202.887436,18.757953,1.08E-05,0.000228396,0.004193915,357.7927325
1987.941342,0.002938332,0.002913627,0.254413417,0.010621523,9.46E-06,9.727127,6.95E-06,0.0842,5.54E-08,7.156517,4.55E-06,8.097038,5.83E-06,0.006317766,4.045398,2.31E-06,1.182352151,0.239605058,0.000436504,113.6617152,0.000891563,0.367267286,0.119991,8.52E-08,0.0623,4.15E-08,10.10298787,0.002380324,179.685179,10.867566,6.29E-06,0.000202277,0.004493576,357.5043313
1987.95493,0.002927157,0.002965779,0.207938926,0.011701729,1.04E-05,9.912919,7.08E-06,0.465771,3.07E-07,6.441619,4.10E-06,8.433994,6.08E-06,0.006658457,3.891344,2.23E-06,0.792362652,0.222963337,0.000406187,123.5268664,0.000939187,0.399143871,0.594931,4.23E-07,0.637748,4.25E-07,10.27294293,0.002470353,211.528631,22.52938,1.30E-05,0.000238124,0.003863415,357.21593
1987.968518,0.003065181,0.002974617,0.218484176,0.006087444,5.42E-06,12.147867,8.68E-06,1.252134,8.25E-07,3.953081,2.52E-06,10.783019,7.77E-06,0.006841753,3.210154,1.84E-06,0.860883211,0.311389197,0.000567278,122.3470125,0.001001634,0.39533149,1.752419,1.24E-06,2.128637,1.42E-06,10.27043536,0.002406619,218.30331,21.023779,1.22E-05,0.000245751,0.004061748,356.9275288
1987.982106,0.002988303,0.003027433,0.227878936,0.008319015,7.41E-06,19.595648,1.40E-05,0.71928,4.74E-07,11.399826,7.26E-06,14.395925,1.04E-05,0.006729367,2.807365,1.61E-06,0.856246469,0.293731086,0.000535109,118.7729934,0.000958527,0.383783008,2.797069,1.99E-06,4.649604,3.09E-06,10.24714405,0.002449987,232.779288,18.713054,1.08E-05,0.000262047,0.004328817,356.6391275
1987.995693,0.003304294,0.003207691,0.344049901,0.025065872,2.23E-05,48.552381,3.47E-05,3.241675,2.14E-06,20.526611,1.31E-05,52.455528,3.78E-05,0.005786564,3.451952,1.97E-06,1.570274774,0.586276152,0.001068058,80.18668627,0.001397063,0.259101727,9.815391,6.97E-06,12.709608,8.46E-06,9.836337886,0.001845875,347.675555,28.283813,1.64E-05,0.000391389,0.005700429,356.3507263
1988.009281,0.003705337,0.003743242,0.340407267,0.011613594,1.03E-05,59.941879,4.28E-05,4.201738,2.77E-06,19.980562,1.27E-05,70.762974,5.10E-05,0.005659839,4.503956,2.58E-06,1.407548785,0.860045138,0.001566801,87.53708845,0.001505439,0.282852576,10.921914,7.76E-06,11.428574,7.61E-06,9.873447194,0.001815341,424.118225,24.738824,1.43E-05,0.000477443,0.005899548,356.062325
1988.022869,0.00406376,0.003838694,0.343924274,0.008649649,7.70E-06,49.627015,3.54E-05,3.975152,2.62E-06,21.317406,1.36E-05,54.315216,3.91E-05,0.006017188,4.058253,2.32E-06,1.49227427,0.75963341,0.001383874,81.02048175,0.001532146,0.261795913,9.91777,7.04E-06,11.95556,7.96E-06,9.733167078,0.001752413,388.342337,25.518941,1.48E-05,0.000437169,0.005568798,355.7739238
1988.036457,0.004109945,0.004057699,0.361146936,0.02731369,2.43E-05,44.485874,3.18E-05,3.171554,2.09E-06,22.649306,1.44E-05,51.036918,3.68E-05,0.00588815,3.719511,2.13E-06,1.697984798,0.696987274,0.001269747,77.03722347,0.001910503,0.248925084,8.588424,6.10E-06,18.263171,1.22E-05,9.771573573,0.001720669,359.794631,27.236203,1.58E-05,0.000405032,0.005310085,355.4855225
1988.050044,0.003690947,0.003388113,0.329413462,0.008304547,7.39E-06,39.632364,2.83E-05,4.078166,2.69E-06,20.442139,1.30E-05,41.671738,3.00E-05,0.005460307,2.797541,1.60E-06,1.516774475,0.648185087,0.001180841,82.87976151,0.002828244,0.267803676,9.240027,6.56E-06,7.376359,4.91E-06,9.827790836,0.001830855,323.377059,15.370044,8.89E-06,0.000364035,0.005438604,355.1971213
1988.063632,0.003268565,0.003099589,0.250477115,0.015743127,1.40E-05,26.596667,1.90E-05,4.13862,2.73E-06,20.320103,1.29E-05,29.397975,2.12E-05,0.005602106,4.921045,2.81E-06,1.07437568,0.63917742,0.001164431,78.31305072,0.001561827,0.253047577,6.249509,4.44E-06,6.308375,4.20E-06,9.817683462,0.001875297,274.69852,18.511177,1.07E-05,0.000309236,0.005038394,354.90872
1988.07722,0.002558308,0.002720573,0.264771436,0.022280181,1.98E-05,12.168799,8.69E-06,0.251384,1.66E-07,8.451199,5.38E-06,12.603367,9.08E-06,0.005651913,0.978539,5.60E-07,1.269431856,0.393346766,0.000716586,67.53282331,0.001350796,0.218214169,2.058606,1.46E-06,4.638853,3.09E-06,9.61809766,0.001904336,181.272744,6.679641,3.86E-06,0.000204064,0.004782011,354.6203188
1988.090808,0.002867338,0.002748546,0.210385205,0.030667343,2.73E-05,14.052576,1.00E-05,1.424614,9.38E-07,7.47946,4.76E-06,11.683944,8.42E-06,0.005647993,1.651363,9.45E-07,0.835706017,0.285215976,0.000519597,77.36885853,0.001392442,0.249996674,2.51452,1.79E-06,2.936671,1.95E-06,9.623974766,0.001991872,176.934834,8.383531,4.85E-06,0.000199181,0.003886916,354.3319175
1988.104396,0.002563879,0.002689047,0.2181507,0.010494805,9.34E-06,11.614,8.30E-06,0.702959,4.63E-07,4.505779,2.87E-06,12.126592,8.74E-06,0.005276765,3.308313,1.89E-06,0.951825049,0.306385123,0.000558162,78.58538141,0.001277684,0.25392754,2.473669,1.76E-06,1.722775,1.15E-06,9.593966645,0.002104832,172.367483,10.88228,6.29E-06,0.000194039,0.004219626,354.0435162
1988.142646,0.002525387,0.002540643,0.251561914,0.025383014,2.26E-05,9.006452,6.43E-06,0.256124,1.69E-07,4.452656,2.83E-06,8.212798,5.92E-06,0.005679449,1.398952,8.00E-07,1.088281029,0.238884958,0.000435192,74.73627125,0.00108419,0.241490175,1.3268,9.42E-07,0.76196,5.07E-07,9.539443733,0.002060544,147.201473,16.709322,9.66E-06,0.000165709,0.004633394,353.755115
1988.180896,0.002624233,0.002581365,0.272368646,0.008564797,7.63E-06,6.891421,4.92E-06,0.46165,3.04E-07,-0.799194,-5.09E-07,6.902231,4.97E-06,0.005693619,1.417291,8.11E-07,1.281191638,0.236423236,0.000430708,77.79483305,0.000857347,0.251373096,0.937907,6.66E-07,1.501405,9.99E-07,9.59009813,0.002289649,114.807303,8.153154,4.72E-06,0.000129242,0.004660755,353.4667137
1988.219146,0.002651866,0.002575428,0.206760957,0.011100104,9.88E-06,4.674466,3.34E-06,0.0838,5.52E-08,2.983315,1.90E-06,5.688432,4.10E-06,0.005135024,2.437297,1.39E-06,0.835213079,0.226524304,0.000412674,85.29009888,0.000761463,0.275592033,0.345748,2.46E-07,1.932411,1.29E-06,9.389330163,0.002893158,92.147008,4.590891,2.66E-06,0.000103733,0.005106177,353.1783125
1988.257396,0.002679408,0.002822745,0.2800806,0.01881779,1.68E-05,6.273436,4.48E-06,0.234285,1.54E-07,4.488953,2.86E-06,6.349468,4.57E-06,0.005633716,0.92097,5.27E-07,1.348069911,0.235517023,0.000429057,75.45060275,0.000837879,0.243798346,0.886041,6.29E-07,1.765885,1.18E-06,9.228970845,0.00249703,98.438807,9.626039,5.57E-06,0.000110816,0.005477323,352.8899112
1988.295646,0.004108874,0.004202518,0.242379094,0.009758188,8.69E-06,25.203422,1.80E-05,2.568385,1.69E-06,11.472866,7.30E-06,16.514268,1.19E-05,0.005558077,3.58333,2.05E-06,0.999396853,0.689920072,0.001256873,97.93621475,0.00113118,0.316454558,2.592331,1.84E-06,6.784343,4.52E-06,9.318101135,0.003303572,254.068079,23.649277,1.37E-05,0.000286012,0.006960928,352.60151
1988.333897,0.006902074,0.007042221,0.246096821,0.010875563,9.68E-06,37.41252,2.67E-05,1.192002,7.85E-07,13.698248,8.72E-06,27.991394,2.02E-05,0.005410784,4.14184,2.37E-06,0.997250379,0.797213198,0.001452336,102.6071367,0.001216465,0.331547387,7.008309,4.98E-06,4.922196,3.28E-06,9.237629812,0.003392552,313.692528,25.499002,1.47E-05,0.000353133,0.007923841,352.3131087
1988.372147,0.005034142,0.005055201,0.232392379,0.00599663,5.34E-06,26.271195,1.88E-05,1.742491,1.15E-06,19.357267,1.23E-05,19.247517,1.39E-05,0.005614286,3.770568,2.16E-06,0.917658956,0.981907161,0.001788805,110.9903603,0.00126373,0.358635521,3.054316,2.17E-06,6.084857,4.05E-06,9.236711666,0.00368509,369.900641,25.563212,1.48E-05,0.000416408,0.00695524,352.0247075
1988.410397,0.004670542,0.004221183,0.266766841,0.015795718,1.41E-05,29.519534,2.11E-05,3.177375,2.09E-06,17.446537,1.11E-05,19.129162,1.38E-05,0.005989989,5.348806,3.06E-06,1.145568104,0.70767237,0.001289213,105.8809073,0.001089004,0.342125697,7.041221,5.00E-06,4.052385,2.70E-06,9.43215408,0.003171519,369.354937,28.105523,1.63E-05,0.000415794,0.006635339,351.7363062
1988.448647,0.004344656,0.004305904,0.26493137,0.023711589,2.11E-05,51.17105,3.66E-05,3.010812,1.98E-06,23.468654,1.49E-05,51.238835,3.69E-05,0.006621695,7.364851,4.21E-06,1.083285211,0.792921824,0.001444518,128.806629,0.001260446,0.416204005,10.085332,7.16E-06,14.184539,9.44E-06,10.317616,0.002128587,637.710768,40.277718,2.33E-05,0.00071789,0.007874971,351.447905
1988.486897,0.004348153,0.004297073,0.280859723,0.006392665,5.69E-06,80.353109,5.74E-05,5.88684,3.88E-06,23.908314,1.52E-05,63.354547,4.56E-05,0.00727685,6.889245,3.94E-06,1.294075166,0.949575221,0.001729903,133.4878298,0.001538443,0.431330048,11.322216,8.04E-06,11.69558,7.78E-06,10.44996246,0.001922097,675.684058,43.183304,2.50E-05,0.000760638,0.008431543,351.1595037
1988.525147,0.004572824,0.004371253,0.286321182,0.007214702,6.42E-06,46.834585,3.35E-05,4.151015,2.73E-06,32.293392,2.06E-05,42.944116,3.09E-05,0.006496353,5.401297,3.09E-06,1.212233496,0.767609959,0.001398405,126.7421879,0.001560977,0.409533319,9.812421,6.97E-06,15.344263,1.02E-05,10.21770243,0.00194394,611.336436,40.383491,2.34E-05,0.0006882,0.008008122,350.8711025
1988.563398,0.004438157,0.004266097,0.278344208,0.013337277,1.19E-05,28.184622,2.01E-05,2.505186,1.65E-06,21.607161,1.38E-05,25.516632,1.84E-05,0.007512936,5.441185,3.11E-06,1.011101312,0.43846488,0.00079878,135.567595,0.001124821,0.43805025,4.914596,3.49E-06,5.645626,3.76E-06,10.43939277,0.00224752,387.996501,26.472464,1.53E-05,0.000436779,0.006205572,350.5827012
1988.601648,0.004232782,0.004262469,0.291973162,0.010556139,9.40E-06,26.543614,1.90E-05,2.139547,1.41E-06,11.441159,7.28E-06,19.066795,1.37E-05,0.007978721,4.115589,2.35E-06,1.068244987,0.392954024,0.00071587,151.9720626,0.001234554,0.491056878,3.31289,2.35E-06,5.054148,3.36E-06,10.89048472,0.002220526,285.18018,23.423977,1.35E-05,0.000321036,0.00572933,350.2942999
1988.618406,0.004429049,0.004521904,0.315789497,0.006736397,6.00E-06,17.907595,1.28E-05,0.862118,5.68E-07,7.66662,4.88E-06,14.593962,1.05E-05,0.007851824,5.19853,2.97E-06,1.184566652,0.485741499,0.000884907,143.2574996,0.001194742,0.46289811,2.676918,1.90E-06,5.670144,3.77E-06,10.74643724,0.002077235,234.27713,19.33911,1.12E-05,0.000263733,0.005686396,350.0058987
1988.635164,0.005214945,0.005484205,0.302998097,0.018800509,1.67E-05,18.350884,1.31E-05,1.446879,9.53E-07,9.456582,6.02E-06,15.207103,1.10E-05,0.007720942,4.888215,2.80E-06,1.088907043,0.416613565,0.000758972,163.75962,0.00088598,0.529145202,2.068665,1.47E-06,6.221431,4.14E-06,10.97370575,0.00203102,218.463359,20.423194,1.18E-05,0.000245931,0.005150918,349.7174974
1988.651923,0.005926816,0.00584418,0.426545899,0.024386263,2.17E-05,21.651858,1.55E-05,1.471331,9.69E-07,7.542328,4.80E-06,17.581834,1.27E-05,0.007623487,3.923944,2.24E-06,1.894578928,0.430887482,0.000784976,117.226848,0.001079069,0.378787055,2.989729,2.12E-06,5.834593,3.88E-06,10.61996142,0.001803323,227.631135,26.252451,1.52E-05,0.000256251,0.008048136,349.4290962
1988.668681,0.005089835,0.005121524,0.322619299,0.011411249,1.02E-05,24.473792,1.75E-05,0.473208,3.12E-07,8.986889,5.72E-06,19.058291,1.37E-05,0.007714982,2.673763,1.53E-06,1.243257207,0.523748387,0.000954147,145.2061211,0.001226928,0.469194556,3.333991,2.37E-06,5.057143,3.37E-06,10.29912081,0.002443481,237.833136,22.424588,1.30E-05,0.000267736,0.007612141,349.1406949
