Age,LuminGB
1973.583,0.904510176
1973.667,0.933420056
1973.75,0.95557441
1973.833,1
1973.917,1.057644436
1974,1.064814987
1974.083,1.068697968
1974.167,0.978971854
1974.25,0.945175704
1974.333,0.932298849
1974.417,0.919799239
1974.5,0.880171555
1974.583,0.862581096
1974.667,0.90134674
1974.75,0.904575818
1974.833,0.921211524
1974.917,0.947567775
1975,0.9403793
1975.083,0.94446559
1975.167,0.917355372
1975.25,0.919525112
1975.333,0.90772921
1975.417,0.898422583
1975.5,0.924686311
1975.583,0.869855101
1975.667,0.902186684
1975.75,0.917096547
1975.833,0.884122779
1975.917,0.926951036
1976,0.949222395
1976.083,1.009540483
1976.167,0.979307152
1976.25,0.977841252
1976.333,0.940599454
1976.417,0.921477648
1976.5,0.885423549
1976.583,0.863805948
1976.667,0.917167005
1976.75,0.908346347
1976.833,0.909859463
1976.917,0.908213099
1977,0.933094333
1977.083,0.970703011
1977.167,0.949009144
1977.25,0.943677319
1977.333,0.9103763
1977.417,0.883871834
1977.5,0.908113365
1977.583,0.866105731
1977.667,0.893750699
1977.75,0.891164219
1977.833,0.941651191
1977.917,0.939990007
1978,1.009134323
1978.083,0.971234762
1978.167,0.962518493
1978.25,0.952717793
1978.333,0.914786921
1978.417,0.878172023
1978.5,0.878549222
1978.583,0.851372213
1978.667,0.92467739
1978.75,0.898163976
1978.833,0.888745652
1978.917,0.859919556
1979,0.837962284
1979.083,0.89737046
1979.167,0.942187674
1979.25,0.93046857
1979.333,0.954132195
1979.417,0.91596685
1979.5,0.884221608
1979.583,0.849929712
1979.667,0.865403391
1979.75,0.870333386
1979.833,0.894479228
1979.917,0.887527345
1980,0.885587462
1980.083,0.92294489
1980.167,0.934524476
1980.25,0.904931454
1980.333,0.873709223
1980.417,0.869894072
1980.5,0.85540306
1980.583,0.83301934
1980.667,0.87114229
1980.75,0.877243605
1980.833,0.899758744
1980.917,0.896226415
1981,0.925531915
1981.083,0.913449922
1981.167,0.929262335
1981.25,0.905663892
1981.333,0.89900196
1981.417,0.944531342
1981.5,0.902319438
1981.583,0.888272813
1981.667,0.902239338
1981.75,0.916068919
1981.833,0.902104285
1981.917,0.911376495
1982,0.913673409
1982.083,0.931878909
1982.167,0.95852332
1982.25,0.939916973
1982.333,0.920978182
1982.417,0.874995635
1982.5,0.917586905
1982.583,0.87909512
1982.667,0.902343007
1982.75,0.938303904
1982.833,0.941660875
1982.917,0.944790244
1983,0.933217252
1983.086,0.952941176
1983.17,0.962122168
1983.253,0.996456575
1983.336,1.028456576
1983.42,0.965377433
1983.503,0.94930271
1983.586,0.904378464
1983.67,0.925531915
1983.753,0.931363307
1983.836,0.93258427
1983.92,0.915941754
1984.003,0.935977065
1984.086,0.908320959
1984.17,0.928336668
1984.253,0.91061353
1984.336,0.901828076
1984.42,0.901999047
1984.503,0.898824054
1984.586,0.865476305
1984.67,0.896852363
1984.753,0.897727273
1984.836,0.895442295
1984.92,0.884554114
1985.003,0.902462051
1985.086,0.897401905
1985.17,0.912070372
1985.253,0.914149162
1985.336,0.89252851
1985.42,0.856865499
1985.503,0.86055495
1985.586,0.836724536
1985.67,0.860436088
1985.753,0.885612352
1985.836,0.882415337
1985.919,0.895322993
1986.003,0.886137137
1986.086,0.865112284
1986.169,0.875703683
1986.253,0.902626251
1986.336,0.877453549
1986.419,0.880684221
1986.503,0.846983382
1986.586,0.811700103
1986.669,0.843144021
1986.753,0.866069892
1986.836,0.870655425
1986.919,0.856571111
1987.003,0.858888884
1987.086,0.858407612
1987.169,0.877490386
1987.253,0.862966031
1987.336,0.862745098
1987.419,0.838562981
1987.503,0.858810142
1987.586,0.81868168
1987.669,0.853198801
1987.753,0.874101622
1987.836,0.883981198
1987.919,0.896970443
1988.003,0.911084164
1988.086,0.909203915
1988.169,0.90214327
1988.253,0.90718232
1988.336,0.903165885
1988.419,0.849019906
1988.503,0.855860602
1988.586,0.820083787
1988.669,0.855285023
1988.752,0.882540283
1988.836,0.906096146
1988.919,0.906569951
1989.002,0.912600135
1989.086,0.945426142
1989.169,0.939507859
1989.252,0.954654703
1989.336,0.95851985
1989.419,0.905780211
1989.502,0.900148106
1989.586,0.864710585
1989.669,0.888888889
1989.752,0.889898346
1989.836,0.92247219
1989.919,0.926486705
1990.002,0.946879044
1990.086,0.957644453
1990.169,0.931295933
1990.252,0.938146711
1990.336,0.948821407
1990.419,0.931831309
1990.502,0.893498462
1990.586,0.883686969
1990.669,0.895033157
1990.752,0.92258625
1990.836,0.948627578
1990.919,0.973997345
1991.002,0.999872434
1991.086,0.977496773
1991.169,0.923076923
1991.252,0.917808219
1991.336,0.920367123
1991.419,0.916652264
1991.502,0.881073287
1991.585,0.843152341
1991.669,0.877777778
1991.752,0.885599655
1991.835,0.880434783
1991.919,0.893090003
1992.002,0.94438168
1992.085,0.966251224
1992.169,0.921285807
1992.252,0.907728563
1992.335,0.910492663
1992.419,0.893756013
1992.502,0.895482232
1992.585,0.864731283
1992.669,0.875720572
1992.752,0.891533603
1992.835,0.900267008
1992.919,0.882855102
1993.002,0.903775076
1993.085,0.907951121
1993.169,0.915788294
1993.252,0.920394433
1993.335,0.91025641
1993.419,0.867654403
1993.502,0.859119813
1993.585,0.837307595
1993.669,0.868260563
1993.752,0.866621513
1993.835,0.896204177
1993.919,0.889943834
1994.002,0.913074046
1994.085,0.916666667
1994.169,0.922849812
1994.252,0.911200569
1994.335,0.917864567
1994.418,0.909698688
1994.502,0.903023542
1994.585,0.879518072
1994.668,0.897443487
1994.752,0.913580247
1994.835,0.905693936
1994.918,0.905510584
1995.002,0.92005971
1995.085,0.901392057
1995.168,0.87257177
1995.252,0.884151283
1995.335,0.889691126
1995.418,0.897435897
1995.502,0.880952381
1995.585,0.836952184
1995.668,0.920124725
1995.752,0.905726748
1995.835,0.918367347
1995.918,0.906300483
1996.002,0.884854415
1996.085,0.902439024
1996.168,0.892253256
1996.252,0.896342542
1996.335,0.891821873
1996.418,0.872305307
1996.502,0.871008093
1996.585,0.852816075
1996.668,0.874117056
1996.752,0.873775105
1996.835,0.876999303
1996.918,0.876354945
1997.002,0.870588235
1997.085,0.880952381
1997.168,0.890042202
1997.251,0.876083502
1997.335,0.876216813
1997.418,0.869047619
1997.501,0.88665859
1997.585,0.840238308
