Age,BCa,LiCa,MgCa,SrCa,UCa
1917.3736,0.495705,0.00726,3.223993,9.136529,0.00148
1917.45692,0.478333,0.00702,3.214368,9.191548,0.00154
1917.54024,0.484406,0.00631,3.138618,9.248784,0.00158
1917.62356,0.480041,0.00576,2.537237,9.322743,0.00167
1917.70689,0.51832,0.00581,2.885152,9.03735,0.00146
1917.79021,0.506458,0.006,3.284453,8.917368,0.00131
1917.87353,0.479505,0.00607,3.256336,8.707771,0.00129
1917.95685,0.484362,0.00604,3.198227,8.882607,0.00132
1918.04018,0.464148,0.00595,3.190129,8.748566,0.00128
1918.1235,0.471296,0.0064,3.499325,8.504608,0.00125
1918.20682,0.491785,0.00702,3.916619,8.739064,0.00126
1918.29014,0.531371,0.00716,3.838029,9.1362,0.00143
1918.37346,0.534803,0.00688,3.514925,9.022477,0.00147
1918.45679,0.532677,0.00655,3.193849,9.227246,0.00157
1918.54011,0.525913,0.00635,2.936915,9.286495,0.00162
1918.62343,0.514923,0.00666,2.856922,9.334974,0.00164
1918.70675,0.537979,0.00662,2.781722,9.160383,0.00151
1918.79007,0.50217,0.00607,3.030345,9.052578,0.0014
1918.8734,0.449402,0.00599,3.258371,8.947082,0.00134
1918.95672,0.458624,0.00585,3.593614,8.901542,0.00124
1919.04004,0.450057,0.00556,3.285864,8.875874,0.0013
1919.12336,0.467431,0.00583,3.299694,8.766415,0.00128
1919.20668,0.470178,0.00618,3.459826,8.739757,0.00127
1919.29001,0.493459,0.0064,3.274005,8.936667,0.0014
1919.37333,0.511795,0.00628,3.228438,8.911375,0.00142
1919.45665,0.492101,0.00641,3.221383,9.18747,0.00151
1919.53997,0.49668,0.00675,3.318363,9.15767,0.00155
1919.62329,0.487813,0.00679,2.739665,9.292896,0.00174
1919.70662,0.493606,0.00694,2.838212,9.250348,0.00166
1919.78994,0.536363,0.00686,3.113036,9.177146,0.00151
1919.87326,0.516071,0.00641,3.244098,9.094652,0.00143
1919.95658,0.465681,0.00621,3.178625,9.076086,0.00136
1920.0399,0.413203,0.00605,3.125544,8.926242,0.00136
1920.12323,0.425897,0.00576,3.112645,8.94068,0.00137
1920.20655,0.414615,0.00584,2.945326,8.919247,0.00139
1920.28987,0.441748,0.00639,3.060079,8.87486,0.00137
1920.37319,0.524147,0.00662,3.613255,9.049016,0.00129
1920.45651,0.510681,0.00685,3.5648,8.950474,0.00133
1920.53984,0.503592,0.00681,3.457315,9.066886,0.00141
1920.62316,0.51784,0.00652,3.203775,9.205879,0.00154
1920.70648,0.501572,0.00685,2.935654,9.146866,0.00154
1920.7898,0.519311,0.00663,3.058756,9.161995,0.00146
1920.87312,0.484691,0.00605,2.899071,9.003375,0.00143
1920.95645,0.457718,0.0057,2.892815,8.932396,0.00141
1921.03977,0.424929,0.00564,2.820025,8.855937,0.00138
1921.12309,0.453543,0.00592,3.092527,8.719511,0.0013
1921.20641,0.438935,0.00584,3.14806,8.906683,0.00134
1921.28973,0.487917,0.00638,3.671632,8.795922,0.0013
1921.37306,0.499243,0.00684,3.735791,8.852821,0.00134
1921.45638,0.504059,0.00718,3.459634,8.8928,0.00142
1921.5397,0.494932,0.00677,2.997369,9.013952,0.00153
1921.62302,0.434712,0.00567,2.137218,9.313493,0.00172
1921.70634,0.485093,0.0055,2.635796,8.995685,0.00145
1921.78967,0.451351,0.00562,2.763754,9.097235,0.00143
1921.87299,0.442929,0.00573,2.953747,8.708406,0.00133
1921.95631,0.451052,0.00604,3.113336,8.939796,0.00136
1922.03963,0.467461,0.00643,3.444625,8.852636,0.00128
1922.12295,0.464077,0.00666,3.653503,8.793564,0.00122
1922.20628,0.450016,0.00681,3.706705,8.802995,0.00122
1922.2896,0.458428,0.0072,3.572562,8.867258,0.00134
1922.37292,0.47198,0.00713,3.458872,8.993774,0.00143
1922.45624,0.475474,0.00646,3.1578,9.091247,0.00148
1922.53956,0.488762,0.00602,2.932803,9.156295,0.00155
1922.62289,0.506451,0.00616,2.869577,9.161593,0.00161
1922.70621,0.515623,0.00624,2.860232,9.230105,0.00154
1922.78953,0.493382,0.00595,2.717653,8.981459,0.0015
1922.87285,0.50938,0.00628,3.331721,9.062653,0.00137
1922.95617,0.494194,0.0065,3.456192,9.043385,0.00134
1923.0395,0.491991,0.00621,3.279393,8.999746,0.00137
1923.12282,0.465785,0.00636,3.369674,8.774498,0.00131
1923.20614,0.444128,0.00649,3.528399,8.935059,0.00132
1923.28946,0.452496,0.00693,3.480003,8.824989,0.00135
1923.37278,0.454154,0.00699,3.286463,9.041706,0.00153
1923.45611,0.459551,0.00731,3.286252,9.124626,0.00157
1923.53943,0.500153,0.00719,3.055698,9.213152,0.00161
1923.62275,0.508573,0.0073,2.831216,9.240405,0.00167
1923.70607,0.539877,0.00738,2.953629,9.190755,0.00161
1923.7894,0.510558,0.00644,2.709134,9.105073,0.00152
1923.87272,0.450549,0.00615,2.79097,8.928347,0.0014
1923.95604,0.463023,0.00663,3.042503,8.936736,0.00138
1924.03936,0.438303,0.00668,3.095822,9.051325,0.00142
1924.12268,0.448344,0.00687,3.640721,8.917162,0.0013
1924.20601,0.447134,0.00665,3.588414,8.923874,0.00132
1924.28933,0.470411,0.00655,3.60811,8.961995,0.00134
1924.37265,0.479497,0.0068,3.564771,8.842066,0.00136
1924.45597,0.491571,0.00717,3.672022,8.813574,0.00139
1924.53929,0.518442,0.00724,3.391116,9.121263,0.00151
1924.62262,0.52907,0.0071,2.981181,9.357637,0.00166
1924.70594,0.514151,0.00694,2.773307,9.099859,0.00151
1924.78926,0.509978,0.00651,3.1147,8.808134,0.00133
1924.87258,0.478422,0.00646,3.450469,8.991741,0.00133
1924.9559,0.437149,0.00624,3.285287,8.938511,0.00129
1925.03923,0.458748,0.00639,3.727045,9.095844,0.00124
1925.12255,0.438309,0.00598,3.216227,8.906577,0.00128
1925.20587,0.434167,0.00571,3.227754,8.834998,0.00132
1925.28919,0.457512,0.00626,3.521415,9.081944,0.00138
1925.37251,0.481684,0.00714,3.706371,9.027322,0.00142
1925.45584,0.490062,0.00775,3.828044,9.159434,0.00144
1925.53916,0.461938,0.00772,3.307661,9.085742,0.00158
1925.62248,0.453506,0.00718,2.814709,9.275831,0.00167
1925.7058,0.44433,0.0062,2.500383,9.177339,0.0016
1925.78912,0.439978,0.00591,2.702084,8.804846,0.00145
1925.87245,0.438358,0.00589,3.044844,8.752159,0.00131
1925.95577,0.391818,0.00599,2.924206,9.103631,0.00139
1926.03909,0.392077,0.00613,2.949356,9.029184,0.00145
1926.12241,0.429271,0.00618,3.302258,8.91211,0.0013
1926.20573,0.433514,0.00617,3.172114,8.899116,0.00135
1926.28906,0.438334,0.00637,3.400487,8.86248,0.00127
1926.37238,0.452021,0.0067,3.453683,9.112849,0.00139
1926.4557,0.446019,0.0066,3.42285,9.11819,0.00146
1926.53902,0.450023,0.00642,3.391322,9.02155,0.00147
1926.62234,0.472695,0.00608,2.872306,9.251987,0.00161
1926.70567,0.469875,0.00561,2.406581,9.147555,0.00155
1926.78899,0.471819,0.00555,2.462961,9.083756,0.0015
1926.87231,0.473586,0.00551,2.978789,8.999168,0.00137
1926.95563,0.437889,0.00571,3.111057,8.853516,0.0013
1927.03895,0.38332,0.00579,3.036023,8.664739,0.00125
1927.12228,0.404786,0.00641,3.358861,8.810834,0.00124
1927.2056,0.494781,0.00837,3.764782,8.83675,0.00129
1927.28892,0.524615,0.00792,3.86196,8.921872,0.00128
1927.37224,0.54706,0.00695,3.529885,9.101611,0.00146
1927.45556,0.55128,0.00665,3.293523,9.103795,0.00153
1927.53889,0.534713,0.00612,2.961727,9.043678,0.00159
1927.62221,0.489146,0.0053,2.407946,9.247823,0.00166
1927.70553,0.509635,0.00558,2.548797,8.991102,0.0015
1927.78885,0.495301,0.00579,2.756771,9.01827,0.00144
1927.87217,0.486798,0.00578,2.990321,9.013844,0.00141
1927.9555,0.469048,0.00571,3.093503,8.83877,0.00136
1928.03882,0.479294,0.00572,3.192417,9.033228,0.00144
1928.12214,0.48374,0.00578,3.14841,9.040033,0.00142
1928.20546,0.492024,0.00569,2.99297,9.002274,0.00143
1928.28878,0.467837,0.00573,2.816842,9.008309,0.00144
1928.37211,0.501728,0.0062,3.10731,9.134228,0.0014
1928.45543,0.535108,0.00672,3.413652,8.903999,0.00134
1928.53875,0.533416,0.0066,3.159958,8.963222,0.00143
1928.62207,0.503281,0.00616,2.662636,9.216376,0.00161
1928.70539,0.465627,0.00577,2.556974,9.097912,0.00151
1928.78872,0.456397,0.00599,2.911599,8.824523,0.00142
1928.87204,0.44285,0.00609,3.10269,8.939697,0.00138
1928.95536,0.43711,0.00589,2.995473,8.949463,0.00139
1929.03868,0.439737,0.00597,3.088419,8.925336,0.00132
1929.12201,0.436507,0.00597,3.190812,8.884106,0.00126
1929.20533,0.421916,0.00604,3.052068,8.845034,0.0013
1929.28865,0.468365,0.00671,3.298362,8.911608,0.00136
1929.37197,0.517522,0.00713,3.456757,8.935542,0.00142
1929.45529,0.527749,0.00728,3.332085,8.984585,0.00147
1929.53862,0.514785,0.00703,3.106668,9.175415,0.00157
1929.62194,0.536952,0.00667,2.881002,9.25153,0.00164
1929.70526,0.55494,0.00651,2.72982,9.165277,0.00153
1929.78858,0.51946,0.00646,2.889841,8.928721,0.0014
1929.8719,0.48017,0.00623,3.049575,8.67771,0.00129
1929.95523,0.486949,0.00599,2.947471,8.834845,0.00133
1930.03855,0.512742,0.00615,3.214651,8.94314,0.00127
1930.12187,0.50542,0.00637,3.553468,8.777189,0.00123
1930.20519,0.498725,0.0065,3.50503,8.970702,0.00133
1930.28851,0.502921,0.00697,3.476109,8.946037,0.00134
1930.37184,0.51982,0.00712,3.617105,8.836633,0.00131
1930.45516,0.52957,0.00689,3.449456,9.015669,0.00137
1930.53848,0.504493,0.00629,2.891462,9.130432,0.00155
1930.6218,0.475355,0.00648,2.438065,9.394351,0.00172
1930.70512,0.507681,0.0064,2.523731,9.087696,0.00152
1930.78845,0.534807,0.0061,2.87325,9.022894,0.0014
1930.87177,0.518237,0.00577,2.890946,9.00876,0.00137
1930.95509,0.447385,0.00562,2.828719,8.864349,0.00133
1931.03841,0.435093,0.00573,3.087433,8.865131,0.00128
1931.12173,0.465282,0.00597,3.550315,8.712351,0.00117
1931.20506,0.493611,0.00654,3.516036,8.900181,0.00128
1931.28838,0.509698,0.00717,3.882213,8.994341,0.00127
1931.3717,0.518326,0.00698,3.419828,8.996791,0.00133
1931.45502,0.534207,0.00687,3.349165,9.109994,0.00141
1931.53834,0.517743,0.00666,2.943518,9.252509,0.00156
1931.62167,0.497063,0.00651,2.627659,9.232051,0.00164
1931.70499,0.508411,0.0065,2.704395,9.173158,0.00156
1931.78831,0.496796,0.0061,2.852383,9.026462,0.00137
1931.87163,0.478892,0.00567,3.037099,8.760886,0.00129
1931.95495,0.44279,0.00559,2.914364,8.637425,0.00132
1932.03828,0.43466,0.00558,3.113984,8.688062,0.00128
1932.1216,0.474785,0.00567,3.393186,8.625673,0.0012
1932.20492,0.497496,0.00587,3.144953,8.774593,0.00132
1932.28824,0.495339,0.0062,3.103923,8.955727,0.00134
1932.37156,0.487371,0.00593,2.944311,8.986128,0.00144
1932.45489,0.476619,0.00585,2.985829,9.122753,0.00144
1932.53821,0.507254,0.0061,3.017745,9.06215,0.00143
1932.62153,0.490642,0.00571,2.468932,9.300983,0.0016
1932.70485,0.496785,0.00596,2.527935,9.146993,0.00155
1932.78817,0.505937,0.00622,2.964624,8.835264,0.0014
1932.8715,0.491471,0.0063,3.186649,8.822995,0.00131
1932.95482,0.442176,0.00632,3.062987,8.822325,0.00134
1933.03814,0.441473,0.0063,3.391204,8.716018,0.00129
1933.12146,0.45815,0.00602,3.199171,8.701099,0.00128
1933.20478,0.444151,0.0063,3.38694,8.726953,0.00126
1933.28811,0.460505,0.00663,3.272229,9.052459,0.00136
1933.37143,0.489381,0.00718,3.817704,8.89494,0.00124
1933.45475,0.482016,0.00712,3.509758,8.909054,0.0013
1933.53807,0.475481,0.00711,3.498576,8.908944,0.00135
1933.62139,0.461874,0.00621,2.546319,9.343367,0.00165
1933.70472,0.506985,0.00576,2.65095,9.037036,0.00146
1933.78804,0.472401,0.00573,2.889546,8.874007,0.00134
1933.87136,0.440524,0.00552,2.843635,8.829617,0.0014
1933.95468,0.457687,0.00546,2.822115,8.950705,0.00139
1934.038,0.449014,0.00536,2.96286,8.895438,0.0013
1934.12133,0.411662,0.00515,2.670601,8.742092,0.00137
1934.20465,0.455034,0.00538,2.785849,8.886288,0.00136
1934.28797,0.468119,0.00589,2.881617,9.109499,0.00142
1934.37129,0.481982,0.00615,2.955819,8.952949,0.00142
1934.45461,0.503163,0.00607,2.888476,9.192368,0.00153
1934.53794,0.484781,0.00597,2.719438,9.183648,0.00157
1934.62126,0.474908,0.00567,2.376263,9.332629,0.00166
1934.70458,0.446617,0.00534,2.25295,9.067749,0.00153
1934.7879,0.438417,0.00551,2.795974,8.805989,0.00137
1934.87123,0.422787,0.00592,3.189338,9.011213,0.00133
1934.95455,0.392901,0.00553,2.916656,8.823204,0.00131
1935.03787,0.378515,0.00547,2.976636,8.727501,0.00129
1935.12119,0.40167,0.00574,3.250335,8.900745,0.0013
1935.20451,0.438145,0.00582,3.078833,8.884813,0.00134
1935.28784,0.451535,0.00588,3.303834,8.797192,0.00131
1935.37116,0.470764,0.00595,2.908399,9.12169,0.00147
1935.45448,0.479602,0.00619,2.828047,9.171343,0.00154
1935.5378,0.470162,0.00639,2.889068,9.091023,0.00151
1935.62112,0.435432,0.00673,2.456315,9.247919,0.00168
1935.70445,0.47098,0.00701,2.697193,9.12667,0.00158
1935.78777,0.470186,0.00685,2.853978,9.050359,0.00149
1935.87109,0.448779,0.0065,2.892636,9.056682,0.00146
1935.95441,0.443432,0.0064,2.915883,9.101243,0.00145
1936.03773,0.428085,0.0066,3.107484,9.074797,0.00139
1936.12106,0.412124,0.00656,3.165021,8.973931,0.00139
1936.20438,0.402217,0.00614,3.064336,8.943355,0.00145
1936.2877,0.403818,0.00599,2.856298,9.144685,0.00154
1936.37102,0.409388,0.00597,2.659023,9.326626,0.00164
1936.45434,0.409976,0.00623,2.743911,9.291467,0.00162
1936.53767,0.412545,0.00645,2.892525,9.211786,0.00159
1936.62099,0.436818,0.00626,2.845739,9.226338,0.00163
1936.70431,0.497141,0.00678,3.102869,8.980136,0.00141
1936.78763,0.508008,0.00679,3.08216,9.034371,0.00143
1936.87095,0.485656,0.00641,2.708248,9.028716,0.00151
1936.95428,0.498689,0.00592,3.354728,8.955406,0.00137
1937.0376,0.44166,0.00525,3.317022,9.012422,0.00137
1937.12092,0.469401,0.00568,3.351602,8.94415,0.0013
1937.20424,0.447667,0.00566,3.31532,8.956362,0.00133
1937.28756,0.461023,0.00567,3.6907,8.797799,0.00125
1937.37089,0.478871,0.00576,3.71923,8.769277,0.00125
1937.45421,0.486212,0.00578,3.494242,8.908019,0.00137
1937.53753,0.462271,0.00573,3.244629,9.007047,0.00142
1937.62085,0.493138,0.00587,2.921311,9.119328,0.00157
1937.70417,0.519598,0.0057,2.924813,9.069683,0.00151
1937.7875,0.526894,0.00571,2.72961,9.103999,0.00147
1937.87082,0.51946,0.00531,3.123133,8.9167,0.00132
1937.95414,0.42159,0.00517,2.781318,8.781127,0.0014
1938.03746,0.420035,0.00534,2.893784,8.835498,0.00136
1938.12078,0.462971,0.00547,3.380919,8.91038,0.00133
1938.20411,0.465618,0.00559,3.44274,8.70773,0.00127
1938.28743,0.49803,0.00595,3.34806,8.861494,0.00138
1938.37075,0.513443,0.00619,3.39484,9.034268,0.00139
1938.45407,0.516031,0.00578,2.838558,9.145343,0.00152
1938.53739,0.524905,0.00573,2.942552,9.120433,0.0015
1938.62072,0.548782,0.00569,2.930252,9.103157,0.00153
1938.70404,0.530055,0.0057,3.108495,8.835868,0.00133
1938.78736,0.490328,0.00578,3.335503,8.92046,0.00135
1938.87068,0.458527,0.00558,3.362347,9.193203,0.00146
1938.954,0.457909,0.00534,3.283375,8.942231,0.00135
1939.03733,0.439328,0.00513,3.327554,8.832029,0.00134
1939.12065,0.447443,0.00521,3.402758,8.836908,0.00136
1939.20397,0.468916,0.00545,3.651418,8.947643,0.00131
1939.28729,0.467728,0.00605,3.76056,8.64934,0.00121
1939.37061,0.476882,0.00593,3.557473,9.091758,0.00135
1939.45394,0.493279,0.00582,3.335188,9.278015,0.00148
1939.53726,0.494861,0.00568,3.029771,8.956957,0.00151
1939.62058,0.47243,0.00543,2.770732,9.143113,0.00166
1939.7039,0.488564,0.00542,2.511873,9.011807,0.00162
1939.78722,0.495713,0.00556,2.661576,9.005121,0.00153
1939.87055,0.423729,0.00505,2.415407,9.142416,0.00155
1939.95387,0.387865,0.00498,2.628992,9.047439,0.00151
1940.03719,0.440943,0.00502,3.381517,8.691521,0.00129
1940.12051,0.445939,0.00497,3.264686,8.722513,0.00127
1940.20383,0.414215,0.00479,3.06525,8.76544,0.00133
1940.28716,0.424505,0.0052,3.065882,9.029068,0.00147
1940.37048,0.496887,0.00558,3.489491,8.996896,0.00139
1940.4538,0.50483,0.00622,3.576751,8.775178,0.0013
1940.53712,0.541012,0.00596,3.686328,8.853131,0.00127
1940.62045,0.527838,0.00563,3.064418,9.003345,0.00154
1940.70377,0.536205,0.00542,2.894302,9.309138,0.00158
1940.78709,0.539465,0.00543,2.816942,9.023994,0.00146
1940.87041,0.505083,0.00545,2.942674,8.989332,0.00134
1940.95373,0.471039,0.00514,2.927276,8.731172,0.00133
1941.03706,0.400409,0.00505,2.764533,8.914086,0.0014
1941.12038,0.414346,0.00525,3.178061,8.819979,0.00132
1941.2037,0.440547,0.00532,3.528667,8.77548,0.00125
1941.28702,0.441684,0.00561,3.282622,8.6746,0.00129
1941.37034,0.494687,0.00595,3.822405,8.746039,0.00123
1941.45367,0.508714,0.00585,3.760248,8.983465,0.00137
1941.53699,0.523883,0.00579,3.653496,9.06229,0.00141
1941.62031,0.539231,0.00592,3.298071,9.293602,0.00152
1941.70363,0.535304,0.006,3.263232,9.058879,0.00143
1941.78695,0.523008,0.006,3.145069,8.970588,0.00143
1941.87028,0.520759,0.00596,3.000912,9.024189,0.00147
1941.9536,0.50877,0.00558,2.821053,8.994622,0.00148
1942.03692,0.477364,0.00528,2.609998,8.829844,0.00146
1942.12024,0.498484,0.00546,2.821568,8.785641,0.00138
1942.20356,0.50118,0.00549,3.080255,8.738183,0.00132
1942.28689,0.502129,0.00561,3.251013,8.70319,0.00128
1942.37021,0.487613,0.00564,3.249849,8.747017,0.00128
1942.45353,0.457557,0.00554,3.215038,8.778225,0.00129
1942.53685,0.425546,0.00519,3.168164,8.818413,0.00131
1942.62017,0.398902,0.00483,2.662975,9.246817,0.00145
1942.7035,0.402418,0.00483,2.766657,8.916924,0.00138
1942.78682,0.400397,0.0051,3.045739,8.665665,0.0013
1942.87014,0.401909,0.00539,3.42747,8.769208,0.00131
1942.95346,0.418854,0.00536,3.86188,8.726259,0.00122
1943.03678,0.426118,0.00524,3.606862,8.841284,0.00131
1943.12011,0.425189,0.0054,3.298629,8.931385,0.00142
1943.20343,0.438182,0.00552,3.392098,8.87198,0.00138
1943.28675,0.459472,0.00538,3.354487,8.929343,0.00137
1943.37007,0.462838,0.00555,3.354468,8.88875,0.00136
1943.45339,0.459433,0.00591,3.437293,8.861165,0.00133
1943.53672,0.491954,0.00564,3.39565,8.95713,0.00141
1943.62004,0.505519,0.00583,2.870344,9.316694,0.0016
1943.70336,0.501479,0.00633,2.831732,9.256251,0.00159
1943.78668,0.528053,0.00619,3.273266,9.172962,0.00143
1943.87,0.521724,0.00556,3.201828,9.1908,0.00143
1943.95333,0.495205,0.00528,2.752031,9.207835,0.00154
1944.03665,0.498228,0.00515,2.667178,9.099302,0.00153
1944.11997,0.476312,0.00506,2.673567,8.949208,0.00147
1944.203292,0.446046,0.00533,2.838933,8.967897,0.00137
1944.286614,0.456134,0.00562,3.348188,8.797344,0.00128
1944.369936,0.429248,0.00534,3.285239,8.821939,0.00132
1944.453258,0.394968,0.00503,2.872081,8.978192,0.00142
