Age,Ba138Ca,BaCa,SrCa,UCa
1997.259,0.00420357,0.00393904,9.1696,0.00125244
1997.269,0.00419008,0.00417884,9.07921,0.00123527
1997.28,0.0047723,0.00493413,9.13653,0.00129224
1997.29,0.00610806,0.00607851,9.32566,0.00139329
1997.3,0.00606937,0.00623464,9.34665,0.0014376
1997.311,0.00664971,0.00631879,9.24883,0.001455
1997.321,0.00745461,0.00699286,9.21232,0.00119469
1997.331,0.00583643,0.00595681,9.31885,0.00148502
1997.342,0.00546364,0.00557302,9.08784,0.00149652
1997.352,0.00629462,0.006216,9.06513,0.00138695
1997.362,0.00682363,0.00723964,9.01114,0.00123072
1997.373,0.00602059,0.00631727,9.38184,0.00154437
1997.383,0.00681608,0.00627102,9.11435,0.00141816
1997.393,0.00602954,0.0061588,9.14103,0.00130267
1997.404,0.00525027,0.00525922,9.39609,0.00148172
1997.414,0.00429833,0.00435129,9.51374,0.00161683
1997.424,0.00480795,0.00432143,9.21887,0.00141009
1997.435,0.00476195,0.00449528,9.36162,0.00141983
1997.445,0.00452332,0.00450087,9.08291,0.00127252
1997.455,0.00362485,0.00364149,9.34383,0.00148089
1997.466,0.00400853,0.00377803,9.5724,0.00160722
1997.476,0.00393129,0.00374086,9.25852,0.00150217
1997.486,0.00413267,0.00408463,9.41952,0.00162642
1997.497,0.00345117,0.0039595,9.32832,0.00148367
1997.507,0.00383197,0.00399687,9.21425,0.0014956
1997.517,0.00427698,0.00414005,9.3438,0.00139805
1997.528,0.00384182,0.00434545,9.56534,0.00164085
1997.538,0.004401,0.00408859,9.11239,0.00142822
1997.548,0.00386905,0.0039839,9.47378,0.00159852
1997.559,0.00417069,0.00435357,9.4306,0.00158924
1997.569,0.00396921,0.00401865,9.32075,0.00146125
1997.579,0.0043204,0.00405692,9.73716,0.00172905
1997.59,0.00393175,0.0038161,9.4977,0.00153968
1997.6,0.00446654,0.00405123,9.75202,0.00159734
1997.619,0.00494895,0.00486209,9.3183,0.00139525
1997.638,0.00404221,0.00411489,9.30975,0.001471
1997.657,0.00433287,0.00377999,9.74459,0.00163388
1997.676,0.00381005,0.00411827,9.71715,0.00165429
1997.695,0.00425122,0.00397638,9.71383,0.00178437
1997.714,0.00410681,0.00404978,9.48813,0.0016221
1997.733,0.00399888,0.00415507,9.51273,0.00170413
1997.752,0.00391823,0.00412552,9.70415,0.00165333
1997.771,0.00384032,0.00432299,9.49931,0.00144947
1997.79,0.00435741,0.00426639,9.51642,0.00161739
1997.809,0.00436147,0.00442001,9.43739,0.00168646
1997.828,0.00417986,0.00422251,9.41919,0.00175836
1997.847,0.00388299,0.00410271,9.42858,0.00161603
1997.865,0.00455133,0.00406636,9.27729,0.00164504
1997.884,0.00414789,0.00393904,9.60887,0.00170887
1997.903,0.00418096,0.00423107,9.4256,0.00145181
1997.917,0.00536865,0.00552945,9.69486,0.00162205
1997.93,0.00415844,0.00431968,9.3962,0.00170279
1997.943,0.00484167,0.00477344,9.00093,0.00132574
1997.956,0.00409332,0.00432277,9.5167,0.00148758
1997.97,0.0041844,0.00403713,9.44928,0.00162057
1997.983,0.004332,0.00438302,9.59268,0.00140356
1997.996,0.00443069,0.00387609,9.17412,0.00143748
1998.009,0.00395315,0.00401787,9.48013,0.00162365
1998.023,0.00367742,0.00370734,9.14613,0.00147628
1998.036,0.00348808,0.00360439,8.81917,0.00132376
1998.049,0.00406941,0.00398465,9.11381,0.00132693
1998.062,0.00402062,0.00369882,8.82128,0.00127633
1998.076,0.00417635,0.00405499,9.55319,0.00149239
1998.089,0.00438411,0.00430573,9.14098,0.00137493
1998.102,0.00437834,0.00430234,9.12446,0.0014668
1998.116,0.00411089,0.00415952,9.02685,0.00121837
1998.129,0.00469046,0.00429385,9.08913,0.00154182
1998.142,0.00402585,0.00400988,9.24108,0.00150385
1998.155,0.00380733,0.00409973,9.37378,0.00148785
1998.169,0.0041689,0.00402436,9.3343,0.001448
1998.182,0.0039244,0.00390681,9.32666,0.00153961
1998.195,0.00379305,0.00393862,8.98382,0.00129022
1998.208,0.00433464,0.00408375,9.00717,0.00137
1998.222,0.00396273,0.00384909,8.92495,0.0014397
1998.235,0.00389174,0.00391113,9.32118,0.00136783
1998.248,0.00369492,0.00397245,9.27182,0.00148435
1998.261,0.00433762,0.00434656,9.25169,0.00140039
1998.275,0.00354649,0.00395224,8.96982,0.00116727
1998.288,0.00397038,0.00393809,8.97819,0.00127899
1998.301,0.00449796,0.0044914,9.02332,0.0012144
1998.314,0.00523125,0.00537268,9.23699,0.00134481
1998.328,0.00647823,0.00615291,9.16942,0.00135725
1998.341,0.00726952,0.00727738,9.25851,0.00131354
1998.354,0.00699139,0.00729868,9.02252,0.00135135
1998.367,0.00813408,0.00786385,9.31106,0.00156239
1998.381,0.00687032,0.00697844,9.10005,0.00134338
1998.394,0.00788012,0.00781574,9.36058,0.00151603
1998.407,0.00756385,0.00734711,9.50758,0.00159564
1998.42,0.00691721,0.00680829,9.49669,0.00166641
1998.434,0.00559751,0.0062112,9.74084,0.00178385
1998.447,0.00541382,0.00573305,9.5786,0.00165489
1998.46,0.0048125,0.0048598,9.2119,0.00157075
1998.473,0.00569032,0.00551001,9.20787,0.00146345
1998.487,0.00513334,0.00489706,9.52128,0.00141382
1998.5,0.004066,0.00411568,9.27816,0.00140218
1998.513,0.00429412,0.00406165,9.25318,0.00164773
1998.527,0.00427075,0.00408243,9.53052,0.00198044
1998.54,0.00444788,0.00456263,9.4364,0.00169526
1998.553,0.00441219,0.0046371,9.39731,0.00171937
1998.566,0.00441133,0.00469435,9.53638,0.00183217
1998.58,0.00451637,0.00449815,9.29894,0.00155154
1998.593,0.0052351,0.00570611,9.17816,0.00144885
1998.606,0.00491329,0.00472093,9.43939,0.00175738
1998.619,0.0044948,0.00465094,9.57909,0.0018853
1998.633,0.00493205,0.00499333,9.4758,0.00157115
1998.646,0.00512395,0.00507596,9.63908,0.00152377
1998.659,0.00494274,0.00480215,9.29817,0.00127619
1998.672,0.00592845,0.00578209,9.36139,0.00168749
1998.686,0.0050064,0.00492075,9.85903,0.00164573
1998.699,0.0042434,0.00457832,9.76338,0.00177174
1998.712,0.00477142,0.00487434,9.69123,0.00168516
1998.725,0.00457654,0.00463728,9.59388,0.00154925
1998.739,0.00466397,0.00485349,9.70911,0.00162285
1998.752,0.00496427,0.00459147,9.33068,0.00138459
1998.765,0.00419907,0.00429966,9.36042,0.00158566
1998.778,0.00464553,0.00491924,9.30603,0.001664
1998.792,0.00435221,0.00424902,9.05026,0.00143497
1998.805,0.00456804,0.00456914,9.04253,0.00140599
1998.818,0.00438041,0.00483381,9.52701,0.00140635
1998.831,0.00509281,0.00485241,9.36066,0.00142847
1998.845,0.00546181,0.00547277,9.465,0.0014509
1998.858,0.00522695,0.00500498,9.23419,0.00136609
1998.871,0.00521437,0.00523186,9.26877,0.00149483
1998.884,0.00535584,0.00553,9.36304,0.00169707
1998.898,0.0055049,0.00511746,9.2872,0.00157359
1998.911,0.00571347,0.00533145,9.33858,0.00146828
1998.924,0.00556449,0.00549938,9.2514,0.00138115
1998.937,0.005155,0.00503415,9.38713,0.00150237
1998.951,0.00567643,0.00543925,9.05434,0.00142049
1998.964,0.00490488,0.00456151,9.18816,0.00141686
1998.977,0.00577306,0.00587804,9.26883,0.00152943
1998.991,0.00636308,0.00643223,9.35025,0.00152981
1999.004,0.00482526,0.00496344,8.85752,0.00139778
1999.017,0.00571433,0.00726428,9.29185,0.00138827
1999.03,0.00555017,0.00623701,9.20655,0.00146596
1999.044,0.00456919,0.0057617,9.44617,0.00169408
1999.057,0.00543248,0.00561449,9.08501,0.00149652
1999.07,0.00433589,0.00478551,9.39717,0.00144409
1999.083,0.0054326,0.00545786,8.79488,0.00121143
1999.097,0.00496984,0.00464483,9.03179,0.00124918
1999.11,0.00483347,0.00459797,9.04838,0.00132032
1999.123,0.00442283,0.00449496,9.1568,0.00132933
1999.136,0.00506322,0.00496508,9.26414,0.0014575
1999.15,0.00524771,0.00495708,9.09233,0.00145647
1999.163,0.00529493,0.00497047,9.19293,0.00141706
1999.176,0.00528823,0.00476054,9.0781,0.00150759
1999.189,0.00430251,0.00452728,9.21662,0.00136135
1999.203,0.00475865,0.0046543,9.15063,0.0013336
1999.216,0.0043291,0.00430839,8.92495,0.00133594
1999.229,0.00522588,0.0050988,9.18032,0.00141523
1999.242,0.00545796,0.0055237,9.48682,0.00152861
1999.256,0.00533714,0.00501918,9.17498,0.00142694
1999.269,0.0048287,0.00452604,9.03384,0.00146103
1999.282,0.00512647,0.00496125,8.92723,0.00135903
1999.295,0.00492203,0.00514724,8.82835,0.00138459
1999.304,0.00521941,0.00481706,9.41263,0.00175031
1999.312,0.005251,0.005063,9.44142,0.00159281
1999.321,0.00580648,0.00568786,9.09162,0.00134215
1999.329,0.00475495,0.00467158,9.39763,0.00150352
1999.338,0.00500541,0.00474739,9.21109,0.00153668
1999.346,0.00483104,0.00522174,9.1587,0.00166816
1999.355,0.0062054,0.00621982,9.39479,0.0016035
1999.363,0.00529155,0.00542982,8.9991,0.00148804
1999.371,0.00505989,0.00513488,9.1771,0.00150848
1999.38,0.00606351,0.0057101,9.45686,0.00157704
1999.388,0.00596129,0.00562641,9.30239,0.00164702
1999.397,0.00662654,0.00591449,9.44903,0.00163915
1999.405,0.0061707,0.00583682,9.58827,0.00156059
1999.414,0.00569624,0.00535195,9.38531,0.00149482
1999.422,0.00466924,0.00469615,9.49186,0.00158019
1999.43,0.00551442,0.00529013,9.36616,0.00146824
1999.439,0.00505196,0.00514109,9.2196,0.00151159
1999.447,0.00542102,0.00533485,9.34732,0.00147484
1999.456,0.00567265,0.00529918,9.3507,0.00153462
1999.464,0.00550877,0.00534749,9.35035,0.00145724
1999.473,0.00440745,0.00476305,9.0823,0.00146375
1999.481,0.00441779,0.00479004,9.64097,0.00158515
1999.489,0.00530371,0.0049778,9.46629,0.00157473
1999.498,0.00489985,0.00499381,9.46497,0.00155294
1999.506,0.00476462,0.00459855,9.52579,0.00154181
1999.515,0.00550063,0.00526339,9.7322,0.00170028
1999.523,0.00449072,0.00470346,9.51258,0.00153483
1999.532,0.0048701,0.00431787,9.56672,0.00173989
1999.54,0.00505637,0.00478064,9.66243,0.00155063
1999.549,0.00470452,0.0045911,9.21717,0.00155444
1999.557,0.00546264,0.00547773,9.42432,0.0013733
1999.565,0.00502563,0.0051594,9.24448,0.00138864
1999.574,0.00488352,0.00479908,9.35285,0.00160164
1999.582,0.00488372,0.00490203,9.52558,0.0015978
1999.591,0.00494246,0.00477452,9.35459,0.00167796
1999.599,0.00466259,0.00461454,9.38142,0.00164726
1999.608,0.00462347,0.00483888,9.10529,0.00144591
1999.616,0.0045169,0.00470093,9.63816,0.00160761
1999.624,0.00436656,0.00426747,9.44676,0.00162715
1999.633,0.00387125,0.00421508,9.75283,0.00185569
1999.641,0.00440589,0.00451519,9.58445,0.00173759
1999.65,0.00427343,0.00463353,9.6136,0.00178972
1999.658,0.00449808,0.00431945,9.71773,0.00168655
1999.667,0.00395016,0.00409912,10.02823,0.00191231
1999.68,0.00392396,0.00438543,9.42227,0.00165442
1999.693,0.00405535,0.00414306,9.37275,0.00145195
1999.706,0.00465193,0.00481012,9.5064,0.00140605
1999.719,0.00412138,0.00420637,9.46874,0.00144534
1999.731,0.0045579,0.00406341,9.39413,0.00156424
1999.744,0.00385542,0.00367964,9.70042,0.00161693
1999.757,0.00401216,0.00391959,9.79135,0.00182155
1999.77,0.00418984,0.00385478,9.64483,0.00162029
1999.783,0.00439687,0.00476371,9.19539,0.00141058
1999.796,0.00421918,0.00462144,9.57286,0.001548
1999.809,0.00414433,0.00411173,9.71401,0.00164744
1999.822,0.00391377,0.00378459,9.61974,0.00172372
1999.835,0.00430278,0.00432349,9.45571,0.00159372
1999.848,0.00393765,0.00411892,9.49316,0.00167271
1999.861,0.00541777,0.00489179,9.50088,0.00170421
1999.874,0.0046805,0.00480239,9.35612,0.00157842
1999.887,0.00452692,0.0044567,9.39429,0.00153992
1999.9,0.00401397,0.00439629,9.33002,0.00148874
1999.913,0.00483703,0.00438381,9.4604,0.00154236
1999.926,0.00477366,0.00438328,9.3309,0.0014951
1999.939,0.00450638,0.00464968,9.30785,0.00143598
1999.952,0.00455824,0.00487223,9.28806,0.00140782
1999.965,0.00462451,0.00454353,9.51088,0.00160391
1999.978,0.00449104,0.00433478,9.48651,0.00153195
1999.991,0.00457975,0.00443164,9.27041,0.00146097
2000.004,0.0046406,0.00437581,8.80471,0.00133098
2000.017,0.00408568,0.0041445,9.08918,0.00133374
2000.03,0.00423606,0.00441148,9.42427,0.00137943
2000.043,0.00418834,0.00400712,9.42642,0.00150674
2000.056,0.00401299,0.00429551,9.41644,0.00146503
2000.069,0.00432646,0.00458767,9.19599,0.00135727
2000.081,0.00420576,0.0040002,9.02637,0.00134228
2000.094,0.00416006,0.00417477,9.2469,0.00145693
2000.107,0.00415405,0.00408526,9.50104,0.00137711
2000.12,0.00379009,0.00386197,9.08296,0.0014225
2000.133,0.00365903,0.00374096,9.13922,0.00153493
2000.146,0.00386751,0.0037094,9.36914,0.00157836
2000.159,0.0041584,0.00391566,9.48238,0.00150844
2000.172,0.00374269,0.00383561,9.19409,0.0014329
2000.185,0.00360188,0.00366846,9.04638,0.00144335
2000.198,0.00347838,0.00362444,9.40654,0.00159904
2000.211,0.00377986,0.00369943,9.28025,0.00148087
2000.224,0.00358109,0.00380014,9.05806,0.00137357
2000.237,0.00340779,0.00342849,9.15838,0.00159221
2000.25,0.00395905,0.0038918,8.83402,0.00131855
2000.267,0.00384233,0.00423311,9.32254,0.00164242
2000.285,0.00408291,0.00413656,9.10026,0.00147147
2000.302,0.00417932,0.00443197,9.16692,0.00146762
2000.319,0.00471136,0.00453883,8.9711,0.00146931
2000.337,0.00471384,0.00490462,8.9445,0.00134984
2000.354,0.00593966,0.00590089,9.24899,0.00129599
2000.372,0.00553203,0.00609676,9.07325,0.0013474
2000.389,0.00627238,0.00568019,9.17298,0.0014624
2000.406,0.0067015,0.00629457,9.33826,0.0014813
2000.424,0.00559802,0.00568487,9.00754,0.0014228
2000.441,0.00580581,0.00531344,9.03667,0.00151367
2000.458,0.00523303,0.00511806,9.52315,0.00163164
2000.476,0.00545351,0.00532785,9.42953,0.00148353
2000.493,0.00512059,0.00489787,9.52889,0.00154927
2000.51,0.0050851,0.00469076,9.7322,0.00163602
2000.528,0.00483242,0.00476846,9.74156,0.00165453
2000.545,0.00495266,0.00496596,9.41609,0.0014085
2000.562,0.00470853,0.00475312,9.10339,0.00133899
2000.58,0.00446534,0.00473151,9.5646,0.00145613
2000.597,0.00441079,0.0046307,9.42629,0.00151888
2000.615,0.00478132,0.00461009,9.63956,0.00146928
2000.632,0.00438499,0.00437327,9.48787,0.00156474
2000.649,0.00453047,0.00477164,9.54691,0.00149601
2000.667,0.00483962,0.00447476,9.6641,0.00170795
2000.678,0.0044189,0.00475492,9.65997,0.0016425
2000.688,0.00437897,0.00466663,9.38443,0.0014815
2000.699,0.00459725,0.00480536,9.60668,0.00165483
2000.71,0.00414816,0.00422931,9.59681,0.00184434
2000.721,0.00498738,0.00466706,9.72845,0.00172912
2000.732,0.00445996,0.00447855,9.65724,0.00179102
2000.743,0.00465552,0.00461364,9.36921,0.00146454
2000.754,0.00426353,0.00403655,9.52686,0.00164708
2000.764,0.00423967,0.00417901,9.42077,0.00159867
2000.775,0.00405388,0.00400888,9.52611,0.0015659
2000.786,0.00365421,0.00402189,9.39567,0.00155659
2000.797,0.00437766,0.00426999,9.40401,0.00152834
2000.808,0.00398859,0.00423949,9.26162,0.00154383
2000.819,0.00487684,0.00473269,9.46467,0.00155035
2000.83,0.00440888,0.00422502,9.31584,0.00144528
2000.841,0.00413424,0.00433528,9.29076,0.00156662
2000.851,0.00427234,0.00430592,9.30977,0.00148885
2000.862,0.00448407,0.00435166,9.49619,0.0015629
2000.873,0.00424798,0.00445398,9.41372,0.00140084
2000.884,0.00412049,0.00415165,9.19122,0.00141663
2000.895,0.00455445,0.00458802,9.5389,0.00158385
2000.906,0.00409637,0.00432961,9.43028,0.00156086
2000.917,0.00469055,0.00443209,9.35674,0.00143838
2000.928,0.00416102,0.00423732,9.4913,0.00151918
2000.938,0.00385268,0.00431532,9.40022,0.00153651
2000.949,0.00407538,0.00408987,9.22969,0.00139546
2000.96,0.00463596,0.00413841,9.19052,0.00133973
2000.971,0.0041093,0.0041468,9.55621,0.00150925
2000.982,0.00435597,0.00422649,9.23024,0.00135491
2000.993,0.00401258,0.00433667,9.47283,0.00142328
2001.004,0.00426164,0.00406022,9.40021,0.001525
2001.014,0.00450737,0.00431398,9.55349,0.00136774
2001.025,0.00439297,0.00459582,9.58248,0.00158075
2001.036,0.00441035,0.00457114,9.18656,0.00136408
2001.047,0.00492246,0.00464715,9.65096,0.0015129
2001.058,0.00465875,0.00485062,9.11545,0.00131542
2001.069,0.00451764,0.00460046,9.33245,0.00138789
2001.08,0.00496007,0.00476992,9.15764,0.00136578
2001.091,0.00533929,0.00541531,9.44088,0.00139583
2001.101,0.00631308,0.00553196,9.11376,0.0012499
2001.112,0.00551681,0.00551549,9.09196,0.00131183
2001.123,0.00559594,0.00526859,9.22721,0.0016998
2001.134,0.00562932,0.00591658,9.24136,0.00139046
2001.145,0.00617373,0.00615935,8.94351,0.00123825
2001.156,0.00600853,0.00597098,9.18786,0.00134996
2001.167,0.00572968,0.00581195,8.99594,0.00143335
2001.179,0.00649045,0.00600633,9.46917,0.00151747
2001.192,0.00583415,0.00544499,9.21646,0.00142912
2001.204,0.00585929,0.00544401,9.28191,0.00136613
2001.217,0.00535011,0.00522894,8.94609,0.00127184
2001.229,0.00433726,0.0046471,9.24158,0.00134211
2001.242,0.00452137,0.00488508,9.36929,0.00133858
2001.254,0.00479977,0.00497015,9.28372,0.00141226
2001.267,0.00463872,0.00480333,9.33255,0.00142062
2001.279,0.00480512,0.00500065,9.68712,0.00145982
2001.292,0.00482148,0.00491042,9.53847,0.00155046
2001.304,0.00477817,0.00437449,9.28446,0.00150374
2001.317,0.00408961,0.00446108,9.60284,0.00161782
2001.329,0.00460216,0.0044158,9.20095,0.0014358
2001.342,0.004841,0.00449579,9.16661,0.00140066
2001.354,0.00425603,0.00451307,9.40947,0.00139891
2001.367,0.00446751,0.00459142,9.22476,0.00151532
2001.379,0.00494305,0.0053713,9.37144,0.00147059
2001.392,0.00491086,0.00453876,9.06937,0.00129718
2001.404,0.00486587,0.00446337,9.43942,0.00138886
2001.417,0.00408842,0.00425675,9.72907,0.00155693
2001.429,0.0041963,0.00396866,9.91911,0.00159056
2001.442,0.0045085,0.00453741,9.61967,0.00169751
2001.454,0.00429111,0.00449216,9.42812,0.0016019
2001.467,0.00451573,0.004689,9.57551,0.00152665
2001.479,0.00529651,0.00496123,9.52199,0.00147423
2001.492,0.00434638,0.00458036,9.22513,0.00135513
2001.504,0.00487138,0.00466985,9.49583,0.00149181
2001.517,0.00440188,0.00489119,9.33666,0.00159933
2001.529,0.00462265,0.00442942,9.51615,0.00173635
2001.542,0.00455354,0.00466173,9.58649,0.0015622
2001.554,0.0047481,0.00449499,9.60181,0.00171381
2001.567,0.00468293,0.0046638,9.77171,0.00167486
2001.579,0.00435831,0.00444419,9.48027,0.00145047
2001.592,0.00429365,0.00428627,9.61961,0.00168533
2001.604,0.00404378,0.00404352,9.5326,0.00169503
2001.617,0.00429417,0.00396822,9.68773,0.00167139
2001.629,0.0035422,0.00385941,9.6205,0.00157023
2001.642,0.00423698,0.00401987,9.63442,0.00157583
2001.654,0.00367352,0.00488921,9.37616,0.00150808
2001.667,0.00409446,0.00401889,9.9434,0.0016602
2001.68,0.00360506,0.00390803,9.67619,0.00169131
2001.693,0.00387294,0.00389848,9.44647,0.00156028
2001.706,0.00406861,0.0041909,9.66463,0.00147685
2001.719,0.00410878,0.00412213,9.35764,0.00140194
2001.732,0.00439274,0.00425819,9.39235,0.00152709
2001.746,0.00406247,0.00405428,9.71253,0.00160499
2001.759,0.00399512,0.00397731,9.41303,0.00153297
2001.772,0.00387217,0.00428211,9.45274,0.00150099
2001.785,0.00473075,0.00455311,9.63175,0.00168181
2001.798,0.00371922,0.00393898,9.7088,0.00168897
2001.811,0.00432853,0.0039829,9.50861,0.00163258
2001.825,0.00389692,0.00395989,9.33881,0.00145641
2001.838,0.00445843,0.0043733,9.44671,0.0015332
2001.851,0.00452169,0.00411283,9.3388,0.00144849
2001.864,0.0041329,0.00402338,9.23646,0.00137161
2001.877,0.00406908,0.00392335,9.13848,0.00143179
2001.89,0.00414689,0.00402575,9.72508,0.00152215
2001.904,0.00426145,0.00414608,9.5973,0.00159498
2001.917,0.00392257,0.00402903,9.21895,0.00142443
2001.93,0.00424152,0.00453656,9.35477,0.00128774
2001.943,0.00390202,0.00396599,9.20382,0.00141637
2001.956,0.00382043,0.0038824,9.59443,0.00155782
2001.969,0.00404346,0.00405903,9.35256,0.00137837
2001.982,0.00388207,0.00399921,9.44451,0.00147044
2001.996,0.00417274,0.00403117,9.62146,0.00152091
2002.009,0.0039945,0.00402028,9.40466,0.00146391
2002.022,0.00444642,0.00390395,9.43708,0.00143727
2002.035,0.00431077,0.00417585,9.64929,0.00156197
2002.048,0.00379593,0.00391118,9.24277,0.00141882
2002.061,0.0040034,0.00414419,9.42617,0.00169797
2002.075,0.00428372,0.00408642,9.30649,0.00156278
2002.088,0.00407824,0.00415322,9.12038,0.0014314
2002.101,0.0040876,0.00403408,9.33444,0.00158189
2002.114,0.00376473,0.00398072,9.06517,0.00135985
2002.127,0.00441614,0.00407745,9.71924,0.00174613
2002.14,0.00409297,0.00405325,9.26797,0.00159696
2002.154,0.0042085,0.00419102,9.2874,0.00140563
2002.167,0.00412637,0.00429268,8.99328,0.00145457
2002.179,0.00483787,0.00458647,9.48137,0.001529
2002.191,0.00422403,0.00463169,9.19543,0.00162122
2002.203,0.0040347,0.00435052,9.1247,0.00160815
2002.215,0.0043575,0.00454549,9.44655,0.00167822
2002.228,0.00593018,0.00534637,9.17483,0.0016964
2002.24,0.00592265,0.00584058,9.58224,0.00174398
2002.252,0.00572495,0.00579099,9.25418,0.00151185
2002.264,0.0061069,0.00624158,9.49571,0.0015294
2002.276,0.005685,0.00553179,9.18802,0.00156449
2002.289,0.00660781,0.00620826,9.46477,0.00161003
2002.301,0.00585093,0.00566951,9.30283,0.00150237
2002.313,0.00522337,0.00546889,8.92527,0.00141868
2002.325,0.00544455,0.00541497,9.41536,0.00152866
2002.337,0.00417388,0.00471799,9.26634,0.00153503
2002.35,0.00446504,0.00454734,9.26951,0.00157212
2002.362,0.00495138,0.00440974,9.22676,0.00153868
2002.374,0.00463207,0.00439975,9.29374,0.00151922
2002.386,0.00423203,0.00458066,9.40803,0.00153905
2002.398,0.00484715,0.00445084,9.50372,0.00164674
2002.411,0.00465255,0.00473647,9.73425,0.00163764
2002.423,0.00463068,0.00465982,9.55754,0.00160586
2002.435,0.00423271,0.00406892,9.29374,0.00155624
2002.447,0.00381343,0.00406052,9.3679,0.00158891
2002.459,0.00432681,0.00427723,9.36448,0.0015472
2002.472,0.00407644,0.00428388,9.46081,0.0017195
