Age,Ba138Ca,BaCa,SrCa,UCa
1747.121,0.00272791,0.00276115,9.41979,0.00152634
1747.138,0.0026659,0.00270221,9.09535,0.00147673
1747.154,0.00274658,0.00262477,9.25261,0.0015546
1747.171,0.00266126,0.0026637,9.13245,0.00139869
1747.187,0.00260534,0.00255434,9.32435,0.00153961
1747.204,0.00230008,0.00274368,9.13283,0.00159042
1747.22,0.0027936,0.00261133,9.15535,0.00152229
1747.237,0.00255713,0.00260519,9.03918,0.00128396
1747.254,0.00247409,0.00266493,9.28196,0.00146107
1747.27,0.00296242,0.00282198,9.08,0.00146766
1747.287,0.00283004,0.00294494,9.12669,0.00147873
1747.303,0.00325051,0.0032184,9.19413,0.00148631
1747.32,0.00295641,0.00279802,9.01493,0.00133949
1747.336,0.00268403,0.00264925,9.20637,0.00135535
1747.353,0.00241395,0.00245076,9.09691,0.00147152
1747.37,0.0025947,0.00257786,9.10951,0.00130045
1747.386,0.00224608,0.00244039,9.04842,0.00124922
1747.403,0.00219253,0.0021726,9.04964,0.00125238
1747.419,0.00206697,0.00223016,9.13642,0.00125487
1747.436,0.00251174,0.00258365,8.83943,0.00121682
1747.452,0.00231685,0.00243732,9.18306,0.00124761
1747.469,0.00254691,0.00267406,8.79818,0.001148
1747.486,0.00266636,0.00264412,8.91537,0.00114883
1747.502,0.00261203,0.00258115,8.84319,0.00112468
1747.519,0.0021522,0.00219682,8.98933,0.0012297
1747.535,0.00222138,0.00234352,8.96074,0.00126276
1747.552,0.00225368,0.00246416,9.04588,0.00129687
1747.568,0.00221667,0.00219756,8.92144,0.00113902
1747.585,0.00203737,0.00209402,8.81902,0.00108514
1747.602,0.00245088,0.00249893,8.97988,0.00118915
1747.616,0.00309496,0.00284681,9.14679,0.00132834
1747.63,0.00268906,0.0027313,9.11086,0.0014151
1747.644,0.00239542,0.00247797,9.24816,0.00157806
1747.658,0.00261962,0.00259097,9.43349,0.00167925
1747.671,0.00259106,0.00269507,9.06193,0.00136039
1747.685,0.00274121,0.0026884,9.43362,0.00165993
1747.699,0.00249886,0.00264895,9.53673,0.00173932
1747.713,0.00242021,0.00269785,9.54749,0.00174417
1747.727,0.00305024,0.00308202,9.46415,0.00158016
1747.741,0.00320662,0.0031368,9.50656,0.00168112
1747.755,0.00286228,0.00254903,9.44956,0.00174924
1747.769,0.00265354,0.00261766,9.34112,0.00164014
1747.783,0.00278096,0.00290149,9.57948,0.00167309
1747.797,0.00290367,0.00284259,9.28647,0.00159468
1747.811,0.00289767,0.00306125,9.12496,0.00127965
1747.825,0.00274232,0.00276027,9.53144,0.00160377
1747.839,0.00226226,0.00244188,9.49153,0.00171798
1747.853,0.00254551,0.00262088,9.26238,0.00147378
1747.867,0.00274888,0.00276158,9.5041,0.00162317
1747.881,0.0025437,0.00258911,9.5121,0.00171574
1747.895,0.00258058,0.00260857,9.51077,0.00172132
1747.909,0.00268585,0.00265756,9.38604,0.00173531
1747.923,0.00233955,0.00246769,9.41923,0.00159689
1747.937,0.00263091,0.00242728,9.25929,0.00160841
1747.951,0.00252133,0.00257065,9.25778,0.0014807
1747.965,0.00232636,0.00246718,9.14561,0.00138104
1747.979,0.00253847,0.00254723,9.15908,0.00141821
1747.993,0.00304709,0.00298625,9.24545,0.00148839
1748.007,0.00272565,0.00298867,9.05946,0.00154529
1748.021,0.00292631,0.00296915,9.00682,0.00136868
1748.035,0.00311007,0.00316577,9.13792,0.00139699
1748.049,0.00336297,0.00321522,9.09567,0.00139171
1748.062,0.00301386,0.00300068,8.78069,0.00127384
1748.076,0.00331968,0.0031977,9.05105,0.00135282
1748.09,0.00335636,0.00345731,8.97973,0.0013222
1748.104,0.00364521,0.00376334,9.36334,0.00167506
1748.125,0.0037547,0.0036148,9.56076,0.00176963
1748.146,0.00393129,0.00382462,9.38429,0.00164277
1748.167,0.00338196,0.0034848,9.26955,0.00164273
1748.187,0.00330925,0.00329026,9.13897,0.00150831
1748.208,0.00292851,0.0029995,9.11998,0.00151413
1748.229,0.00288844,0.00284873,9.10244,0.00126567
1748.249,0.00278416,0.00293388,8.8484,0.00133032
1748.27,0.00281642,0.00291269,9.13737,0.00136229
1748.291,0.00288348,0.00302236,9.36262,0.0015182
1748.312,0.00329945,0.00312541,8.93857,0.00131921
1748.332,0.00295645,0.00293751,9.21648,0.00139996
1748.353,0.00266208,0.00288961,9.06743,0.00143021
1748.374,0.00273666,0.00276177,9.00048,0.00133026
1748.394,0.00279186,0.00275677,9.0574,0.0013769
1748.415,0.00317466,0.0032521,8.97841,0.00124327
1748.436,0.00315694,0.0030362,9.11757,0.00137647
1748.457,0.00282428,0.00289939,9.21287,0.00144355
1748.477,0.00324834,0.00300593,9.30656,0.00151851
1748.498,0.00323828,0.00315351,9.19033,0.00146564
1748.519,0.0031345,0.00304337,9.14892,0.00139093
1748.539,0.00279885,0.00290524,9.07908,0.00132034
1748.56,0.00285366,0.00271715,8.9725,0.00124892
1748.581,0.00345138,0.00340956,9.10297,0.00133995
1748.602,0.00268753,0.00276932,9.11663,0.00130323
1748.618,0.00283725,0.00285022,9.09996,0.0012923
1748.634,0.00264592,0.00269171,9.1877,0.00134015
1748.65,0.00268852,0.00271087,9.22441,0.00133173
1748.667,0.00280856,0.00299046,9.71262,0.0017221
1748.683,0.00328654,0.00336697,9.49847,0.00163992
1748.699,0.00347061,0.00326145,9.24965,0.00149294
1748.715,0.00325108,0.00322411,9.50017,0.00157378
1748.731,0.00334123,0.00306347,9.12368,0.00132139
1748.748,0.00280635,0.00301604,9.23368,0.00148821
1748.764,0.00319851,0.00324977,9.64735,0.00175427
1748.78,0.00328975,0.00323702,9.60266,0.00172206
1748.796,0.00329365,0.003287,9.53596,0.00161375
1748.812,0.00325831,0.00328765,9.49895,0.00154776
1748.829,0.00340588,0.00323526,9.55633,0.00164205
1748.845,0.00319046,0.0032143,9.74673,0.00171647
1748.861,0.00293316,0.00321378,9.5237,0.00163903
1748.877,0.00316482,0.00326558,9.5902,0.00169377
1748.894,0.00338532,0.0031893,9.40301,0.00156969
1748.91,0.00314225,0.00302285,9.43509,0.00158256
1748.926,0.00292069,0.00321166,9.41309,0.00157259
1748.942,0.0029734,0.00307881,9.44503,0.00167878
1748.958,0.00294293,0.00320317,9.35374,0.00162503
1748.975,0.00300113,0.0032066,9.0623,0.00125628
1748.991,0.0033484,0.00331721,9.13423,0.00136022
1749.007,0.00372133,0.00345288,9.02068,0.00121202
1749.023,0.00353646,0.00364897,9.10123,0.00137202
1749.04,0.00385356,0.00370923,9.37006,0.00163045
1749.056,0.00398851,0.00384209,9.45762,0.00161907
1749.072,0.00412245,0.00408995,9.27714,0.00157433
1749.088,0.00399147,0.00396887,9.37016,0.00162403
1749.104,0.0045001,0.00437665,9.3637,0.00159831
1749.119,0.00426513,0.00421257,9.3368,0.00150385
1749.134,0.00462678,0.00432967,9.27067,0.0015499
1749.148,0.00357513,0.00379923,9.15143,0.00146643
1749.163,0.00330742,0.00338455,9.03071,0.00132141
1749.178,0.00294427,0.00307606,9.22331,0.0015094
1749.192,0.00271986,0.00288405,9.07691,0.00139141
1749.207,0.00292355,0.00309379,9.03464,0.0013477
1749.221,0.00314043,0.00331964,9.08561,0.00140597
1749.236,0.00336344,0.00343916,9.15728,0.00151697
1749.251,0.0031781,0.00321541,9.1235,0.00143379
1749.265,0.00307169,0.00322546,9.14124,0.00144113
1749.28,0.00336572,0.00327251,9.20013,0.0014839
1749.295,0.00315576,0.00306535,8.7961,0.00135062
1749.309,0.0030727,0.00304079,8.81551,0.00134851
1749.324,0.00313797,0.00325006,8.86362,0.00126596
1749.338,0.00306182,0.00334125,8.65366,0.00119587
1749.353,0.00349322,0.00361262,8.86869,0.00120104
1749.368,0.00347835,0.00336476,8.84656,0.00122385
1749.382,0.00329022,0.00353305,9.12263,0.00158557
1749.397,0.00290981,0.00323799,9.4941,0.00163608
1749.412,0.00339711,0.003598,9.18157,0.00137893
1749.426,0.00294669,0.00310302,9.35511,0.00143819
1749.441,0.00267798,0.00285209,9.22014,0.00163045
1749.455,0.00322753,0.00343799,9.45803,0.00151567
1749.47,0.00334554,0.00325328,9.05427,0.00123119
1749.485,0.00331541,0.00343486,9.20173,0.00133862
1749.499,0.00310631,0.00342144,9.5653,0.00163353
1749.514,0.00328314,0.00318798,9.35831,0.0014378
1749.529,0.00305833,0.00303463,9.64127,0.00152906
1749.543,0.0031602,0.00307521,9.31545,0.00148598
1749.558,0.00274721,0.00286129,9.31492,0.00144644
1749.572,0.00288849,0.00293827,9.16812,0.00129543
1749.587,0.00273488,0.00289181,9.12876,0.00127529
1749.602,0.00271942,0.00281353,9.47359,0.00156513
1749.615,0.00313873,0.00281766,9.32154,0.00147632
1749.629,0.00324556,0.00332993,9.30444,0.00143443
1749.642,0.00376674,0.00375486,9.40829,0.00155168
1749.656,0.00331007,0.00351122,9.30852,0.00145323
1749.67,0.0030646,0.00308966,8.88838,0.00128568
1749.683,0.00300504,0.00310955,9.22422,0.00141443
1749.697,0.00279119,0.00268117,9.28976,0.00125602
1749.71,0.00281334,0.00277034,9.09823,0.00129802
1749.724,0.00298327,0.0029576,9.11714,0.00126013
1749.738,0.00281188,0.00293405,9.15552,0.00121887
1749.751,0.00290098,0.00297674,9.23728,0.00135752
1749.765,0.00296205,0.00293053,9.1617,0.00143255
1749.778,0.00286163,0.00262472,9.16193,0.00140821
1749.792,0.0025709,0.00264788,8.90719,0.0012147
1749.805,0.00272943,0.00271465,8.8742,0.00116734
1749.819,0.00308796,0.00283887,8.83903,0.00112392
1749.833,0.00280919,0.00298229,8.93577,0.00117587
1749.846,0.00311265,0.00312714,9.162,0.00125561
1749.86,0.00305207,0.00313897,9.48078,0.00136503
1749.873,0.00332041,0.00336881,9.30034,0.00136849
1749.887,0.00292499,0.00303486,9.04016,0.00129768
1749.901,0.00246453,0.00245269,8.87317,0.00110627
1749.914,0.00273604,0.00282936,9.14123,0.0013407
1749.928,0.00330234,0.00323547,9.35909,0.00140017
1749.941,0.00277159,0.00281119,8.922,0.00113756
1749.955,0.0033794,0.00325259,8.89841,0.00119925
1749.969,0.00271024,0.0028394,9.01099,0.00132223
1749.982,0.00311209,0.003075,9.01515,0.00127652
1749.996,0.00332452,0.00319264,9.11464,0.00128483
1750.009,0.00278423,0.00272927,8.84044,0.00126295
1750.023,0.00307465,0.0031814,9.14217,0.00128319
1750.036,0.00365018,0.00376261,9.2572,0.00139596
1750.05,0.00340051,0.00363965,9.17311,0.0013564
1750.064,0.00401298,0.00387566,8.95639,0.00124512
1750.077,0.00363954,0.00360664,8.78737,0.00112924
1750.091,0.00364446,0.00353235,8.8614,0.00116994
1750.104,0.00348429,0.00345408,8.97788,0.00106808
1750.122,0.00255876,0.00253435,8.8065,0.00108731
1750.14,0.00280125,0.0028723,8.95162,0.00112297
1750.158,0.00252571,0.00251441,8.95745,0.00137858
1750.175,0.0027008,0.00274348,8.89388,0.00118535
1750.193,0.00284878,0.00283643,9.08811,0.00124913
1750.211,0.00302176,0.0027142,8.86337,0.00122142
1750.229,0.0024872,0.00265255,8.96459,0.00122027
1750.246,0.00265511,0.00279069,9.11048,0.00128999
1750.264,0.00242268,0.00257143,9.09873,0.00146591
1750.282,0.00266944,0.00266728,9.22861,0.00159952
1750.3,0.0026445,0.00289384,9.06757,0.00147396
1750.318,0.00312174,0.00323977,8.67238,0.0011719
1750.335,0.00354285,0.00338618,9.21621,0.00141406
1750.353,0.00329891,0.00340823,8.9143,0.00120603
1750.371,0.00316246,0.0033436,9.19573,0.00130878
1750.389,0.0031969,0.00318289,9.04559,0.00137442
1750.406,0.00266477,0.00290185,9.09009,0.00118595
1750.424,0.00243193,0.00252019,9.06676,0.00132427
1750.442,0.00282246,0.00260794,9.30875,0.00140889
1750.46,0.00307259,0.00280987,9.35336,0.00155496
1750.477,0.00300875,0.00290709,9.36946,0.00164893
1750.495,0.00352751,0.00331834,9.46614,0.00176162
1750.513,0.00350547,0.00333531,9.418,0.00166918
1750.531,0.0031571,0.0031373,9.5165,0.00159365
1750.548,0.00289017,0.00299799,9.16761,0.00138626
1750.566,0.00297244,0.0028869,9.31144,0.00144694
1750.584,0.00266832,0.00271941,9.17182,0.00143461
1750.602,0.00298289,0.00289495,9.13408,0.0013746
1750.623,0.00312516,0.00302274,9.26325,0.00128443
1750.644,0.00256987,0.00271815,9.04226,0.00132719
1750.664,0.00295158,0.00301186,8.97918,0.0012175
1750.685,0.00281069,0.00273684,9.09855,0.00121065
1750.706,0.00271666,0.00295626,9.28792,0.00143691
1750.727,0.00298427,0.00297109,9.13453,0.00138507
1750.748,0.00238302,0.00251062,8.98302,0.00125406
1750.769,0.00267897,0.00263681,9.17031,0.00126731
1750.79,0.00284025,0.00273018,8.97548,0.00126163
1750.811,0.00239112,0.00260293,9.09022,0.00136774
1750.832,0.00289338,0.00284667,9.2046,0.0013576
1750.853,0.00281072,0.00271807,9.13626,0.00144671
1750.874,0.00282477,0.00303896,9.15817,0.00145206
1750.895,0.00281297,0.00299782,9.14935,0.00141184
1750.916,0.00290341,0.00284125,9.04009,0.00131011
1750.937,0.00300732,0.00281388,8.84963,0.00121892
1750.958,0.00334669,0.00324344,8.80987,0.00124376
1750.979,0.00306829,0.00297033,8.7886,0.00122163
1751,0.00296799,0.00307134,8.92416,0.00122263
1751.021,0.00327257,0.00312423,9.02638,0.00127996
1751.042,0.00342403,0.0035758,9.01963,0.00117965
1751.062,0.00382389,0.00378817,8.85929,0.00109317
1751.083,0.0035994,0.0033525,9.32697,0.00131923
1751.104,0.00268551,0.00301179,9.18914,0.0013253
1751.117,0.00293038,0.00298792,9.06869,0.00141376
1751.129,0.00295775,0.00301244,9.07006,0.00136053
1751.142,0.00287499,0.00306919,9.08323,0.00134385
1751.154,0.00262802,0.00272897,8.89256,0.00122831
1751.167,0.00263621,0.00262878,9.0285,0.00121825
1751.179,0.00260434,0.00242971,9.18771,0.00143485
1751.191,0.00264907,0.00247333,9.26227,0.00139065
1751.204,0.00278428,0.00275114,9.36702,0.00152653
1751.216,0.003189,0.0031413,9.50003,0.0017936
1751.229,0.00299268,0.00295674,9.62416,0.00187425
1751.241,0.00236076,0.00259498,9.47752,0.00163824
1751.254,0.00243906,0.00238948,9.23519,0.00147887
1751.266,0.00288798,0.00290644,9.22747,0.00156286
1751.278,0.00290844,0.00289444,9.42667,0.00164224
1751.291,0.0027954,0.00271714,9.29402,0.00169001
1751.303,0.00252948,0.0027498,9.28676,0.0016453
1751.316,0.00269839,0.00280063,9.39962,0.00154574
1751.328,0.00244003,0.00262269,9.34976,0.00143705
1751.341,0.00278689,0.00269639,9.54892,0.00150749
1751.353,0.00266946,0.0026452,9.09246,0.00127128
1751.365,0.0026725,0.00273125,9.39329,0.00155926
1751.378,0.00279556,0.00273762,9.39998,0.00166012
1751.39,0.0027405,0.00263663,9.45206,0.0015727
1751.403,0.00241277,0.00257333,9.46068,0.00153769
1751.415,0.00251173,0.00256211,9.45344,0.00149294
1751.428,0.00251004,0.00262752,9.36325,0.0015081
1751.44,0.00266317,0.00271066,9.26711,0.00137112
1751.452,0.00246535,0.00265883,9.16749,0.00142778
1751.465,0.00271493,0.0026423,9.31593,0.00143675
1751.477,0.00251821,0.00263016,9.12225,0.00143126
1751.49,0.00261401,0.00268294,9.29833,0.00138349
1751.502,0.00237899,0.0026321,9.39805,0.00150849
1751.515,0.00249138,0.00269451,9.26351,0.00150062
1751.527,0.00304912,0.00293223,9.2484,0.00154741
1751.539,0.00269206,0.00286626,9.04386,0.00136193
1751.552,0.0025793,0.00271915,9.03529,0.00122933
1751.564,0.00293558,0.00276658,9.00188,0.00123622
1751.577,0.00262611,0.00256084,8.75144,0.00123224
1751.589,0.00183521,0.00221668,8.82749,0.00103493
1751.602,0.00191238,0.00219864,9.01021,0.00121307
1751.614,0.0024841,0.00258418,9.09635,0.00123965
1751.626,0.00329734,0.00304381,9.116,0.00132281
1751.638,0.00299706,0.00322125,9.13318,0.00146275
1751.65,0.00279454,0.00299384,9.13894,0.00141425
1751.661,0.002794,0.00293357,9.02178,0.00129679
1751.673,0.00257356,0.00264168,8.94942,0.00131569
1751.685,0.00244786,0.00240531,8.96186,0.00134097
1751.697,0.00227631,0.00229147,8.61299,0.00108106
1751.709,0.00222898,0.00211332,8.78949,0.00107581
1751.721,0.00253953,0.00264466,9.14585,0.00145782
1751.733,0.00289634,0.0030284,9.1815,0.00155499
1751.745,0.0030431,0.0029439,9.26044,0.0015061
1751.757,0.00279147,0.00271261,9.1162,0.0013491
1751.769,0.00259291,0.00277087,9.03983,0.00135472
1751.781,0.00292476,0.00305091,8.83429,0.00136763
1751.793,0.00338063,0.00335381,8.97923,0.00127772
1751.805,0.00300712,0.00325976,9.12721,0.00133727
1751.817,0.00297462,0.00301842,9.32098,0.00163094
1751.829,0.0029335,0.00301337,9.38263,0.00163756
1751.841,0.00287259,0.00297107,9.44113,0.00177198
1751.853,0.00325374,0.00314465,9.43062,0.00177288
1751.865,0.00352616,0.00397602,9.26194,0.00161306
1751.877,0.00354172,0.00385272,9.35949,0.0015308
1751.889,0.00341039,0.0034544,9.50297,0.00175957
1751.901,0.0028754,0.00307528,9.40264,0.00166038
1751.913,0.00324392,0.00323714,9.27528,0.00155391
1751.925,0.00355339,0.00358724,9.31117,0.00158095
1751.937,0.00328462,0.00324306,9.36553,0.00158215
1751.949,0.00299648,0.0030519,9.27156,0.00144454
1751.961,0.00297911,0.00300349,9.3456,0.00149863
1751.973,0.00313153,0.00339125,9.15359,0.00147919
1751.985,0.0028717,0.00335359,9.39429,0.00163796
1751.997,0.00278396,0.00304239,9.37719,0.00168163
1752.009,0.00324926,0.00305214,9.39868,0.00163078
1752.021,0.00281558,0.00295577,9.30853,0.00172247
1752.033,0.00295053,0.00305231,9.00098,0.00130703
1752.045,0.00284377,0.00271829,9.22242,0.00135593
1752.057,0.00301666,0.0027358,9.13128,0.00134641
1752.068,0.00307142,0.00298555,9.27291,0.00153188
1752.08,0.00333884,0.00338101,9.49283,0.00159458
1752.092,0.00340952,0.00333333,9.21845,0.00148144
1752.134,0.00330754,0.00331738,9.16053,0.00141404
1752.134,0.00301623,0.00316785,9.28587,0.00157192
1752.163,0.00281743,0.00298941,9.02963,0.00139842
1752.192,0.00318776,0.00313303,9.19288,0.00138326
1752.221,0.00295599,0.00321806,9.11053,0.00147743
1752.251,0.00324324,0.00335091,9.30437,0.00147867
1752.28,0.00323823,0.0032481,9.00174,0.0011867
1752.309,0.00362759,0.00350758,8.91327,0.00114482
1752.338,0.00289938,0.0028546,8.9596,0.0012239
1752.368,0.00281927,0.00304548,9.35486,0.00153338
1752.397,0.00335309,0.00321623,9.90789,0.00192463
1752.426,0.00254775,0.00273114,9.24946,0.00157461
1752.455,0.00262257,0.00270899,9.6781,0.00175963
1752.485,0.00267214,0.00278481,9.62042,0.00171748
1752.514,0.00294621,0.00276841,9.39582,0.00170058
1752.543,0.00306228,0.00279572,9.37282,0.00163008
1752.572,0.00293945,0.00296777,9.34763,0.00147916
1752.602,0.00263726,0.00277713,9.33339,0.00141775
1752.624,0.00268229,0.0027246,9.45323,0.00145534
1752.647,0.0029045,0.00302903,9.32564,0.00143445
1752.67,0.00323034,0.00310988,9.6017,0.00181684
1752.693,0.00305948,0.00317027,9.65659,0.00166262
1752.716,0.00309331,0.00305231,9.35254,0.00160661
1752.739,0.00313682,0.0032077,9.37424,0.00161322
1752.762,0.00348151,0.00336131,9.60717,0.00172548
1752.784,0.00295175,0.00310487,9.30087,0.0015093
1752.807,0.00301208,0.0030508,9.25634,0.00146148
1752.83,0.00317003,0.00294982,9.18283,0.00156162
1752.853,0.00299771,0.00311311,9.22934,0.00149564
1752.876,0.00337793,0.00317808,9.35849,0.00153584
1752.899,0.0033123,0.00331521,9.47256,0.0016288
1752.922,0.00350721,0.00347719,9.38041,0.00171076
1752.944,0.00344615,0.00346987,9.07294,0.00140829
1752.967,0.00389842,0.00352209,9.18827,0.00145116
1752.99,0.00300875,0.00307024,8.93004,0.00128134
1753.013,0.00285283,0.00282572,9.0505,0.0013605
1753.036,0.00342972,0.00337888,9.33221,0.00158101
1753.059,0.00363311,0.00379889,9.12054,0.00140764
1753.082,0.00332079,0.00332103,9.11386,0.00146108
1753.104,0.00358338,0.00332114,9.10326,0.00156065
1753.122,0.00310328,0.00307371,8.83395,0.00158943
1753.139,0.00305617,0.00307063,9.20056,0.00146047
1753.156,0.00295714,0.00306381,9.24448,0.00159157
1753.173,0.00285613,0.00286708,9.11151,0.00155762
1753.19,0.00310872,0.00306981,9.28025,0.00156434
1753.207,0.00273911,0.00284687,8.99911,0.00136001
1753.224,0.00286609,0.00270435,9.37128,0.00148053
1753.242,0.00256918,0.00277912,9.35856,0.00153761
1753.259,0.00285579,0.00268857,9.32445,0.00162799
1753.276,0.00246918,0.00260372,9.51444,0.00168153
1753.293,0.00353554,0.00340078,9.3242,0.00169964
1753.31,0.00293806,0.00301647,9.24744,0.00156201
1753.327,0.00313967,0.0029698,9.29737,0.00154819
1753.344,0.00241909,0.00264542,9.28229,0.00152364
1753.362,0.00271815,0.00282963,9.41355,0.00177784
1753.379,0.00294122,0.00313742,9.43903,0.00169321
1753.396,0.00289478,0.00304377,9.46535,0.00162109
1753.413,0.00316005,0.00313773,9.63758,0.00166401
1753.43,0.00329407,0.00305115,9.20127,0.00148778
1753.447,0.00309841,0.00331644,9.46831,0.00170224
1753.464,0.00285756,0.00306943,9.36204,0.00161359
1753.482,0.00298411,0.00311578,9.36989,0.00162842
1753.499,0.00316903,0.00317448,9.40838,0.00167809
1753.516,0.00297067,0.00305334,9.48757,0.00178135
1753.533,0.00300722,0.00306086,9.37262,0.0015416
1753.55,0.00289057,0.00278417,9.24683,0.00147668
1753.567,0.00241875,0.00254247,9.38592,0.00149526
1753.585,0.00258836,0.00244675,9.14991,0.00130012
1753.602,0.00258457,0.00261001,9.17632,0.00133486
1753.633,0.00285337,0.00293009,9.21642,0.00137212
1753.664,0.00308716,0.00326033,9.34542,0.00141736
1753.696,0.00333523,0.00337762,9.372,0.0014205
1753.727,0.00339352,0.00344628,9.31663,0.00148712
1753.759,0.00297749,0.00285611,8.96685,0.0013009
1753.79,0.00294595,0.00304172,9.24401,0.00142107
1753.822,0.00307479,0.00306521,9.13169,0.00136637
1753.853,0.00273425,0.00323495,9.16428,0.00138163
1753.884,0.00300426,0.0030514,8.90769,0.00122905
1753.916,0.00306689,0.00284248,8.88317,0.00132083
1753.947,0.00301445,0.00295001,9.16308,0.00132174
1753.979,0.00322375,0.00332965,8.94441,0.00120908
1754.01,0.00365839,0.00368301,8.88335,0.00150453
1754.042,0.00328446,0.00333214,9.31088,0.00168894
1754.073,0.00274659,0.00281357,9.13161,0.00153814
1754.104,0.00304403,0.00284155,9.03939,0.00127491
1754.128,0.0022716,0.00252227,9.21066,0.00154999
1754.152,0.00267134,0.0027569,9.27579,0.00160299
1754.175,0.00296295,0.00280934,9.24777,0.00148478
1754.199,0.00230225,0.00237186,9.02017,0.00124708
1754.223,0.00262529,0.00253473,9.12111,0.00125918
1754.246,0.00252246,0.0023287,9.28205,0.00130948
1754.27,0.00254644,0.00260953,9.44423,0.00133949
1754.294,0.00263977,0.0028245,9.35279,0.00152812
1754.318,0.00345361,0.00341453,9.33685,0.00154551
1754.341,0.00326333,0.00300467,9.14799,0.00135583
1754.365,0.00298632,0.00291549,9.26585,0.00127723
1754.389,0.00325365,0.00312222,9.0663,0.00127761
1754.412,0.00325055,0.00316478,9.14235,0.00135235
1754.436,0.00269191,0.00275481,9.14424,0.00139791
1754.46,0.00335618,0.00323065,9.14742,0.00150751
1754.483,0.00268074,0.00289287,9.09993,0.00153279
1754.507,0.00319605,0.00322786,9.26271,0.00133242
1754.531,0.00287917,0.00313631,9.4327,0.00145441
1754.554,0.00309451,0.00292813,9.33951,0.0014864
1754.578,0.00279581,0.00285522,9.63831,0.00159769
1754.602,0.00265527,0.00261391,9.2568,0.00149785
1754.628,0.00284115,0.00286957,9.57934,0.00164925
1754.655,0.00269975,0.00273805,9.44862,0.00150532
1754.681,0.00270913,0.00270844,9.38089,0.00163556
1754.707,0.00267586,0.00283731,9.25565,0.00143671
1754.734,0.00327972,0.00319655,9.36857,0.00136761
1754.76,0.00312989,0.00310348,9.09905,0.00134247
1754.787,0.00280968,0.00297995,9.01937,0.00134799
1754.813,0.00281714,0.0030527,9.19339,0.00147665
1754.84,0.00304667,0.00324164,9.09892,0.00155357
1754.866,0.00321883,0.00306649,9.19495,0.00155223
1754.893,0.00320505,0.00327842,9.14615,0.00146949
1754.919,0.00304682,0.00311032,8.89293,0.00143659
1754.946,0.00327717,0.00323278,9.10541,0.0015883
1754.972,0.0036436,0.00378432,9.41507,0.00165806
1754.999,0.00406641,0.0041157,9.29963,0.00163228
1755.025,0.00446334,0.00438518,9.51378,0.0017626
1755.051,0.00419243,0.00432576,9.2217,0.00160322
1755.078,0.00456397,0.00452918,9.53354,0.00176361
1755.104,0.00404206,0.00414725,9.13303,0.00151337
1755.122,0.00398637,0.00413628,9.36944,0.00160285
1755.139,0.00381992,0.00393017,9.37539,0.00169236
1755.156,0.00274756,0.0027503,9.06208,0.0013526
