Age,Ba138Ca,BaCa,SrCa,UCa
1964.156,0.00472324,0.00501689,9.37883,0.00140327
1964.167,0.00564147,0.00540521,9.26833,0.00148804
1964.178,0.00535117,0.00487976,9.11122,0.00135425
1964.19,0.00486847,0.00518495,8.95076,0.00132193
1964.201,0.00592963,0.00503472,9.31806,0.00147483
1964.213,0.00448406,0.00502148,9.07313,0.00156425
1964.224,0.00465008,0.00455317,9.34372,0.00169828
1964.235,0.00512891,0.00479824,9.39937,0.001539
1964.247,0.00505481,0.00502487,8.95511,0.00146936
1964.258,0.00531551,0.00491326,8.97396,0.00144672
1964.27,0.00507341,0.00522706,9.31221,0.00146971
1964.281,0.00496116,0.00499887,9.26847,0.00169966
1964.292,0.00544655,0.00515776,9.49709,0.00160242
1964.304,0.00524512,0.00529056,9.15658,0.00170327
1964.315,0.00546419,0.00561226,9.75083,0.00169268
1964.327,0.00545673,0.00529653,9.72587,0.00178897
1964.338,0.0055508,0.00512125,9.7139,0.00169174
1964.349,0.00512307,0.00499587,9.60665,0.00169368
1964.361,0.00506912,0.00485365,9.55072,0.00167757
1964.372,0.005291,0.00541841,9.36327,0.00165161
1964.384,0.0052334,0.00537122,9.16853,0.00144777
1964.395,0.00526131,0.0047967,9.52263,0.00156147
1964.406,0.0044922,0.0044187,9.56851,0.00168461
1964.418,0.00433238,0.00448447,9.81166,0.0016296
1964.429,0.00460566,0.00445406,9.44572,0.0016504
1964.441,0.00441791,0.00493656,9.75197,0.00150665
1964.452,0.0040047,0.00434946,9.96874,0.00168909
1964.463,0.00436733,0.00457342,9.71621,0.00168078
1964.475,0.00513288,0.00463344,9.50689,0.00182761
1964.486,0.00524098,0.00533073,9.42674,0.00150606
1964.498,0.00484438,0.00462774,9.78669,0.00166085
1964.509,0.00416111,0.00441636,9.52118,0.00168993
1964.52,0.00452119,0.00478651,9.4273,0.00156258
1964.532,0.00520755,0.00485284,9.62816,0.00160688
1964.543,0.00416254,0.0044251,9.69049,0.00163246
1964.555,0.00432701,0.00423768,9.81863,0.00168539
1964.566,0.00444443,0.00428169,9.34021,0.00167107
1964.577,0.00545477,0.00495917,9.8368,0.00171968
1964.589,0.00427353,0.00419611,9.57973,0.00177084
1964.6,0.00435841,0.00427714,9.64442,0.00168669
1964.612,0.00521881,0.00464364,9.506,0.00167428
1964.623,0.0042362,0.00424409,9.63257,0.00169088
1964.634,0.00396217,0.00367584,9.67594,0.00170944
1964.646,0.00320995,0.00373661,9.71722,0.00173069
1964.657,0.00414584,0.00387083,9.85442,0.00179523
1964.669,0.00319883,0.00324832,9.65951,0.00175734
1964.68,0.00328396,0.00353488,9.87701,0.00174719
1964.691,0.00342322,0.00368931,9.89071,0.001867
1964.703,0.00331672,0.00369876,9.66087,0.00185215
1964.714,0.00441151,0.00406196,9.51709,0.00163601
1964.726,0.00410604,0.00402375,9.50866,0.00165391
1964.737,0.00316052,0.00373611,9.74485,0.00178028
1964.748,0.00385438,0.00391094,9.44301,0.00166483
1964.76,0.00394162,0.00450981,9.68505,0.00172839
1964.771,0.00453026,0.00425638,9.85142,0.00180398
1964.783,0.0038513,0.00387722,9.13508,0.00155916
1964.794,0.00429397,0.00403118,9.59212,0.00166922
1964.805,0.0040291,0.00403856,9.756,0.0016548
1964.817,0.00405715,0.00398687,9.44299,0.00159444
1964.828,0.00365639,0.00381604,9.48417,0.00163852
1964.84,0.0035523,0.00377495,9.52398,0.00169343
1964.851,0.00419701,0.00392148,9.5909,0.00161007
1964.862,0.00467711,0.00435276,9.50719,0.00148408
1964.874,0.00480106,0.00445884,9.37582,0.00152644
1964.885,0.00471513,0.0045785,9.57316,0.00174399
1964.897,0.00480457,0.00422797,9.61019,0.00179471
1964.908,0.00465396,0.0042098,9.35838,0.0017094
1964.919,0.00468074,0.00438915,9.18141,0.00146034
1964.931,0.00496329,0.0045724,9.57587,0.00174379
1964.942,0.00492003,0.00479873,9.56091,0.00159258
1964.954,0.00471175,0.00457504,9.51897,0.00165136
1964.965,0.00437683,0.00486588,9.09308,0.00152704
1964.976,0.0054634,0.00524102,9.45398,0.00163418
1964.988,0.00573101,0.00571056,9.13391,0.00143756
1964.999,0.00557411,0.0055388,9.33023,0.00150277
1965.011,0.00536871,0.00511196,9.26118,0.0015754
1965.022,0.00559591,0.00517289,9.07883,0.0013336
1965.033,0.00550259,0.00523075,9.22455,0.00144687
1965.045,0.0058087,0.00583348,9.54079,0.00151401
1965.056,0.0053283,0.00544723,9.65249,0.0016571
1965.068,0.005045,0.00560779,9.41606,0.00152428
1965.079,0.00573861,0.00564737,9.47199,0.00183476
1965.09,0.00571973,0.00553891,9.03933,0.00142087
1965.102,0.00621828,0.00566351,9.59912,0.00153136
1965.113,0.00485875,0.00532369,9.25311,0.00157669
1965.125,0.00528898,0.00488296,9.31807,0.00158581
1965.136,0.00505241,0.00522626,9.6416,0.00147365
1965.147,0.00511011,0.00489886,9.18148,0.00162235
1965.159,0.00580955,0.00543698,9.33624,0.0017242
1965.17,0.00496476,0.00504256,9.09906,0.00145961
1965.182,0.00497942,0.00481616,9.17718,0.00152205
1965.193,0.00513762,0.00479867,9.70158,0.00160684
1965.204,0.00485599,0.00497397,9.35081,0.0014721
1965.216,0.00558974,0.00566179,9.25733,0.00142233
1965.227,0.0057489,0.00590353,9.45521,0.00155934
1965.239,0.00537576,0.00529827,9.74685,0.00156064
1965.25,0.00532087,0.00576627,9.46131,0.00147664
1965.261,0.00555949,0.00560525,9.03641,0.00137149
1965.273,0.00597135,0.0058495,9.39529,0.00146227
1965.284,0.00605228,0.00558326,9.20347,0.00151286
1965.296,0.00532871,0.00536295,9.28632,0.00151133
1965.307,0.00587482,0.00594094,9.05861,0.00130136
1965.318,0.00572381,0.00523055,9.12276,0.00144016
1965.33,0.00502367,0.0051064,9.78945,0.0015758
1965.341,0.00457557,0.00477896,9.6489,0.00161579
1965.353,0.00471312,0.00461135,9.08347,0.00139529
1965.364,0.0056765,0.00515188,9.66988,0.00147396
1965.375,0.0044027,0.00419347,9.45778,0.00162669
1965.387,0.00376903,0.00379941,9.58031,0.00166054
1965.398,0.00454828,0.00415829,9.66158,0.00159478
1965.41,0.00446398,0.00463552,9.3041,0.00152625
1965.421,0.00376818,0.00426837,9.66354,0.00163495
1965.432,0.00554946,0.00535113,9.44943,0.00164866
1965.444,0.00520152,0.00507449,9.36301,0.00150664
1965.455,0.00471515,0.00548068,9.05494,0.00145407
1965.467,0.00490288,0.00483723,9.59178,0.00155464
1965.478,0.00520625,0.00470871,9.43294,0.00155206
1965.489,0.00527374,0.00476046,9.44069,0.0015955
1965.501,0.00440147,0.00418236,9.83183,0.00173688
1965.512,0.00413054,0.00410857,9.6433,0.00179699
1965.524,0.00436584,0.00400562,9.63312,0.00172329
1965.535,0.00401931,0.00410428,9.70775,0.0017709
1965.546,0.00397621,0.0040077,9.64772,0.00165141
1965.558,0.00403533,0.00400099,9.7519,0.00160711
1965.569,0.00447259,0.00396955,9.64123,0.00164549
1965.583,0.00403665,0.00393531,9.83862,0.00184833
1965.605,0.00529295,0.0049473,9.26311,0.00144581
1965.627,0.00499972,0.00458994,9.34734,0.00148675
1965.649,0.00576838,0.00511948,9.34281,0.00140287
1965.67,0.00417757,0.00467721,9.45546,0.00157857
1965.692,0.00349835,0.0038333,9.90906,0.00176593
1965.714,0.00455294,0.00436001,9.64002,0.00169301
1965.736,0.00486976,0.00441756,9.39479,0.0015702
1965.757,0.00476151,0.00476451,9.84239,0.00179528
1965.779,0.0045933,0.00426155,9.7887,0.00166569
1965.801,0.00432329,0.00440526,9.61999,0.00167522
1965.822,0.0041314,0.0046178,9.72147,0.00178449
1965.844,0.00396581,0.00412284,9.47447,0.00176127
1965.866,0.0036535,0.00406267,9.67066,0.00168887
1965.888,0.00446148,0.00416319,9.36017,0.00160202
1965.909,0.00478531,0.00447453,9.34335,0.00141199
1965.931,0.00423556,0.00376154,9.23883,0.00158869
1965.953,0.00405998,0.00386032,9.5151,0.00167894
1965.975,0.0039813,0.00427517,9.12048,0.00145962
1965.996,0.00427375,0.00422367,9.28229,0.00150346
1966.018,0.00454305,0.00416668,9.61294,0.00175972
1966.04,0.00435361,0.00411039,9.68796,0.00155867
1966.062,0.00455009,0.00451443,9.46233,0.00148922
1966.083,0.00467857,0.00470782,9.13364,0.00140412
1966.094,0.0046194,0.00476679,9.00638,0.00132069
1966.106,0.0049302,0.00473243,9.46755,0.00148632
1966.117,0.00477898,0.00435137,9.09638,0.00148463
1966.128,0.00555229,0.00505197,9.29984,0.00136136
1966.139,0.00487347,0.00468914,9.09652,0.00139819
1966.15,0.00523538,0.00485894,9.54819,0.00161476
1966.161,0.00443807,0.00448735,9.20856,0.00146065
1966.172,0.00476269,0.00468744,9.34667,0.00134511
1966.183,0.00485865,0.00481053,9.35727,0.00133249
1966.194,0.0044183,0.00435536,9.09522,0.00144446
1966.206,0.00444165,0.00434935,9.27523,0.00140639
1966.217,0.00400791,0.00412702,9.30543,0.00148163
1966.228,0.00677762,0.00571716,9.01423,0.00146729
1966.239,0.00480571,0.0046813,9.47948,0.0014755
1966.25,0.0053214,0.00513201,9.07644,0.00127452
1966.261,0.00521344,0.00537122,9.67749,0.00146009
1966.272,0.00543292,0.00493885,9.32363,0.00146609
1966.283,0.00497903,0.00476095,9.32661,0.00146325
1966.294,0.00530237,0.00482898,9.36202,0.00159324
1966.306,0.0047182,0.00523083,9.03158,0.00132468
1966.317,0.0051041,0.00508928,9.04042,0.00136834
1966.328,0.00559427,0.00558522,9.31796,0.00140831
1966.339,0.00493817,0.00553266,9.0517,0.0015354
1966.35,0.00562362,0.00558165,9.07298,0.00125147
1966.361,0.005456,0.00529652,9.06538,0.00136246
1966.372,0.00508768,0.00531777,9.38605,0.00151487
1966.383,0.00575047,0.00550818,9.64976,0.00154855
1966.394,0.00578483,0.00551894,9.07954,0.0013406
1966.406,0.00563669,0.00608908,9.41077,0.0014035
1966.417,0.0055775,0.0055487,9.47488,0.00165053
1966.428,0.00575262,0.00583393,9.63778,0.00163508
1966.439,0.0053404,0.0056804,9.3319,0.00140097
1966.45,0.00564979,0.00556285,9.26521,0.00142571
1966.461,0.00773156,0.00724078,9.55732,0.00151787
1966.472,0.00988601,0.0103548,9.04711,0.00142063
1966.483,0.00538161,0.00563542,9.37966,0.00149617
1966.494,0.00542349,0.00516037,9.25299,0.00143465
1966.506,0.00637436,0.00565959,9.41698,0.00154146
1966.517,0.00520805,0.00492105,9.55711,0.00151959
1966.528,0.00506345,0.00504502,9.39481,0.00139396
1966.539,0.00681849,0.00616299,9.18054,0.00128557
1966.55,0.00512594,0.00515375,9.48954,0.00144418
1966.561,0.00483498,0.00469639,9.44815,0.00155299
1966.572,0.00520636,0.00485515,9.58546,0.00168629
1966.583,0.00416666,0.00484693,9.88226,0.00178168
1966.591,0.0045957,0.00483823,9.6672,0.00154483
1966.599,0.00494334,0.00475512,9.30251,0.00146983
1966.606,0.00412662,0.00448949,9.99564,0.00166659
1966.614,0.00503444,0.00502659,9.40675,0.00148852
1966.622,0.00483935,0.00462416,9.66722,0.00148827
1966.629,0.00526024,0.00472115,9.74004,0.00147486
1966.637,0.005018,0.00519232,9.68983,0.00165175
1966.645,0.00501372,0.00500559,9.71652,0.00173408
1966.652,0.00466686,0.00483495,9.39957,0.001491
1966.66,0.00584169,0.00542422,9.4839,0.00143177
1966.668,0.00514742,0.00550142,9.2356,0.00143753
1966.675,0.00497365,0.0050112,9.45342,0.00154159
1966.683,0.0048754,0.00534527,9.78059,0.00162507
1966.691,0.00485096,0.00490819,9.69796,0.00164981
1966.698,0.00490133,0.00486485,9.79222,0.00165799
1966.706,0.00661685,0.00641892,9.68955,0.00157411
1966.714,0.00484318,0.00488251,9.45132,0.00146985
1966.721,0.00483438,0.00458807,9.71248,0.00159017
1966.729,0.00444591,0.00442843,9.44671,0.00155416
1966.737,0.00374087,0.00386314,9.64326,0.00157967
1966.744,0.00389898,0.00387804,9.73425,0.00168532
1966.752,0.00463615,0.00501795,9.41441,0.00144336
1966.76,0.0058108,0.00493702,9.44673,0.00146297
1966.767,0.00537696,0.00534111,9.6899,0.00146791
1966.775,0.00520705,0.00511388,9.47613,0.00170792
1966.783,0.00512722,0.00475207,9.56007,0.00158966
1966.79,0.00487028,0.00498892,9.53257,0.00147696
1966.798,0.00456002,0.00472678,9.707,0.00175783
1966.806,0.00534381,0.0046597,9.3119,0.00151672
1966.813,0.0054943,0.00527122,9.47636,0.00150233
1966.821,0.00441096,0.00455118,9.72585,0.00158816
1966.829,0.00429879,0.00417635,9.64208,0.00166007
1966.836,0.00456023,0.00464992,9.57118,0.00161882
1966.844,0.00534958,0.00531501,9.45351,0.00145429
1966.852,0.00449614,0.00430922,9.5376,0.00159683
1966.859,0.00453294,0.00461969,9.57454,0.00157656
1966.867,0.00443992,0.00438229,9.38165,0.00151855
1966.875,0.00491343,0.00459652,9.6617,0.00162719
1966.882,0.00484709,0.00452848,9.47179,0.00151865
1966.89,0.00424261,0.00415873,9.67671,0.00156165
1966.898,0.0047163,0.0046161,9.72121,0.00172993
1966.905,0.00480449,0.00456357,9.48825,0.00162467
1966.913,0.00463433,0.00478555,9.67521,0.00171501
1966.921,0.00519676,0.00533318,9.10723,0.00146373
1966.928,0.00578193,0.00565645,9.61328,0.00152268
1966.936,0.00789271,0.00671208,9.73648,0.00162708
1966.944,0.00683717,0.00614536,9.39259,0.00162225
1966.951,0.00551085,0.00523768,9.53024,0.001643
1966.959,0.00555647,0.00533428,9.63889,0.00169547
1966.967,0.00574626,0.00516451,9.29193,0.00154446
1966.974,0.00512464,0.00489084,9.09566,0.00144923
1966.982,0.0047645,0.00473128,9.16991,0.00145543
1966.99,0.00521108,0.00499182,9.57174,0.00192673
1966.997,0.00547409,0.00531079,9.83365,0.00236072
1967.005,0.00600496,0.00508493,9.51881,0.00163125
1967.013,0.00624503,0.00595393,9.6286,0.00168133
1967.02,0.00604626,0.00585162,9.35142,0.00143093
1967.028,0.00598499,0.00595723,9.46674,0.00160357
1967.036,0.00628922,0.00650887,9.798,0.00178834
1967.043,0.00640268,0.00631008,9.60694,0.00155092
1967.051,0.00579768,0.00577224,8.9419,0.00123621
1967.062,0.00598679,0.00595525,9.36424,0.00143169
1967.074,0.00614132,0.00638006,9.12206,0.00138673
1967.085,0.00663218,0.00653584,9.29724,0.00148052
1967.097,0.00534624,0.00554204,8.87879,0.00146961
1967.108,0.00534132,0.00560411,9.20888,0.00160512
1967.119,0.00504529,0.00502561,9.48943,0.00162652
1967.131,0.00538969,0.00505491,9.76157,0.00183162
1967.142,0.00519749,0.00504193,9.4176,0.00161314
1967.154,0.00578797,0.00508336,9.38741,0.00151705
1967.165,0.00519517,0.00481889,9.27176,0.00138368
1967.176,0.0050273,0.0048902,9.2941,0.00148776
1967.188,0.0049066,0.00472462,9.21858,0.00156967
1967.199,0.0046312,0.00477239,9.27412,0.00142821
1967.211,0.00497155,0.00498191,9.56247,0.00153251
1967.222,0.00557708,0.00567031,9.6302,0.00156324
1967.233,0.00558509,0.00510079,9.03189,0.00150021
1967.245,0.00584231,0.00529624,9.24443,0.00133647
1967.256,0.00566608,0.00551873,9.51684,0.00137373
1967.268,0.00581576,0.00551853,9.17719,0.00140973
1967.279,0.00570272,0.00550926,9.49897,0.00152684
1967.29,0.00612973,0.00579095,9.41329,0.00148176
1967.302,0.00679622,0.00689162,9.45126,0.00149862
1967.313,0.00607313,0.00582529,9.37963,0.00152615
1967.325,0.00642812,0.00642074,9.88585,0.00162039
1967.336,0.00602831,0.00582995,9.10659,0.00141324
1967.347,0.00585505,0.00561678,9.47051,0.00149017
1967.359,0.00614364,0.00597957,9.59016,0.00164977
1967.37,0.00656409,0.00619248,9.51625,0.00152997
1967.382,0.00650436,0.00585963,9.54466,0.00159354
1967.393,0.00689097,0.00585098,9.42068,0.00156652
1967.404,0.00540467,0.00559503,9.32183,0.00142173
1967.416,0.00632953,0.00585036,9.45299,0.00141954
1967.427,0.00497203,0.00536574,9.33277,0.00147981
1967.439,0.00584954,0.0057728,9.73715,0.00157914
1967.45,0.0066311,0.00635099,9.40856,0.00152104
1967.461,0.00593873,0.00575207,9.56562,0.001539
1967.473,0.00644733,0.00608669,9.12073,0.00141271
1967.484,0.00601671,0.00620819,9.79779,0.00167345
1967.496,0.00552434,0.00602673,9.38822,0.00152179
1967.507,0.00658522,0.00599317,9.53952,0.00139566
1967.518,0.0063492,0.00666104,9.12252,0.00140207
1967.53,0.00619283,0.00600195,9.17349,0.00146188
1967.541,0.00668212,0.00594717,9.11851,0.00150213
1967.553,0.00716561,0.00662384,9.5488,0.00171292
1967.564,0.0073758,0.00673455,9.36505,0.00155891
1967.575,0.00718461,0.00717435,9.45984,0.00162129
1967.587,0.00618792,0.00628194,9.41764,0.00154331
1967.598,0.00670271,0.00559897,9.43341,0.00154864
1967.61,0.00545787,0.00543551,9.74658,0.00168766
1967.621,0.00564846,0.00575456,9.69569,0.00153786
1967.632,0.00549025,0.00547364,9.6039,0.00165953
1967.644,0.0058637,0.00596969,9.62049,0.00151304
1967.655,0.00439704,0.00447286,9.49461,0.00157527
1967.667,0.00433178,0.00420126,9.84778,0.00183392
1967.678,0.00406914,0.00422485,9.55656,0.00170453
1967.69,0.00479014,0.00444276,9.3745,0.00165218
1967.701,0.00427159,0.00421939,9.68968,0.00166148
1967.713,0.00458857,0.00407386,9.60496,0.00171816
1967.724,0.00452805,0.00521323,9.21355,0.00140832
1967.736,0.00460862,0.00489892,9.44147,0.00160816
1967.747,0.00409587,0.00429025,9.23632,0.00144643
1967.759,0.00392775,0.00423535,9.38882,0.00158321
1967.77,0.00363622,0.00394315,9.75712,0.00168572
1967.782,0.00408805,0.00397407,9.78169,0.00179837
1967.793,0.0038245,0.00400882,9.35926,0.00169401
1967.805,0.0037407,0.00377624,9.43115,0.00166915
1967.816,0.00380451,0.00407351,9.25234,0.00161094
1967.828,0.00422543,0.00423307,9.47927,0.00151364
1967.84,0.00486981,0.00494167,9.3342,0.00149837
1967.851,0.0054685,0.00552325,9.42842,0.00161089
1967.863,0.00626429,0.00606578,9.18447,0.00141645
1967.874,0.00487677,0.00575445,9.01151,0.00148185
1967.886,0.00500464,0.00526026,9.27996,0.00152139
1967.897,0.00521559,0.00518407,9.2396,0.00150428
1967.909,0.00493616,0.00481583,9.24738,0.00160818
1967.92,0.00552135,0.00513802,9.48039,0.001652
1967.932,0.00595468,0.00536418,9.57026,0.00165334
1967.943,0.00619148,0.0060417,9.4326,0.00161341
1967.955,0.00657103,0.0061315,9.7507,0.00169601
1967.966,0.00578548,0.00584965,9.38791,0.00160461
1967.978,0.00563917,0.00579264,9.56483,0.00156238
1967.989,0.00619699,0.00586424,9.35071,0.00157802
1968.001,0.00586222,0.00581973,9.2783,0.00166919
1968.012,0.00629985,0.00589813,9.36757,0.00157429
1968.024,0.00616803,0.0057637,9.31826,0.00158049
1968.035,0.00565879,0.00592127,9.40348,0.00163026
1968.047,0.00573839,0.00594068,9.39967,0.00181268
1968.058,0.00719658,0.00711039,9.56678,0.00171693
1968.07,0.00625738,0.00638928,9.35614,0.00156205
