Age,BCa,LiCa,MgCa,SrCa,UCa
1993.455045,0.5017,0.00558,2.899356,9.068336,0.00154
1993.538373,0.481435,0.00542,2.200618,9.426527,0.00179
1993.6217,0.515377,0.00533,2.133332,9.34845,0.00178
1993.705028,0.557457,0.00554,2.60002,9.165846,0.00158
1993.788355,0.514858,0.00524,2.68407,9.160566,0.00153
1993.871682,0.497525,0.00547,3.198988,8.899428,0.00138
1993.95501,0.48061,0.00567,3.088595,8.909812,0.00142
1994.038337,0.442517,0.00514,2.952809,8.758266,0.0014
1994.121665,0.450568,0.00532,2.957597,8.945116,0.00139
1994.204992,0.45238,0.00554,3.063501,8.921169,0.00139
1994.28832,0.45812,0.00582,3.153543,8.937956,0.0014
1994.371647,0.482911,0.00542,2.895496,9.001296,0.0014
1994.454974,0.509319,0.00561,2.741036,9.116404,0.00148
1994.538302,0.542668,0.00578,2.468095,9.383351,0.00168
1994.621629,0.575197,0.00577,2.482434,9.408596,0.00174
1994.704957,0.554496,0.00559,2.697721,9.198948,0.0016
1994.788284,0.518781,0.00556,2.900058,8.991338,0.00149
1994.871612,0.469554,0.00553,3.053819,8.911605,0.00139
1994.954939,0.442296,0.00545,2.908866,8.996043,0.00143
1995.038266,0.45163,0.00538,2.976624,8.96937,0.0014
1995.121594,0.468246,0.00567,3.069642,8.923253,0.00133
1995.204921,0.466271,0.00574,3.317367,8.859344,0.00125
1995.288249,0.481616,0.00584,3.500304,8.792867,0.00118
1995.371576,0.446317,0.00547,3.244977,8.826531,0.00123
1995.454904,0.458331,0.00569,2.941951,9.062014,0.0014
1995.538231,0.52414,0.00583,2.664451,9.312942,0.00162
1995.621558,0.540364,0.00581,2.517796,9.322596,0.00169
1995.704886,0.516681,0.00572,2.752184,9.079737,0.0015
1995.788213,0.465968,0.00561,3.268224,8.843732,0.00131
1995.871541,0.427748,0.00548,3.200858,8.832933,0.00129
1995.954868,0.418752,0.00539,3.119215,8.803339,0.00131
1996.038196,0.42036,0.00579,3.360021,8.934446,0.00132
1996.121523,0.401513,0.00582,3.153116,8.943292,0.00134
1996.20485,0.42081,0.00587,2.888271,9.217097,0.00152
1996.288178,0.431154,0.00563,2.858123,9.109651,0.00143
1996.371505,0.412843,0.00576,2.758532,9.11367,0.00147
1996.454833,0.409478,0.00553,2.538398,9.195486,0.00154
1996.53816,0.45051,0.00556,2.216123,9.347556,0.00169
1996.621488,0.487941,0.00577,2.27175,9.397532,0.00171
1996.704815,0.478046,0.00586,2.792045,9.056893,0.00146
1996.788142,0.465325,0.00573,3.09317,8.877281,0.00134
1996.87147,0.480846,0.00588,3.430117,8.910092,0.00132
1996.954797,0.484108,0.00557,3.112036,8.974523,0.00143
1997.038125,0.504466,0.00589,3.289976,8.853087,0.00135
1997.121452,0.469333,0.00569,3.185921,8.829237,0.00132
1997.20478,0.479316,0.00578,3.063297,8.990227,0.0014
1997.288107,0.496297,0.00587,3.01142,9.034755,0.00139
1997.371434,0.479515,0.00557,2.853849,9.127352,0.0015
1997.454762,0.508701,0.0056,2.772276,9.084829,0.00152
1997.538089,0.589064,0.0058,2.812212,9.342717,0.00167
1997.621417,0.565021,0.00569,2.926951,9.191869,0.00155
1997.704744,0.511656,0.00559,3.186814,8.96276,0.0014
1997.788072,0.458271,0.00562,3.256862,8.901102,0.00137
1997.871399,0.481411,0.00566,3.474549,8.839591,0.00132
1997.954726,0.470104,0.00549,3.492544,8.82537,0.00126
1998.038054,0.435972,0.00537,3.469967,8.764546,0.00124
1998.121381,0.432537,0.00545,3.319454,8.959278,0.00137
1998.204709,0.4568,0.00535,3.434097,8.902182,0.00129
1998.288036,0.459477,0.00555,3.279481,8.95152,0.00131
1998.371364,0.492958,0.00584,3.303,8.876164,0.00137
1998.454691,0.527234,0.00584,3.112514,9.030996,0.00143
1998.538018,0.557882,0.00576,2.854823,9.217139,0.0016
1998.621346,0.562539,0.00559,2.819026,9.237914,0.00166
1998.704673,0.569479,0.00605,3.234906,9.016848,0.00143
1998.788001,0.502258,0.00572,3.282646,8.896606,0.00137
1998.871328,0.467426,0.0056,3.216721,8.875973,0.00135
1998.954656,0.467257,0.00565,3.558754,8.79677,0.00132
1999.037983,0.459726,0.00531,3.485289,8.733093,0.00127
1999.121311,0.472547,0.00555,3.427335,8.906456,0.00134
1999.204638,0.461948,0.00572,3.572258,8.965783,0.00134
1999.287965,0.483897,0.00575,3.698926,8.874554,0.00128
1999.371293,0.510504,0.00577,3.479685,9.120768,0.00137
1999.45462,0.550634,0.00602,3.304665,9.183672,0.00149
1999.537948,0.582631,0.00618,3.175435,9.431738,0.00166
1999.621275,0.593167,0.00594,2.983358,9.506146,0.00182
1999.704603,0.57952,0.00547,2.901853,9.230442,0.00162
1999.78793,0.564286,0.00596,3.46805,8.993677,0.00143
1999.871257,0.534094,0.00604,3.636842,9.065551,0.0014
1999.954585,0.510528,0.006,3.504518,9.026527,0.0014
2000.037912,0.500626,0.00601,3.587389,8.941855,0.00139
2000.12124,0.507546,0.00589,3.765389,8.859169,0.00135
2000.204567,0.533996,0.00587,3.573165,9.030009,0.00138
2000.287895,0.532026,0.0058,3.287725,9.104413,0.00137
2000.371222,0.516087,0.00561,3.221271,9.100178,0.00143
2000.454549,0.505818,0.00582,3.085716,9.17582,0.00154
2000.537877,0.524096,0.00562,2.538496,9.430368,0.00177
2000.621204,0.564279,0.00551,2.542612,9.509871,0.00188
2000.704532,0.558983,0.00557,3.164093,9.093655,0.00151
2000.787859,0.536608,0.0056,3.3547,8.991369,0.0014
2000.871187,0.490257,0.00568,3.046061,8.9318,0.00139
2000.954514,0.496858,0.00576,3.117081,8.888824,0.00139
2001.037841,0.506205,0.00561,3.262377,8.977052,0.00137
2001.121169,0.518767,0.00574,3.301323,8.835748,0.00128
2001.204496,0.515338,0.00535,3.302568,8.882083,0.0013
2001.287824,0.495281,0.00533,2.855105,9.017784,0.00139
2001.371151,0.486097,0.00513,2.548918,9.133422,0.00152
2001.454479,0.526489,0.00572,2.588271,9.190906,0.00168
2001.537806,0.557242,0.00568,2.541868,9.413679,0.00175
2001.621133,0.553973,0.00527,2.470631,9.347295,0.00171
2001.704461,0.556057,0.0059,3.112205,9.016015,0.00145
2001.787788,0.494464,0.00583,3.183886,8.919169,0.00129
2001.871116,0.462985,0.00581,3.356224,8.744246,0.00124
2001.954443,0.441697,0.0054,3.268521,8.829445,0.00128
2002.037771,0.46205,0.00578,3.275064,8.82115,0.00133
2002.121098,0.467343,0.00562,3.252626,8.812078,0.0013
2002.204425,0.480185,0.0053,3.000493,9.051594,0.00142
2002.287753,0.510649,0.00527,2.944822,9.016988,0.00142
2002.37108,0.550919,0.00534,2.689675,9.146781,0.00153
2002.454408,0.575551,0.00598,2.801177,9.251196,0.00155
2002.537735,0.585437,0.00603,2.675488,9.34358,0.0016
2002.621063,0.610758,0.0059,2.661048,9.324715,0.00164
2002.70439,0.604326,0.00583,2.926965,9.115814,0.00146
2002.787717,0.560264,0.00594,3.211599,9.053714,0.00134
2002.871045,0.52935,0.00586,3.536388,8.978242,0.00132
2002.954372,0.485185,0.00585,3.295336,8.906898,0.00139
2003.0377,0.490251,0.00603,3.348049,8.92005,0.00135
2003.121027,0.509605,0.00604,3.395238,9.062068,0.00136
2003.204355,0.516901,0.00596,3.675404,9.0284,0.00133
2003.287682,0.504371,0.00584,3.42795,8.949721,0.00133
2003.371009,0.528698,0.00585,3.20297,8.986498,0.00142
2003.454337,0.525506,0.00579,2.703946,9.202611,0.00158
2003.537664,0.564392,0.00573,2.771668,9.373369,0.00171
2003.620992,0.593181,0.00577,2.947017,9.417615,0.00172
2003.704319,0.579906,0.00589,3.310589,9.018692,0.00145
2003.787647,0.501011,0.00558,3.056318,8.900675,0.0014
2003.870974,0.478379,0.00572,3.191718,8.873421,0.00142
2003.954301,0.482383,0.00593,3.347689,8.967213,0.00137
2004.037629,0.461005,0.00566,3.361559,8.999777,0.00138
2004.120956,0.480782,0.00566,3.615119,8.976813,0.00131
2004.204284,0.485095,0.0058,3.551237,8.899912,0.00131
2004.287611,0.502762,0.00583,3.745368,8.866374,0.00132
2004.370939,0.54268,0.00647,3.952506,9.127089,0.00144
2004.454266,0.600126,0.00647,4.020878,9.032084,0.00146
2004.537593,0.639312,0.00632,3.061582,9.411193,0.00171
2004.620921,0.617449,0.00583,2.70444,9.345595,0.00166
2004.704248,0.577158,0.00601,3.059945,8.986858,0.00146
2004.787576,0.53314,0.0059,3.247642,9.05051,0.00138
2004.870903,0.518173,0.00593,3.316144,9.001008,0.0014
2004.954231,0.540028,0.00626,3.318979,8.93803,0.00142
2005.037558,0.525083,0.00604,3.471315,8.737045,0.00134
2005.120885,0.530101,0.00594,3.527443,8.946867,0.00135
2005.204213,0.516714,0.00569,3.165019,8.862157,0.00138
2005.28754,0.532004,0.00584,3.032587,8.941872,0.00147
2005.370868,0.546328,0.00593,2.929781,9.08134,0.00152
2005.454195,0.558651,0.00606,2.741501,9.300811,0.00165
2005.537523,0.583622,0.00586,2.654271,9.489013,0.00179
2005.62085,0.586822,0.00549,2.676842,9.258428,0.00166
2005.704177,0.548476,0.00598,3.250743,8.916694,0.00138
2005.787505,0.48953,0.00553,3.026574,8.912296,0.00137
2005.870832,0.485311,0.00534,3.053053,8.945012,0.00146
2005.95416,0.479517,0.00554,3.34133,8.90242,0.00143
2006.037487,0.485398,0.00565,3.547638,8.947698,0.00138
2006.120815,0.484283,0.00552,3.383753,8.91286,0.0014
2006.204142,0.508521,0.0057,3.382494,9.046186,0.00144
2006.28747,0.545137,0.00564,3.117366,9.144336,0.00148
2006.370797,0.551672,0.00599,3.086186,9.153361,0.00146
2006.454124,0.550082,0.00608,2.919368,9.031591,0.00149
2006.537452,0.570821,0.00572,2.616829,9.517854,0.00174
2006.620779,0.590737,0.00571,2.466573,9.535674,0.00184
2006.704107,0.579457,0.00566,2.556367,9.329323,0.00168
2006.787434,0.565863,0.00579,2.973722,8.94709,0.00145
2006.870762,0.517005,0.00603,3.121203,9.050232,0.00146
2006.954089,0.501603,0.00624,3.247232,9.162282,0.00142
2007.037416,0.50533,0.00613,3.259895,8.953658,0.00137
2007.120744,0.502044,0.00525,3.352806,9.016519,0.00136
2007.204071,0.523786,0.00567,3.556587,8.842074,0.00132
2007.287399,0.525764,0.00575,3.302504,9.07519,0.00141
2007.370726,0.507772,0.00581,3.164385,9.029649,0.00146
2007.454054,0.519364,0.00611,3.286648,9.023184,0.00147
2007.537381,0.523591,0.00589,2.814537,9.244422,0.00168
2007.620708,0.56569,0.00579,2.326284,9.57671,0.00198
2007.704036,0.561904,0.00619,2.604831,9.413434,0.00182
2007.787363,0.533355,0.00614,3.205397,9.248216,0.00161
2007.870691,0.480474,0.00565,3.176816,8.877447,0.00139
2007.954018,0.480714,0.0057,3.31293,8.876159,0.00135
2008.037346,0.49789,0.00599,3.397774,8.973324,0.00146
2008.120673,0.485138,0.00577,3.367473,8.903353,0.00141
2008.204,0.484416,0.00606,3.162861,9.033448,0.00143
2008.287328,0.481648,0.00587,3.046401,8.994226,0.00144
2008.370655,0.487856,0.00574,2.715089,9.154133,0.00158
2008.453983,0.494315,0.00575,2.500239,9.341796,0.0018
2008.53731,0.493845,0.00552,2.319647,9.345749,0.00184
2008.620638,0.523592,0.00559,2.488585,9.382515,0.00182
2008.703965,0.482621,0.00535,2.683892,9.036177,0.0015
2008.787292,0.456357,0.0058,3.121803,9.017762,0.00137
2008.87062,0.426384,0.00562,3.505556,8.880794,0.00135
2008.953947,0.434028,0.00574,3.354873,8.80443,0.00137
2009.037275,0.440528,0.00564,3.199623,8.948614,0.00137
2009.120602,0.443026,0.00569,3.151577,9.05042,0.0014
2009.20393,0.440902,0.00562,3.441826,8.815249,0.00129
2009.287257,0.46529,0.00569,3.371334,8.884016,0.00131
2009.370584,0.471481,0.00594,3.142112,9.064684,0.00141
2009.453912,0.511797,0.00606,2.917662,9.17773,0.00155
2009.537239,0.526648,0.00582,2.639207,9.203408,0.00165
2009.620567,0.463136,0.00562,2.626519,9.082445,0.00163
2009.703894,0.432837,0.00553,2.497357,9.177331,0.00167
2009.787222,0.434808,0.00574,3.106988,9.01796,0.00155
2009.870549,0.391576,0.00526,2.509386,9.043883,0.00154
2009.953876,0.401731,0.00576,2.826903,9.177115,0.00151
2010.037204,0.413263,0.00598,3.155862,9.107724,0.00148
2010.120531,0.415902,0.00562,3.137479,8.891479,0.0014
2010.203859,0.404298,0.00545,2.931016,8.902563,0.00137
2010.287186,0.43185,0.00541,2.75984,9.002904,0.00144
2010.370514,0.453215,0.00555,2.879634,9.080368,0.00148
2010.453841,0.495649,0.0062,3.077195,9.218461,0.00155
2010.537168,0.513279,0.00617,2.742482,9.300335,0.00165
2010.620496,0.490004,0.00547,2.591084,9.259853,0.00165
2010.703823,0.43714,0.00525,2.467405,9.090167,0.00156
2010.787151,0.442226,0.00578,2.824584,9.125825,0.00151
2010.870478,0.419489,0.00575,2.992525,8.970959,0.00149
2010.953806,0.393604,0.00554,2.952359,8.88904,0.00147
2011.037133,0.366326,0.00547,2.902803,8.840608,0.00145
2011.12046,0.389435,0.00538,2.949562,9.016861,0.00147
2011.203788,0.395786,0.00573,3.014244,8.928511,0.00139
2011.287115,0.422354,0.0059,2.990918,8.984179,0.00136
2011.370443,0.435701,0.00596,2.961037,9.019814,0.00143
2011.45377,0.454037,0.00604,2.703127,9.27774,0.00162
2011.537098,0.440664,0.00569,2.213064,9.477855,0.00184
2011.620425,0.475862,0.00559,2.364266,9.433003,0.00181
2011.703752,0.543346,0.00613,3.492537,8.963783,0.00148
2011.78708,0.468607,0.00617,3.564874,8.947852,0.00145
2011.870407,0.477341,0.00596,3.23704,8.923385,0.00144
2011.953735,0.468461,0.00613,2.95229,8.868158,0.00146
2012.037062,0.423346,0.00581,2.90979,8.826545,0.00135
2012.12039,0.406484,0.00562,3.074889,8.811011,0.00133
2012.203717,0.406701,0.0051,2.999757,8.874784,0.0014
2012.287044,0.414283,0.00535,3.106979,8.909222,0.00139
2012.370372,0.424988,0.00569,2.890053,8.9242,0.00143
2012.453699,0.443812,0.00576,2.844122,9.074443,0.00158
2012.537027,0.484785,0.00585,2.708949,9.150318,0.00162
2012.620354,0.529411,0.00589,2.432922,9.391957,0.00174
2012.703682,0.514132,0.0056,2.732472,9.110697,0.00159
2012.787009,0.471586,0.00581,2.817043,9.057548,0.00153
2012.870336,0.443462,0.00569,2.979468,8.851831,0.00145
2012.953664,0.428245,0.0059,3.059005,8.924965,0.00143
2013.036991,0.428972,0.00565,3.03209,8.866617,0.00139
2013.120319,0.415483,0.00542,3.186595,8.730945,0.0013
2013.203646,0.405095,0.00541,3.203457,8.769453,0.00135
2013.286974,0.430656,0.00556,3.094779,8.92222,0.00138
2013.370301,0.460325,0.00529,3.019483,8.948284,0.00141
2013.453628,0.446833,0.00539,2.706118,9.022353,0.00148
2013.536956,0.463954,0.00562,2.554607,9.176727,0.00166
2013.620283,0.50768,0.00587,2.470852,9.303736,0.00172
2013.703611,0.507871,0.00609,2.664134,9.164201,0.00155
2013.786938,0.454303,0.0058,2.697064,9.072098,0.00154
2013.870266,0.429522,0.00585,2.974896,8.991721,0.00146
2013.953593,0.426111,0.00564,3.214453,8.770158,0.00129
2014.036921,0.413208,0.00556,3.076163,8.81584,0.00132
2014.120248,0.431456,0.00558,3.110485,8.962101,0.00132
2014.203575,0.436532,0.00572,2.949387,8.850753,0.00138
2014.286903,0.439688,0.0057,2.99022,8.964142,0.00136
2014.37023,0.424003,0.00556,2.939495,8.890916,0.00133
2014.453558,0.410479,0.00549,2.620937,9.032082,0.0015
2014.536885,0.445236,0.00579,2.564302,9.186974,0.00161
2014.620213,0.475064,0.00581,2.350217,9.348134,0.00175
2014.70354,0.493215,0.00582,2.614701,9.121637,0.00154
2014.786867,0.450184,0.00579,2.866514,8.916582,0.00143
2014.870195,0.393408,0.00571,3.007946,8.812317,0.00138
2014.953522,0.398156,0.00553,2.995924,8.927847,0.0014
2015.03685,0.372607,0.00572,2.99886,8.849826,0.00137
2015.120177,0.394322,0.00588,3.062832,8.967902,0.00141
2015.203505,0.409292,0.00558,3.013321,8.898712,0.00137
2015.286832,0.381031,0.00565,2.931115,8.914457,0.00148
2015.370159,0.38473,0.00563,2.770434,8.943286,0.00144
2015.453487,0.439612,0.00593,2.835196,9.00061,0.00142
