Age,Ba138Ca,BaCa,BCa,CdCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa,Dist
1973.667224,0.00563715,0.00532048,0.541393,2.02E-06,0.00710272,7.206883,0.000607758,7.04E-05,0.00838402,9.157930707,0.00135529,0.000712283,443.0323111
1973.689082,0.00522839,0.0049716,0.534786,7.78E-06,0.00707574,6.07357,0.000551863,6.46E-05,0.01098,9.151950775,0.0013751,0.000619535,442.8567687
1973.710941,0.00455946,0.00455471,0.477552,1.80E-06,0.00666454,6.272631,0.000540861,5.26E-05,0.00706454,8.820365614,0.00125117,0.000532634,442.6812263
1973.732799,0.00457291,0.00452266,0.454219,-2.81E-06,0.00684239,5.342511,0.000550956,5.55E-05,0.0101656,8.937484532,0.00129413,0.000676215,442.5056839
1973.754658,0.00436175,0.00462021,0.4673,6.67E-06,0.00793235,7.082185,0.000548172,5.83E-05,0.0177003,9.054648673,0.00136554,0.000671539,442.3301415
1973.776517,0.00438321,0.00430814,0.45007,1.30E-06,0.00679032,6.183624,0.0004984,6.81E-05,0.0167047,8.838643616,0.00137021,0.000929063,442.1545991
1973.798375,0.00481639,0.00481451,0.516052,3.08E-06,0.00918641,11.137111,0.000618871,5.96E-05,0.0101464,8.944279947,0.00116396,0.000535585,441.9790567
1973.820234,0.00456978,0.00462444,0.479789,3.09E-05,0.00801059,8.344064,0.000567362,6.87E-05,0.010106,8.956534858,0.00124951,0.000728873,441.8035143
1973.842092,0.00473793,0.00446867,0.504603,1.84E-06,0.00828778,8.673117,0.000622003,6.11E-05,0.00598559,8.83507874,0.00115913,0.000483523,441.6279719
1973.863951,0.00462717,0.0044302,0.45368,2.76E-06,0.00749187,7.4276,0.000886433,5.17E-05,0.00567199,8.837799584,0.0011996,0.000592662,441.4524295
1973.88581,0.00444312,0.00439382,0.507993,2.69E-05,0.00861349,11.542833,0.0005997,7.14E-05,0.00511794,8.796199157,0.00115615,0.000566454,441.276887
1973.907668,0.00494905,0.00485323,0.574757,4.91E-05,0.0105326,17.516726,0.00076741,0.000110767,0.0105928,8.707609591,0.00107584,0.000351592,441.1013446
1973.929527,0.00482864,0.00463772,0.511709,2.35E-05,0.00981312,13.614994,0.000736295,8.89E-05,0.0127488,8.692632142,0.0010841,0.00040563,440.9258022
1973.951385,0.0048469,0.00506799,0.544475,1.37E-05,0.0105786,16.280752,0.000899057,0.000116141,0.0118903,8.88936029,0.00110438,0.00045703,440.7502598
1973.973244,0.00503917,0.00466054,0.548653,2.52E-05,0.010068,13.08044,0.000829015,8.08E-05,0.00712314,8.704498537,0.000943139,0.000273092,440.5747174
1973.995103,0.00504968,0.00500738,0.446069,5.24E-06,0.00941078,11.383783,0.00100497,7.20E-05,0.00651639,8.78405977,0.00108461,0.000574418,440.399175
1974.016961,0.00465614,0.0046712,0.451281,6.71E-06,0.00858211,8.363819,0.000715483,5.59E-05,0.0086582,8.755365937,0.00113754,0.000666122,440.2236326
1974.03882,0.00516178,0.00472197,0.466455,7.74E-06,0.00915161,9.922265,0.000816277,6.69E-05,0.00717731,8.791415573,0.00112765,0.000878886,440.0480902
1974.060678,0.0048566,0.00516807,0.479507,1.76E-06,0.00935568,8.921987,0.000771106,6.17E-05,0.00643697,8.927477258,0.00112134,0.000686352,439.8725478
1974.082537,0.00553492,0.00540839,0.493405,2.26E-06,0.0106486,11.165374,0.000883383,7.46E-05,-0.00150523,8.796862817,0.0011803,0.000977717,439.6970054
1974.104396,0.00451386,0.00474458,0.476142,1.66E-06,0.00917892,8.83284,0.00092524,5.94E-05,0.00348284,8.628178282,0.000992748,0.000500631,439.521463
1974.120971,0.00602793,0.00591143,0.44762,2.22E-05,0.00982494,9.862154,0.000954773,6.24E-05,0.00849565,8.903108095,0.00118468,0.000784352,439.3459206
1974.137546,0.00556517,0.00565704,0.479672,-2.93E-06,0.00905629,9.07599,0.00096118,6.95E-05,0.0114255,8.721723617,0.0010568,0.00053019,439.1703782
1974.154121,0.00563299,0.0056712,0.506585,5.90E-06,0.00910584,7.514579,0.000832179,7.70E-05,0.00584373,8.950294432,0.00118574,0.000648316,438.9948358
1974.170696,0.00733732,0.00639689,0.500561,5.06E-05,0.00860482,6.850654,0.00107106,9.13E-05,0.0111148,9.202032745,0.00131398,0.0012087,438.8192934
1974.187271,0.00705156,0.00691201,0.503994,1.40E-05,0.00811569,7.630426,0.0011933,7.66E-05,0.0122083,8.855438111,0.00112957,0.000826627,438.643751
1974.203846,0.0073678,0.00687255,0.526486,3.07E-05,0.00946912,10.446764,0.00116727,8.08E-05,0.00462083,8.873691984,0.000982165,0.000604937,438.4682085
1974.220421,0.00998518,0.0103521,0.442487,6.54E-06,0.00742585,7.565681,0.00163612,6.82E-05,0.00589682,8.866509619,0.00110787,0.000753525,438.2926661
1974.236996,0.0104005,0.0108928,0.440044,3.09E-06,0.00706076,6.479751,0.00151703,7.77E-05,0.00641818,8.969248485,0.00115888,0.00106844,438.1171237
1974.253571,0.0111372,0.0112252,0.473037,2.07E-05,0.00897883,10.582923,0.00166698,8.37E-05,0.0115029,8.815309785,0.00108759,0.000736717,437.9415813
1974.270146,0.0125624,0.0127508,0.407033,1.70E-05,0.0076619,9.863399,0.00201284,9.92E-05,0.00404412,8.664322895,0.00108747,0.000805603,437.7660389
1974.286721,0.0121653,0.0120859,0.448779,8.23E-06,0.00746106,9.800949,0.00147589,0.0001134,0.015464,8.642361384,0.00113369,0.00105967,437.5904965
1974.303296,0.0103326,0.010264,0.493614,3.06E-06,0.00694839,8.536795,0.00105028,9.11E-05,0.0147953,8.774165989,0.00118759,0.000920673,437.4149541
1974.319872,0.00931432,0.00922845,0.48893,1.31E-06,0.00674458,8.750768,0.00101298,9.48E-05,0.0130186,8.795708784,0.00120563,0.000718478,437.2394117
1974.336447,0.0089599,0.00873188,0.478136,4.65E-06,0.00665363,6.536642,0.000744352,7.52E-05,0.00647248,8.890284193,0.00125231,0.000864208,437.0638693
1974.353022,0.00874952,0.00915919,0.500392,1.78E-06,0.0079289,13.512316,0.0011019,0.000138318,0.0190934,8.896721978,0.00119348,0.000969832,436.8883269
1974.369597,0.00892231,0.00880363,0.525534,1.61E-05,0.00844864,18.094979,0.00111808,0.0001627,0.0237768,8.904172714,0.00120333,0.000604092,436.7127845
1974.386172,0.00874141,0.00812168,0.473486,-2.90E-06,0.00674513,10.578901,0.000875992,9.94E-05,0.0109972,9.019614244,0.00128161,0.000713504,436.5372421
1974.402747,0.00753684,0.00789469,0.472602,2.10E-06,0.00658309,9.134031,0.000909953,0.00011725,0.00710779,9.166114715,0.00135179,0.000842394,436.3616997
1974.419322,0.00690772,0.00728921,0.446196,7.10E-06,0.00667948,7.882657,0.000742015,0.000119241,0.0155466,8.988623159,0.00133681,0.00103126,436.1861573
1974.435897,0.00762817,0.0077179,0.466558,1.97E-06,0.00724161,10.305572,0.000712381,0.000100348,0.0233871,9.008681983,0.00136469,0.00118441,436.0106149
1974.452472,0.00793938,0.00790304,0.488133,7.63E-06,0.00723327,13.967716,0.000790193,0.000117121,0.015877,8.75436555,0.00113052,0.000804179,435.8350725
1974.469047,0.00765557,0.00738886,0.48094,5.91E-06,0.00674484,11.97568,0.000627074,8.70E-05,0.0076769,8.818648752,0.00116005,0.000661903,435.65953
1974.485622,0.00718106,0.00769427,0.51918,1.70E-05,0.00735793,10.843846,0.000769463,0.000110219,0.0122686,8.970065682,0.00119968,0.000572294,435.4839876
1974.502197,0.00784428,0.007363,0.517587,1.62E-06,0.00689394,8.734,0.000653503,0.000103746,0.0111834,8.969743126,0.00118749,0.000692215,435.3084452
