Age,Lumin
1971.962,0.539019
1971.981,0.543275
1972,0.547496
1972.019,0.551321
1972.039,0.554127
1972.058,0.556934
1972.077,0.557516
1972.096,0.55608
1972.115,0.554643
1972.135,0.550698
1972.154,0.546202
1972.173,0.542278
1972.192,0.541176
1972.212,0.540075
1972.231,0.537415
1972.25,0.532957
1972.269,0.5285
1972.289,0.521197
1972.308,0.513236
1972.327,0.50516
1972.346,0.496132
1972.365,0.487103
1972.385,0.479406
1972.404,0.473296
1972.423,0.467186
1972.442,0.461879
1972.462,0.456837
1972.481,0.451669
1972.5,0.445364
1972.519,0.439059
1972.539,0.432832
1972.558,0.426726
1972.577,0.42062
1972.596,0.416385
1972.615,0.412791
1972.635,0.409229
1972.654,0.406395
1972.673,0.40356
1972.692,0.401777
1972.712,0.40165
1972.731,0.401522
1972.75,0.404851
1972.769,0.408998
1972.789,0.411902
1972.808,0.413509
1972.827,0.416433
1972.846,0.419337
1972.865,0.42028
1972.885,0.419592
1972.904,0.418804
1972.923,0.419473
1972.942,0.422527
1972.962,0.422907
1972.981,0.422175
1973,0.422148
1973.019,0.424041
1973.039,0.426002
1973.058,0.428084
1973.077,0.430573
1973.096,0.435222
1973.115,0.442221
1973.135,0.44957
1973.154,0.450518
1973.173,0.447662
1973.192,0.437912
1973.212,0.431957
1973.231,0.428207
1973.25,0.42727
1973.269,0.431188
1973.289,0.436278
1973.308,0.439993
1973.327,0.44091
1973.346,0.446907
1973.365,0.450213
1973.385,0.451071
1973.404,0.449153
1973.423,0.442888
1973.442,0.437788
1973.462,0.4283
1973.481,0.414491
1973.5,0.405971
1973.519,0.408323
1973.539,0.409561
1973.558,0.401869
1973.577,0.396531
1973.596,0.395621
1973.615,0.391281
1973.635,0.382798
1973.654,0.375993
1973.673,0.369417
1973.692,0.363226
1973.712,0.354657
1973.731,0.350037
1973.75,0.350141
1973.769,0.363271
1973.789,0.376844
1973.808,0.396891
1973.827,0.418755
1973.846,0.438538
1973.865,0.454088
1973.885,0.473503
1973.904,0.50627
1973.923,0.551319
1973.942,0.598068
1973.962,0.636107
1973.981,0.653931
1974,0.653423
1974.019,0.635425
1974.039,0.61336
1974.058,0.58149
1974.077,0.546717
1974.096,0.510874
1974.115,0.481479
1974.135,0.458491
1974.154,0.444312
1974.173,0.440102
1974.192,0.445512
1974.212,0.452458
1974.231,0.455435
1974.25,0.456593
1974.269,0.45584
1974.289,0.459531
1974.308,0.465355
1974.327,0.473632
1974.346,0.478581
1974.365,0.476812
1974.385,0.472164
1974.404,0.468691
1974.423,0.457235
1974.442,0.445146
1974.462,0.442665
1974.481,0.448647
1974.5,0.443944
1974.519,0.439314
1974.539,0.43396
1974.558,0.419786
1974.577,0.404015
1974.596,0.392743
1974.615,0.384813
1974.635,0.384272
1974.654,0.383171
1974.673,0.386251
1974.692,0.390271
1974.712,0.392385
1974.731,0.394335
1974.75,0.395191
1974.769,0.395962
1974.789,0.395731
1974.808,0.395951
1974.827,0.400403
1974.846,0.404977
1974.865,0.410135
1974.885,0.415017
1974.904,0.418774
1974.923,0.423334
1974.942,0.430042
1974.962,0.436044
1974.981,0.440725
1975,0.444902
1975.019,0.448394
1975.039,0.450539
1975.058,0.451028
1975.077,0.449863
1975.096,0.451179
1975.115,0.447831
1975.135,0.441372
1975.154,0.416779
1975.173,0.412973
1975.192,0.427331
1975.212,0.441199
1975.231,0.44285
1975.25,0.414539
1975.269,0.390305
1975.289,0.383963
1975.308,0.371482
1975.327,0.364493
1975.346,0.366415
1975.365,0.371215
1975.385,0.377068
1975.404,0.383365
1975.423,0.392423
1975.442,0.401508
1975.462,0.419699
1975.481,0.433539
1975.5,0.445926
1975.519,0.457169
1975.539,0.46962
1975.558,0.480972
1975.577,0.488575
1975.596,0.497358
1975.615,0.510599
1975.635,0.514129
1975.654,0.512804
1975.673,0.513215
1975.692,0.51154
1975.712,0.502314
1975.731,0.497616
1975.75,0.49699
1975.769,0.498797
1975.789,0.50394
1975.808,0.511258
1975.827,0.517209
1975.846,0.521042
1975.865,0.525456
1975.885,0.532809
1975.904,0.536858
1975.923,0.541522
1975.942,0.551081
1975.962,0.561198
1975.981,0.564989
1976,0.565685
1976.019,0.56423
1976.039,0.562399
1976.058,0.565036
1976.077,0.571279
1976.096,0.577183
1976.115,0.587058
1976.135,0.603699
1976.154,0.61042
1976.173,0.603381
1976.192,0.582902
1976.212,0.548423
1976.231,0.513052
1976.25,0.477541
1976.269,0.439273
1976.289,0.404244
1976.308,0.375372
1976.327,0.351987
1976.346,0.331233
1976.365,0.308931
1976.385,0.283045
1976.404,0.258488
1976.423,0.238483
1976.442,0.220821
1976.462,0.203383
1976.481,0.192613
1976.5,0.191396
1976.519,0.197424
1976.539,0.210589
1976.558,0.230251
1976.577,0.254839
1976.596,0.284294
1976.615,0.317686
1976.635,0.354164
1976.654,0.394699
1976.673,0.419137
1976.692,0.439218
1976.712,0.457445
1976.731,0.473851
1976.75,0.476707
1976.769,0.475602
1976.789,0.473972
1976.808,0.471437
1976.827,0.466751
1976.846,0.464617
1976.865,0.463935
1976.885,0.464302
1976.904,0.466913
1976.923,0.473061
1976.942,0.476554
1976.962,0.481433
1976.981,0.487057
1977,0.493041
1977.019,0.499217
1977.039,0.506555
1977.058,0.508183
1977.077,0.509207
1977.096,0.512659
1977.115,0.520358
1977.135,0.528451
1977.154,0.539925
1977.173,0.551874
1977.192,0.563056
1977.212,0.574572
1977.231,0.580067
1977.25,0.570751
1977.269,0.541963
1977.289,0.495448
1977.308,0.464014
1977.327,0.430458
1977.346,0.407708
1977.365,0.393331
1977.385,0.38967
1977.404,0.385409
1977.423,0.387909
1977.442,0.394178
1977.462,0.401275
1977.481,0.406945
1977.5,0.408863
1977.519,0.410645
1977.539,0.413866
1977.558,0.421593
1977.577,0.437094
1977.596,0.444871
1977.615,0.449487
1977.635,0.450341
1977.654,0.44842
1977.673,0.448845
1977.692,0.448155
1977.712,0.443312
1977.731,0.439714
1977.75,0.439388
1977.769,0.442266
1977.789,0.444887
1977.808,0.447969
1977.827,0.452807
1977.846,0.462373
1977.865,0.472864
1977.885,0.474506
1977.904,0.476591
1977.923,0.47504
1977.942,0.475173
1977.962,0.47815
1977.981,0.484364
1978,0.492003
1978.019,0.50037
1978.039,0.509624
1978.058,0.514022
1978.077,0.513144
1978.096,0.514305
1978.115,0.521439
1978.135,0.526802
1978.154,0.534348
1978.173,0.533833
1978.192,0.524918
1978.212,0.512816
1978.231,0.514163
1978.25,0.514514
1978.269,0.506611
1978.289,0.500231
1978.308,0.492244
1978.327,0.488545
1978.346,0.482297
1978.365,0.46991
1978.385,0.460553
1978.404,0.45014
1978.423,0.439707
1978.442,0.42714
1978.462,0.419969
1978.481,0.420459
1978.5,0.423552
1978.519,0.428614
1978.539,0.432118
1978.558,0.436488
1978.577,0.442298
1978.596,0.448581
1978.615,0.458394
1978.635,0.465382
1978.654,0.470886
1978.673,0.473635
1978.692,0.489593
1978.712,0.503131
1978.731,0.513923
1978.75,0.52988
1978.769,0.537511
1978.789,0.531477
1978.808,0.513888
1978.827,0.495927
1978.846,0.477386
1978.865,0.461788
1978.885,0.455516
1978.904,0.452498
1978.923,0.447816
1978.942,0.447013
1978.962,0.453123
1978.981,0.459504
1979,0.461384
1979.019,0.465551
1979.039,0.468318
1979.058,0.473092
1979.077,0.483894
1979.096,0.500776
1979.115,0.513644
1979.135,0.526296
1979.154,0.53562
1979.173,0.531091
1979.192,0.518326
1979.212,0.493025
1979.231,0.46182
1979.25,0.441762
1979.269,0.417964
1979.289,0.406197
1979.308,0.400465
1979.327,0.396771
1979.346,0.392977
1979.365,0.390842
1979.385,0.389453
1979.404,0.389295
1979.423,0.387533
1979.442,0.390469
1979.462,0.4007
1979.481,0.40512
1979.5,0.409693
1979.519,0.413167
1979.539,0.414684
1979.558,0.414666
1979.577,0.411876
1979.596,0.408325
1979.615,0.410601
1979.635,0.41629
1979.654,0.418142
1979.673,0.418246
1979.692,0.422487
1979.712,0.421241
1979.731,0.426794
1979.75,0.432686
1979.769,0.438672
1979.789,0.443286
1979.808,0.445013
1979.827,0.451701
1979.846,0.450877
1979.865,0.45157
1979.885,0.45131
1979.904,0.448462
1979.923,0.451265
1979.942,0.453784
1979.962,0.455161
1979.981,0.451693
1980,0.454754
1980.019,0.46101
1980.039,0.466969
1980.058,0.485266
1980.077,0.486262
1980.096,0.477261
1980.115,0.467271
1980.135,0.453778
1980.154,0.442165
1980.173,0.42962
1980.192,0.413545
1980.212,0.401246
1980.231,0.394294
1980.25,0.393275
1980.269,0.394889
1980.289,0.396842
1980.308,0.398988
1980.327,0.403514
1980.346,0.406613
1980.365,0.41416
1980.385,0.417921
1980.404,0.421211
1980.423,0.424586
1980.442,0.426336
1980.462,0.425016
1980.481,0.421229
1980.5,0.416494
1980.519,0.413189
1980.539,0.413079
1980.558,0.417193
1980.577,0.422154
1980.596,0.425429
1980.615,0.427193
1980.635,0.428216
1980.654,0.427466
1980.673,0.423049
1980.692,0.423284
1980.712,0.424076
1980.731,0.424944
1980.75,0.426376
1980.769,0.430278
1980.789,0.436435
1980.808,0.435957
1980.827,0.433068
1980.846,0.435114
1980.865,0.433321
1980.885,0.432413
1980.904,0.43022
1980.923,0.427122
1980.942,0.42553
1980.962,0.423401
1980.981,0.428029
1981,0.431637
1981.019,0.438228
1981.039,0.442456
1981.058,0.449167
1981.077,0.455994
1981.096,0.458452
1981.115,0.460368
1981.135,0.461701
1981.154,0.463888
1981.173,0.460432
1981.192,0.457628
1981.212,0.456516
1981.231,0.455218
1981.25,0.449052
1981.269,0.444735
1981.289,0.443171
1981.308,0.441006
1981.327,0.437962
1981.346,0.435161
1981.365,0.432132
1981.385,0.426522
1981.404,0.41842
1981.423,0.410048
1981.442,0.401879
1981.462,0.393709
1981.481,0.381767
1981.5,0.373041
1981.519,0.367762
1981.539,0.361989
1981.558,0.360226
1981.577,0.360714
1981.596,0.36317
1981.615,0.369132
1981.635,0.373065
1981.654,0.372755
1981.673,0.373058
1981.692,0.372792
1981.712,0.37302
1981.731,0.3751
1981.75,0.378155
1981.769,0.378897
1981.789,0.377462
1981.808,0.376998
1981.827,0.375673
1981.846,0.376914
1981.865,0.379253
1981.885,0.381574
1981.904,0.388161
1981.923,0.391274
1981.942,0.393384
1981.962,0.398163
1981.981,0.399418
1982,0.400223
1982.019,0.39794
1982.039,0.394384
1982.058,0.398869
1982.077,0.400174
1982.096,0.401561
1982.115,0.408156
1982.135,0.418938
1982.154,0.42523
1982.173,0.428725
1982.192,0.436107
1982.212,0.44934
1982.231,0.466804
1982.25,0.48201
1982.269,0.497045
1982.289,0.507401
1982.308,0.513752
1982.327,0.510942
1982.346,0.503931
1982.365,0.494167
1982.385,0.479966
1982.404,0.464237
1982.423,0.448398
1982.442,0.434905
1982.462,0.426006
1982.481,0.41905
1982.5,0.41231
1982.519,0.404441
1982.539,0.399694
1982.558,0.396069
1982.577,0.389647
1982.596,0.384407
1982.615,0.38054
1982.635,0.378352
1982.654,0.379134
1982.673,0.379061
1982.692,0.378263
1982.712,0.376704
1982.731,0.375738
1982.75,0.376647
1982.769,0.386463
1982.789,0.394515
1982.808,0.403837
1982.827,0.404066
1982.846,0.404199
1982.865,0.400376
1982.885,0.399468
1982.904,0.397937
1982.923,0.397714
1982.942,0.400203
1982.962,0.405791
1982.981,0.407589
1983,0.402242
1983.019,0.39582
1983.039,0.388778
1983.058,0.38686
1983.077,0.384975
1983.096,0.389118
1983.115,0.392057
1983.135,0.394161
1983.154,0.394395
1983.173,0.401389
1983.192,0.414107
1983.212,0.432142
1983.231,0.46457
1983.25,0.504962
1983.269,0.539802
1983.289,0.563127
1983.308,0.582976
1983.327,0.594168
1983.346,0.610491
1983.365,0.61981
1983.385,0.618942
1983.404,0.620168
1983.423,0.614741
1983.442,0.603551
1983.462,0.581012
1983.481,0.547521
1983.5,0.525807
1983.519,0.498059
1983.539,0.469949
1983.558,0.447207
1983.577,0.434968
1983.596,0.426485
1983.615,0.415929
1983.635,0.404246
1983.654,0.390255
1983.673,0.376733
1983.692,0.36872
1983.712,0.36012
1983.731,0.354597
1983.75,0.353622
1983.769,0.358845
1983.789,0.363343
1983.808,0.370562
1983.827,0.374011
1983.846,0.374428
1983.865,0.373848
1983.885,0.374564
1983.904,0.379693
1983.923,0.387748
1983.942,0.394054
1983.962,0.399483
1983.981,0.405473
1984,0.411206
1984.019,0.413253
1984.039,0.411801
1984.058,0.408773
1984.077,0.405292
1984.096,0.402053
1984.115,0.405881
1984.135,0.409273
1984.154,0.410409
1984.173,0.406833
1984.192,0.4029
1984.212,0.400534
1984.231,0.407429
1984.25,0.41515
1984.269,0.425364
1984.289,0.427565
1984.308,0.424919
1984.327,0.416084
1984.346,0.413233
1984.365,0.410564
1984.385,0.418691
1984.404,0.427927
1984.423,0.4204
1984.442,0.407005
1984.462,0.412466
1984.481,0.426159
1984.5,0.418267
1984.519,0.385904
1984.539,0.357855
1984.558,0.346775
1984.577,0.354287
1984.596,0.352787
1984.615,0.351984
1984.635,0.344131
1984.654,0.339516
1984.673,0.341924
1984.692,0.348826
1984.712,0.353038
1984.731,0.355744
1984.75,0.358219
1984.769,0.350396
1984.789,0.347077
1984.808,0.346087
1984.827,0.345872
1984.846,0.352616
1984.865,0.352468
1984.885,0.351141
1984.904,0.356197
1984.923,0.367111
1984.942,0.374065
1984.962,0.377025
1984.981,0.37722
1985,0.37572
1985.019,0.379182
1985.039,0.39474
1985.058,0.410363
1985.077,0.416399
1985.096,0.419705
1985.115,0.422628
1985.135,0.43911
1985.154,0.446113
1985.173,0.437742
1985.192,0.430389
1985.212,0.417614
1985.231,0.40632
1985.25,0.395827
1985.269,0.387641
1985.289,0.380912
1985.308,0.376919
1985.327,0.372904
1985.346,0.364747
1985.365,0.363048
1985.385,0.362294
1985.404,0.360579
1985.423,0.360037
1985.442,0.361718
1985.462,0.362965
1985.481,0.362903
1985.5,0.360901
1985.519,0.35529
1985.539,0.354021
1985.558,0.354746
1985.577,0.355798
1985.596,0.351804
1985.615,0.357632
1985.635,0.363084
1985.654,0.365674
1985.673,0.371003
1985.692,0.374784
1985.712,0.377765
1985.731,0.377755
1985.75,0.375426
1985.769,0.376053
1985.789,0.377197
1985.808,0.37793
1985.827,0.379156
1985.846,0.380973
1985.865,0.38185
1985.885,0.379968
1985.904,0.382266
1985.923,0.380379
1985.942,0.376069
1985.962,0.376564
1985.981,0.376544
1986,0.374633
1986.019,0.373306
1986.039,0.372888
1986.058,0.372317
1986.077,0.370302
1986.096,0.368246
1986.115,0.36815
1986.135,0.367401
1986.154,0.367728
1986.173,0.367208
1986.192,0.368252
1986.212,0.368867
1986.231,0.368697
1986.25,0.368316
1986.269,0.370417
1986.289,0.373926
1986.308,0.379911
1986.327,0.384897
1986.346,0.391614
1986.365,0.397949
1986.385,0.404017
1986.404,0.405619
1986.423,0.403395
1986.442,0.402624
1986.462,0.396197
1986.481,0.391951
1986.5,0.382556
1986.519,0.377497
1986.539,0.370784
1986.558,0.369444
1986.577,0.365041
1986.596,0.358354
1986.615,0.352219
1986.635,0.346683
1986.654,0.341373
1986.673,0.333914
1986.692,0.330956
1986.712,0.329789
1986.731,0.328433
1986.75,0.328742
1986.769,0.330509
1986.789,0.331907
1986.808,0.337583
1986.827,0.339804
1986.846,0.341418
1986.865,0.342823
1986.885,0.345091
1986.904,0.350675
1986.923,0.354318
1986.942,0.359606
1986.962,0.363748
1986.981,0.365998
1987,0.364594
1987.019,0.356772
1987.039,0.342997
1987.058,0.334565
1987.077,0.331398
1987.096,0.338453
1987.115,0.343765
1987.135,0.347366
1987.154,0.349643
1987.173,0.353543
1987.192,0.358961
1987.212,0.36254
1987.231,0.364047
1987.25,0.365653
1987.269,0.365786
1987.289,0.36647
1987.308,0.370057
1987.327,0.373664
1987.346,0.379417
1987.365,0.383781
1987.385,0.386213
1987.404,0.383771
1987.423,0.382109
1987.442,0.381019
1987.462,0.38391
1987.481,0.382917
1987.5,0.381962
1987.519,0.371212
1987.539,0.352891
1987.558,0.336661
1987.577,0.321685
1987.596,0.319235
1987.615,0.321094
1987.635,0.329455
1987.654,0.327168
1987.673,0.324541
1987.692,0.316658
1987.712,0.308143
1987.731,0.301725
1987.75,0.300644
1987.769,0.307981
1987.789,0.314368
1987.808,0.320463
1987.827,0.324688
1987.846,0.329301
1987.865,0.33106
1987.885,0.341026
1987.904,0.347702
1987.923,0.354314
1987.942,0.365862
1987.962,0.384245
1987.981,0.403022
1988,0.418088
1988.019,0.439133
1988.039,0.45877
1988.058,0.471763
1988.077,0.478866
1988.096,0.472937
1988.115,0.467386
1988.135,0.457267
1988.154,0.451464
1988.173,0.486248
1988.192,0.503253
1988.212,0.516861
1988.231,0.52937
1988.25,0.533475
1988.269,0.528011
1988.289,0.519952
1988.308,0.510558
1988.327,0.506233
1988.346,0.50437
1988.365,0.49041
1988.385,0.478349
1988.404,0.45611
1988.423,0.433412
1988.442,0.423879
1988.462,0.411045
1988.481,0.403257
1988.5,0.409525
1988.519,0.421421
1988.539,0.430646
1988.558,0.438578
1988.577,0.442689
1988.596,0.446498
1988.615,0.449407
1988.635,0.453774
1988.654,0.457055
1988.673,0.452521
1988.692,0.447849
1988.712,0.452305
1988.731,0.455559
1988.75,0.457598
1988.769,0.456251
1988.789,0.451588
1988.808,0.437805
1988.827,0.431877
1988.846,0.432373
1988.865,0.431999
1988.885,0.439018
1988.904,0.448138
1988.923,0.444692
1988.942,0.439735
1988.962,0.437017
1988.981,0.442389
1989,0.43994
1989.019,0.466629
1989.039,0.477844
1989.058,0.48116
1989.077,0.488258
1989.096,0.490183
1989.115,0.490236
1989.135,0.492668
1989.154,0.496116
1989.173,0.498987
1989.192,0.509463
1989.212,0.524439
1989.231,0.549664
1989.25,0.574967
1989.269,0.6068
1989.289,0.62221
1989.308,0.628934
1989.327,0.622087
1989.346,0.581909
1989.365,0.513419
1989.385,0.463442
1989.404,0.426388
1989.423,0.408583
1989.442,0.40328
1989.462,0.402959
1989.481,0.399627
1989.5,0.39869
1989.519,0.399055
1989.539,0.406993
1989.558,0.411626
1989.577,0.416316
1989.596,0.423038
1989.615,0.425164
1989.635,0.419377
1989.654,0.412787
1989.673,0.408444
1989.692,0.400404
1989.712,0.402235
1989.731,0.40132
1989.75,0.401695
1989.769,0.410002
1989.789,0.410577
1989.808,0.410765
1989.827,0.415375
1989.846,0.421812
1989.865,0.426253
1989.885,0.426169
1989.904,0.425018
1989.923,0.421983
1989.942,0.421491
1989.962,0.424476
1989.981,0.42803
1990,0.428887
1990.019,0.431829
1990.039,0.43727
1990.058,0.442497
1990.077,0.449477
1990.096,0.452479
1990.115,0.45761
1990.135,0.464094
1990.154,0.471789
1990.173,0.484256
1990.192,0.499151
1990.212,0.511261
1990.231,0.518923
1990.25,0.527607
1990.269,0.534
1990.289,0.539585
1990.308,0.545106
1990.327,0.547349
1990.346,0.54719
1990.365,0.547632
1990.385,0.546107
1990.404,0.542912
1990.423,0.53741
1990.442,0.530152
1990.462,0.52294
1990.481,0.518155
1990.5,0.510051
1990.519,0.501136
1990.539,0.492365
1990.558,0.48316
1990.577,0.473732
1990.596,0.464082
1990.615,0.455564
1990.635,0.447697
1990.654,0.440466
1990.673,0.434091
1990.692,0.430287
1990.712,0.428543
1990.731,0.428791
1990.75,0.428623
1990.769,0.428565
1990.789,0.428433
1990.808,0.428022
1990.827,0.429081
1990.846,0.436865
1990.865,0.446341
1990.885,0.457316
1990.904,0.473938
1990.923,0.493898
1990.942,0.514647
1990.962,0.53591
1990.981,0.558429
1991,0.581808
1991.019,0.594879
1991.039,0.61965
1991.058,0.629984
1991.077,0.622979
1991.096,0.605394
1991.115,0.5886
1991.135,0.575993
1991.154,0.56814
1991.173,0.56386
1991.192,0.55907
1991.212,0.553167
1991.231,0.546095
1991.25,0.53427
1991.269,0.521579
1991.289,0.505785
1991.308,0.499448
1991.327,0.497671
1991.346,0.493948
1991.365,0.488725
1991.385,0.492033
1991.404,0.496511
1991.423,0.498307
1991.442,0.500442
1991.462,0.501053
1991.481,0.508345
1991.5,0.51167
1991.519,0.511246
1991.539,0.505486
1991.558,0.502434
1991.577,0.491993
1991.596,0.492157
1991.615,0.492347
1991.635,0.492521
1991.654,0.488173
1991.673,0.480163
1991.692,0.470937
1991.712,0.461516
1991.731,0.448896
1991.75,0.441666
1991.769,0.432632
1991.789,0.426692
1991.808,0.419782
1991.827,0.416605
1991.846,0.408218
1991.865,0.404126
1991.885,0.403027
1991.904,0.402189
1991.923,0.401844
1991.942,0.404437
1991.962,0.410011
1991.981,0.418799
1992,0.421232
1992.019,0.419601
1992.039,0.415934
1992.058,0.412865
1992.077,0.407959
1992.096,0.403701
1992.115,0.399956
1992.135,0.393137
1992.154,0.390252
1992.173,0.388815
1992.192,0.388305
1992.212,0.38845
1992.231,0.386168
1992.25,0.385204
1992.269,0.383359
1992.289,0.379734
1992.308,0.382526
1992.327,0.383672
1992.346,0.383441
1992.365,0.381502
1992.385,0.376385
1992.404,0.374529
1992.423,0.372354
1992.442,0.369984
1992.462,0.368425
1992.481,0.365879
1992.5,0.364237
1992.519,0.363103
1992.539,0.363803
1992.558,0.365028
1992.577,0.372811
1992.596,0.381147
1992.615,0.382096
1992.635,0.382666
1992.654,0.382301
1992.673,0.381299
1992.692,0.38497
1992.712,0.390064
1992.731,0.392172
1992.75,0.39315
1992.769,0.404032
1992.789,0.405313
1992.808,0.407277
1992.827,0.409907
1992.846,0.415227
1992.865,0.420473
1992.885,0.426737
1992.904,0.434609
1992.923,0.448178
1992.942,0.463302
1992.962,0.473021
1992.981,0.475994
1993,0.477854
1993.019,0.48402
1993.039,0.493045
1993.058,0.499834
1993.077,0.499892
1993.096,0.496919
1993.115,0.498818
1993.135,0.499862
1993.154,0.490847
1993.173,0.477286
1993.192,0.461215
1993.212,0.435843
1993.231,0.416068
1993.25,0.403358
1993.269,0.395688
1993.289,0.392247
1993.308,0.387833
1993.327,0.379476
1993.346,0.366909
1993.365,0.358926
1993.385,0.357992
1993.404,0.356907
1993.423,0.360387
1993.442,0.367791
1993.462,0.369691
1993.481,0.367387
1993.5,0.368497
1993.519,0.368936
1993.539,0.369331
1993.558,0.368215
1993.577,0.367988
1993.596,0.369676
1993.615,0.371272
1993.635,0.371927
1993.654,0.374898
1993.673,0.375207
1993.692,0.377786
1993.712,0.38135
1993.731,0.382589
1993.75,0.380348
1993.769,0.377852
1993.789,0.376189
1993.808,0.37362
1993.827,0.372198
1993.846,0.368459
1993.865,0.363966
1993.885,0.364168
1993.904,0.364248
1993.923,0.367974
1993.942,0.375917
1993.962,0.381718
1993.981,0.386911
1994,0.390487
1994.019,0.390683
1994.039,0.391329
1994.058,0.392407
1994.077,0.392885
1994.096,0.393061
1994.115,0.396211
1994.135,0.399102
1994.154,0.404605
1994.173,0.411899
1994.192,0.425831
1994.212,0.429778
1994.231,0.437845
1994.25,0.439261
1994.269,0.437841
1994.289,0.433798
1994.308,0.428922
1994.327,0.423391
1994.346,0.415206
1994.365,0.407734
1994.385,0.401148
1994.404,0.396675
1994.423,0.392759
1994.442,0.389431
1994.462,0.386791
1994.481,0.384602
1994.5,0.383339
1994.519,0.381188
1994.539,0.378464
1994.558,0.374826
1994.577,0.372488
1994.596,0.37132
1994.615,0.370179
1994.635,0.369583
1994.654,0.36978
1994.673,0.369184
1994.692,0.368444
1994.712,0.367873
1994.731,0.36795
1994.75,0.371549
1994.769,0.374193
1994.789,0.374406
1994.808,0.375195
1994.827,0.376813
1994.846,0.378322
1994.865,0.379739
1994.885,0.379419
1994.904,0.378418
1994.923,0.37901
1994.942,0.379893
1994.962,0.379677
1994.981,0.379633
1995,0.380687
1995.019,0.38156
1995.039,0.381969
1995.058,0.383479
1995.077,0.386572
1995.096,0.389759
1995.115,0.393027
1995.135,0.397921
1995.154,0.403454
1995.173,0.399709
1995.192,0.386435
1995.212,0.37617
1995.231,0.384695
1995.25,0.394244
1995.269,0.399935
1995.289,0.402296
1995.308,0.396833
1995.327,0.393652
1995.346,0.402345
1995.365,0.411941
1995.385,0.410371
1995.404,0.411346
1995.423,0.421931
1995.442,0.435163
1995.462,0.446277
1995.481,0.445112
1995.5,0.437063
1995.519,0.424181
1995.539,0.402033
1995.558,0.390405
1995.577,0.379312
1995.596,0.36731
1995.615,0.352219
1995.635,0.357039
1995.654,0.366717
1995.673,0.372412
1995.692,0.369892
1995.712,0.368056
1995.731,0.365893
1995.75,0.367807
1995.769,0.372256
1995.789,0.373919
1995.808,0.385887
1995.827,0.391249
1995.846,0.402031
1995.865,0.406311
