Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Distance
1969.601648,0.002905053,0.003031063,0.492679416,0.028856191,2.57E-05,53.9747923,3.86E-05,75.3996368,5.43E-05,0.005221503,5.346982998,3.06E-06,2.716445948,0.538445872,0.000980922,6.827092708,0.000167438,0.022059915,12.92255142,9.18E-06,9.445564589,0.001742522,336.827623,35.49214556,2.05E-05,0.000379177,0.005080626,403.629724
1969.629578,0.003477893,0.003513312,0.49274007,0.007437839,6.62E-06,39.15023196,2.80E-05,56.39275282,4.06E-05,0.005447214,4.52857753,2.59E-06,2.610484887,0.400710921,0.000730001,5.871556508,0.000203881,0.018972357,10.23960977,7.27E-06,9.330904284,0.001745404,247.332582,22.56997397,1.31E-05,0.00027843,0.004036273,403.32567
1969.657509,0.003019707,0.003054286,0.475567836,0.014272282,1.27E-05,36.84433575,2.63E-05,54.99044485,3.96E-05,0.005610312,4.366041325,2.50E-06,2.45789621,0.352091249,0.000641428,5.509536574,0.001048481,0.017802587,8.673670838,6.16E-06,9.446803105,0.001795013,256.561371,21.16024958,1.22E-05,0.000288819,0.003403449,403.021616
1969.685439,0.003158752,0.003004578,0.474439414,0.008177815,7.28E-06,48.26048233,3.45E-05,63.0805043,4.55E-05,0.005259298,4.689898515,2.68E-06,2.371317047,0.341872181,0.000622811,4.196297153,0.000674567,0.013559207,10.97534505,7.80E-06,9.481171793,0.001852889,286.165655,25.8788947,1.50E-05,0.000322145,0.003284729,402.717562
1969.71337,0.00336349,0.003170415,0.478139506,0.048317277,4.30E-05,40.64513932,2.90E-05,51.06352428,3.68E-05,0.005278989,4.795642981,2.74E-06,2.657583327,0.34594413,0.000630229,3.765155154,0.000443868,0.012166087,9.568308486,6.80E-06,9.299291621,0.00169403,290.427854,25.87569668,1.50E-05,0.000326943,0.003307126,402.413508
1969.7413,0.003209153,0.003129778,0.457063977,0.015747841,1.40E-05,45.67167773,3.26E-05,68.22988377,4.92E-05,0.005205985,5.116821231,2.93E-06,2.429375542,0.331648573,0.000604186,5.180662851,0.000191433,0.01673992,12.06721472,8.57E-06,9.51510142,0.001849268,330.61477,29.30495313,1.69E-05,0.000372183,0.00327987,402.109454
1969.76923,0.003322832,0.003343171,0.475094386,0.007045539,6.27E-06,45.29266789,3.24E-05,92.54422294,6.67E-05,0.005492236,5.682374156,3.25E-06,2.777509176,0.367267385,0.000669075,5.883092541,0.000224999,0.019009632,16.36512291,1.16E-05,9.276702483,0.001654991,290.071601,24.7468446,1.43E-05,0.000326542,0.002801616,401.8054
1969.797161,0.003507139,0.003462688,0.473719333,0.01244529,1.11E-05,47.55739238,3.40E-05,71.48220695,5.15E-05,0.005566529,5.034959171,2.88E-06,2.938272621,0.386162038,0.000703497,3.989413925,0.000327979,0.012890719,10.78675736,7.66E-06,9.361455814,0.001596529,302.992178,31.43990921,1.82E-05,0.000341087,0.003972404,401.501346
1969.825091,0.003520922,0.003367571,0.458756915,0.007954782,7.08E-06,46.29212789,3.31E-05,75.11254101,5.41E-05,0.005696727,6.706069592,3.84E-06,2.886478436,0.415615861,0.000757155,5.126396313,0.000388667,0.016564572,13.62142666,9.68E-06,9.369934034,0.001583207,375.548531,35.76187695,2.07E-05,0.000422766,0.004522779,401.197292
1969.853022,0.00326142,0.003322852,0.433393382,0.008331265,7.42E-06,60.09498581,4.29E-05,89.51983282,6.45E-05,0.005015936,8.639706636,4.94E-06,2.40484109,0.362136497,0.000659728,5.592333711,0.000112997,0.018070123,16.13924598,1.15E-05,9.284443566,0.001661937,458.798318,46.04229031,2.66E-05,0.000516483,0.004041763,400.893238
1969.880952,0.003217989,0.003090898,0.441705906,0.029143365,2.59E-05,61.69677469,4.41E-05,96.25073132,6.94E-05,0.005027264,7.994166379,4.57E-06,2.9360464,0.462469416,0.000842511,4.915475416,0.000129233,0.015883038,17.78531444,1.26E-05,9.298917957,0.001545845,461.734484,47.58705284,2.75E-05,0.000519788,0.00598967,400.589184
1969.908883,0.003271407,0.003461195,0.453050745,0.014784676,1.32E-05,69.94416795,5.00E-05,98.73563812,7.11E-05,0.005318897,9.144363585,5.23E-06,3.590761024,0.68834023,0.001253995,7.681231671,0.000192457,0.024819836,17.79328051,1.26E-05,9.100957264,0.001446291,481.171846,44.58189657,2.58E-05,0.00054167,0.009736479,400.28513
1969.936813,0.00324244,0.003542185,0.420704402,0.016594242,1.48E-05,71.42140878,5.10E-05,108.8869063,7.85E-05,0.005252001,8.138519563,4.66E-06,3.297682964,0.634514019,0.001155936,7.411933609,0.000150043,0.023949672,18.96249949,1.35E-05,9.179105176,0.001469466,497.682367,45.47083151,2.63E-05,0.000560256,0.007708331,399.981076
1969.964743,0.002823983,0.002845154,0.398879842,0.008469416,7.54E-06,87.90726617,6.28E-05,127.4588825,9.18E-05,0.00476228,9.386130488,5.37E-06,2.481736068,0.408621337,0.000744412,6.859904378,0.000113232,0.022165937,19.62232035,1.39E-05,9.220555046,0.001489995,523.60218,51.74999722,2.99E-05,0.000589435,0.003505421,399.677022
1969.992674,0.002991839,0.002702268,0.425564457,0.013686157,1.22E-05,80.92597637,5.78E-05,118.73553,8.56E-05,0.005018734,9.181169072,5.25E-06,2.707502342,0.401798681,0.000731983,5.297510237,9.49E-05,0.017117481,20.12510171,1.43E-05,9.157311435,0.001449699,528.010974,49.98853942,2.89E-05,0.000594398,0.003477465,399.372968
1970.020604,0.002750369,0.002788651,0.404694634,0.010874115,9.68E-06,74.14630742,5.30E-05,111.270368,8.02E-05,0.00494837,7.502859385,4.29E-06,3.125388278,0.542682349,0.00098864,3.245754615,0.000117218,0.010487784,19.0501576,1.35E-05,8.899567961,0.001269567,468.318052,41.54352907,2.40E-05,0.0005272,0.004270117,399.068914
1970.048535,0.003449179,0.003406446,0.415346072,0.019909085,1.77E-05,77.67829644,5.55E-05,114.2157988,8.23E-05,0.005508879,8.434421824,4.82E-06,3.573527498,0.717732813,0.001307541,5.349777589,0.000142679,0.017286369,17.93731219,1.27E-05,9.050974993,0.001358353,460.699301,44.00865659,2.55E-05,0.000518623,0.005872611,398.76486
1970.076465,0.002807786,0.002950592,0.429199929,0.020538904,1.83E-05,70.37386334,5.03E-05,102.1986209,7.36E-05,0.005917082,7.512657843,4.30E-06,3.904232517,0.738274949,0.001344964,6.290916083,0.000156054,0.020327405,18.30506897,1.30E-05,8.967094028,0.001346994,429.539219,40.01247619,2.31E-05,0.000483545,0.005072348,398.460806
1970.104396,0.002399904,0.002284452,0.408431992,0.012260255,1.09E-05,56.51799256,4.04E-05,96.89692835,6.98E-05,0.005125167,8.035155737,4.60E-06,3.194565644,0.506036452,0.00092188,4.192954561,0.000132905,0.013548406,16.805244,1.19E-05,8.90688403,0.001316154,441.290023,43.48676785,2.52E-05,0.000496773,0.002810868,398.156752
1970.119021,0.002304136,0.002356222,0.418537613,0.015214922,1.35E-05,74.82776121,5.34E-05,134.5244587,9.69E-05,0.004988758,9.596300416,5.49E-06,3.196066936,0.579669946,0.001056023,4.260039526,0.000164317,0.013765173,21.06361959,1.50E-05,8.965125966,0.001305489,561.224885,48.80806579,2.82E-05,0.000631788,0.003796471,397.852698
1970.133646,0.002094565,0.002220184,0.402582681,0.013806351,1.23E-05,78.08897699,5.58E-05,137.1009382,9.88E-05,0.004962313,8.485665236,4.85E-06,2.776922941,0.490605204,0.000893768,4.253498506,0.000100113,0.013744037,22.68910265,1.61E-05,9.057245287,0.001463421,563.740406,46.85657261,2.71E-05,0.00063462,0.003454616,397.548644
1970.148271,0.002273767,0.002398427,0.417194288,0.014370164,1.28E-05,71.83627097,5.13E-05,130.1809994,9.38E-05,0.005260108,9.04077975,5.17E-06,3.069422892,0.548450667,0.000999149,4.467044863,0.000111395,0.014434055,24.57482204,1.75E-05,8.990028995,0.001394501,516.744638,50.28589682,2.91E-05,0.000581715,0.003810067,397.24459
1970.162896,0.002458907,0.002496494,0.426662211,0.012334459,1.10E-05,76.89305769,5.49E-05,131.6676869,9.49E-05,0.005310125,9.763479674,5.58E-06,3.347590194,0.616195727,0.001122564,3.697519865,0.000127637,0.011947542,24.51777774,1.74E-05,8.970043974,0.001383618,515.159727,48.82407574,2.82E-05,0.000579931,0.004715194,396.940536
1970.177521,0.002195788,0.002222739,0.430244808,0.014177666,1.26E-05,77.82698293,5.56E-05,136.6786782,9.85E-05,0.005473997,7.639079815,4.37E-06,3.323080507,0.671813555,0.001223887,2.698768636,0.000145107,0.008720346,23.64897244,1.68E-05,9.025539974,0.001348539,525.591944,43.2154234,2.50E-05,0.000591675,0.005004992,396.636482
1970.192146,0.002613988,0.00264502,0.451234062,0.041681833,3.71E-05,70.22609711,5.02E-05,112.9662269,8.14E-05,0.005889403,7.036609615,4.03E-06,4.236368922,1.398106065,0.002547021,3.252554039,0.00031016,0.010509754,18.00677165,1.28E-05,8.947741591,0.001322527,436.984528,38.94507489,2.25E-05,0.000491927,0.00998123,396.332428
1970.206771,0.001991593,0.00185643,0.424411176,0.012843696,1.14E-05,58.98386701,4.21E-05,116.430665,8.39E-05,0.005191939,6.800869164,3.89E-06,2.851256002,0.589579195,0.001074075,2.538823904,0.000333445,0.008203527,20.17510923,1.43E-05,9.091368258,0.001522677,462.991385,38.55266997,2.23E-05,0.000521203,0.003814688,396.028374
1970.221396,0.002317259,0.002251482,0.436487198,0.007727317,6.88E-06,80.55913609,5.75E-05,151.6019803,0.000109232,0.005688542,9.428816145,5.39E-06,3.131473472,0.657645461,0.001198076,3.778829796,0.000117079,0.012210273,26.86708331,1.91E-05,9.104447531,0.001492252,588.458092,55.82329697,3.23E-05,0.000662445,0.004428727,395.72432
1970.236021,0.00197159,0.001950326,0.44121299,0.012302498,1.10E-05,78.59129937,5.61E-05,148.8830705,0.000107273,0.005086849,9.231104783,5.28E-06,2.756252305,0.499399962,0.00090979,3.193814718,0.000114133,0.010319954,25.62070984,1.82E-05,9.177522203,0.001534336,582.393054,48.90485247,2.83E-05,0.000655617,0.003254244,395.420266
1970.250646,0.002041535,0.001932931,0.452938274,0.012158565,1.08E-05,72.28374625,5.16E-05,133.1229015,9.59E-05,0.005360672,6.175752812,3.53E-06,2.924581056,0.493002709,0.000898135,2.566536331,0.000126025,0.008293072,23.20599844,1.65E-05,9.100496791,0.001465682,501.634115,47.94768938,2.77E-05,0.000564705,0.003544206,395.116212
1970.265271,0.001755868,0.001768567,0.454851954,0.009131575,8.13E-06,71.25983375,5.09E-05,135.6219468,9.77E-05,0.005018294,8.063530917,4.61E-06,2.544434029,0.420349958,0.000765779,2.086653282,0.000103342,0.006742459,24.79848368,1.76E-05,9.148024759,0.001646387,538.777907,42.97600392,2.49E-05,0.000606518,0.003166395,394.812158
1970.279896,0.002146228,0.00204806,0.460717652,0.018367781,1.64E-05,90.25994882,6.45E-05,147.9013326,0.000106565,0.005223732,10.02245263,5.73E-06,3.049782569,0.507653215,0.000924825,4.8956095,0.000143784,0.015818846,26.63817339,1.89E-05,9.094052625,0.00160001,586.415509,50.83157675,2.94E-05,0.000660146,0.004313224,394.508104
1970.294521,0.001958804,0.002011747,0.448164258,0.001800354,1.60E-06,82.71818433,5.91E-05,143.8400662,0.000103639,0.005246567,10.0829565,5.77E-06,2.928389246,0.510628249,0.000930245,5.421885488,0.000124447,0.017519366,25.45740684,1.81E-05,9.101078537,0.00162268,594.403499,45.82855644,2.65E-05,0.000669138,0.003701331,394.20405
1970.309147,0.002216916,0.002230295,0.438969072,0.004852405,4.32E-06,84.23131346,6.02E-05,146.7754747,0.000105754,0.005386614,9.342488277,5.34E-06,2.740399174,0.633143677,0.001153439,5.039183248,9.88E-05,0.016282766,26.28066213,1.87E-05,9.314876607,0.001752672,574.102399,48.89167899,2.83E-05,0.000646284,0.004006379,393.899996
1970.323772,0.002125339,0.00210403,0.461849198,0.01102849,9.82E-06,86.31738434,6.17E-05,144.1634732,0.000103872,0.005396146,10.02042391,5.73E-06,2.912110809,0.476813302,0.000868642,3.798228432,0.000101374,0.012272954,24.32816718,1.73E-05,9.123399173,0.001554471,559.141106,51.09139144,2.96E-05,0.000629442,0.002750506,393.595942
1970.338397,0.002026317,0.002138428,0.427253848,0.001727516,1.54E-06,88.27731712,6.31E-05,149.2894796,0.000107566,0.004811083,9.766619918,5.59E-06,2.322346236,0.371706474,0.000677162,3.879021414,9.37E-05,0.012534015,23.4860487,1.67E-05,9.09518615,0.001594604,571.238584,48.94504143,2.83E-05,0.00064306,0.001958929,393.291888
1970.353022,0.002164305,0.002449432,0.45874498,0.013391412,1.19E-05,93.85222965,6.70E-05,133.8520463,9.64E-05,0.00554457,7.942637091,4.54E-06,3.04071009,0.537617598,0.000979413,2.794714491,9.71E-05,0.009030369,21.88419016,1.55E-05,9.258416015,0.001556105,510.858673,41.20195626,2.38E-05,0.000575089,0.003017325,392.987834
1970.367647,0.002266965,0.002170819,0.471159999,0.028568946,2.54E-05,58.54056089,4.18E-05,97.6739333,7.04E-05,0.005455756,6.808478688,3.89E-06,3.047493463,0.531034217,0.00096742,4.502448707,9.57E-05,0.014548453,17.41427297,1.24E-05,9.018986725,0.001479972,405.770579,39.86154371,2.31E-05,0.000456788,0.002809921,392.68378
1970.382272,0.002076903,0.001936218,0.500408801,0.004926161,4.39E-06,73.97225045,5.28E-05,119.1665596,8.59E-05,0.005252016,7.923061899,4.53E-06,2.967102538,0.503555751,0.000917361,2.048713427,9.16E-05,0.006619867,19.60605805,1.39E-05,8.994656773,0.00147523,482.719724,42.18531948,2.44E-05,0.000543412,0.003445919,392.379726
1970.396897,0.001878261,0.001885461,0.472265341,0.018928221,1.69E-05,75.89796501,5.42E-05,120.6225158,8.69E-05,0.005188628,7.662220335,4.38E-06,2.801464879,0.499893934,0.00091069,4.368911665,0.00012575,0.014116964,19.50304054,1.39E-05,9.061731773,0.00147201,491.241203,46.42217549,2.69E-05,0.000553005,0.003146339,392.075672
1970.411522,0.001895143,0.002053934,0.494310089,0.016666183,1.48E-05,63.67393958,4.55E-05,102.9205036,7.42E-05,0.005951835,6.633997311,3.79E-06,3.012856921,0.539233355,0.000982357,4.109500717,0.000122398,0.013278747,17.7922797,1.26E-05,9.048752752,0.001446705,418.864059,41.34648668,2.39E-05,0.000471528,0.003478111,391.771618
1970.426147,0.001948245,0.001913572,0.521675117,0.00979225,8.72E-06,52.62886724,3.76E-05,82.29656416,5.93E-05,0.005524536,5.905915948,3.38E-06,3.023900734,0.495718091,0.000903082,3.730020851,9.92E-05,0.01205256,13.96172073,9.92E-06,9.125840628,0.001541432,341.851102,38.60521878,2.23E-05,0.000384832,0.003647255,391.467564
1970.440772,0.002020997,0.00185835,0.494314985,0.007546969,6.72E-06,63.54048235,4.54E-05,95.88599307,6.91E-05,0.00541182,7.163360012,4.10E-06,2.80598798,0.497865258,0.000906994,3.627749425,8.14E-05,0.011722097,16.94492896,1.20E-05,9.100964801,0.001529666,412.545284,37.19233941,2.15E-05,0.000464415,0.004063784,391.16351
1970.455397,0.00176739,0.001768414,0.503004127,0.013740058,1.22E-05,51.35773233,3.67E-05,71.5494185,5.16E-05,0.005446666,5.536166387,3.17E-06,2.609431549,0.361727527,0.000658983,2.248113281,6.68E-05,0.007264174,12.7690173,9.07E-06,9.344596329,0.001683915,315.927107,31.83609745,1.84E-05,0.000355649,0.00262784,390.859456
1970.470022,0.001836111,0.002057083,0.501104403,0.007807,6.95E-06,51.52812744,3.68E-05,68.22433552,4.92E-05,0.005853883,5.294552722,3.03E-06,2.791726047,0.459318893,0.000836771,2.490417608,9.67E-05,0.008047115,11.8866114,8.44E-06,9.244693562,0.001681989,309.431184,29.85238904,1.73E-05,0.000348336,0.002446752,390.555402
1970.484647,0.002196978,0.002219915,0.5498623,0.010633154,9.47E-06,45.28646454,3.23E-05,67.75773191,4.88E-05,0.006483778,5.22729047,2.99E-06,3.186223606,0.512687284,0.000933996,2.541806635,0.000121521,0.008213165,10.82808385,7.69E-06,9.349480996,0.001565549,288.613769,28.34530378,1.64E-05,0.000324901,0.002805576,390.251348
1970.499272,0.002184258,0.002152164,0.568047814,0.017202505,1.53E-05,44.17874532,3.16E-05,61.99054855,4.47E-05,0.006280068,4.533659309,2.59E-06,3.13142324,0.607611941,0.001106927,1.858060119,0.000143743,0.006003822,8.550658567,6.07E-06,9.073313963,0.001523213,252.235133,25.37180979,1.47E-05,0.000283949,0.003385833,389.947294
1970.513897,0.00183856,0.001871734,0.547959488,0.045646301,4.06E-05,50.20261438,3.59E-05,73.21933895,5.28E-05,0.005939673,4.564999955,2.61E-06,2.808989541,0.475568188,0.000866374,2.205428794,0.00011923,0.00712625,13.51744485,9.60E-06,9.05997175,0.001526401,296.728995,23.87960795,1.38E-05,0.000334037,0.002850204,389.64324
1970.528522,0.001689149,0.00170145,0.509476953,0.01176988,1.05E-05,63.75085039,4.55E-05,97.67828238,7.04E-05,0.005644388,6.468298097,3.70E-06,2.369561632,0.32064572,0.000584141,2.372671771,0.000129014,0.007666651,17.01554293,1.21E-05,9.415189318,0.001782746,367.206917,40.30679973,2.33E-05,0.000413376,0.00202145,389.339186
1970.543148,0.001917967,0.001801404,0.517439092,0.01185539,1.06E-05,46.91534181,3.35E-05,75.30793692,5.43E-05,0.005742441,5.903017788,3.38E-06,2.468122745,0.267062148,0.000486525,1.595344379,0.000124933,0.005154927,14.3466706,1.02E-05,9.413251176,0.001744896,302.217715,31.41941999,1.82E-05,0.000340216,0.001430124,389.035132
1970.557773,0.002389344,0.002223685,0.558179178,0.006742554,6.00E-06,31.58048673,2.26E-05,45.10405449,3.25E-05,0.006721777,3.669585054,2.10E-06,3.67150453,0.613805541,0.00111821,2.564897346,0.000154239,0.008287776,7.651296125,5.43E-06,9.089794938,0.001300331,170.877869,16.84514224,9.74E-06,0.000192362,0.003723394,388.731078
1970.572398,0.002041001,0.002035762,0.474221032,0.008682805,7.73E-06,48.4234653,3.46E-05,70.13293804,5.05E-05,0.006274592,5.484324766,3.14E-06,3.020830179,0.388214795,0.000707236,3.550193579,0.000124897,0.011471496,13.11465162,9.32E-06,9.291257822,0.001479504,275.887723,31.1003094,1.80E-05,0.000310575,0.002151581,388.427024
1970.587023,0.001942557,0.001968447,0.452711672,0.009441222,8.41E-06,67.3520931,4.81E-05,99.92082899,7.20E-05,0.005573002,8.032103602,4.59E-06,2.374856484,0.308102681,0.000561291,3.759331652,0.000107813,0.01214727,16.28898384,1.16E-05,9.458811321,0.001685204,444.277894,43.34714661,2.51E-05,0.000500137,0.001644282,388.12297
1970.601648,0.001869882,0.001799929,0.396165446,0.00478018,4.26E-06,95.67708753,6.83E-05,140.1632737,0.00010099,0.005380804,10.97854451,6.28E-06,2.059488275,0.3183656,0.000579987,5.627469315,0.0001159,0.018183655,26.53604597,1.88E-05,9.510543338,0.001689702,611.885437,63.47981458,3.67E-05,0.000688818,0.001415286,387.818916
1970.631221,0.002112709,0.002043235,0.409582492,0.008941639,7.96E-06,91.92523532,6.57E-05,129.7333655,9.35E-05,0.00525104,10.97453398,6.28E-06,2.207630794,0.32340885,0.000589175,5.917282208,0.000107331,0.019120107,24.23968241,1.72E-05,9.374830122,0.001634419,588.514943,54.57834205,3.16E-05,0.000662509,0.001406449,387.514862
1970.660795,0.001731883,0.001744012,0.44421661,0.018031566,1.61E-05,83.24335239,5.95E-05,119.0628332,8.58E-05,0.005417312,9.043237907,5.17E-06,2.321050526,0.357660246,0.000651573,3.275414871,9.29E-05,0.010583623,21.61860712,1.54E-05,9.490970119,0.001743875,544.234948,48.95577919,2.83E-05,0.000612662,0.001323544,387.210808
1970.690368,0.001579358,0.001569246,0.468873129,0.005926423,5.28E-06,55.73870676,3.98E-05,82.95262628,5.98E-05,0.005382797,6.814978727,3.90E-06,2.378258101,0.329768143,0.00060076,1.601860911,7.84E-05,0.005175983,15.18616973,1.08E-05,9.293045522,0.001598645,403.17545,39.48346767,2.28E-05,0.000453867,0.001032456,386.906754
1970.719941,0.001718046,0.001707686,0.502305147,0.020076533,1.79E-05,55.25540561,3.95E-05,85.82622497,6.18E-05,0.005338976,8.556718233,4.89E-06,2.751773249,0.34894207,0.000635691,1.145134317,8.03E-05,0.003700194,14.23228211,1.01E-05,9.081054849,0.001550332,397.173584,46.06291344,2.66E-05,0.00044711,0.001470709,386.6027
1970.749515,0.001919344,0.001872306,0.474575771,0.012657245,1.13E-05,57.70843301,4.12E-05,82.38946042,5.94E-05,0.00526779,7.624856838,4.36E-06,2.397703058,0.291842016,0.000531668,2.453590396,0.000106245,0.007928118,14.23564931,1.01E-05,9.364162568,0.001687169,396.312473,41.65776978,2.41E-05,0.000446141,0.001970219,386.298646
1970.779088,0.001774756,0.001690251,0.491903881,0.012485759,1.11E-05,59.21914615,4.23E-05,84.36570627,6.08E-05,0.005631176,8.106742763,4.64E-06,2.534064885,0.25304577,0.00046099,2.878934758,9.83E-05,0.009302504,14.46333117,1.03E-05,9.327563388,0.001693208,403.431564,44.06287945,2.55E-05,0.000454155,0.001418852,385.994592
1970.808662,0.001966168,0.001800153,0.487826808,0.009406449,8.37E-06,54.40509213,3.89E-05,79.95832055,5.76E-05,0.005438374,7.266390942,4.16E-06,2.568480044,0.290010685,0.000528331,2.687948031,8.71E-05,0.008685382,15.47195225,1.10E-05,9.296525406,0.001645763,398.125502,38.15440621,2.21E-05,0.000448182,0.001666096,385.690538
1970.838235,0.00197018,0.001862102,0.403652309,0.012761809,1.14E-05,81.82937728,5.85E-05,119.7878071,8.63E-05,0.004963381,9.777798217,5.59E-06,2.157448618,0.29182408,0.000531635,3.713724757,0.000115674,0.011999903,19.80691362,1.41E-05,9.347891163,0.001693338,533.409098,49.5136403,2.86E-05,0.000600475,0.001514301,385.386484
1970.867808,0.001813223,0.001866369,0.419103312,0.023367316,2.08E-05,69.30516882,4.95E-05,96.06831873,6.92E-05,0.005247128,8.874160487,5.08E-06,2.708030727,0.382250767,0.000696371,3.991328967,0.0001211,0.012896907,17.79374281,1.26E-05,9.221407451,0.001599285,444.17743,43.68055992,2.53E-05,0.000500024,0.002041027,385.08243
1970.897382,0.001813246,0.001801105,0.403746552,0.00351609,3.13E-06,99.09215478,7.08E-05,141.852452,0.000102207,0.005173687,9.686957193,5.54E-06,2.488627301,0.304770421,0.00055522,4.708920134,0.000109415,0.01521561,24.18816529,1.72E-05,9.309377538,0.001572914,566.344477,49.31179868,2.85E-05,0.000637551,0.001147984,384.778376
1970.926955,0.001933928,0.001923061,0.411989196,0.005283428,4.70E-06,126.1090616,9.01E-05,176.1001271,0.000126883,0.005428077,8.970052037,5.13E-06,2.407333295,0.322950712,0.00058834,5.520236927,0.000100226,0.017837162,27.0432017,1.92E-05,9.30118335,0.001601621,578.694838,49.95156798,2.89E-05,0.000651454,0.001062591,384.474322
1970.956529,0.002264972,0.002069723,0.475655894,0.009372755,8.34E-06,35.00790152,2.50E-05,54.30246413,3.91E-05,0.006117395,5.916943517,3.38E-06,3.180006094,0.38230633,0.000696473,2.433995976,0.000104079,0.007864804,8.517205915,6.05E-06,9.166099253,0.001515204,295.216773,28.45932949,1.65E-05,0.000332334,0.001255455,384.170268
1970.986102,0.001527633,0.001576684,0.449479448,0.022566718,2.01E-05,28.11719752,2.01E-05,50.69759827,3.65E-05,0.005070802,5.563852216,3.18E-06,2.655254694,0.299401951,0.00054544,0.931459006,6.78E-05,0.003009759,8.818320197,6.26E-06,9.191113203,0.001552255,271.305605,28.05902603,1.62E-05,0.000305417,0.000698584,383.866214
1971.015675,0.001480759,0.001445231,0.432867104,0.004835066,4.30E-06,38.90726545,2.78E-05,69.49176751,5.01E-05,0.004894507,8.000550086,4.58E-06,2.567785328,0.273437119,0.000498138,1.026909705,6.42E-05,0.003318183,11.17833649,7.94E-06,9.183743977,0.001582016,356.135423,37.99663773,2.20E-05,0.000400912,0.000698977,383.56216
1971.045249,0.001457642,0.001604455,0.422474363,0.006054446,5.39E-06,39.96917547,2.85E-05,62.99219207,4.54E-05,0.005342235,6.070434813,3.47E-06,3.009537665,0.346728111,0.000631657,2.842925997,7.97E-05,0.009186151,12.31409666,8.75E-06,8.959533592,0.001512195,348.847248,35.61233994,2.06E-05,0.000392708,0.000776543,383.258106
1971.074822,0.001650569,0.001653236,0.425365775,0.006871426,6.12E-06,39.67476034,2.83E-05,70.17073152,5.06E-05,0.005519376,6.090034458,3.48E-06,2.879917601,0.377510195,0.000687735,2.077346849,7.97E-05,0.006712388,11.98902421,8.52E-06,9.12595476,0.001580542,358.397438,37.49616006,2.17E-05,0.000403459,0.000997555,382.954052
1971.104396,0.001563683,0.001543286,0.434753594,0.009120778,8.12E-06,32.49178129,2.32E-05,59.6799579,4.30E-05,0.005350809,6.683243242,3.82E-06,2.937618628,0.451140935,0.000821873,1.964420178,8.60E-05,0.006347496,9.917214247,7.04E-06,9.014596767,0.001429128,334.622539,36.19120553,2.09E-05,0.000376695,0.001166107,382.649998
1971.1496,0.00152006,0.001550203,0.422873072,0.017099922,1.52E-05,40.73842867,2.91E-05,66.68516897,4.80E-05,0.005500437,6.964675164,3.98E-06,2.754566488,0.457257337,0.000833016,3.062704326,9.67E-05,0.009896306,13.59731859,9.66E-06,9.172594648,0.001571814,391.493891,36.00226025,2.08E-05,0.000440716,0.001340907,382.345944
1971.194805,0.001709921,0.00163933,0.410988752,0.010577194,9.42E-06,59.76496099,4.27E-05,104.5612607,7.53E-05,0.00560442,8.19965559,4.69E-06,3.074966726,0.583096891,0.001062266,4.647111717,0.00012519,0.015015893,18.27464599,1.30E-05,9.016755073,0.001432557,519.732648,49.12771649,2.84E-05,0.000585079,0.002022542,382.04189
1971.24001,0.001711719,0.001658824,0.425081074,0.018117219,1.61E-05,64.82663817,4.63E-05,109.8739961,7.92E-05,0.005441572,9.939208371,5.69E-06,3.174371841,0.633646935,0.001154356,5.736765483,0.00011256,0.018536816,18.72330033,1.33E-05,9.083666232,0.001456222,561.682548,50.41478665,2.92E-05,0.000632303,0.002032416,381.737836
1971.285215,0.001581177,0.00158841,0.425831485,0.005150584,4.59E-06,61.11101026,4.37E-05,104.9463012,7.56E-05,0.005744783,8.312022248,4.75E-06,3.213081622,0.555829487,0.001012591,5.669227694,9.56E-05,0.018318586,18.3836091,1.31E-05,9.064418588,0.001478272,532.775371,51.92415891,3.00E-05,0.000599761,0.001693117,381.433782
1971.330419,0.001810793,0.00164974,0.415852416,0.008257441,7.35E-06,69.82853817,4.99E-05,119.3429638,8.60E-05,0.005892639,8.07436764,4.62E-06,2.906654877,0.540602832,0.000984852,4.359395887,0.000124632,0.014086216,21.7822892,1.55E-05,9.120742419,0.001553554,536.755372,38.32722635,2.22E-05,0.000604242,0.0018217,381.129728
1971.375624,0.00163352,0.001550279,0.420059446,0.010981499,9.78E-06,59.67351552,4.26E-05,104.614882,7.54E-05,0.005726693,8.496126699,4.86E-06,2.865151814,0.52909545,0.000963888,5.100101946,0.000122882,0.016479609,19.04071442,1.35E-05,9.089753645,0.001565059,470.301532,43.23670751,2.50E-05,0.000529433,0.00168364,380.825674
1971.420829,0.001467304,0.001442349,0.413072601,0.007138969,6.36E-06,68.93941338,4.92E-05,114.0110381,8.21E-05,0.005460311,7.289200478,4.17E-06,2.783274077,0.554020683,0.001009296,5.020821414,0.000121878,0.016223435,21.15825006,1.50E-05,9.125676367,0.001554407,517.909285,44.35880133,2.57E-05,0.000583026,0.002072642,380.52162
