Age,LuminGB
1965.917,0.879170633
1966,0.887814123
1966.083,0.8731291
1966.167,0.884332278
1966.25,0.87962963
1966.333,0.878026912
1966.417,0.8558622
1966.5,0.862362669
1966.583,0.833557626
1966.667,0.866071429
1966.75,0.884473905
1966.833,0.882805881
1966.917,0.898583056
1967,0.881143172
1967.083,0.897045238
1967.167,0.903229979
1967.25,0.920164659
1967.333,0.912954011
1967.417,0.895202345
1967.5,0.88909942
1967.583,0.865457878
1967.667,0.866816534
1967.75,0.922521471
1967.833,0.885932824
1967.917,0.919072123
1968,0.94224207
1968.083,0.98126681
1968.167,0.948081175
1968.25,0.916426099
1968.333,0.906024734
1968.417,0.867167899
1968.5,0.872574987
1968.583,0.842898831
1968.667,0.849125716
1968.75,0.88015924
1968.833,0.863411605
1968.917,0.861148037
1969,0.861699248
1969.083,0.867321049
1969.167,0.871287129
1969.25,0.862403535
1969.333,0.854782831
1969.417,0.864651325
1969.5,0.855768618
1969.583,0.836538022
1969.667,0.867062098
1969.75,0.889031429
1969.833,0.854878041
1969.917,0.883044944
1970,0.867711758
1970.083,0.875995327
1970.167,0.874759682
1970.25,0.877248908
1970.333,0.888007124
1970.417,0.866509556
1970.5,0.859987158
1970.583,0.852798081
1970.667,0.867711001
1970.75,0.856150614
1970.833,0.869060982
1970.917,0.8702182
1971,0.87687844
1971.083,0.993565541
1971.167,0.983586639
1971.25,0.953546986
1971.333,0.903014814
1971.417,0.882812644
1971.5,0.865855611
1971.583,0.863879484
1971.667,0.880557625
1971.75,0.877890116
1971.833,0.908569002
1971.917,0.916177764
1972,0.882820969
1972.083,0.913793103
1972.167,0.893457694
1972.25,0.883594585
1972.333,0.889201473
1972.417,0.861918233
1972.5,0.849847278
1972.583,0.838419015
1972.667,0.867331135
1972.75,0.863514503
1972.833,0.877358491
1972.917,0.864460234
1973,0.8850625
1973.083,0.881294627
1973.167,0.889994962
1973.25,0.894160643
1973.333,0.899596933
1973.417,0.870887289
1973.5,0.88168273
1973.583,0.858407597
1973.667,0.87976124
1973.75,0.887266977
1973.833,0.881643854
1973.917,0.94990292
1974,0.99232592
1974.083,1.028619306
1974.167,0.990162564
1974.25,0.939075805
1974.333,0.901975591
1974.417,0.87826087
1974.5,0.873590494
1974.583,0.856409147
1974.667,0.875960003
1974.75,0.87962963
1974.833,0.883751839
1974.917,0.899779234
1975,0.912511893
1975.083,0.93640082
1975.167,0.909899964
1975.25,0.905343546
1975.333,0.907603163
1975.417,0.911328441
1975.5,0.910473716
1975.583,0.870291831
1975.667,0.879678668
1975.75,0.904153089
1975.833,0.879250046
1975.917,0.923800367
1976,0.953191565
1976.083,0.979128252
1976.167,0.936703205
1976.25,0.896171365
1976.333,0.868756453
1976.417,0.879772253
1976.5,0.896428005
1976.583,0.864962985
1976.667,0.895810446
1976.75,0.886339637
1976.833,0.914117772
1976.917,0.95421081
1977,0.951335089
1977.083,0.950704225
1977.167,0.962863693
1977.25,0.945958104
1977.333,0.912124519
1977.417,0.914285714
1977.5,0.898217321
1977.583,0.879457818
1977.667,0.881334483
1977.75,0.90046188
1977.833,0.922106037
1977.917,0.970615519
1978,0.944444444
1978.083,0.917910147
1978.167,0.905539487
1978.25,0.892156863
1978.333,0.883380683
1978.417,0.865180292
1978.5,0.880547355
1978.583,0.847575268
1978.667,0.879032657
1978.75,0.88452077
1978.833,0.873716706
1978.917,0.873354404
1979,0.901906889
1979.083,0.912825909
1979.167,0.917697388
1979.25,0.912882381
1979.333,0.89501303
1979.417,0.882106172
1979.5,0.879788946
1979.583,0.813697318
1979.667,0.851137124
1979.75,0.852963825
1979.833,0.862754885
1979.917,0.862675486
1980,0.87
1980.083,0.874189398
1980.167,0.895610009
1980.25,0.866852183
1980.333,0.861538462
1980.417,0.847125865
1980.5,0.864778287
1980.583,0.835001211
1980.667,0.841708595
1980.75,0.885932356
1980.833,0.893065508
1980.917,0.862356003
1981,0.873891514
1981.083,0.883531784
1981.167,0.89522946
1981.25,0.891649873
1981.333,0.896551724
1981.417,0.893236689
1981.5,0.888777244
1981.583,0.849093439
1981.667,0.876440885
1981.75,0.867469105
1981.833,0.856189476
1981.917,0.868431995
1982,0.88241098
1982.083,0.900343694
1982.167,0.861540875
1982.25,0.885079681
1982.333,0.881563704
1982.417,0.873476375
1982.5,0.859149565
1982.583,0.845654099
1982.667,0.864957551
1982.75,0.877385926
1982.833,0.871360197
1982.917,0.880781917
1983,0.862745098
1983.086,0.870930098
1983.17,0.895446266
1983.253,0.940881884
1983.336,1.011068013
1983.42,0.916346154
1983.503,0.886145654
1983.586,0.820699547
1983.67,0.872881356
1983.753,0.880231574
1983.836,0.875851586
1983.92,0.869128316
1984.003,0.877331563
1984.086,0.887850467
1984.17,0.858478439
1984.253,0.868340792
1984.336,0.865153169
1984.42,0.877341688
1984.503,0.833976558
1984.586,0.834300268
1984.67,0.859941115
1984.753,0.859788939
1984.836,0.853211009
1984.92,0.847699398
1985.003,0.859937662
1985.086,0.86900618
1985.17,0.870430988
1985.253,0.875384918
1985.336,0.85169597
1985.42,0.851330156
1985.503,0.856453622
1985.586,0.830721712
1985.67,0.856040322
1985.753,0.844949534
1985.836,0.865905835
1985.919,0.875186663
1986.003,0.857989714
1986.086,0.868873223
1986.169,0.866506767
1986.253,0.879058668
1986.336,0.880033531
1986.419,0.863486912
1986.503,0.857272757
1986.586,0.81235615
1986.669,0.861480941
1986.753,0.876945575
1986.836,0.864853095
1986.919,0.862385321
1987.003,0.867093316
1987.086,0.851198055
1987.169,0.859374475
1987.253,0.866071429
1987.336,0.846282445
1987.419,0.841112946
1987.503,0.838911876
1987.586,0.811457293
1987.669,0.832540208
1987.753,0.856874612
1987.836,0.873426017
1987.919,0.903494582
1988.003,0.877988298
1988.086,0.880556308
1988.169,0.861944758
1988.253,0.852826961
1988.336,0.85127783
1988.419,0.849274549
1988.503,0.85173495
1988.586,0.844983031
1988.669,0.878653574
1988.752,0.878380078
1988.836,0.87595581
1988.919,0.89787893
1989.002,0.890974566
1989.086,0.926151984
1989.169,0.933978911
1989.252,0.952093493
1989.336,0.973177433
1989.419,0.946150346
1989.502,0.892562231
1989.586,0.859349395
1989.669,0.859454508
1989.752,0.872250137
1989.836,0.897498563
1989.919,0.93094648
1990.002,0.933333333
1990.086,0.950061102
1990.169,0.949883932
1990.252,0.953118191
1990.336,0.928571429
1990.419,0.913860816
1990.502,0.895452035
1990.586,0.879991378
1990.669,0.903669995
1990.752,0.901953758
1990.836,0.899419273
1990.919,0.976678434
1991.002,0.976841651
1991.086,0.919612641
1991.169,0.881614288
1991.252,0.850669372
1991.336,0.854750344
1991.419,0.858405712
1991.502,0.850252161
1991.585,0.831657126
1991.669,0.857896811
1991.752,0.881080795
1991.835,0.862655191
1991.919,0.871041308
1992.002,0.904845982
1992.085,0.969116961
1992.169,0.94455399
1992.252,0.896430181
1992.335,0.861656396
1992.419,0.869064107
1992.502,0.842350599
1992.585,0.837105126
1992.669,0.849409897
1992.752,0.838383335
1992.835,0.867734131
1992.919,0.866765487
1993.002,0.870022968
1993.085,0.859604569
1993.169,0.870083412
1993.252,0.879014005
1993.335,0.886279586
1993.419,0.86980297
1993.502,0.871034193
1993.585,0.848393589
1993.669,0.848262843
1993.752,0.886995793
1993.835,0.852880858
1993.919,0.872323115
1994.002,0.881672448
1994.085,0.919864617
1994.169,0.895037547
1994.252,0.885784809
1994.335,0.882183981
1994.418,0.886597938
1994.502,0.866560519
1994.585,0.840658112
1994.668,0.89087754
1994.752,0.862414135
1994.835,0.878014596
1994.918,0.869663475
1995.002,0.884280651
1995.085,0.888765077
1995.168,0.885057401
1995.252,0.896033374
1995.335,0.883601305
1995.418,0.880701139
1995.502,0.879271603
1995.585,0.875780199
1995.668,0.923020727
1995.752,0.919545311
1995.835,0.9258643
1995.918,0.908711629
1996.002,0.8875545
1996.085,0.889195409
1996.168,0.918621726
1996.252,0.901568445
1996.335,0.881868786
1996.418,0.906480582
1996.502,0.884293518
1996.585,0.872491738
1996.668,0.897727273
1996.752,0.864859595
1996.835,0.87565302
1996.918,0.897426696
1997.002,0.898326991
1997.085,0.887968809
1997.168,0.896374924
1997.251,0.903929159
1997.335,0.883320357
1997.418,0.880558874
1997.501,0.856669362
1997.585,0.840714711
1997.668,0.87818193
1997.751,0.876929732
1997.835,0.873896529
1997.918,0.901090004
1998.001,0.932319096
1998.085,0.937952402
1998.168,0.938800971
1998.251,0.91159677
1998.335,0.923791655
1998.418,0.910388712
1998.501,0.895416904
1998.585,0.874771414
1998.668,0.900144939
1998.751,0.88172043
1998.835,0.906474664
1998.918,0.904255319
1999.001,0.90565045
1999.085,0.883208984
1999.168,0.906976744
1999.251,0.910200591
1999.335,0.898876404
1999.418,0.897933671
1999.501,0.90584853
1999.585,0.867081624
1999.668,0.931297801
1999.751,0.935870484
1999.835,0.914285714
1999.918,0.87976213
2000.001,0.899488749
2000.084,0.899310063
2000.168,0.882352941
2000.251,0.882416985
2000.334,0.876938384
2000.418,0.878609079
2000.501,0.877722198
2000.584,0.855094454
2000.668,0.872860065
2000.751,0.883815745
2000.834,0.867346939
2000.918,0.886450215
2001.001,0.883296251
2001.084,0.886620483
2001.168,0.886809091
2001.251,0.879726467
2001.334,0.903213706
2001.418,0.889711734
2001.501,0.866770674
2001.584,0.862156753
2001.668,0.886029632
2001.751,0.88075424
2001.834,0.890435865
2001.918,0.905937041
2002.001,0.911950382
2002.084,0.908111379
2002.168,0.929411765
2002.251,0.910186054
2002.334,0.931670454
2002.418,0.890544478
2002.501,0.903202405
2002.584,0.874591969
2002.668,0.910504997
2002.751,0.899108109
2002.834,0.914826967
2002.918,0.919059795
2003.001,0.916266382
2003.084,0.920858961
2003.167,0.942321609
2003.251,0.915506932
2003.334,0.899159664
2003.417,0.929538713
2003.501,0.890173204
2003.584,0.875554949
2003.667,0.897460452
2003.751,0.886870471
2003.834,0.899518285
2003.917,0.901745977
2004.001,0.921766137
2004.084,0.9
2004.167,0.873918552
2004.251,0.88860997
2004.334,0.881715316
2004.417,0.868076089
2004.501,0.871405714
2004.584,0.864973783
2004.667,0.881188119
2004.751,0.878710923
2004.834,0.891293666
2004.917,0.887819049
2005.001,0.887640449
2005.084,0.889409211
2005.167,0.896328882
2005.251,0.889117315
2005.334,0.891087799
2005.417,0.886281538
2005.501,0.890021653
2005.584,0.88777553
2005.667,0.9125
2005.751,0.904513932
2005.834,0.911876759
2005.917,0.893147152
2006,0.916031922
2006.084,0.90068049
2006.167,0.912083962
2006.25,0.898832549
2006.334,0.879760928
2006.417,0.891503389
2006.5,0.858695652
2006.584,0.863229359
2006.667,0.895804023
2006.75,0.891456027
2006.834,0.908045977
2006.917,0.907822187
2007,0.916039018
2007.084,0.941088187
2007.167,0.901576139
2007.25,0.928745235
2007.334,0.944014436
2007.417,0.923693879
2007.5,0.920116752
2007.584,0.905130645
2007.667,0.920513977
2007.75,0.907246912
2007.834,0.947216534
2007.917,0.951338368
2008,0.949938544
2008.084,0.9625
2008.167,1.017904144
2008.25,0.981762123
2008.334,0.946154847
2008.417,0.927153507
2008.5,0.921628594
2008.584,0.895902662
2008.667,0.896905035
2008.75,0.920296633
2008.833,0.929024427
2008.917,0.944716908
2009,0.920454545
2009.083,0.937885471
2009.167,0.94349454
2009.25,0.93062747
2009.333,0.971555663
2009.417,0.912123881
2009.5,0.882010645
2009.583,0.873212298
2009.667,0.878026919
2009.75,0.897271221
2009.833,0.922222222
2009.917,0.93703118
2010,0.964485477
2010.083,0.995682098
2010.167,1.015545582
