Age,LuminInd
-2952,0
-2951,0
-2950,1
-2949,1
-2948,1
-2947,0
-2946,2
-2945,1
-2944,2
-2943,2
-2942,2
-2941,2
-2940,1
-2939,1
-2938,1
-2937,0
-2936,0
-2935,1
-2934,0
-2933,1
-2932,2
