Age,BaCa
1818.374,0.0034
1818.393,0.00345
1818.413,0.00364
1818.432,0.00366
1818.452,0.00397
1818.472,0.00393
1818.491,0.00361
1818.511,0.0038
1818.53,0.00377
1818.55,0.00365
1818.566,0.00366
1818.582,0.0041
1818.598,0.00393
1818.613,0.0037
1818.629,0.00414
1818.645,0.0038
1818.661,0.00392
1818.677,0.00347
1818.693,0.00375
1818.709,0.00331
1818.725,0.00338
1818.74,0.00372
1818.756,0.00332
1818.772,0.00323
1818.788,0.0036
1818.804,0.00355
1818.82,0.0036
1818.836,0.0037
1818.852,0.00368
1818.867,0.00368
1818.883,0.00341
1818.899,0.00389
1818.915,0.00361
1818.931,0.0036
1818.947,0.00376
1818.963,0.00362
1818.979,0.00398
1818.994,0.00355
1819.01,0.00369
1819.026,0.00362
1819.042,0.00347
1819.058,0.00379
1819.074,0.00326
1819.09,0.00343
1819.106,0.00351
1819.121,0.00358
1819.137,0.00352
1819.153,0.00336
1819.169,0.00365
1819.185,0.00371
1819.201,0.00374
1819.217,0.00407
1819.233,0.00428
1819.248,0.005
1819.264,0.00537
1819.28,0.00509
1819.296,0.00516
1819.312,0.00448
1819.328,0.00404
1819.344,0.0037
1819.36,0.00389
1819.375,0.00366
1819.391,0.0038
1819.407,0.00394
1819.423,0.00382
1819.439,0.00391
1819.455,0.00391
1819.471,0.00409
1819.487,0.00394
1819.502,0.00462
1819.518,0.00439
1819.534,0.00409
1819.55,0.00406
1819.572,0.00409
1819.594,0.00419
1819.617,0.00422
1819.639,0.00356
1819.661,0.00389
1819.683,0.0041
1819.706,0.00398
1819.728,0.00373
1819.75,0.00319
1819.772,0.00382
1819.794,0.00391
1819.817,0.00357
1819.839,0.00362
1819.861,0.0031
1819.883,0.0036
1819.906,0.00369
1819.928,0.00361
1819.95,0.00351
1819.972,0.00361
1819.994,0.00355
1820.017,0.00372
1820.039,0.00347
1820.061,0.00353
1820.083,0.0035
1820.106,0.00344
1820.128,0.00371
1820.15,0.00365
1820.172,0.00368
1820.194,0.00366
1820.217,0.00388
1820.239,0.00385
1820.261,0.00394
1820.283,0.00404
1820.306,0.00435
1820.328,0.00405
1820.35,0.00355
1820.372,0.00389
1820.394,0.00352
1820.417,0.00382
1820.439,0.0039
1820.461,0.00409
1820.483,0.0041
1820.506,0.00429
1820.528,0.00414
1820.55,0.00373
1820.566,0.00351
1820.581,0.00362
1820.597,0.00373
1820.613,0.0032
1820.628,0.00322
1820.644,0.00341
1820.659,0.0035
1820.675,0.00343
1820.691,0.00372
1820.706,0.00374
1820.722,0.00357
1820.738,0.00367
1820.753,0.00395
1820.769,0.00361
1820.784,0.00339
1820.8,0.00349
1820.816,0.00343
1820.831,0.00352
1820.847,0.00355
1820.863,0.00381
1820.878,0.00374
1820.894,0.00366
1820.909,0.00358
1820.925,0.00341
1820.941,0.00348
1820.956,0.00361
1820.972,0.00363
1820.988,0.00356
1821.003,0.00328
1821.019,0.00359
1821.034,0.00402
1821.05,0.00366
1821.066,0.00351
1821.081,0.00369
1821.097,0.00367
1821.113,0.00398
1821.128,0.00367
1821.144,0.00328
1821.159,0.00301
1821.175,0.00294
1821.191,0.00309
1821.206,0.00318
1821.222,0.0028
1821.238,0.00275
1821.253,0.00276
1821.269,0.0029
1821.284,0.00287
1821.3,0.00264
1821.316,0.00287
1821.331,0.00276
1821.347,0.00273
1821.363,0.00248
1821.378,0.00253
1821.394,0.00267
1821.409,0.00264
1821.425,0.00277
1821.441,0.00283
1821.456,0.00274
1821.472,0.00275
1821.488,0.00292
1821.503,0.00287
1821.519,0.00297
1821.534,0.0029
1821.55,0.00303
1821.567,0.00293
1821.584,0.0028
1821.602,0.00312
1821.619,0.00302
1821.636,0.00296
1821.653,0.00298
1821.671,0.00303
1821.688,0.00326
1821.705,0.00333
1821.722,0.00327
1821.74,0.00318
1821.757,0.00316
1821.774,0.00329
1821.791,0.00344
1821.809,0.00348
1821.826,0.00344
1821.843,0.00359
1821.86,0.00342
1821.878,0.00313
1821.895,0.00317
1821.912,0.00317
1821.929,0.00331
1821.947,0.00304
1821.964,0.00313
1821.981,0.00315
1821.998,0.00309
1822.016,0.00327
1822.033,0.00311
1822.05,0.00331
1822.067,0.00338
1822.084,0.0032
1822.102,0.00329
1822.119,0.00334
1822.136,0.00383
1822.153,0.00394
1822.171,0.00367
1822.188,0.00357
1822.205,0.00334
1822.222,0.00325
1822.24,0.0032
1822.257,0.00341
1822.274,0.00305
1822.291,0.00313
1822.309,0.00321
1822.326,0.00326
1822.343,0.00338
1822.36,0.00339
1822.378,0.00351
1822.395,0.00342
1822.412,0.00351
1822.429,0.00357
1822.447,0.00371
1822.464,0.00378
1822.481,0.00372
1822.498,0.00368
1822.516,0.0037
1822.533,0.00346
1822.55,0.00376
1822.572,0.00354
1822.594,0.00347
1822.617,0.00346
1822.639,0.00317
1822.661,0.00323
1822.683,0.00344
1822.706,0.00342
1822.728,0.00381
1822.75,0.00384
1822.772,0.00408
1822.794,0.00407
1822.817,0.00372
1822.839,0.00369
1822.861,0.00376
1822.883,0.00334
1822.906,0.00358
1822.928,0.00317
1822.95,0.0032
1822.972,0.00316
1822.994,0.00307
1823.017,0.00323
1823.039,0.00315
1823.061,0.00367
1823.083,0.00346
1823.106,0.00357
1823.128,0.00333
1823.15,0.00334
1823.172,0.00338
1823.194,0.00338
1823.217,0.0032
1823.239,0.00328
1823.261,0.00324
1823.283,0.00317
1823.306,0.00296
1823.328,0.00305
1823.35,0.00311
1823.372,0.00319
1823.394,0.00317
1823.417,0.00339
1823.439,0.00351
1823.461,0.00354
1823.483,0.00348
1823.506,0.00362
1823.528,0.00354
1823.55,0.00352
1823.573,0.00345
1823.597,0.00353
1823.62,0.00354
1823.643,0.00366
1823.666,0.00383
1823.69,0.00326
1823.713,0.00352
1823.736,0.0037
1823.759,0.00366
1823.783,0.00368
1823.806,0.00343
1823.829,0.00329
1823.852,0.00333
1823.876,0.00335
1823.899,0.00333
1823.922,0.00326
1823.945,0.00324
1823.969,0.00322
1823.992,0.00337
1824.015,0.00331
1824.038,0.00326
1824.062,0.00344
1824.085,0.0035
1824.108,0.00328
1824.131,0.00313
1824.155,0.00326
1824.178,0.00317
1824.201,0.00313
1824.224,0.00297
1824.248,0.00347
1824.271,0.0032
1824.294,0.00299
1824.317,0.00295
1824.341,0.0031
1824.364,0.00315
1824.387,0.00313
1824.41,0.00316
1824.434,0.00329
1824.457,0.00336
1824.48,0.00353
1824.503,0.00344
1824.527,0.00343
1824.55,0.00358
1824.568,0.00346
1824.586,0.00341
1824.604,0.00344
1824.621,0.00338
1824.639,0.00342
1824.657,0.0033
1824.675,0.00318
1824.693,0.00319
1824.711,0.00319
1824.729,0.00327
1824.746,0.00326
1824.764,0.00327
1824.782,0.00315
1824.8,0.00317
1824.818,0.00334
1824.836,0.00341
1824.854,0.00336
1824.871,0.00349
1824.889,0.0033
1824.907,0.00306
1824.925,0.00305
1824.943,0.00314
1824.961,0.00316
1824.979,0.00323
1824.996,0.00333
1825.014,0.00323
1825.032,0.00327
1825.05,0.00316
1825.068,0.00311
1825.086,0.00295
1825.104,0.00304
1825.121,0.00296
1825.139,0.00303
1825.157,0.00317
1825.175,0.0032
1825.193,0.00342
1825.211,0.00346
1825.229,0.00335
1825.246,0.00366
1825.264,0.00355
1825.282,0.00321
1825.3,0.0033
1825.318,0.00343
1825.336,0.0035
1825.354,0.00357
1825.371,0.00404
1825.389,0.0046
1825.407,0.00412
1825.425,0.0038
1825.443,0.00352
1825.461,0.00326
1825.479,0.00333
1825.496,0.00335
1825.514,0.00333
1825.532,0.00291
1825.55,0.00309
1825.568,0.0031
1825.586,0.00319
1825.605,0.00333
1825.623,0.00321
1825.641,0.00309
1825.659,0.00323
1825.677,0.00345
1825.695,0.00352
1825.714,0.00324
1825.732,0.00334
1825.75,0.0035
1825.768,0.00324
1825.786,0.00309
1825.805,0.0031
1825.823,0.00312
1825.841,0.00302
1825.859,0.00291
1825.877,0.00283
1825.895,0.00304
1825.914,0.00323
1825.932,0.00303
1825.95,0.00305
1825.968,0.00301
1825.986,0.0031
1826.005,0.00315
1826.023,0.00316
1826.041,0.00322
1826.059,0.00333
1826.077,0.00342
1826.095,0.00352
1826.114,0.00333
1826.132,0.00322
1826.15,0.00317
1826.168,0.00313
1826.186,0.0033
1826.205,0.00337
1826.223,0.00332
1826.241,0.00331
1826.259,0.00325
1826.277,0.00351
1826.295,0.00351
1826.314,0.00347
1826.332,0.00352
1826.35,0.00357
1826.368,0.00391
1826.386,0.00405
1826.405,0.0033
1826.423,0.00324
1826.441,0.00362
1826.459,0.00374
1826.477,0.00364
1826.495,0.00375
1826.514,0.00352
1826.532,0.00354
1826.55,0.00325
1826.567,0.00317
1826.584,0.00327
1826.601,0.00333
1826.618,0.00334
1826.635,0.00361
1826.652,0.00345
1826.669,0.00328
1826.686,0.00321
1826.703,0.00313
1826.719,0.00306
1826.736,0.00307
1826.753,0.00303
1826.77,0.00318
1826.787,0.00343
1826.804,0.00348
1826.821,0.00347
1826.838,0.00353
1826.855,0.00337
1826.872,0.00322
1826.889,0.00337
1826.906,0.00368
1826.923,0.00361
1826.94,0.00349
1826.957,0.00375
1826.974,0.00361
1826.991,0.00351
1827.008,0.00325
1827.025,0.00328
1827.042,0.00328
1827.058,0.00353
1827.075,0.0035
1827.092,0.00358
1827.109,0.0036
1827.126,0.00363
1827.143,0.00356
1827.16,0.00348
1827.177,0.00341
1827.194,0.0034
1827.211,0.00323
1827.228,0.0029
1827.245,0.00285
1827.262,0.00285
1827.279,0.00322
1827.296,0.00349
1827.313,0.0034
1827.33,0.00307
1827.347,0.00323
1827.364,0.00338
1827.381,0.00357
1827.397,0.00388
1827.414,0.00344
1827.431,0.00345
1827.448,0.00364
1827.465,0.00351
1827.482,0.00317
1827.499,0.00353
1827.516,0.00311
1827.533,0.00341
1827.55,0.0032
1827.573,0.00319
1827.595,0.00313
1827.618,0.00304
1827.641,0.00325
1827.664,0.00323
1827.686,0.00338
1827.709,0.00338
1827.732,0.00321
1827.755,0.00324
1827.777,0.00344
1827.8,0.00324
1827.823,0.00319
1827.845,0.00314
1827.868,0.00325
1827.891,0.00329
1827.914,0.00334
1827.936,0.00318
1827.959,0.00343
1827.982,0.00334
1828.005,0.00328
1828.027,0.00338
1828.05,0.00323
1828.073,0.0033
1828.095,0.00337
1828.118,0.00346
1828.141,0.00314
1828.164,0.00299
1828.186,0.00323
1828.209,0.00299
1828.232,0.003
1828.255,0.00317
1828.277,0.00338
1828.3,0.00341
1828.323,0.00346
1828.345,0.00328
1828.368,0.00335
1828.391,0.00322
1828.414,0.00305
1828.436,0.00291
1828.459,0.00318
1828.482,0.00303
1828.505,0.00312
1828.527,0.0033
1828.55,0.00324
1828.57,0.0032
1828.591,0.00296
1828.611,0.00311
1828.632,0.00326
1828.652,0.00336
1828.672,0.0031
1828.693,0.00322
1828.713,0.00324
1828.734,0.00347
1828.754,0.0035
1828.774,0.00342
1828.795,0.00332
1828.815,0.00312
1828.836,0.00333
1828.856,0.00319
1828.877,0.00328
1828.897,0.00323
1828.917,0.00323
1828.938,0.00317
1828.958,0.00314
1828.979,0.0032
1828.999,0.00321
1829.019,0.00344
1829.04,0.0034
1829.06,0.00327
1829.081,0.00308
1829.101,0.00314
1829.121,0.00292
1829.142,0.0032
1829.162,0.00324
1829.183,0.00347
1829.203,0.00334
1829.223,0.00324
1829.244,0.0032
1829.264,0.00335
1829.285,0.0033
1829.305,0.00337
1829.326,0.00356
1829.346,0.00346
1829.366,0.00334
1829.387,0.00312
1829.407,0.00319
1829.428,0.00329
1829.448,0.00319
1829.468,0.00302
1829.489,0.00342
1829.509,0.00349
1829.53,0.00355
1829.55,0.00358
1829.569,0.00359
1829.588,0.00368
1829.608,0.0035
1829.627,0.00353
1829.646,0.00343
1829.665,0.00337
1829.685,0.00352
1829.704,0.00351
1829.723,0.00339
1829.742,0.00331
1829.762,0.00328
1829.781,0.00317
1829.8,0.00348
1829.819,0.00346
1829.838,0.00361
1829.858,0.00379
1829.877,0.00356
1829.896,0.00343
1829.915,0.00339
1829.935,0.00367
1829.954,0.00339
1829.973,0.00319
1829.992,0.00314
1830.012,0.00314
1830.031,0.00316
1830.05,0.00336
1830.069,0.00329
1830.088,0.0034
1830.108,0.00341
1830.127,0.00367
1830.146,0.0035
1830.165,0.0034
1830.185,0.00329
1830.204,0.00327
1830.223,0.0032
1830.242,0.00312
1830.262,0.00329
1830.281,0.0035
1830.3,0.0037
1830.319,0.00327
1830.338,0.0031
1830.358,0.00327
1830.377,0.00317
1830.396,0.00342
1830.415,0.00342
1830.435,0.00334
1830.454,0.00342
1830.473,0.00339
1830.492,0.00347
1830.512,0.0033
1830.531,0.00346
1830.55,0.00316
1830.567,0.00323
1830.584,0.00357
1830.602,0.00341
1830.619,0.00368
1830.636,0.00358
1830.653,0.00369
1830.671,0.0038
1830.688,0.00364
1830.705,0.00362
1830.722,0.00355
1830.74,0.0035
1830.757,0.0032
1830.774,0.00307
1830.791,0.00311
1830.809,0.00316
1830.826,0.00321
1830.843,0.00321
1830.86,0.00326
1830.878,0.00333
1830.895,0.0033
1830.912,0.00339
1830.929,0.00339
1830.947,0.00335
1830.964,0.00348
1830.981,0.00326
1830.998,0.0033
1831.016,0.00323
1831.033,0.00322
1831.05,0.00323
1831.067,0.00326
1831.084,0.0034
1831.102,0.00354
1831.119,0.00349
1831.136,0.00347
1831.153,0.0036
1831.171,0.00389
1831.188,0.00401
1831.205,0.00375
1831.222,0.00387
1831.24,0.00358
1831.257,0.00363
1831.274,0.0037
1831.291,0.00347
1831.309,0.00333
1831.326,0.00359
1831.343,0.00333
1831.36,0.00338
1831.378,0.00336
1831.395,0.00314
1831.412,0.00336
1831.429,0.00324
1831.447,0.00326
1831.464,0.00311
1831.481,0.00326
1831.498,0.00315
1831.516,0.00329
1831.533,0.00341
1831.55,0.00319
1831.571,0.0036
1831.593,0.00341
1831.614,0.00332
1831.635,0.00343
1831.656,0.00336
1831.678,0.00336
1831.699,0.00342
1831.72,0.00344
1831.741,0.00347
1831.763,0.00329
1831.784,0.00322
1831.805,0.00322
1831.827,0.00319
1831.848,0.00308
1831.869,0.00329
1831.89,0.00309
1831.912,0.00328
1831.933,0.00316
1831.954,0.00329
1831.976,0.00339
1831.997,0.0036
1832.018,0.00365
1832.039,0.00356
1832.061,0.00329
1832.082,0.00315
1832.103,0.00328
1832.124,0.00325
1832.146,0.00327
1832.167,0.00344
1832.188,0.00343
1832.21,0.00346
1832.231,0.00363
1832.252,0.00358
1832.273,0.00367
1832.295,0.00371
1832.316,0.00347
1832.337,0.00313
1832.359,0.00323
1832.38,0.00323
1832.401,0.0035
1832.422,0.00354
1832.444,0.00369
1832.465,0.00348
1832.486,0.00367
1832.507,0.00371
1832.529,0.00358
1832.55,0.00336
1832.57,0.00318
1832.59,0.0032
1832.61,0.00335
1832.63,0.00328
1832.65,0.00337
1832.67,0.00329
1832.69,0.00298
1832.71,0.00317
1832.73,0.00322
1832.75,0.00334
1832.77,0.0035
1832.79,0.00348
1832.81,0.00365
1832.83,0.00384
1832.85,0.00381
1832.87,0.00367
1832.89,0.00355
1832.91,0.00346
1832.93,0.00354
1832.95,0.00332
1832.97,0.00322
1832.99,0.00323
1833.01,0.0033
1833.03,0.00344
1833.05,0.00348
1833.07,0.00378
1833.09,0.00362
1833.11,0.0036
1833.13,0.00377
1833.15,0.00375
1833.17,0.0039
1833.19,0.00367
1833.21,0.00369
1833.23,0.00354
1833.25,0.00367
1833.27,0.00358
1833.29,0.00369
1833.31,0.0037
1833.33,0.00361
1833.35,0.00348
1833.37,0.00342
1833.39,0.00344
1833.41,0.00339
1833.43,0.00349
1833.45,0.00367
1833.47,0.00366
1833.49,0.00354
1833.51,0.00344
1833.53,0.00317
1833.55,0.0032
1833.592,0.00321
1833.633,0.00328
1833.675,0.00327
1833.717,0.00327
1833.758,0.00325
1833.8,0.00324
1833.842,0.00334
1833.883,0.0034
1833.925,0.00365
1833.967,0.00354
1834.008,0.00358
1834.05,0.00344
1834.092,0.00354
1834.133,0.00351
1834.175,0.00338
1834.217,0.00331
1834.258,0.00317
1834.3,0.00325
1834.342,0.00338
1834.383,0.00329
1834.425,0.00382
1834.467,0.00376
1834.508,0.00358
1834.55,0.0038
1834.587,0.00391
1834.624,0.00394
1834.661,0.00363
1834.698,0.00353
1834.735,0.00321
1834.772,0.00313
1834.809,0.00313
1834.846,0.00345
1834.883,0.00323
1834.92,0.00355
1834.957,0.00358
1834.994,0.0035
1835.031,0.00372
1835.069,0.00352
1835.106,0.00359
1835.143,0.00365
1835.18,0.00358
1835.217,0.00346
1835.254,0.00368
1835.291,0.00377
1835.328,0.00385
1835.365,0.00382
1835.402,0.00373
1835.439,0.00349
1835.476,0.00357
1835.513,0.00364
1835.55,0.00359
1835.57,0.00375
1835.589,0.00376
1835.609,0.0037
1835.628,0.00392
1835.648,0.0035
1835.668,0.00333
1835.687,0.0035
1835.707,0.00375
1835.726,0.00347
1835.746,0.00356
1835.766,0.00387
1835.785,0.00393
1835.805,0.00386
1835.825,0.00386
1835.844,0.0038
1835.864,0.00368
1835.883,0.00375
1835.903,0.00372
1835.923,0.00376
1835.942,0.00366
1835.962,0.00362
1835.981,0.00366
1836.001,0.00381
1836.021,0.00361
1836.04,0.00385
1836.06,0.00382
1836.079,0.0036
1836.099,0.00343
1836.119,0.00339
1836.138,0.00353
1836.158,0.00338
1836.177,0.00347
1836.197,0.00347
1836.217,0.00356
1836.236,0.00376
1836.256,0.00352
1836.275,0.00359
1836.295,0.00357
1836.315,0.00361
1836.334,0.00354
1836.354,0.00372
1836.374,0.00379
1836.393,0.00412
1836.413,0.00379
1836.432,0.00395
1836.452,0.00444
1836.472,0.00405
1836.491,0.0037
1836.511,0.00385
1836.53,0.00387
1836.55,0.00371
1836.57,0.00348
1836.59,0.00356
1836.61,0.00367
1836.63,0.00239
1836.65,0.00256
1836.67,0.00318
1836.69,0.00312
1836.71,0.00271
1836.73,0.00271
1836.75,0.00265
1836.77,0.00256
1836.79,0.00256
1836.81,0.00285
1836.83,0.00309
1836.85,0.00296
1836.87,0.00248
1836.89,0.00299
1836.91,0.00356
1836.93,0.0033
1836.95,0.00343
1836.97,0.00368
1836.99,0.00351
1837.01,0.00361
1837.03,0.00353
1837.05,0.00338
1837.07,0.00328
1837.09,0.00332
1837.11,0.00359
1837.13,0.00352
1837.15,0.00362
1837.17,0.00351
1837.19,0.00376
1837.21,0.00348
1837.23,0.00364
1837.25,0.00388
1837.27,0.0036
1837.29,0.00346
1837.31,0.00361
1837.33,0.00354
1837.35,0.00363
1837.37,0.00317
1837.39,0.00328
1837.41,0.00342
1837.43,0.00332
1837.45,0.00344
1837.47,0.00352
1837.49,0.00361
1837.51,0.00375
1837.53,0.00388
1837.55,0.0039
1837.59,0.00405
1837.63,0.00416
1837.67,0.0043
1837.71,0.00421
1837.75,0.00391
1837.79,0.00388
1837.83,0.00385
1837.87,0.0037
1837.91,0.00387
1837.95,0.00379
1837.99,0.0037
1838.03,0.00382
1838.07,0.00347
1838.11,0.00345
1838.15,0.00356
1838.19,0.00334
1838.23,0.00366
1838.27,0.00381
1838.31,0.00383
1838.35,0.00404
1838.39,0.00383
1838.43,0.00381
1838.47,0.00364
1838.51,0.0035
1838.55,0.00353
1838.564,0.00365
1838.577,0.00364
1838.591,0.00437
1838.604,0.00397
1838.618,0.00404
1838.631,0.00384
1838.645,0.004
1838.658,0.0038
1838.672,0.0042
1838.685,0.00423
1838.699,0.00417
1838.712,0.00413
1838.726,0.0041
1838.739,0.00377
1838.753,0.00368
1838.766,0.00373
1838.78,0.00369
1838.793,0.00344
1838.807,0.0032
1838.82,0.00336
1838.834,0.00331
1838.847,0.00315
1838.861,0.00368
1838.874,0.00379
1838.888,0.00363
1838.901,0.00404
1838.915,0.00373
1838.928,0.00401
1838.942,0.00353
1838.955,0.00342
1838.969,0.00338
1838.982,0.00357
1838.996,0.00345
1839.009,0.00354
1839.023,0.0034
1839.036,0.0036
1839.05,0.00352
1839.064,0.00369
1839.077,0.0037
1839.091,0.00369
1839.104,0.00374
1839.118,0.00369
1839.131,0.00395
1839.145,0.00409
1839.158,0.00369
1839.172,0.00348
1839.185,0.00348
1839.199,0.00345
1839.212,0.00371
1839.226,0.00345
1839.239,0.00345
1839.253,0.00362
1839.266,0.00384
1839.28,0.00369
1839.293,0.00359
1839.307,0.00354
1839.32,0.00331
1839.334,0.00334
1839.347,0.00351
1839.361,0.0035
1839.374,0.00351
1839.388,0.00344
1839.401,0.00343
1839.415,0.00328
1839.428,0.00335
1839.442,0.00331
1839.455,0.00346
1839.469,0.00345
1839.482,0.00354
1839.496,0.00372
1839.509,0.00363
1839.523,0.00338
1839.536,0.00346
1839.55,0.00364
1839.572,0.00357
1839.593,0.00359
1839.615,0.00367
1839.637,0.00387
1839.659,0.00372
1839.68,0.00365
1839.702,0.0039
1839.724,0.00361
1839.746,0.00357
1839.767,0.00352
1839.789,0.00358
1839.811,0.00362
1839.833,0.00366
1839.854,0.00357
1839.876,0.00373
1839.898,0.00357
1839.92,0.00366
1839.941,0.00355
1839.963,0.00366
1839.985,0.00357
1840.007,0.00357
1840.028,0.00339
1840.05,0.00376
1840.072,0.00386
1840.093,0.00376
1840.115,0.00387
1840.137,0.00412
1840.159,0.00433
1840.18,0.00416
1840.202,0.00407
1840.224,0.00366
1840.246,0.00383
1840.267,0.00352
1840.289,0.00341
1840.311,0.0033
1840.333,0.00341
1840.354,0.00335
1840.376,0.00337
1840.398,0.00351
1840.42,0.00342
1840.441,0.00387
1840.463,0.00356
1840.485,0.00353
1840.507,0.00347
1840.528,0.00356
1840.55,0.00344
1840.57,0.00338
1840.589,0.00345
1840.609,0.00343
1840.628,0.0035
1840.648,0.00374
1840.668,0.00378
1840.687,0.00363
1840.707,0.00376
1840.726,0.00378
1840.746,0.00403
1840.766,0.00401
1840.785,0.0038
1840.805,0.00375
1840.825,0.00349
1840.844,0.00336
1840.864,0.00355
1840.883,0.00338
1840.903,0.00357
1840.923,0.00341
1840.942,0.00366
1840.962,0.00364
1840.981,0.00367
1841.001,0.0036
1841.021,0.00358
1841.04,0.00356
1841.06,0.00333
1841.079,0.00342
1841.099,0.00336
1841.119,0.00307
1841.138,0.00296
1841.158,0.00358
1841.177,0.00372
1841.197,0.00354
1841.217,0.00352
1841.236,0.00371
1841.256,0.00371
1841.275,0.00369
1841.295,0.00325
1841.315,0.00327
1841.334,0.00345
1841.354,0.00362
1841.374,0.00349
1841.393,0.00341
1841.413,0.00339
1841.432,0.00344
1841.452,0.00331
1841.472,0.00338
1841.491,0.00341
1841.511,0.00336
1841.53,0.00324
1841.55,0.00325
1841.574,0.0032
1841.599,0.0032
1841.623,0.00312
1841.648,0.00325
1841.672,0.00331
1841.696,0.00329
1841.721,0.00333
1841.745,0.00355
1841.77,0.00354
1841.794,0.00354
1841.818,0.00342
1841.843,0.00324
1841.867,0.00372
1841.891,0.00377
1841.916,0.00341
1841.94,0.00354
1841.965,0.00349
1841.989,0.00351
1842.013,0.00335
1842.038,0.00328
1842.062,0.00333
1842.087,0.0032
1842.111,0.00324
1842.135,0.00299
1842.16,0.00301
1842.184,0.00301
1842.209,0.00306
1842.233,0.0032
1842.257,0.00329
1842.282,0.00321
1842.306,0.00336
1842.33,0.00331
1842.355,0.00334
1842.379,0.00307
1842.404,0.00298
1842.428,0.00316
1842.452,0.00345
1842.477,0.00353
1842.501,0.00386
1842.526,0.00353
1842.55,0.00309
1842.563,0.00282
1842.576,0.00318
1842.589,0.00358
1842.602,0.00298
1842.615,0.00277
1842.628,0.00331
1842.641,0.00384
1842.654,0.0038
1842.667,0.00329
1842.68,0.0036
1842.693,0.00381
1842.706,0.00353
1842.719,0.00311
1842.732,0.00315
1842.745,0.00312
1842.758,0.00309
1842.771,0.00303
1842.784,0.00322
1842.797,0.00289
1842.81,0.00292
1842.823,0.00283
1842.836,0.00301
1842.849,0.00297
1842.862,0.00339
1842.875,0.00325
1842.888,0.00338
1842.901,0.00358
1842.914,0.0032
1842.927,0.00351
1842.94,0.00327
1842.953,0.00285
1842.966,0.00288
1842.979,0.00325
1842.992,0.00316
1843.005,0.00327
1843.018,0.00316
1843.031,0.00348
1843.044,0.0033
1843.056,0.00295
1843.069,0.00291
1843.082,0.00327
1843.095,0.00377
1843.108,0.00319
1843.121,0.00285
1843.134,0.0031
1843.147,0.00292
1843.16,0.00335
1843.173,0.00302
1843.186,0.00287
1843.199,0.00297
1843.212,0.00307
1843.225,0.00289
1843.238,0.00328
1843.251,0.00305
1843.264,0.00321
1843.277,0.00322
1843.29,0.00346
1843.303,0.00324
1843.316,0.00349
1843.329,0.00319
1843.342,0.00317
1843.355,0.00321
1843.368,0.00324
1843.381,0.00333
1843.394,0.0042
1843.407,0.00347
1843.42,0.00308
1843.433,0.00322
1843.446,0.00356
1843.459,0.00321
1843.472,0.0042
1843.485,0.00364
1843.498,0.00379
1843.511,0.00378
1843.524,0.00372
1843.537,0.00327
1843.55,0.00315
1843.562,0.0031
1843.575,0.00345
1843.587,0.00314
1843.599,0.00371
1843.612,0.00398
1843.624,0.00354
1843.636,0.00355
1843.649,0.00347
1843.661,0.00356
1843.673,0.00339
1843.686,0.00344
1843.698,0.00336
1843.71,0.00347
1843.723,0.00365
1843.735,0.00343
1843.748,0.00325
1843.76,0.00354
1843.772,0.0035
1843.785,0.00354
1843.797,0.00356
1843.809,0.00356
1843.822,0.0035
1843.834,0.00397
1843.846,0.00363
1843.859,0.00305
1843.871,0.00359
1843.883,0.00346
1843.896,0.0033
1843.908,0.00373
1843.92,0.00371
1843.933,0.00367
1843.945,0.00371
1843.957,0.00358
1843.97,0.00352
1843.982,0.00372
1843.994,0.00301
1844.007,0.00305
1844.019,0.0031
1844.031,0.0035
1844.044,0.0034
1844.056,0.00378
1844.069,0.00323
1844.081,0.00329
1844.093,0.00344
1844.106,0.00373
1844.118,0.00342
1844.13,0.00365
1844.143,0.00391
1844.155,0.00358
1844.167,0.00387
1844.18,0.00364
1844.192,0.0037
1844.204,0.00325
1844.217,0.00345
1844.229,0.00351
1844.241,0.0039
1844.254,0.00391
1844.266,0.00334
1844.278,0.0037
1844.291,0.00351
1844.303,0.00383
1844.315,0.00392
1844.328,0.00408
1844.34,0.00383
1844.352,0.00424
1844.365,0.00363
1844.377,0.00413
1844.39,0.00373
1844.402,0.00373
1844.414,0.00355
1844.427,0.00368
1844.439,0.00337
1844.451,0.0035
1844.464,0.00348
1844.476,0.00368
1844.488,0.00398
1844.501,0.00389
1844.513,0.00369
1844.525,0.00349
1844.538,0.00339
1844.55,0.00366
1844.562,0.00384
1844.574,0.00359
1844.586,0.00389
1844.598,0.00392
1844.61,0.00376
1844.622,0.00353
1844.634,0.00344
1844.646,0.00345
1844.658,0.00376
1844.67,0.00369
1844.683,0.00352
1844.695,0.00367
1844.707,0.00338
1844.719,0.00363
1844.731,0.00353
1844.743,0.00335
1844.755,0.00355
1844.767,0.00357
1844.779,0.00347
1844.791,0.00338
1844.803,0.00368
1844.815,0.00352
1844.827,0.00336
1844.839,0.0035
1844.851,0.00332
1844.863,0.00336
1844.875,0.0035
1844.887,0.00336
1844.899,0.00339
1844.911,0.00359
1844.923,0.00354
1844.936,0.00352
1844.948,0.00358
1844.96,0.00364
1844.972,0.00354
1844.984,0.00354
1844.996,0.0035
1845.008,0.00351
1845.02,0.00363
1845.032,0.00357
1845.044,0.0036
1845.056,0.00353
1845.068,0.00341
1845.08,0.00344
1845.092,0.00355
1845.104,0.00349
1845.116,0.00362
1845.128,0.00347
1845.14,0.00342
1845.152,0.00361
1845.164,0.00337
1845.177,0.00341
1845.189,0.00332
1845.201,0.00325
