Age,Ba138Ca,BaCa,BCa,CdCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa,Dist
1935.295646,0.00293788,0.00324301,0.304836,7.44E-06,0.00466516,1.919381,0.000914579,0.000583472,0.129468,9.413471384,0.00148941,0.000303464,808.6155369
1935.314772,0.00273783,0.00296816,0.298121,1.31E-06,0.0039856,1.66583,0.00106074,0.000355441,0.118118,9.495006015,0.00140688,0.000322149,808.4398612
1935.333897,0.00308317,0.00312773,0.302724,1.44E-06,0.00435631,1.831053,0.00266636,0.000572824,0.13545,9.416483186,0.00150261,0.000303386,808.2641856
1935.353022,0.00397704,0.00350514,0.366205,-4.72E-06,0.00462521,2.300772,0.00117092,0.00110354,0.121959,9.398408796,0.00142727,0.000241411,808.0885099
1935.372147,0.00410615,0.0040848,0.359047,1.62E-05,0.0051056,2.761972,0.00140947,0.00135355,0.143991,9.367496764,0.00138166,0.0002388,807.9128342
1935.391272,0.00401549,0.0039326,0.424563,-3.23E-06,0.00570655,2.820098,0.00126939,0.00133617,0.128714,9.369978588,0.001292,0.000182941,807.7371585
1935.410397,0.00315298,0.00335261,0.299444,1.68E-06,0.0049501,2.183378,0.00124072,0.000681148,0.21456,9.828499257,0.00136706,0.000242906,807.5614829
1935.429522,0.00278325,0.0028161,0.180056,8.66E-06,0.00521722,1.444505,0.00143051,0.00051529,0.327672,10.06723338,0.00136586,0.000301863,807.3858072
1935.448647,0.00268429,0.00291722,0.201891,1.80E-05,0.00483157,1.518926,0.00151497,0.000636924,0.291862,10.14934965,0.00141248,0.00033745,807.2101315
1935.467772,0.00342648,0.00332871,0.314936,7.59E-06,0.00554739,2.186959,0.00141376,0.00081443,0.213521,9.727927153,0.00134572,0.000285668,807.0344558
1935.486897,0.00321337,0.00314466,0.263669,1.23E-05,0.00495362,1.685191,0.00124792,0.000861491,0.206932,9.767616512,0.00140052,0.000327126,806.8587801
1935.506022,0.00359355,0.00357645,0.37633,1.85E-05,0.00547574,2.392443,0.000940347,0.000642692,0.14366,9.614418606,0.00138626,0.000264179,806.6831045
1935.525147,0.00363466,0.0033856,0.37289,1.17E-06,0.00506561,2.005298,0.000806214,0.000574276,0.119418,9.616225859,0.00144685,0.00032294,806.5074288
1935.544273,0.00253407,0.00270404,0.220836,-3.28E-06,0.00437721,1.500845,0.00108574,0.000466002,0.213768,9.551182894,0.00149917,0.000463793,806.3317531
1935.563398,0.00299965,0.00304745,0.317724,8.03E-06,0.00530334,2.667904,0.00118813,0.000607517,0.175353,9.488308586,0.00136794,0.000317831,806.1560774
1935.582523,0.00352505,0.00350646,0.321854,1.93E-05,0.00529677,3.454072,0.00198618,0.000714489,0.191364,9.448031709,0.0015613,0.000374702,805.9804018
1935.601648,0.0034306,0.00349634,0.303484,1.66E-06,0.0062818,4.781954,0.00263065,0.000846217,0.352553,9.50288125,0.00193504,0.000453491,805.8047261
1935.60863,0.00353141,0.00336136,0.268692,2.37E-06,0.00524628,3.981038,0.00326791,0.000287198,0.316784,9.638319614,0.00203112,0.000430844,805.6290504
1935.615613,0.00384435,0.00368769,0.418531,-5.00E-06,0.00457639,2.714729,0.00355423,0.000333882,0.0814464,9.489681979,0.00162574,0.000361906,805.4533747
1935.622596,0.00333389,0.003263,0.431831,7.61E-06,0.00484074,2.635583,0.00235472,0.000254258,0.0638698,9.276958992,0.00155947,0.000314062,805.2776991
1935.629578,0.00385929,0.0035668,0.476522,5.59E-06,0.00557025,3.132734,0.00229751,0.00044202,0.0593157,9.19752249,0.00148842,0.000295265,805.1020234
1935.636561,0.00376715,0.00388801,0.476602,2.37E-06,0.00514736,3.052175,0.00261878,0.000619515,0.0598744,9.312567142,0.00152578,0.000365942,804.9263477
1935.643543,0.00339815,0.00357124,0.47282,2.66E-06,0.00576856,3.03611,0.00151843,0.000342373,0.0580995,9.238322253,0.00143721,0.000313117,804.750672
1935.650526,0.00349989,0.00353454,0.444733,-5.00E-06,0.00476116,2.921743,0.00157094,0.000339538,0.0663578,9.182852865,0.00155804,0.000363555,804.5749964
1935.657509,0.0039923,0.00420783,0.479885,6.09E-06,0.00528421,4.285071,0.00175274,0.00051422,0.074424,9.067931756,0.00133881,0.000304189,804.3993207
1935.664491,0.00403144,0.00376817,0.348371,1.00E-05,0.00536181,3.85009,0.00414121,0.00064881,0.14275,9.384893817,0.00134945,0.000361489,804.223645
1935.671474,0.00306523,0.00342843,0.426512,8.12E-06,0.00517677,3.128803,0.00311182,0.000567336,0.116278,9.252515116,0.00128451,0.000344334,804.0479693
1935.678456,0.00334048,0.0036036,0.387924,7.75E-06,0.00462161,2.521248,0.00403283,0.000405571,0.126713,9.381256805,0.00148976,0.0003973,803.8722937
1935.685439,0.00384797,0.00396493,0.464183,-3.91E-06,0.00579199,3.035313,0.0034219,0.000584605,0.0957736,9.041054716,0.00131099,0.000294876,803.696618
1935.692422,0.00384791,0.0043131,0.369866,3.74E-06,0.00531885,3.045799,0.00447073,0.000367838,0.135701,9.43315695,0.00140988,0.000437826,803.5209423
1935.699404,0.00407277,0.00375594,0.382294,7.81E-06,0.00525742,2.891255,0.00631893,0.000337223,0.127157,9.475959069,0.00146362,0.000500537,803.3452666
1935.706387,0.00392536,0.00379666,0.471512,-2.63E-06,0.00587374,2.989499,0.00407628,0.000653483,0.103764,9.158303717,0.00127744,0.000337374,803.169591
1935.71337,0.00342792,0.0036508,0.40096,-1.82E-07,0.00557717,2.722245,0.00517741,0.000328656,0.13358,9.501130698,0.00152408,0.000520338,802.9939153
1935.720352,0.00458102,0.0042265,0.456676,4.65E-06,0.00638559,3.696158,0.0046249,0.000628505,0.140958,9.379793736,0.00142186,0.000485333,802.8182396
1935.727335,0.00427802,0.00445393,0.408867,2.60E-06,0.00712347,3.607671,0.0136669,0.000725385,0.225101,9.430547575,0.0013591,0.000598599,802.6425639
1935.734317,0.00438559,0.00416862,0.396535,5.18E-06,0.00619798,3.002807,0.00630418,0.000798096,0.224674,9.611278697,0.00151371,0.000514329,802.4668883
1935.7413,0.00375239,0.0040504,0.440599,2.05E-05,0.00648069,3.290654,0.008076,0.000638676,0.23927,9.502649254,0.00137885,0.000543515,802.2912126
1935.748283,0.00425158,0.00426063,0.352074,6.46E-06,0.00662715,3.265633,0.00420864,0.000355816,0.269516,9.725746591,0.00141698,0.000526292,802.1155369
1935.755265,0.00340675,0.00351674,0.338268,5.07E-06,0.00512346,2.416414,0.00146993,0.000314869,0.16367,9.408124771,0.00140287,0.000453514,801.9398612
1935.762248,0.00274464,0.00284067,0.270063,-3.25E-06,0.00443002,1.909453,0.000949413,0.000186882,0.179679,9.468106902,0.00134683,0.000522041,801.7641856
1935.76923,0.00307736,0.00329039,0.326656,-2.91E-06,0.00468465,2.414235,0.00108808,0.00026561,0.144839,9.400264158,0.0013476,0.000422133,801.5885099
1935.776213,0.00378902,0.00358392,0.419601,1.13E-05,0.00532447,2.981824,0.00104287,0.000345709,0.10664,9.143354259,0.001237,0.000333087,801.4128342
1935.783196,0.00322315,0.00318663,0.348422,8.24E-07,0.0052218,2.676509,0.00105392,0.000423608,0.132299,9.111815465,0.00120998,0.000395447,801.2371585
1935.790178,0.00364553,0.00361262,0.389902,3.42E-05,0.00493627,3.127379,0.00166306,0.000486833,0.125917,9.259518421,0.00128198,0.000316319,801.0614829
1935.797161,0.00317659,0.00323678,0.313624,9.70E-06,0.00469904,2.923341,0.00123234,0.000286798,0.142696,9.16494082,0.00136024,0.000468684,800.8858072
1935.804143,0.00385239,0.00369282,0.453631,1.57E-06,0.00534441,3.813118,0.00174274,0.000229089,0.0840388,8.845843226,0.00126155,0.000298674,800.7101315
1935.811126,0.00378821,0.00406612,0.539307,1.89E-05,0.00593406,3.855897,0.00487681,0.000321407,0.0582445,8.947029942,0.001216,0.000258991,800.5344558
1935.818109,0.00362862,0.00356346,0.446935,8.17E-06,0.00525916,2.993582,0.00538784,0.000231026,0.0671562,9.171553567,0.00142948,0.000322808,800.3587801
1935.825091,0.00377001,0.00348731,0.46131,1.12E-05,0.00525056,3.209373,0.00559922,0.000439585,0.0831758,9.165526127,0.00134767,0.00037829,800.1831045
1935.832074,0.00380649,0.00364756,0.486781,1.93E-05,0.00553009,3.323579,0.00335236,0.00055946,0.0614601,9.130745444,0.00135004,0.000343056,800.0074288
1935.839056,0.00338756,0.00324508,0.447645,1.35E-06,0.00493077,2.860164,0.00252594,0.000266187,0.055375,8.904880086,0.00131644,0.000315902,799.8317531
1935.846039,0.00331237,0.00325358,0.461582,6.45E-06,0.004956,2.959741,0.00340645,0.000351054,0.0481072,8.912386561,0.00136846,0.000304846,799.6560774
1935.853022,0.00406887,0.00356783,0.505061,1.40E-06,0.00527376,3.304542,0.00587409,0.000554459,0.0524518,9.086439761,0.00134197,0.000296896,799.4804018
1935.860004,0.00320783,0.00392976,0.506729,-2.87E-06,0.0056431,3.443832,0.00208358,0.000798052,0.0402127,9.092413396,0.00122593,0.000195282,799.3047261
1935.866987,0.00336605,0.00313628,0.405262,1.05E-05,0.00428989,2.516783,0.00338907,0.000426507,0.0564309,8.971309245,0.00145864,0.000336262,799.1290504
1935.87397,0.00343496,0.00335485,0.446076,8.66E-06,0.00494025,3.068219,0.00220564,0.000831994,0.0551792,8.829641352,0.00135188,0.000253082,798.9533747
1935.880952,0.00364567,0.00349594,0.419336,1.94E-06,0.00563358,3.111733,0.00957909,0.000454827,0.132227,9.112353296,0.0015108,0.000414653,798.7776991
1935.887935,0.00359964,0.00354295,0.469223,-3.49E-06,0.00654705,3.720158,0.0208461,0.000509599,0.117533,9.139975928,0.00138827,0.000395119,798.6020234
1935.894917,0.00362935,0.0037279,0.462309,1.52E-05,0.00605259,3.685318,0.0121464,0.00109941,0.104717,9.046358719,0.00135492,0.000398686,798.4263477
1935.9019,0.00350782,0.00366167,0.432735,1.82E-05,0.00573047,3.388006,0.0187509,0.000948179,0.136786,9.129489563,0.00143945,0.000486948,798.250672
1935.908883,0.00392349,0.00345207,0.392814,-3.36E-06,0.00568374,2.777911,0.013615,0.000749939,0.175367,9.397730795,0.00148008,0.000471594,798.0749964
1935.915865,0.00363364,0.00338039,0.426658,2.07E-05,0.00578855,3.185721,0.00867933,0.000752893,0.142036,9.056645331,0.00131484,0.000393426,797.8993207
1935.922848,0.00363673,0.00328747,0.39487,-3.53E-06,0.00449963,3.03633,0.00721692,0.000655433,0.0766681,9.127702262,0.00133706,0.0002592,797.723645
1935.92983,0.00413575,0.00369377,0.454662,1.45E-06,0.00523446,3.557496,0.00461625,0.00127554,0.0717435,8.831204364,0.0012202,0.000275525,797.5479693
1935.936813,0.00354999,0.00360181,0.425557,2.01E-06,0.0051972,3.331426,0.0054139,0.000790835,0.0693796,8.95488327,0.00121935,0.000265465,797.3722937
1935.943796,0.00423287,0.00442492,0.409191,2.08E-06,0.00536775,4.02585,0.00647842,0.000895872,0.129786,9.352528383,0.00138,0.000382202,797.196618
1935.950778,0.00428084,0.00429132,0.4581,1.30E-05,0.00540448,3.997129,0.00301709,0.000951236,0.0606434,8.935212457,0.00127866,0.000237981,797.0209423
1935.957761,0.00378243,0.00362415,0.491031,1.29E-06,0.00554939,3.685185,0.00161102,0.000717538,0.044147,8.694963226,0.00120506,0.000205157,796.8452666
1935.964743,0.00351389,0.00398793,0.461281,-3.37E-06,0.00529548,3.471661,0.001573,0.000603624,0.0579304,9.128344179,0.00136311,0.000283713,796.669591
1935.971726,0.00479151,0.00418822,0.485509,8.21E-06,0.00568932,3.942995,0.00122316,0.000544262,0.0470221,8.925498762,0.00120896,0.000206121,796.4939153
1935.978709,0.00397346,0.00395568,0.465322,6.99E-06,0.00591429,4.046423,0.00182382,0.000462943,0.0549199,8.847150681,0.00113438,0.000218887,796.3182396
1935.985691,0.00508163,0.00468115,0.482867,2.88E-06,0.00585881,4.114548,0.00403849,0.000687811,0.0883489,9.058092823,0.00122072,0.000272274,796.1425639
1935.992674,0.0035002,0.0036296,0.422139,1.70E-06,0.00478917,3.119335,0.00266198,0.00047171,0.0595934,9.021984971,0.00128411,0.000318137,795.9668883
1935.999656,0.00349035,0.0035945,0.463395,5.60E-07,0.00532545,3.533856,0.00153041,0.000685328,0.0557339,8.833871083,0.00116672,0.000259858,795.7912126
1936.006639,0.00350176,0.00341955,0.426376,1.11E-05,0.00492918,2.748781,0.00144517,0.000511852,0.063122,8.853216157,0.00129982,0.000318068,795.6155369
1936.013622,0.00322444,0.00329703,0.394174,-2.89E-06,0.00454135,2.618998,0.00111227,0.000508513,0.0818903,9.02388256,0.00133012,0.000385294,795.4398612
1936.020604,0.00295035,0.00318971,0.418004,1.55E-06,0.00490055,2.982524,0.00097019,0.000534211,0.0662859,8.813564382,0.00119299,0.000368731,795.2641856
1936.027587,0.00320295,0.0034432,0.400707,1.47E-05,0.0049805,3.194112,0.00132089,0.000877834,0.075388,8.722506575,0.00122504,0.000359117,795.0885099
1936.03457,0.00347673,0.0034458,0.438122,8.14E-06,0.00528974,3.205179,0.00138408,0.00123751,0.055425,8.726307953,0.00110591,0.000267505,794.9128342
1936.041552,0.003033,0.00301089,0.355421,2.09E-05,0.00434488,2.466472,0.00137921,0.000405893,0.0748203,9.118866932,0.00131965,0.000382947,794.7371585
1936.048535,0.0027109,0.00308319,0.379,1.36E-05,0.0050636,3.157267,0.0014923,0.000752214,0.0771187,8.988258071,0.00117013,0.000379414,794.5614829
1936.055517,0.00299523,0.00303271,0.377041,8.44E-06,0.0049353,2.931202,0.0035736,0.000943473,0.091319,9.191338028,0.00118082,0.000383458,794.3858072
1936.0625,0.00294528,0.00304258,0.34421,7.50E-07,0.00461858,2.702621,0.00307921,0.000789542,0.104727,9.189346547,0.00128986,0.000387328,794.2101315
1936.069483,0.00265294,0.00296299,0.319329,1.54E-06,0.0044281,2.514283,0.00338459,0.000933409,0.0986921,9.05354823,0.00125876,0.000426342,794.0344558
1936.076465,0.00291856,0.00285567,0.337718,2.33E-06,0.0044976,2.615871,0.00276811,0.000824563,0.0835038,8.91968338,0.0012183,0.000402442,793.8587801
1936.083448,0.00386822,0.00377715,0.425008,1.81E-06,0.00520127,3.550136,0.00351542,0.00162516,0.0897425,9.164251648,0.00118772,0.000307804,793.6831045
1936.09043,0.00434806,0.00435776,0.441696,-3.35E-06,0.0056625,3.928265,0.00306167,0.00143894,0.0839225,9.132675959,0.00124178,0.000274245,793.5074288
1936.097413,0.00403734,0.00394989,0.443212,-2.49E-06,0.00603193,4.108102,0.00234177,0.00166687,0.0612788,8.826628329,0.00112981,0.000221126,793.3317531
1936.104396,0.00361015,0.00383549,0.422765,4.24E-06,0.00518717,3.483787,0.00151608,0.00159848,0.0607276,8.681983572,0.00124297,0.000225766,793.1560774
1936.116524,0.00329363,0.00387733,0.402956,1.89E-05,0.00498598,3.522195,0.00213014,0.0020183,0.0708741,8.796520033,0.00123713,0.000262967,792.9804018
1936.128652,0.00308251,0.00324377,0.368874,-4.08E-06,0.00440772,2.833377,0.00119986,0.00129583,0.0658183,9.139249821,0.00130226,0.000304632,792.8047261
1936.14078,0.00354392,0.00373414,0.396891,1.20E-05,0.00495699,3.069496,0.00139369,0.00172998,0.0662322,8.734009162,0.00119878,0.000296705,792.6290504
1936.152908,0.003711,0.00349116,0.379875,1.72E-06,0.00467948,3.193139,0.00275262,0.00175615,0.0622349,8.824764266,0.00114247,0.000280448,792.4533747
1936.165036,0.00358962,0.00309841,0.314482,5.46E-06,0.00422064,2.383303,0.005104,0.00116236,0.0582762,8.887148569,0.0013658,0.000396137,792.2776991
1936.177164,0.00305277,0.00316521,0.394708,2.50E-05,0.00466866,2.994667,0.0022357,0.00125184,0.0535978,8.735420837,0.00116327,0.000263853,792.1020234
1936.189292,0.00279276,0.00338971,0.382197,1.29E-06,0.00501746,3.168947,0.00366548,0.0015485,0.0669307,8.750727668,0.00114398,0.000361206,791.9263477
1936.20142,0.00387632,0.00370348,0.436856,1.12E-05,0.00602424,3.671252,0.00282709,0.00211877,0.0543435,8.775260076,0.00114691,0.000248816,791.750672
1936.213549,0.00324335,0.00380465,0.388948,2.03E-06,0.00486439,3.499472,0.00223079,0.00136276,0.0656942,8.936453077,0.00124553,0.000304763,791.5749964
1936.225677,0.0027861,0.00308807,0.393702,-3.67E-06,0.00456416,3.110177,0.00361411,0.000841707,0.0609791,8.806009128,0.00118328,0.000292437,791.3993207
1936.237805,0.00423214,0.00371203,0.421608,-3.24E-06,0.0052545,3.835614,0.00183361,0.00145759,0.0626521,8.771825774,0.00115111,0.000268481,791.223645
1936.249933,0.00351079,0.00347879,0.366736,1.04E-05,0.00431885,2.945264,0.00184149,0.00099444,0.0742759,8.981700362,0.00134195,0.000347232,791.0479693
1936.262061,0.00358716,0.0032337,0.359118,1.21E-06,0.00465153,2.729211,0.00126012,0.00149082,0.097107,9.170138065,0.00130834,0.000389078,790.8722937
1936.274189,0.00330689,0.00325154,0.355068,1.55E-06,0.00406459,2.421055,0.00138924,0.0013495,0.0840723,8.86166653,0.00120942,0.000388688,790.696618
1936.286317,0.00338154,0.00356679,0.353528,-3.27E-06,0.00447049,2.543098,0.00182997,0.00113881,0.0843274,9.07626912,0.00126474,0.000443031,790.5209423
1936.298445,0.00344587,0.00355853,0.345083,1.68E-05,0.00455124,2.614965,0.00199276,0.00104363,0.0865737,8.869701328,0.00122046,0.000450993,790.3452666
1936.310573,0.00387568,0.0036949,0.377733,7.88E-06,0.00416516,2.873399,0.00179206,0.00169286,0.0824513,9.127170263,0.00119705,0.000422127,790.169591
1936.322701,0.00379967,0.00380994,0.362875,1.18E-06,0.00485529,2.831822,0.00135798,0.00171897,0.0647859,9.088148732,0.00119428,0.000388895,789.9939153
1936.33483,0.0035013,0.00372518,0.330077,8.16E-06,0.00407538,2.361386,0.000895464,0.00113524,0.0814542,9.013666007,0.00129481,0.000451691,789.8182396
1936.346958,0.00462485,0.00413299,0.416733,2.33E-06,0.00506634,3.479521,0.00146682,0.00174195,0.0579097,8.824491944,0.0011044,0.000296139,789.6425639
1936.359086,0.00406263,0.00422605,0.371153,2.46E-06,0.00540915,3.29678,0.00639936,0.00180183,0.10892,8.87528131,0.00113984,0.000353028,789.4668883
1936.371214,0.00425074,0.00421275,0.365469,2.02E-05,0.00577408,3.20558,0.00453756,0.00157132,0.157163,9.130437394,0.00117873,0.000393701,789.2912126
1936.383342,0.00420155,0.00401742,0.349206,1.48E-05,0.00579097,3.245019,0.00605569,0.00141277,0.213644,9.323882445,0.00126952,0.00045391,789.1155369
1936.39547,0.00411198,0.00424673,0.357384,1.98E-05,0.00590818,3.609596,0.00835633,0.00150122,0.170848,9.109764433,0.00122844,0.000330332,788.9398612
1936.407598,0.00352061,0.00359349,0.257404,1.25E-05,0.00665648,2.08015,0.0146487,0.00122143,0.331593,9.889452667,0.00147481,0.000480991,788.7641856
1936.419726,0.00459564,0.00442765,0.339893,-1.45E-07,0.00625482,3.316435,0.00892446,0.00164966,0.234918,9.587808297,0.00141622,0.000446682,788.5885099
1936.431854,0.00357208,0.00331238,0.307632,3.27E-06,0.00680199,2.958297,0.00755554,0.00132363,0.321902,9.575095952,0.00129715,0.000685325,788.4128342
1936.443982,0.00422022,0.00402781,0.3609,1.05E-05,0.00628843,3.361639,0.0044248,0.00177837,0.229372,9.512348391,0.00127899,0.000539272,788.2371585
1936.456111,0.00352369,0.00395321,0.36693,-3.98E-06,0.00660725,3.296474,0.00400585,0.00198416,0.267852,9.642546875,0.00132028,0.00062176,788.0614829
1936.468239,0.00425164,0.00389203,0.378893,-3.84E-06,0.00607727,2.802904,0.00283683,0.00196631,0.240466,9.538398677,0.00129779,0.00055409,787.8858072
1936.480367,0.00381842,0.00355771,0.343876,6.91E-06,0.00646932,2.790462,0.00317179,0.00187207,0.274402,9.587021241,0.00136301,0.00062738,787.7101315
1936.492495,0.00290307,0.003093,0.279834,8.49E-06,0.00598191,2.142479,0.00214696,0.00103941,0.309578,9.824468795,0.00146011,0.000734523,787.5344558
1936.504623,0.00395572,0.00385344,0.419272,7.50E-06,0.00651831,3.374254,0.00167853,0.00162431,0.180122,9.403872536,0.00126146,0.000450785,787.3587801
