Age,Ba138Ca,BaCa,BCa,CdCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa,Distance
1979.457997,0.00318595,0.00309883,0.499628,4.33E-07,0.00573808,2.863269,0.000852571,7.89E-05,0.0279271,9.101565024,0.00150127,0.000286901,567.5002783
1979.469047,0.00305728,0.00299872,0.52582,5.93E-06,0.00571911,2.887267,0.000841166,7.65E-05,0.0285922,9.227048995,0.00152639,0.000326953,567.3240259
1979.480097,0.00282889,0.00284055,0.516147,1.00E-06,0.00557579,2.722915,0.000756242,6.48E-05,0.021038,9.248383179,0.00152337,0.000294366,567.1477736
1979.491147,0.00284158,0.00278483,0.513925,5.28E-06,0.00555322,2.665453,0.0010105,7.95E-05,0.0226494,9.082559844,0.00157051,0.000362807,566.9715213
1979.502197,0.00247753,0.00268831,0.538199,-4.75E-06,0.00569466,2.564343,0.000708484,6.64E-05,0.0237838,9.340491291,0.0016015,0.000340527,566.795269
1979.513247,0.00288756,0.00300097,0.527359,-4.73E-06,0.00578046,2.703321,0.000809561,7.49E-05,0.030679,9.421669132,0.00163354,0.000350302,566.6190167
1979.524297,0.00282471,0.00302616,0.53501,-4.36E-06,0.00580675,2.700106,0.000799168,8.20E-05,0.0340324,9.321934507,0.00160925,0.000353248,566.4427643
1979.535347,0.00341781,0.00328233,0.507002,5.67E-06,0.00602642,2.82288,0.00106998,8.88E-05,0.0384019,9.36364145,0.00154908,0.000287025,566.266512
1979.546398,0.00302143,0.00324916,0.49476,-3.65E-06,0.00624416,2.806931,0.00089113,6.81E-05,0.0303769,9.16452878,0.00152593,0.000309966,566.0902597
1979.557448,0.00302017,0.00293651,0.496777,4.76E-06,0.00593112,2.63732,0.000807145,7.57E-05,0.0177353,9.31071781,0.00157507,0.000343294,565.9140074
1979.568498,0.00299504,0.0030563,0.507848,-4.11E-06,0.00593011,2.685646,0.000829105,7.42E-05,0.0291259,9.198541749,0.00155199,0.000343767,565.7377551
1979.579548,0.00326751,0.00336645,0.523154,1.40E-07,0.00597979,2.717457,0.000915328,7.16E-05,0.0321458,9.34838004,0.00156061,0.000268571,565.5615028
1979.590598,0.00273736,0.00259314,0.483721,-3.94E-06,0.00528191,2.338458,0.000763515,5.86E-05,0.0209748,9.296960529,0.00165563,0.000374561,565.3852504
1979.601648,0.00291231,0.00311802,0.492331,1.10E-07,0.00596175,2.560657,0.000879805,5.97E-05,0.0334538,9.217730685,0.00167252,0.000356659,565.2089981
1979.610468,0.00334311,0.00337618,0.511053,-6.41E-08,0.00607523,2.719384,0.00101994,7.64E-05,0.0373162,9.306092324,0.00161496,0.000395152,565.0327458
1979.619288,0.00280325,0.00313325,0.517182,1.06E-05,0.00593202,2.636444,0.00090382,7.13E-05,0.0314026,9.233451892,0.00158346,0.000323387,564.8564935
1979.628108,0.00265981,0.00251944,0.519878,1.72E-07,0.0058435,2.489639,0.000828303,6.26E-05,0.019793,9.200847298,0.00165074,0.000355232,564.6802412
1979.636928,0.002176,0.00234049,0.497227,5.12E-06,0.00554877,2.220841,0.000764646,7.69E-05,0.0227499,9.389092163,0.00182064,0.000430487,564.5039888
1979.645748,0.00235292,0.00251026,0.509115,-4.05E-07,0.00564382,2.314632,0.000818819,5.96E-05,0.023279,9.242700867,0.00172842,0.000367278,564.3277365
1979.654569,0.00272652,0.00264837,0.521911,-4.19E-06,0.00538609,2.466226,0.000867688,4.97E-05,0.0221313,9.055840239,0.00156065,0.000311723,564.1514842
1979.663389,0.00252175,0.00251964,0.523087,3.78E-07,0.00560922,2.598078,0.000935128,7.66E-05,0.0206475,9.155209534,0.0015241,0.000328668,563.9752319
1979.672209,0.00259759,0.00251444,0.511267,4.18E-06,0.00580862,2.706356,0.000952488,7.97E-05,0.0235235,9.121281955,0.00150507,0.000310071,563.7989796
1979.681029,0.00284297,0.00265253,0.533145,-4.10E-06,0.00602919,3.048299,0.00105141,5.49E-05,0.0265288,9.093867336,0.00138072,0.000293352,563.6227272
1979.689849,0.00309943,0.00268234,0.530876,4.41E-06,0.00614055,3.030591,0.00121406,6.35E-05,0.0288781,9.218080594,0.00152307,0.000322907,563.4464749
1979.698669,0.00271784,0.00270998,0.540549,8.76E-06,0.0059334,3.007551,0.0011332,8.28E-05,0.0286607,9.121026624,0.00141222,0.000286048,563.2702226
1979.707489,0.00295165,0.00274501,0.521662,9.28E-07,0.00552427,2.823898,0.001416,7.36E-05,0.0250529,9.104686056,0.00156582,0.000336468,563.0939703
1979.71631,0.003237,0.00330161,0.52673,-4.44E-06,0.00646678,3.315967,0.00113217,6.34E-05,0.0219271,9.04865459,0.0013711,0.000261455,562.917718
1979.72513,0.00265741,0.00295192,0.522719,-4.21E-06,0.00571928,3.067286,0.000901354,5.45E-05,0.0187716,8.925434241,0.00135824,0.0002946,562.7414656
1979.73395,0.00302889,0.00304646,0.505399,-3.95E-06,0.00557642,2.809616,0.00107873,7.56E-05,0.0287948,9.187581962,0.00151431,0.000332466,562.5652133
1979.74277,0.00286748,0.003406,0.520308,4.48E-06,0.00572384,2.774727,0.000846653,6.56E-05,0.020068,9.085210219,0.00147592,0.000293946,562.388961
1979.75159,0.00331912,0.00356009,0.509351,2.20E-06,0.0054255,2.703718,0.000945164,6.03E-05,0.0238518,9.200986216,0.00153178,0.000288131,562.2127087
1979.76041,0.00365714,0.00353375,0.50493,2.00E-07,0.00543799,2.752077,0.000957871,6.21E-05,0.0228532,9.178845029,0.00153544,0.000290378,562.0364564
1979.76923,0.00335555,0.00357776,0.499107,-4.57E-06,0.00535436,2.845644,0.000811369,6.25E-05,0.0167296,8.951622573,0.00145584,0.000244443,561.860204
1979.778051,0.00283926,0.00279132,0.5049,3.46E-06,0.0053216,3.007496,0.000910097,7.09E-05,0.0186872,8.843620684,0.00128967,0.000265133,561.6839517
1979.786871,0.0028082,0.00286024,0.482803,-3.49E-06,0.00536793,2.896841,0.000739939,4.62E-05,0.0210076,8.957608503,0.00142205,0.000161048,561.5076994
1979.795691,0.00243512,0.00259058,0.488015,-3.47E-06,0.0055465,2.970847,0.000991879,5.34E-05,0.0214003,8.933512823,0.00144542,0.000244416,561.3314471
1979.804511,0.00249115,0.00245703,0.480023,5.46E-06,0.005609,2.998263,0.00092365,7.19E-05,0.0213607,8.932050359,0.00138852,0.000289416,561.1551948
1979.813331,0.00206366,0.00211758,0.467179,-6.16E-06,0.00561302,2.753973,0.000852959,6.97E-05,0.0132401,8.856896593,0.00155181,0.000317878,560.9789425
1979.822151,0.00194025,0.00213592,0.483836,-4.34E-06,0.00542344,2.874996,0.000835669,6.82E-05,0.0187892,8.945949118,0.00138832,0.000354739,560.8026901
1979.830971,0.00222759,0.00221432,0.490537,-4.49E-06,0.00538754,2.996642,0.000947611,6.82E-05,0.0180261,8.942491041,0.00137738,0.000267591,560.6264378
1979.839791,0.00231171,0.00220322,0.507525,-3.86E-06,0.0057534,3.131676,0.000920039,6.26E-05,0.0200057,8.974705304,0.0013704,0.000256688,560.4501855
1979.848612,0.00252732,0.0021956,0.503531,1.02E-05,0.00582034,3.284876,0.000898989,5.25E-05,0.0204605,8.850654351,0.00127568,0.00021733,560.2739332
1979.857432,0.00260084,0.00259259,0.479508,1.67E-07,0.00554656,3.218469,0.000950468,5.52E-05,0.0197816,8.8930891,0.00131165,0.000221197,560.0976809
1979.866252,0.00288093,0.00275032,0.45953,-4.44E-06,0.00530364,3.052884,0.00109477,7.25E-05,0.0206128,8.97060233,0.00141481,0.000290784,559.9214285
1979.875072,0.00209883,0.00261277,0.471689,1.66E-07,0.00542895,3.182849,0.00115497,5.70E-05,0.017437,9.067466715,0.00138511,0.000251403,559.7451762
1979.883892,0.00221125,0.00232208,0.484365,7.07E-07,0.00549792,3.411447,0.000988129,4.80E-05,0.0181156,9.018737257,0.00126425,0.000240176,559.5689239
1979.892712,0.00197554,0.00207365,0.472205,1.22E-09,0.00538878,3.436492,0.000938778,5.32E-05,0.0156224,8.796435406,0.00123544,0.000212314,559.3926716
1979.901532,0.00264467,0.00241929,0.482241,-3.93E-06,0.00577377,3.438958,0.00106228,6.79E-05,0.0219826,8.847730219,0.00125086,0.000203119,559.2164193
1979.910353,0.00238134,0.00231497,0.466646,2.65E-07,0.0053285,3.15072,0.000988793,7.43E-05,0.0263783,8.88490207,0.00134797,0.000226167,559.0401669
1979.919173,0.00202923,0.00227675,0.468763,1.04E-06,0.00526452,3.153811,0.000982775,6.69E-05,0.0289463,8.996152117,0.00142314,0.000270158,558.8639146
1979.927993,0.00260981,0.0022703,0.45927,1.80E-06,0.00488901,2.857565,0.00119609,7.80E-05,0.0295181,9.180593364,0.00155197,0.000370935,558.6876623
1979.936813,0.00169967,0.00195407,0.446886,-4.02E-06,0.00523171,2.897113,0.00100518,6.12E-05,0.0224552,8.936294858,0.00140731,0.000285552,558.51141
1979.945633,0.00216535,0.00205059,0.45087,-4.27E-06,0.00524544,2.941967,0.0010827,6.79E-05,0.0228884,8.952675802,0.00141955,0.000312339,558.3351577
1979.954453,0.00206557,0.00203446,0.43631,-8.13E-08,0.00503335,2.931766,0.000942838,7.27E-05,0.0211048,8.775443103,0.0013007,0.000330391,558.1589053
1979.963273,0.00188755,0.00205147,0.437945,6.95E-06,0.00480174,2.820789,0.000950643,0.000102893,0.0177425,8.965482389,0.00140734,0.000402068,557.982653
1979.972094,0.00214015,0.00229146,0.438926,3.20E-07,0.00514037,3.020915,0.000923325,6.42E-05,0.0240342,8.813988455,0.00135193,0.000226619,557.8064007
1979.980914,0.00230871,0.00234741,0.438291,-4.44E-07,0.00541657,3.187932,0.000962769,6.99E-05,0.0246963,8.721342441,0.0013372,0.00026973,557.6301484
1979.989734,0.00236326,0.00243262,0.449843,4.94E-06,0.00540479,3.359884,0.00101002,6.74E-05,0.0195431,8.855772031,0.00125804,0.000222584,557.4538961
1979.998554,0.00257322,0.00253525,0.434666,-3.38E-06,0.0052216,3.210077,0.000978258,6.03E-05,0.0190639,8.718943631,0.00130434,0.00021987,557.2776438
1980.007374,0.0022983,0.00248322,0.469117,9.21E-07,0.00517998,3.315451,0.000968591,7.55E-05,0.0182711,9.003660803,0.00136206,0.000224365,557.1013914
1980.016194,0.00227884,0.00227269,0.481815,-2.42E-07,0.00523531,3.049546,0.000922673,8.18E-05,0.0216689,8.96751023,0.00143551,0.000303544,556.9251391
1980.025014,0.00234662,0.00247679,0.459665,9.48E-07,0.00532163,3.116528,0.000995905,8.57E-05,0.0208972,9.094723651,0.00139804,0.000283315,556.7488868
1980.033834,0.0025123,0.0024262,0.447805,-3.66E-06,0.00511784,3.175813,0.00115875,6.73E-05,0.0161077,8.625112456,0.0012835,0.000235473,556.5726345
1980.042655,0.00230858,0.00233212,0.436318,-3.42E-06,0.00524444,3.228558,0.00105994,5.79E-05,0.0172511,8.737586478,0.00128912,0.000211914,556.3963822
1980.051475,0.00264595,0.00250876,0.45033,3.88E-06,0.00531604,3.423888,0.00101431,7.01E-05,0.0202067,8.69518744,0.00124093,0.000187334,556.2201298
1980.060295,0.00267898,0.00256422,0.455216,8.11E-06,0.00547186,3.352373,0.00104481,7.24E-05,0.0181503,8.87638623,0.00132374,0.000220504,556.0438775
1980.069115,0.00220282,0.00238277,0.422698,-4.48E-06,0.00520763,3.053972,0.000984137,8.68E-05,0.0253849,8.875350005,0.00141197,0.000300184,555.8676252
1980.077935,0.00298309,0.00264613,0.410188,-4.76E-06,0.00543485,3.18973,0.0011963,0.000101393,0.0240905,8.824805826,0.00142093,0.00027487,555.6913729
1980.086755,0.00308144,0.00291267,0.41883,-3.76E-07,0.00523171,3.275758,0.00120679,8.46E-05,0.0288811,8.830046252,0.00133466,0.000276402,555.5151206
1980.095575,0.00282389,0.00310984,0.412029,5.38E-06,0.00508823,3.200684,0.00121376,7.52E-05,0.0260919,8.944258756,0.00138414,0.000239618,555.3388682
1980.104396,0.00367747,0.00392909,0.39157,1.33E-05,0.00471705,2.95368,0.00112087,8.35E-05,0.0221093,8.924201671,0.00142601,0.000309612,555.1626159
1980.119464,0.00394428,0.00352749,0.409635,1.02E-06,0.00506318,3.28762,0.00101919,7.63E-05,0.0212578,8.790307807,0.00127418,0.000292128,554.9863636
1980.134532,0.00335394,0.00357272,0.419676,8.62E-06,0.00516606,3.438847,0.00116705,8.30E-05,0.0202559,8.75951702,0.00125281,0.000239451,554.8101113
1980.1496,0.00507318,0.00436394,0.428395,3.24E-08,0.00583095,3.962024,0.00128218,8.45E-05,0.0271637,8.741958426,0.00111066,0.000125611,554.633859
1980.164669,0.00404388,0.00416512,0.411082,4.29E-07,0.00553827,3.643346,0.00116139,7.90E-05,0.019765,8.815434392,0.00116443,0.000155419,554.4576066
1980.179737,0.00303869,0.00324532,0.417391,-3.81E-06,0.00519036,3.435542,0.00105339,7.80E-05,0.0265989,8.845032542,0.00126372,0.000195208,554.2813543
1980.194805,0.00244705,0.00265525,0.404226,-3.85E-06,0.00507337,3.002167,0.00100004,7.13E-05,0.0214667,8.941231742,0.00139211,0.000267326,554.105102
1980.209873,0.00235848,0.00244101,0.420095,-5.50E-06,0.00542098,3.144187,0.00116068,7.39E-05,0.0217318,8.931910831,0.0013799,0.000312561,553.9288497
1980.224942,0.00218821,0.00229455,0.459881,-2.70E-07,0.0052701,3.167129,0.000950771,7.60E-05,0.012748,8.68322055,0.00121238,0.000260174,553.7525974
1980.24001,0.00231995,0.00222533,0.453358,-4.28E-06,0.00519478,2.901172,0.00118443,8.25E-05,0.0179594,8.817707035,0.00139981,0.000286274,553.5763451
1980.255078,0.00233629,0.0022643,0.44608,5.29E-06,0.00516437,2.803162,0.000935946,6.53E-05,0.0197448,8.885067121,0.00141679,0.000276686,553.4000927
1980.270146,0.00248858,0.00249557,0.443334,1.07E-05,0.00524116,2.799247,0.000954499,8.18E-05,0.0175977,8.867647355,0.00139509,0.000289319,553.2238404
1980.285215,0.00324952,0.00326539,0.449214,4.47E-06,0.00526929,2.604952,0.000825597,8.45E-05,0.0191001,9.114604102,0.00145862,0.000281072,553.0475881
1980.300283,0.00374242,0.00373578,0.448997,4.51E-06,0.00519196,2.357653,0.00102966,8.25E-05,0.0206359,8.899513457,0.00146837,0.000321085,552.8713358
1980.315351,0.00435168,0.00410976,0.491489,7.09E-06,0.00546508,2.720135,0.00102891,6.92E-05,0.0235019,9.067292598,0.00138857,0.000254637,552.6950835
1980.330419,0.00390317,0.00391627,0.507402,5.04E-06,0.0053973,2.821343,0.000808687,6.06E-05,0.0180691,8.92033728,0.0013713,0.000185383,552.5188311
1980.345488,0.00419463,0.00372028,0.522244,-3.68E-06,0.00543825,2.757888,0.000857682,4.42E-05,0.0184195,9.021985073,0.00141459,0.000215317,552.3425788
1980.360556,0.0042029,0.00410509,0.51547,3.63E-06,0.0050132,2.631488,0.000947976,6.21E-05,0.0218733,9.017019787,0.00147616,0.000246573,552.1663265
1980.375624,0.00367098,0.00386446,0.502186,-4.20E-06,0.00533221,2.725486,0.000887922,6.70E-05,0.0248155,8.990316616,0.00140351,0.000235438,551.9900742
1980.390692,0.00335255,0.00339624,0.520931,2.48E-07,0.0055957,2.855465,0.000833842,6.29E-05,0.0242969,8.902706233,0.00135157,0.000242098,551.8138219
1980.405761,0.00356817,0.00349894,0.483743,4.73E-06,0.00552494,2.680885,0.000921721,7.22E-05,0.0329634,9.159422503,0.00144906,0.000278438,551.6375695
1980.420829,0.00340429,0.00319069,0.526328,2.42E-07,0.00549285,2.667386,0.000905027,7.38E-05,0.0251742,9.153602952,0.00144269,0.000267429,551.4613172
1980.435897,0.00363608,0.00357808,0.466105,1.21E-07,0.00474549,2.342494,0.000889868,8.47E-05,0.0324862,9.095553447,0.00142485,0.00033725,551.2850649
1980.450965,0.00356016,0.00367392,0.480271,-4.03E-06,0.00526844,2.455338,0.00104189,8.48E-05,0.0367704,9.216646101,0.00144448,0.000319082,551.1088126
1980.466034,0.00370059,0.0035379,0.480531,2.19E-07,0.00530143,2.626924,0.00106255,5.52E-05,0.0243572,9.070635826,0.0014067,0.000218963,550.9325603
1980.481102,0.00358134,0.00339081,0.530531,-3.69E-06,0.00574831,2.658995,0.000918121,6.02E-05,0.0230328,9.086564504,0.00146541,0.000192919,550.7563079
1980.49617,0.003369,0.00355053,0.541128,1.91E-07,0.00551418,2.533912,0.000782197,5.81E-05,0.024412,9.119910598,0.00156475,0.000206367,550.5800556
1980.511238,0.00281914,0.0030167,0.552004,-5.08E-06,0.00559988,2.581274,0.00107141,5.56E-05,0.0189003,9.250434674,0.00153243,0.000205429,550.4038033
1980.526307,0.00274825,0.00277565,0.549948,1.42E-05,0.00539463,2.552263,0.000976976,5.31E-05,0.019207,9.088756618,0.00153654,0.000205465,550.227551
1980.541375,0.00299705,0.00281686,0.548659,3.99E-06,0.00564471,2.658985,0.00091459,4.75E-05,0.0165606,9.104207244,0.00150571,0.000169579,550.0512987
1980.556443,0.00320722,0.00282126,0.548471,-3.87E-06,0.00592476,2.737511,0.000867646,5.76E-05,0.0259525,9.031618452,0.00145262,0.000203798,549.8750463
1980.571511,0.00243684,0.00267882,0.576257,3.22E-07,0.00585913,2.805833,0.000770207,7.28E-05,0.0208493,9.036215435,0.00149285,0.000205796,549.698794
1980.601648,0.00275625,0.0027087,0.572827,1.08E-05,0.00591279,2.86705,0.000794617,7.74E-05,0.0200848,9.210328613,0.00145603,0.000181138,549.5225417
1980.611134,0.00282265,0.00272134,0.554895,5.22E-07,0.00626265,2.845563,0.000705082,5.65E-05,0.0245479,9.088224362,0.00144293,0.000162074,549.3462894
1980.620619,0.00236067,0.00217836,0.536784,-3.53E-06,0.00565153,2.714683,0.000803296,5.49E-05,0.0187223,8.993474619,0.00143908,0.000175771,549.1700371
1980.630105,0.00233636,0.00226681,0.550365,2.22E-07,0.00571447,2.781658,0.000881946,6.13E-05,0.0135781,9.056985238,0.00146481,0.000204682,548.9937848
1980.639591,0.00200973,0.0020664,0.526634,-3.72E-06,0.00578341,2.60853,0.000912799,6.12E-05,0.0201432,9.19615721,0.00148752,0.000248182,548.8175324
1980.649077,0.00217497,0.00198985,0.553,1.83E-09,0.00569204,2.619969,0.000855919,8.47E-05,0.0224536,9.162108512,0.00152781,0.000224651,548.6412801
1980.658563,0.00210459,0.00197899,0.568696,-2.43E-07,0.00596125,2.716648,0.000880337,6.99E-05,0.0212224,9.018960598,0.00146531,0.000220461,548.4650278
1980.668048,0.00205466,0.00197605,0.567722,4.31E-07,0.00591629,2.859722,0.000720981,5.61E-05,0.020682,9.119245613,0.00145883,0.000195235,548.2887755
1980.677534,0.00248392,0.00236235,0.570161,7.68E-07,0.00652842,2.985935,0.000734272,6.93E-05,0.0269088,9.206364809,0.00142181,0.000158913,548.1125232
1980.68702,0.00214515,0.00200601,0.566924,4.04E-07,0.00577924,2.659609,0.000688891,6.13E-05,0.022942,9.397907414,0.00154808,0.000188265,547.9362708
1980.696506,0.00185543,0.00216648,0.578089,2.06E-05,0.00637371,2.994985,0.000818536,6.31E-05,0.027766,9.068125559,0.00133493,0.000151267,547.7600185
1980.705992,0.00303847,0.00336597,0.591033,3.03E-06,0.00738064,3.357036,0.00110287,7.31E-05,0.039355,9.034607882,0.00125826,0.000100753,547.5837662
1980.715477,0.00291379,0.00290975,0.583563,-3.47E-06,0.00637308,3.155802,0.000916921,6.09E-05,0.0281517,9.016884807,0.00129824,8.96E-05,547.4075139
1980.724963,0.00196656,0.00198262,0.57059,-3.48E-06,0.00564949,2.730594,0.00076891,6.25E-05,0.0160133,9.014118452,0.00140237,0.000123883,547.2312616
1980.734449,0.00174624,0.0019353,0.567108,-3.40E-06,0.00565769,2.838957,0.000802724,6.56E-05,0.0197069,9.068861179,0.00138824,0.000140394,547.0550092
1980.743935,0.00173676,0.00163017,0.542057,2.04E-07,0.00562662,2.72755,0.000848648,6.30E-05,0.0188183,8.940711676,0.00139401,0.000144685,546.8787569
1980.753421,0.00176511,0.00185801,0.564571,-3.93E-06,0.00602833,2.880729,0.000820635,6.86E-05,0.0233226,9.110867301,0.00143739,0.000190177,546.7025046
1980.762907,0.00161383,0.00180224,0.526102,1.56E-07,0.00526159,2.717234,0.000782436,6.69E-05,0.024517,8.850875502,0.00139844,0.000188982,546.5262523
1980.772392,0.00177484,0.00191772,0.54425,5.46E-06,0.00536741,2.864847,0.000789872,7.82E-05,0.0200088,9.020443939,0.00147622,0.000196898,546.35
1980.781878,0.00215677,0.00195272,0.530745,-4.14E-06,0.00564403,2.927431,0.000905515,6.52E-05,0.0201274,8.889770367,0.0013775,0.000210946,546.1737476
1980.791364,0.00217137,0.00197066,0.529189,-3.89E-06,0.00535678,3.091448,0.000799961,6.68E-05,0.0155826,8.803188991,0.00129749,0.000160999,545.9974953
1980.80085,0.00201787,0.00187485,0.513253,5.82E-08,0.0054266,3.025207,0.000783908,7.31E-05,0.0177584,8.796657183,0.00131383,0.000179125,545.821243
1980.810336,0.00189329,0.00202311,0.500795,2.19E-07,0.00575969,3.000508,0.000923696,7.52E-05,0.0241507,8.890744958,0.00137324,0.000282798,545.6449907
1980.819821,0.00193449,0.00192313,0.490257,-4.29E-06,0.00531694,3.002355,0.000925114,8.17E-05,0.0254791,8.912536557,0.00140522,0.000272071,545.4687384
1980.829307,0.00212827,0.0022346,0.484049,8.18E-06,0.00515541,3.020243,0.000981216,0.000125797,0.0341809,8.497602952,0.00127228,0.000248175,545.2924861
1980.838793,0.00244167,0.00232148,0.474526,1.69E-08,0.00547455,2.991587,0.000968414,0.000141529,0.0303007,8.592704737,0.00126317,0.000190681,545.1162337
1980.848279,0.00182638,0.00230522,0.482871,3.47E-06,0.00527934,2.952848,0.000921244,9.13E-05,0.024158,8.726148598,0.00134761,0.000224881,544.9399814
1980.857765,0.00223584,0.00208371,0.465446,4.52E-06,0.00539185,2.835081,0.000919429,8.70E-05,0.022709,8.789629412,0.00135914,0.000230329,544.7637291
1980.86725,0.00225465,0.00206711,0.45771,-4.75E-06,0.00494128,2.660905,0.00102096,9.97E-05,0.0290739,8.79228375,0.00145848,0.000295689,544.5874768
1980.876736,0.00219431,0.00223905,0.463947,-3.73E-06,0.0053705,2.871038,0.000969257,8.43E-05,0.0237616,8.87741172,0.00140389,0.000317229,544.4112245
